source_sent	target_sent	target_id	gold_sent	gold_id
¿Cuánto?	Can we come with you?	693	How much?	183
¿Cuántos años ya evos?	The coffee is hot.	435	How old are you?	384
"¿Cuántos años ya evos?" "Yo diecisiete años ya."	We need to find Tom.	594	"How old are you?" "I'm already 17 years old."	188
"¿Cuántos años ya tú?" "Yo diecisiete años ya."	You don't have to study.	313	"How old are you?" "I'm already 17 years old."	667
Cuanto tenedor pa kitá necesita?	When is your birthday?	454	How many more forks do we need?	228
Cuidáo! Tiene vaca na camino!	The best way to learn French is to live in a French-speaking country.	513	Be careful! There's a cow in the road!	713
Dale cumigo el cuchara.	This knife is very sharp.	415	Give me the spoon.	199
Dale cumigo el vino.	She kissed him.	332	Give me the wine.	68
De mano lang tu cuneste ya cusí?	We live close to the school.	279	Did you sew this by hand?	19
De oro el corona del reina.	Give me another nail.	468	The Queen's crown was made of gold.	822
De piedra esté edificio.	Marie fed the fish.	898	This building is made of stone.	755
De quien esté lápiz?	Will you go on foot or by bus?	540	Whose pencil is this?	568
Desayuná.	Why don't they like me?	687	Have breakfast.	340
Despierto pa tu?	The mountain is covered with snow.	274	Are you still up?	279
Después comé mediodia ya virá yo na oficina.	You always leave the bathroom floor wet.	531	After lunch, I returned to the office.	772
De tuyo esté coche?	You're too nervous.	615	Is this your car?	749
De tuyo esté lápiz?	I prefer fish to meat.	583	Is this pencil yours?	121
De tuyo estos las cosas?	Why do people dye their hair?	200	Are these your things?	981
¿De usted nombre, cósa?	Good morning!	431	What is your name?	275
Diútay el tenedor.	I don't want to lie down.	158	The fork is small.	572
Dol ta nerviá si Tom.	I know I made a mistake.	764	Tom seems nervous.	919
Donde el baño?	This apple is sweet.	72	Where is the bathroom?	402
Donde el pinakacerca iglesia?	Helena is a secretary, right?	769	Where's the nearest church?	693
Donde el ponô?	Close the book.	17	Where is the tree?	705
Donde el presidente?	He moves quickly.	111	Where's the president?	12
¿Dónde na Austria que usted ya engrandá?	The skirt is green.	21	Where in Austria did you grow up?	438
Donde puede llamá na teléfono?	I left my bag here.	5	Where can one make a phone call?	367
Donde tu quiere andá?	The soup's very hot.	418	Where do you want to go?	582
Donde ya de mío antipara?	Give me the wine.	47	Where are my glasses?	657
Donde y cuando tu ya recibi cunel regalo?	Her fingers were trembling.	814	When and where did you receive the gift?	829
Dos barco de pasajero ya sumí.	Did you buy any eggs?	897	Two passenger ships were sunk.	394
Dulce el azúcar.	When will you go to Armenia?	37	Sugar is sweet.	478
Dulce este manzanas.	I'm unlucky.	571	This apple is sweet.	61
Ele na hospital.	Don't look at it.	656	He's in the hospital.	388
¡Ele ya vené!	I visited the house in which Shakespeare was born.	987	She came!	907
Enbuenamente ba tu ya durmí anoche, Steve?	His father was a policeman.	706	Did you sleep well last night, Steve?	800
Espera tu hasta llega de tuyu tata.	My little brother asked for some money.	955	Wait until your father gets home.	787
Este de tuyo vino?	The woman is naked.	14	Is this your wine?	395
Este maga tiempo poco estudiante ya lang ta usá lápiz.	I want to buy pineapples.	729	Few students use pencils these days.	289
¿Evos, cuántos años ya?	My sister is so annoying.	422	How old are you?	848
¿Evos hay andá de pie o de bús?	I intend to stay there for a week.	277	Will you go on foot or by bus?	683
Evos hay estudía.	Where is your brother?	493	You will study.	370
Evos tiene un agudo sentido de dirección.	The towel is dry.	251	You have a sharp sense of direction.	264
Evos un haragán.	You're not like me.	94	You're a slob.	732
Falta un tenedor.	You have to eat everything!	599	One fork is missing.	319
Frío el viento éste día.	He asked me whether I like math.	380	The wind is cold today.	335
Grande grande de suyo maga dedo.	Do you want wine?	225	He has enormous fingers.	372
Habla tu el verdad.	He boarded the ship.	980	Tell the truth.	701
Hay estudía usted.	Can you tell me what happened to Tom?	697	You will study.	147
Hechura'y pato man ese.	Plants breathe, too.	283	It looks like a duck.	745
Hindé lang si Tom el necesita estudiá. Yo también necesita estudiá.	Tom says he needs a hat.	354	Tom isn't the only one who has to study. I have to study as well.	842
Hindé necesita andá na tienda si Tom.	Why didn't you ask me?	690	Tom doesn't need to go to the store.	593
Hindê se fácil.	I sat waiting on a bench.	979	That's not easy.	940
Hindé todo gente puede quedá alegre.	I will never forget you.	182	Not every man can be happy.	723
Hindé tu igual cumigo.	She and I are classmates.	505	You're not like me.	83
Hindé tu necesita trabajá gayót.	The car hit a tree.	938	You don't have to work so hard.	785
Hindé tu pirmi puede asé cosa tu quiere.	Do you know when he'll learn to drive?	741	You can't always do what you want.	494
Hindé ya yo de tuyo maestro.	He knocked his knee against the chair.	370	I am no longer your teacher. (male)	461
Hindé yo rico, hindé también yo quiere quedá.	I have a sharp knife.	848	I am not rich, nor do I wish to be.	756
Hindé yo ta ablá que andá tu solo solo.	This is not a tiger.	545	I'm not telling you to go alone.	738
Hindé yo ta entendé cosa le quiere.	It's not good to count all the things that you have already given.	117	I can't make out what he wants.	601
Hinde yo ta entendé cosa tu quiere hablá.	She called you.	932	I don't understand what you're trying to say.	272
Hindê yo ta poné azúcar na de mío café.	You are a beautiful butterfly.	526	I don't add sugar to my coffee.	991
Interesáo pa ba ele?	The printer needs paper.	131	Is she still interested?	901
Intumido de mío maga dedo.	Can you tell me what this is?	696	My fingers are numb.	516
Jendêh bueno sunsacá el maga cosas que vos ya dalé ya.	I was caught with my pants down.	340	It's not good to count all the things that you have already given.	288
Jendêh bueno sunsacá el mana cosas que tú ya dalé ya.	We have no idea where he is.	619	It is bad to count all the things that you gave.	853
Jendêh bueno sunsacá el mana cosas que tú ya dalé ya.	Don't smoke. Smoking can shorten your penis.	143	It's not good to count all the things that you have already given.	794
Jendêh bueno sunsacá el mana cosas que vos ya dalé ya.	Come here and help me.	322	It's not good to count all the things that you have already given.	634
Juan, comé ya de tuyo sopas!	When I grow up, I want to be a king.	732	Eat your soup, John!	219
Libro esté de Tony.	Why aren't you working?	201	This is Tony's book.	825
Ligiero ele mové.	Allen was given a problem that was impossible to solve.	900	He moves quickly.	64
Llamá cumigo si acabao ya.	You don't know that.	184	Call me when it's done.	206
Loco loco ba tu?	She told everyone.	874	Are you crazy?	912
Loco sila contigo.	We've brought you a present.	827	They're mad at you.	424
Loco sila con usted.	You can't eat soup with a fork.	149	They're mad at you.	642
Mabuling el cuchillo.	She came!	361	The knife is dirty.	316
Malo sunsacá el maga cosas que tú ya dalé ya.	Whose things are those?	480	It's not good to count all the things that you have already given.	100
Malo sunsacá el mana cosas que tú ya dalé ya.	Look at the house with the red roof.	128	It's not good to count all the things that you have already given.	730
Manada ciudad ya quedá destrosáo por causa del magá bomba.	She turned and began to cry.	388	Many cities were destroyed by bombs.	2
Man lumús era yo si nuáy tu ayudá.	I have to wear boots.	613	Without your help, I would have drowned.	258
Man mirahan kitá na Domingo.	Is this pencil yours?	56	Let's meet on Sunday.	27
Mas grande de mío cuchara!	I left my umbrella in the cab.	910	My spoon is bigger!	191
Masquén no hay dinero, masquén no hay maquinaria política y masquén hay perdé, hay competí kita siempre na torneo de ajedrez este venida 29 de Abril 3030.	Will you go on foot or by bus?	541	Eventhough there's no money, eventhough there's no political machine and eventhough we'll lose, we will still compete in the chess tournament this coming April 29 3030.	674
Masquén no hay dinero, masquén no hay maquinaria política y masquén hay perdé, hay competí kita siempre na torneo de ajedrez este venida 29 de Abril 3030.	What is going on up there?	30	Eventhough there's no money, no political machine and even we will lose, we'll still compete in the chess tournament this coming April 29 3030.	167
Masquín cosa pa ele hablá, numa confiá cunele.	My wife's father is my father-in-law.	516	Don't trust him, whatever he says.	135
Ma-sucio el maga toalla.	Do you drink coffee?	284	The towels are dirty.	560
Mediodía le ta despertá.	We should be there by noon.	597	He wakes up at noon.	345
Mirá tu cunel casa de techo colorao.	I cannot climb this mountain.	155	Look at the house with the red roof.	118
Na detrás del casa el jardín.	Tom stopped breathing.	374	The garden is behind the house.	668
Necesita ba yo estudiá?	Do you know why cactus have needles?	239	Do I have to study?	871
Necesita el printer papel.	It is my table.	478	The printer needs paper.	103
Necesita largo el paciencia del maga tata'y nana.	I decided to try again.	904	Parents need a lot of patience.	472
Necesita le páyung.	The tree fell down.	982	He needs an umbrella.	927
Necesita si Tom un seco toalla.	Where did you buy them?	492	Tom needs a dry towel.	270
Necesita tamén yo comé.	Don't trust him, whatever he says.	125	I have to eat, too.	532
Necesita yo andá meá.	Install properly the fans and radiator in your computer case.	558	I need to pee.	16
Necesita yo ayudá cun María.	I don't know who wrote this letter.	188	I have to help Mary.	599
Necesita yo esperá.	We thought you didn't like it.	680	I have to wait.	578
Necesita yo ganá.	He asked me if I could do him a favor.	959	I have to win.	897
Necesita yo principiá.	She bought a chicken.	894	I have to start.	374
Necesita yo prubá.	He is afraid.	830	I have to try.	506
Necesita yo quedá flaco.	They did what they were told.	252	I have to lose weight.	144
No fumá si no ay quedá corto de tuyo pututuy.	Tom closed his eyes.	885	Don't smoke. Smoking can shorten your penis.	107
No hay na baño el medicación de Tom.	I have to lose weight.	142	Tom's medication's not in the bathroom.	851
No hay yo lingasa cun Tom, pero cun Mary tiene.	Grab a spoon.	248	I'm not worried about Tom. I'm worried about Mary.	952
No olvidá llamá kanamon apenas tu llegá na Kyoto.	How far?	193	Don't forget to give us a ring when you arrive in Kyoto.	251
No puede kitá hacé cuneste ahora.	You will study.	88	We can't do this now.	617
No puede le vené por causa ocupao le.	We have forty-five (add name of currency).	826	She couldn't come because she was busy.	331
No puede tu comé un sopa cun un tenedor.	He had fifty dollars.	293	You can't eat soup with a fork.	115
No puede tu forsá cumigo hacé cosa yo no quiere hacé.	The leaves fell.	511	You can't force me to do anything I don't want to do.	675
No puede tu fumá adentro del elevator.	That's wet.	590	Smoking is not allowed inside the elevator.	917
No puede yo alcanzá cunel quísame.	Tom is looking at the ceiling.	801	I can't reach the ceiling.	495
No puede yo dejá cuntigo no hay cosa ta asé.	I am tired of my work.	436	I cannot afford to leave you idle.	640
No puede yo perdoná el cosa tu ya hacé.	No one noticed Tom.	646	I can't forgive what you did.	704
No puede yo subí cuneste monte.	We can't help Tom.	624	I cannot climb this mountain.	128
No quiere le salé na cama.	I guess Tom already knows.	276	She doesn't want to get out of bed.	336
No quiere yo acordá.	Don't kiss me.	617	I don't want to remember.	750
No quiere yo acustá.	I cannot switch the lamp on. The baby is sleeping.	627	I don't want to lie down.	59
No quiere yo comé aquí.	I've got wine.	849	I don't want to eat here.	342
No quiere yo estudia.	They want to be with you.	220	I don't like studying.	773
No quiere yo man cuento sobre de mio hijo.	Tom showed Mary his calendar.	341	I don't want to talk about my child.	896
No quiere yo nadá.	I've been busy today.	16	I don't want to swim.	583
No quiere yo quedá envuelto.	Are you still hungry?	463	I don't want to be involved.	992
No quiere yo sufrí.	I don't want to embarrass myself.	636	I don't want to suffer.	789
No quiere yo volvé.	Do you know who that guy is?	759	I don't want to go home.	210
No tené miedo.	Can we rest a moment?	694	Don't be afraid.	802
No tú debe tomá este agua.	Eventhough there's no money, no political machine and even we will lose, we'll still compete in the chess tournament this coming April 29 3030.	124	You shouldn't drink this water.	550
Nuay el maga puerco na tangkal.	He went to the shop.	877	The pigs are not in the pen.	776
Nuáy miedo si Emily na mga gagamba.	One day, Jesus will return for us and we will be with him forever.	861	Emily isn't afraid of spiders.	419
Nuáy pa acabá.	We noticed that.	353	It's not done yet.	817
Nuay quien puede hablá.	I want to drink coffee.	735	No one can say.	844
Nuáy quien ta cré cuntigo.	You didn't understand me. I meant something else.	648	No one believes you.	508
Nuay tu escribí cunele carta?	Tom boarded the ship.	913	Didn't you write him a letter?	221
Nuáy ya yo cosa mas pará enseñá cuntigo.	I'm sure that he went to Tokyo.	774	There's nothing more I can teach you.	791
Nuáy yo bike.	Do you know who said that?	245	I don't have a bicycle.	460
Nuáy yo quever cunese!	One of you is lying.	863	I don't give a damn about it!	620
Nuay yo sabé que doctor galê si Tom.	Tom wants to go, but he can't.	221	I didn't know Tom was a doctor.	969
Nuevo esté tijeras.	I found the money.	914	These scissors are new.	888
Numá dale comé cunel maga pato.	The pig is growing fat.	809	Do not feed the ducks.	943
Numá olvidá cepillá tuyo diente.	Are you studying?	265	Don't forget to brush your teeth.	968
Nunca yo ay olvidá con vosotros.	The boat can still be seen.	278	I will never forget you.	924
Nunca yo ay olvidá cuntigo.	Have faith in God.	824	I will never forget you.	93
Nusabe le kay tiene yo un gato.	How much?	40	He doesn't know that I have a cat.	450
Nusabe tu cunese.	Good afternoon.	15	You don't know that.	112
Nusabe yo cosa ay pasá cuntigo.	I already ate.	888	I don't know what's going to happen to you.	242
Nusabe yo cosa el nombre de ese animal.	I've changed my job.	334	I don't know what that animal is called.	861
Nusabe yo na ta jugá galê tu chess.	Me too!	990	I didn't know you played chess.	307
Nusabe yo quien ya escribí cuneste carta.	"How old are you?" "I'm already 17 years old."	42	I don't know who wrote this letter.	137
Ocupao si Tom este mga momento, entonces no puede ele conversá cuntigo.	I drink coffee.	815	Tom is busy now, so he can't talk with you.	719
¿Ocupao tú?	I left my keys in the car!	908	Are you busy?	418
Okey lang si abrí yo un lata?	My spoon is bigger!	122	Is it OK if I open a can?	715
Oloroso este flores.	What did you say?	451	This flower smells nice.	950
Pakimodo de lejos?	Do you know where I live?	756	How far?	146
Pará un rato, ha?	I made a mistake.	948	Stand for a bit, okay?!	768
Peligroso gayot travesá na camino.	Do you know where my watch is?	235	It is very dangerous to cross this street.	400
Pensaba yo makarisas si Tom.	It is bad to count all the things that you gave.	574	I thought Tom was funny.	359
Poco lang estudiante ta puedé lé Latín.	We can't help Tom.	625	Few students can read Latin.	669
"Por ejemplo" el cosa quiere decir el "Tatoeba" na lenguaje de Hapon.	Tom wants to go.	217	"Tatoeba" means "for example" in Japanese.	468
Por que man tu casá na un mujer si quiere tu hombre?	Give me the spoon.	46	Why would you marry a woman if you like men?	245
Por que ta mandá tiñí el maga gente cunel pelo?	What is your name?	446	Why do people dye their hair?	57
Por que tu hindé ta trabajá?	She tends to get into petty arguments and often clashes with the eldest sister, Pirena.	995	Why aren't you working?	110
Por que tu quiere cunese?	My nape hurts.	260	Why do you like it?	7
Por que tu ta ablá se cumigo?	Gabbi Garcia as Sang'gre Alena, the keeper of the water gem.	998	Why are you telling me this?	566
Por que tu ta dale esté cumigo?	Where am I?	499	Why are you giving this to me?	739
Por que tu ya comprá cunel maga flores?	My father has decided to quit smoking.	342	Why did you buy the flowers?	573
Por que ya inventá cunel dinero?	Call me when it's done.	112	Why was money invented?	929
Puede tu alcanzá cunel quísame?	Tom really needs help now.	593	Can you touch the ceiling?	469
Puede tu hablá cumigo cosa ya pasá cun Tom?	Where are you from?	319	Can you tell me what happened to Tom?	229
Puede tu hablá cun quien yo necesita man cuento?	I don't know what has become of the boy.	667	Can you tell me who I need to talk to?	391
Puede tu siguí cumigo?	I don't want to go home.	165	Can you come with me?	769
Puede usted aumentá nuevo oraciones que usted no sabe qué laya traducí.	Which planet is nearest to the Sun?	449	You can add sentences that you do not know how to translate.	736
¿Qué laya?	You dropped your pencil.	880	How?	4
¿Qué laya vosotros ya caé na pantano? Tiene con nosotros quien ya empujá.	I left your umbrella in the bus.	347	How did you fall into the swamp? Someone shoved us.	296
¿Qué laya vosotros ya caé na pantano? Tiene kanámon quien ya empujá.	Comb your hair before you go out.	679	How did you fall into the swamp? Someone shoved us.	832
¿Qué modo funcioná este motociclo? Dispensá ya tú conmigo porque no hay gat yo idea acerca de ese.	Someone is looking at me.	294	"How to start this motorcycle?" "Sorry, I really have no idea."	421
Que tal de tuyo nana?	They will help the poor.	409	How's your mother?	670
Quiere andá si Tom.	Do you have a knife?	838	Tom wants to go.	198
Quiere quiere silá vino?	Children like to pretend to be adults when they play.	719	Do they like wine?	225
Quiere quiere si Tom andá pescá solo.	Eat your soup, John!	109	Tom likes to go fishing alone.	542
Quiere sila man junto contigo.	I don't know what's going to happen to you.	665	They want to be with you.	160
Quiere si Tom andá, pero no puede le andá.	Didn't you write him a letter?	173	Tom wants to go, but he can't.	177
Quiere si Tom na esperá kamé.	They're wrong.	573	Tom wants us to wait.	365
Quiere tu entrá?	I bought a dozen pencils today.	524	Do you want to come in?	520
Quiere tu raspá yo de tuyo tancugû?	I left my wife.	907	Would you like me to shave the nape of your neck?	978
Quiere tu vino?	Do they like wine?	218	Do you want wine?	86
Quiere volvé si Tom.	Tom and Mary followed John.	977	Tom wants to come home.	856
Quiere yo leche.	Let's wait here till he comes back.	520	I want milk.	295
Quiere yo peiná de mío pelo usando este peine.	How many more forks do we need?	44	I like to comb my hair with this comb.	881
Rasca de mío maga ojos.	Can you tell me what happened to Tom?	208	My eyes itch.	529
Sabe silá pescá.	He bought a car.	891	They can fish.	803
Sabe tu cosa ya hacé si Tom ayer?	You didn't tell him anything?	647	Do you know what Tom did yesterday?	708
Sabe tu cosa yo ya hacé?	I want you to want me.	730	Do you know what I did?	695
Sabe tu cuando le ay vené?	Tom drank milk.	386	Do you know when he will come?	600
Sabe tu cuando llegá su eroplano?	My neck hurts a little.	793	Do you know when his plane is arriving?	389
Sabe tu donde ya de mío reloj?	I saw Tom jump into the pool.	944	Do you know where my watch is?	195
Sabe tu donde ya si Tom?	Tom is going to Boston next month.	408	Do you know where Tom is?	10
Sabe tu na hindé tu necesita hacé cunesté.	You're not my brother.	551	You know you don't have to do this.	414
Sabe tu por qué importante este fecha?	I have to apologize.	610	Do you know why this date is important?	993
Sabe tu por qué matunuk el maga cactus?	The girl combed her doll's hair.	375	Do you know why cactus have needles?	130
Sabe tu que verdad el cosa ta hablá si Tom.	What'll happen to me?	25	You know Tom is telling the truth.	412
Sabe tu quien de suyo tata?	The patient is feverish this afternoon.	290	Do you know who her father is?	686
Sabe tu quien el tata de suyo?	I don't know what's going to happen to you.	185	Do you know who her father is?	967
Sabe tu quien ese gente?	Will you look after my baggage?	700	Do you know who that person is?	847
Sabe tu quien ya cumprá de tuyo painting?	Do you know why she couldn't come?	758	Do you know who bought your painting?	360
Sabe tu quien ya hablá cunaquel?	Why would you marry a woman if you like men?	199	Do you know who said that?	175
Sabe yo cosa silá ya hablá.	Look, I got a flower tattoo here on my belly.	588	I know what they said.	988
Sabe yo dificil esté.	I smell coffee.	808	I know this is difficult.	558
Sacá cuchara.	When you can't do what you want, you do what you can.	775	Grab a spoon.	145
Sangre ese?	The paint is peeling off the weather-beaten wall.	786	Is that blood?	383
Sangre lang ese.	I did not know this.	643	It's only blood.	369
Seco el toalla.	Don't forget to give us a ring when you arrive in Kyoto.	146	The towel is dry.	82
Sila ya hace el cósa kanila ya habla.	Tom has three brothers.	296	They did what they were told.	142
Subí na techo.	He came back at nine o'clock.	986	Climb onto the roof.	990
Ta alcanzá si Tom cunel quísame.	Can you change the color of your eyes?	695	Tom can touch the ceiling.	474
Ta buscá yo un casa.	He wet the towel with water.	368	I'm looking for a house.	831
Ta cusí le cun hilo patí aguja.	I will miss you all.	6	She sews with a needle and thread.	403
Ta dale cuntigo el sen el poder para comprá masquín cosa.	Be careful with that knife.	823	Money enables you to buy anything.	338
Ta dale le bañá cunel baby.	Without your help, I would have drowned.	120	She is giving the baby a bath.	528
Ta dale yo comé de mio gato todo'l ága y todo'l noche.	I'm a slob.	537	I feed my cat every morning and every evening.	449
Ta duelé de mío tancugû.	Fruits have seeds in them.	510	My nape hurts.	202
Ta duelé siempre de mío maga pierna.	You forgot to comb your hair, Tom.	853	My legs still hurt.	278
Ta enseñá kanamon 'history' si Señorita Thomas.	There is a fork.	303	Miss Thomas teaches us history.	827
Ta entendé si Tom el cosa tu hindé ta entendé.	Nobody owns the moon.	644	Tom understands what you don't.	11
Ta estudiá le inglés.	You have a sharp sense of direction.	82	She studies English.	659
¿Ta estudía tú?	When did you begin studying French?	473	Are you studying?	180
Ta hacé kanaton fuerte el leche.	I speak French, too.	740	Milk makes us strong.	329
Ta ladrá el perro.	You are a beautiful butterfly.	321	The dog is barking.	795
Ta lé si Tom cunel Biblia.	I don't want to leave you.	632	Tom is reading the Bible.	327
Talla le na cocina sentáo ta tomá chá.	I am studying.	795	She's sitting in the kitchen and drinking tea.	712
Talla le na hospital.	Tom needs a dry towel.	134	He's in the hospital.	627
Tallá na cielo el luna.	I have eyes.	846	The moon is in the sky.	833
Ta llevá le paseá de suyo perro na parque antes le almuersá.	I don't understand what you're trying to say.	101	She walks her dog to the park before breakfast.	987
Ta mirá tu un rosas?	From where are you?	474	Do you see a rose?	455
Tapao de snow el monte.	Plant trees!	772	The mountain is covered with snow.	53
Ta pensá tu nuáy yo quever?	What is your name?	58	Do you think I don't care?	707
Ta pensá yo sabe ya si Tom.	All of my brothers have jobs.	851	I guess Tom already knows.	156
Ta planeá yo quedá allá por un semana.	Every morning, I eat honey for breakfast.	434	I intend to stay there for a week.	80
Ta puedé pa siempre mirá cunel barótô.	My legs still hurt.	261	The boat can still be seen.	181
Ta quedá kamé cerca na escuela.	Are you still up?	53	We live close to the school.	48
Ta quemá el casa.	This is my brother.	522	The house is burning.	565
Ta quemá el ponô.	Have breakfast.	394	The tree is burning.	526
Taquí le hasta mediodía.	We have plenty money.	578	He'll be here until noon.	650
Ta resollá tamén el maga siembra.	He went far away.	329	Plants breathe, too.	89
Ta tomá tu café?	A lion is strong.	568	Do you drink coffee?	126
Ta usá le maga largo falda.	You are too young to travel alone.	421	She wears long skirts.	443
Ta usa tu mga aretes caro.	May I see your passport, please?	704	You are wearing expensive earrings.	433
Temprano kamé ya dispiertá.	Is that what happened?	4	We're up early.	603
Tiene asma si Tom.	It's not good to count all the things that you have already given.	105	Tom has asthma.	759
Tiene ba ele perro?	Few students use pencils these days.	78	Does he have a dog?	513
Tiene calentura el paciente este tarde.	The ship came in sight.	967	The patient is feverish this afternoon.	241
Tiene cuantos maga gente na diamon casa ayer.	I didn't know Guillermo and Tamara were brother and sister.	668	There were some people at our house yesterday.	547
Tiene kamé sorpresa.	Do not eat.	652	We have a surprise.	631
Tiene le cincuenta dollares.	I have a blue car.	308	He had fifty dollars.	149
Tiene quien ta mirá cumigo.	Are my socks dry already?	768	Someone is looking at me.	215
Tiene si María miedo na maga gagamba.	I want milk.	227	Mary is afraid of spiders.	371
Tiene tres hermano si Tom.	How did you fall into the swamp? Someone shoved us.	213	Tom has three brothers.	252
Tiene tu calendario?	I'm really worried about him.	572	Do you have a calendar?	408
Tiene tu hermana, Juan?	Drink your milk.	311	Do you have a sister, Juan?	733
Tiene tu hilo patí aguja?	Kiss Tom.	10	Do you have needle and thread?	416
Tiene tu masquín cosa lápiz?	Every morning, I eat honey for breakfast.	788	Do you have any pencils?	6
Tiene tu mga pregunta?	There's a big fly on the ceiling.	302	Do you have any questions?	872
Tiene un mosca grande na quísame.	He is content with his present state.	24	There's a big fly on the ceiling.	301
Tiene un tenedor.	Tom licked the honey off his fingers.	356	There is a fork.	262
Tiene vez ta puede yo oí de mío tata ta cantá na baño.	You don't have to study.	871	I sometimes hear my father singing in the bathroom.	758
Tiene vos un agudo sentido del orientación.	I'm a woman.	592	You have a sharp sense of direction.	512
Tiene yo dos primo.	This is my cow.	523	I have two cousins.	684
Tiene yo pan.	I didn't know you played chess.	187	I have bread.	598
Tiene yo un coche azul.	They kidnapped me.	873	I have a blue car.	293
Tiene yo un perro y un gato. Negro el gato y el perro blanco.	They offered assistance.	372	I have a cat and a dog. The cat is black and the dog is white.	899
Todo barco necesita ancla.	This is my bicycle.	521	Every ship needs an anchor.	605
Tomá de tuyo leche.	I bought this from Tom.	337	Drink your milk.	298
Travesá na río.	I turned off my phone.	878	Go across the river!	527
Tú jendêh necesita estudía.	I don't want to study German.	634	You don't have to study.	43
Tu lang el quien ya comprá ansina.	Onions cook more quickly than potatoes.	582	You're the only one who bought it.	875
Tú puede aumentá nuevo oraciones que tú no sabe qué laya traducí.	I couldn't sleep well.	641	You can add sentences that you do not know how to translate.	729
Tú un bonita mariposa.	The knife is dirty.	116	You are a beautiful butterfly.	944
Uháw pa yo siempre.	Tom gave blood.	349	I'm still thirsty.	407
¿Usted, cuántos años ya?	Is this true?	471	How old are you?	604
¿Usted, de dónde?	One fork is missing.	84	Where are you from?	208
¿Usted ta estudía?	I love you.	781	Are you studying?	346
Usted un bonita mariposa.	Who owns this house?	711	You are a beautiful butterfly.	267
Vené aquí y ayudá cumigo.	Choose books carefully.	519	Come here and help me.	108
¿Vos ta estudía?	Will you go on foot or by bus?	857	Are you studying?	381
Ya abandoná le de suyo magá anák.	Do you like fruit salad?	722	She abandoned her children.	889
Ya abrazá si Tom de suyo perro.	How many hours a day does she spend in the kitchen?	458	Tom hugged his dog.	965
Ya admití le na malí le.	All people breathe air.	852	He admitted that he was wrong.	796
Ya agachá si Tom de suyo cabeza.	Tom is reading the Bible.	268	Tom ducked his head.	845
