source_sent	target_sent	target_id	gold_sent	gold_id
Hvor han så er, så skal vi finne ham.	I don't know Tom's telephone number.	808	Wherever he is, we shall find him.	722
Historie viste seg å være sann.	Why don't we ask his advice?	14	The story turned out to be true.	437
Er du fra USA?	I wish you would be quiet.	169	Are you from the United States?	206
Jeg savner mine venner.	You do not help.	661	I miss my friends.	118
Hun kom for sent på skolen.	I'm not signing it.	360	She was late to school.	410
Eg er klar om ti minuttar.	If there's no solution, then there's no problem.	41	I'll be ready in ten minutes.	526
Hvis det ikke finnes noen løsning, så er det ikke noe problem.	I've made up my mind to give back all the money I stole.	219	If there's no solution, then there's no problem.	40
Broren min er god til å spille tennis.	All those books are mine.	58	My brother is good at playing tennis.	263
Jeg får ikke sove.	It's been snowing all night.	424	I can't sleep.	962
Måtte Tom også gjøre det?	Are you seeing anyone?	217	Did Tom have to do that, too?	123
Hun har avgått ved døden.	You're supposed to be the best.	216	She has passed away.	121
Ikke undervurder makten min.	I'm sorry, I didn't mean it.	592	Don't underestimate my power.	271
Hva er det du leter etter der inne?	He runs a lot of hotels.	60	What are you looking for in there?	312
Konen min elsker katter.	The roof is made of thatch.	107	My wife loves cats.	845
Jeg har spørsmål.	I've invited all my friends.	752	I have questions.	469
Tom vil ikkje vedgå at han har gjort noko gale.	I want to buy my bike back.	314	Tom won't admit that he's done anything wrong.	628
Bare bli stående.	You're welcome to join us.	587	Just stand there, please.	406
Hennes handlinger vanæret henne.	When I was young I got lots of things for free.	656	Her act reflected dishonor upon her.	176
Kjenner hun deg?	They couldn't travel because a problem occurred.	150	Does she know you?	566
Du trenger førerkort for å kjøre bil.	Are they American?	395	You need a license to drive a car.	458
Han veit veldig godt korleis ein lurar folk.	What do your children usually eat for breakfast?	780	He knows very well how to deceive people.	938
Tom er en sterk type.	Your tie has come undone.	517	Tom is a strong guy.	470
Tom visste.	She is reliable, polite and knowledgeable.	475	Tom knew.	602
Alle de bøkene er mine.	I really like my teammates.	1	All those books are mine.	42
Har du bestemt deg for å dra til Japan?	The weather report was thoroughly wrong.	985	Have you decided to go to Japan?	203
Han driver mange hotell.	We highly recommend using one of three preset modes to achieve optimal results.	497	He runs a lot of hotels.	47
Det er en annen grunn, er det ikke? Vel, hvordan klarte jeg meg? Jeg vedder på at jeg traff blink.	I have no idea what happened.	470	There's another reason, isn't there? Well, how did I do? I bet I hit the mark.	840
Kan jeg komme inn?	Here is your bag.	90	Might I come in?	236
Han lyg aldri.	The American Civil War is the main theme of the book.	160	He never lies.	237
Jeg tror det var med vilje.	That house is very small.	761	I think it was intentional.	116
Hvilket språk snakker de i USA?	They forgot to lock the door.	334	What language do they speak in the United States?	748
Jeg har mistet interessen for golf.	As I began to love myself I refused to go on living in the past and worrying about the future. Now, I only live for the moment, where everything is happening. Today I live each day, day by day, and I call it “FULFILLMENT”.	831	I've lost interest in golf.	463
Vi bruker mye vann hver dag.	Nobody would talk to me.	639	We use a lot of water every day.	265
Jeg er mot mennesker som kjører store biler.	I lent Tom the car.	446	I'm against people driving big cars.	234
Hvor mange språk snakker du?	You needn't suffer in silence.	852	How many languages can you speak?	340
Vil du ha litt eggerøre?	This is my third marriage.	759	Do you want some scrambled eggs?	642
Røyker du?	Will you teach me how to play chess?	953	Do you smoke?	107
Tom og Mary er tvillinger.	He shot at me.	341	Tom and Mary are twins.	160
Husker du hva Cathy gikk med på festen?	You don't have to hurry.	776	Do you remember what Cathy was wearing at the party?	785
Å lære engelsk er hardt arbeid.	The translation is extremely faithful to the original.	537	Learning English is hard work.	147
Jeg skal lage deg litt kaffe.	Do you know the reason?	142	I'll fix you some coffee.	266
Det var ikke Tom som glemte å stenge kranen.	They're washing their hands.	700	It wasn't Tom who left the water running.	280
Jeg vokste opp på landet.	Don't forget that we have chores.	348	I grew up in the country.	84
Eg er best.	They worshipped him as a hero.	733	I am the best.	477
Bare fire hester deltok i kappløpet.	Here is a book.	744	Only four horses competed in the race.	326
Kan du lære meg kunsten å gjenkjenne matsutake-sopparter?	There's a new restaurant on Cherry Avenue.	454	Can you tell me the art of recognizing matsutake mushrooms?	971
De eksporterer mye frukt, som appelsiner, grapefruit og sitroner.	Could you call again later, please?	151	They export a lot of fruit, such as oranges, grapefruits and lemons.	784
Jeg fniset.	I know the girl playing tennis.	602	I snickered.	604
Det veit ikkje du.	I think that's very sweet, Tom.	862	You don't know that.	33
Jeg ville ikke ha lykket uten hans hjelp.	I grew up in the country.	77	I wouldn't have succeeded without his help.	180
Møtet var forrige måned.	It's already seven.	199	The meeting was last month.	741
Framtiden ser mørk ut for Edmond Dantès etter han har blitt utsatt for et komplott, han ble dømt for forræderi og satt i fengsel på livstid.	I guess you are right.	988	The future looked bleak for Edmond Dantes after he became the victim of a conspiracy, and he was convicted for treason and imprisoned for life.	736
Foreldrene til Tom lever ikke lengre.	I'm just looking, thank you.	894	Tom's parents aren't living anymore.	187
Er katten ute av huset, danser musene på bordet.	Tom has to be there by 2:30.	805	When the cat is away, the mice will play.	304
Hvorfor skjer fæle ting?	I felt the house shake.	389	Why do bad things happen?	222
Her er baggen din.	While I was walking down the street as an ordinary pedestrian, I saw my predecessor in a limousine.	179	Here is your bag.	62
Jeg har vært i Roma.	I will visit Nara next week.	418	I have been to Rome.	693
Jeg kan ikke det ordet.	A few old buildings need to be demolished.	491	I don't know that word.	617
Vi lager frokost.	We played rock, paper, scissors to decide who would do the dishes.	473	We're making breakfast.	545
Jorden er en planet.	I'm tired!	563	Earth is a planet.	499
Jeg blir ensom når katten er ute hele dagen.	He has a large family.	736	I get lonely when the cat is outside all day.	200
Han er vekk	The word "Entbindung", meaning "birth", is ambiguous; it can also mean "death".	173	He is gone.	583
Pappa skriver i dagboken sin hver dag.	It's a nice day.	658	My father writes in his diary every day.	749
De hadde ikke kommet veldig langt da de møtte en gammel mann.	I have a headache.	565	They had not gone very far when they met an old man.	834
Han uttrykte alltid sine egne antagelser som om de var uimotsigelige fakta.	I stepped carefully on the accelerator.	584	He would always project his own suppositions as undeniable facts.	152
Bergen er kjent som byen mellom de syv fjell.	She is a quiet woman.	300	Bergen is known as the city between the seven mountains.	127
Beklager at jeg er sen.	Finally, we have all field names in Norwegian, which will be of great help to our users.	495	Sorry I'm late.	843
Nå til dags er ikke grunnene for ekteskap nødvendigvis gode.	Every day, they serve fresh fish and lobster, which they get weekly by plane from Norway.	924	These days, the motive for marriage is not necessarily pure.	876
Brian har kjøpt en leppestift til Kate.	Don't smoke while you are on duty.	576	Brian has bought Kate some lipstick.	911
Jeg begynte å forberede meg.	I met a dog on my way home.	671	I started to prepare myself.	624
Du bør ikke fortelle ham noe om kjæresten din.	Thank you.	596	You shouldn't tell him anything about your girlfriend.	750
Ingen har klaga på det.	We hurried, so we didn't miss the last bus.	385	No one has ever complained about that.	740
Taket er laget av halm.	Do you smoke?	71	The roof is made of thatch.	48
Løperen hadde nådd halvveismerket.	I'm tired of eating fast food.	735	The runner had reached the halfway mark.	224
Han har allerede hatt lunsj.	I told Tom that I'd do it.	624	He has already had lunch.	974
Tom er ikke konservativ.	They're washing their hands.	844	Tom isn't conservative.	409
Hun har bestemt seg for å dra til Amerika for å studere.	I wish I were a little taller.	675	She has made up her mind to go to America to study.	308
Jeg har rødt hår.	She seemed disappointed at the result.	411	I'm a redhead.	205
For en skuffelse.	Tom bought that car because his wife liked it.	778	What a disappointment!	638
Katrine har en kjæreste som heter Truls, og de er forlovet og skal snart gifte seg.	All I know is that she left last week.	459	Katrine has a boyfriend named Truls. They are engaged and will soon get married.	21
Pua kommer til å synge i kirken.	I've waited as long as possible.	722	Pua is going to sing at church.	564
Tom sa ja.	I think it was intentional.	64	Tom said yes.	289
Hvis du noen gang kommer til Boston, er du velkommen til overnatte hos oss.	You'd best be home before midnight.	30	If you ever come to Boston, you're welcome to stay with us.	134
Tom er ikke redd slanger i det hele tatt.	I miss my friends.	38	Tom isn't afraid of snakes at all.	404
Du trenger kun gi denne boken til han.	The bath is ready.	667	All you have to do is to hand this book to him.	315
Han oppførte seg som en galning.	Why do you talk about him as if he were an old man?	121	He acted like a madman.	182
Hvorfor snakker du om ham som om han var en gammel mann?	She has passed away.	45	Why do you talk about him as if he were an old man?	120
Hun nektet å si mer om det.	The next morning, the snowman had completely melted.	318	She refused to say more about it.	973
Hun hjalp ikke sin mor.	Did Tom have to do that, too?	44	She wasn't helping her mother.	923
Den gamle mannen hadde et edelt ansikt.	A glass of water, please.	339	The old man had a noble countenance.	821
Du kan stole på ham til en viss grad, men ikke helt.	Tomorrow I'm going back home.	786	You can trust him to some degree but not wholly.	572
Hun var forelsket i meg, men jeg var ikke forelsket i henne.	Look at the girls.	961	She was in love with me, but I wasn't in love with her.	9
Dette kommer aldri til å ta slutt.	Bergen is known as the city between the seven mountains.	100	This is never going to end.	397
Ikke løp over gata.	We can't postpone the meeting.	572	Don't run across the street.	760
Mary er ikke Toms biologiske datter.	There is a cat under the desk.	378	Mary isn't Tom's biological daughter.	727
Jeg har beklageligvis ikke tid i dag.	It is too late for him.	612	Unfortunately, I don't have time today.	351
Jeg har fremdeles ikke hørt fra ham.	Don't you still believe that?	237	I still haven't heard from him.	939
Jeg er ikke flink i sport.	The largest flow of immigrants came from and belonged to the Scandinavian branch of the Germanic people group.	685	I'm bad at sports.	2
Tom sa han mente at vi skulle prøve å dra dit tidlig.	I had a good laugh at her joke.	710	Tom said he thought we should try to get there early.	174
Han er ombord på skipet.	If you ever come to Boston, you're welcome to stay with us.	117	He is on board the ship.	881
Jeg har en lett feber.	Where do I have to change trains?	946	I have a slight fever.	319
Når man først har fått en dårlig vane, er det ikke lett å bli kvitt den.	I love you.	954	Once you've formed a bad habit, you can't get rid of it easily.	416
Hørte du ikke at jeg ropte på deg?	She lived an unhappy life.	312	Didn't you hear me shouting to you?	857
Det er noen i dette rommet.	I'm enjoying myself a lot.	909	There is someone in this room.	712
Tom ville vite når Mary skulle komme hjem.	She sang as she walked.	416	Tom wanted to know when Mary would get home.	682
Eg var i fjella.	George, if you are not listening to the radio then turn it off.	246	I was up in the mountains.	172
Det var det beste som noen gang har skjedd meg.	Call me!	598	It was the best thing that ever happened to me.	332
Vet du årsaken?	I don't believe that.	704	Do you know the reason?	75
Jeg trodde det var sant.	Hanging out with him isn't interesting.	947	I thought it was true.	248
Du bør sove.	I see a rose.	600	You should sleep.	475
Ring meg når du er klar til å dra.	He's in love with that girl.	347	Call me when you're ready to go.	344
Hvorfor stirrer han på meg.	Tom has started playing the guitar again.	400	Why is he staring at me?	243
Det var ingen skikkelige bevis mot Tom.	Learning English is hard work.	74	There was no real evidence against Tom.	229
Det regnet i timesvis.	I have not finished my homework yet.	168	It rained for hours and hours.	794
Tom kunne gjerne ha spist kjøtt og poteter hver dag i uken.	Do you want to take a look?	885	Tom wouldn't mind eating meat and potatoes every day of the week.	867
De kunne ikke reise fordi det hadde støtt til et problem.	I know everything.	377	They couldn't travel because a problem occurred.	53
Kan du ringe igjen senere?	Tom told Mary what he needs her to do.	485	Could you call again later, please?	81
Hva er det nå du vil?	He would always project his own suppositions as undeniable facts.	99	What do you want now?	218
Tom kysset Mary fremfor alle sammen.	Tom's face is red.	384	Tom kissed Mary in front of everyone.	864
Du er høy, men han er høyere.	It was pure chance that he won the game.	2	You are tall, but he is still taller.	616
Han er ikke lærer, men lege.	My name is not "you"; it's Ricardo.	417	He is not a teacher but a doctor.	629
Eg sym i havet.	Sorry, but you must have the wrong number.	781	I'm swimming in the ocean.	285
Trur du at ho framleis vil at vi skal bu i lag?	Tom's an irritating person to work with because he'll never admit it when he's made a mistake.	951	Do you think she still wants to live with me?	540
Du kom ikke på skolen i går.	The workers are overworked and underpaid.	520	You did not come to school yesterday.	551
Det var to vegar i skogen eg kunne gå, og eg valde den som var tråkka av få, og all ting valde eg der og då.	Thanks for your explanation. It helps to understand the sentence correctly.	202	There were two roads in the forest for me to choose between, and I chose the one least trodden, and I made all my choices at that very moment.	976
Den amerikanske borgerkrigen var hovedtemaet i boken.	Tom and Mary are twins.	72	The American Civil War is the main theme of the book.	63
Hun gjorde en rekke medisinske oppdagelser.	Tom's taste in music is similar to mine.	560	She made a series of medical discoveries.	547
Hun begynte å synge.	I slept comfortably last night.	309	She began to sing.	576
Jeg har hatt et godt liv.	That island was governed by France at one time.	748	I've had a good life.	282
Møblene ble kjøpt på auksjon.	I love men with beards.	634	The furniture was bought at an auction.	515
Jeg vet ikke hvordan den 3. verdenskrig vil se ut, men jeg vet at den fjerde vil bli utkjempet med treklubber.	Has anyone here ever seen the night sky on a dark night, away from light pollution?	879	I know not with what weapons World War III will be fought, but World War IV will be fought with sticks and stones.	783
Ikke la han gjøre det alene.	Better late than never.	603	Don't let him do it alone.	364
Alt forandres svært fort og den fordrer et nytt tankesett blant dagens ansatte.	We never work on Sunday.	583	Everything changes very quickly, which calls for a new mindset among today's employees.	841
Jeg er ikke ferdig med leksene ennå.	I needed to add water to my aquarium.	4	I have not finished my homework yet.	148
Jeg skulle ønske du kunne være stille.	I'm going to go to Boston to see Tom.	412	I wish you would be quiet.	37
Soldaten bøtet med livet for å redde vennens liv.	They walked around.	982	The soldier sacrificed himself to save his friend's life.	752
Det var et stort jordskjelv i går natt.	Return? Just a single.	303	There was a big earthquake last night.	793
Hun oppfører seg som om hun hadde blitt oppdratt i god familie.	I was up in the mountains.	140	She behaves as if she had been brought up in a good family.	373
Ordet "Entbindung" "fødsel" er tvetydig, det kan også bety "død".	It's hard to predict what the weather will be like tomorrow.	958	The word "Entbindung", meaning "birth", is ambiguous; it can also mean "death".	96
Har du strikket ferdig den genseren?	Tom said he thought we should try to get there early.	133	Have you finished knitting that sweater?	724
Hvor kjøpte du denne kjolen?	Tomorrow morning, we will leave Japan.	652	Where did you buy that dress?	230
Dette er rett dag.	Her act reflected dishonor upon her.	52	This is the right day.	24
Jeg kommer helt klart til å savne dem.	Pollution is a serious problem.	913	I will surely miss them.	186
Hvordan drepte du kakkerlakken?	You don't need to answer that letter.	528	How did you kill the cockroach?	925
Mens jeg har gått nedover gaten som en helt vanlig fotgjenger, så jeg min forgjenger i en limousin.	My mother visits the dentist's every other day to get her teeth fixed.	379	While I was walking down the street as an ordinary pedestrian, I saw my predecessor in a limousine.	90
Har du et ledig rom?	I wouldn't have succeeded without his help.	84	Do you have a vacancy?	860
Hun er veldig redd for slanger.	Who's going to be here?	519	She has a great fear of snakes.	710
Hvem vet hvor han har blitt av.	He acted like a madman.	120	God only knows where he has gone.	322
Har jeg ingen rettigheter?	Password?	564	Don't I have any rights?	385
Ser ut til at alle tror jeg er forelsket i Mary.	Great progress has been made.	214	I guess everybody thinks that I'm in love with Mary.	883
Jeg er redd for hunder.	He's Italian.	935	I am afraid of dogs.	596
Noe rart foregår.	I will surely miss them.	177	Something strange is going on.	641
De trenger dette.	Tom's parents aren't living anymore.	87	You need this.	999
Følg oss!	This verb is normally used only in the third person.	709	Follow us.	896
Kalkulatoren på bordet er min.	The future belongs to those who believe in the beauty of their dreams.	599	The calculator on the table is mine.	194
Jeg liker hundene dine.	Is this ladder strong enough to bear my weight?	206	I like your dogs.	625
Du kan ikke forlate oss.	We can go after the lunch.	513	You can't leave us alone.	905
Jeg fikk ham til å bære bagasjen min.	He is a little over forty.	669	I had him carry my baggage.	643
Hvorfor kunne han ikke komme?	In Japan there are train stations with a cat for a stationmaster.	13	What prevented him from coming?	665
Han dro tilbake til fødselsbyen sin, hvor han tilbrakte de siste få årene av sitt liv.	The calculator on the table is mine.	189	He returned to his native village, where he spent the last few years of his life.	993
Det har visse feil og mangler.	Usually I don't buy anything on the Internet.	972	There are known errors and omissions.	297
Noen ganger gjør det vondt å fortelle sannheten.	Are they all the same?	518	Sometimes telling the truth hurts.	595
Huset mitt sto i brann.	Tom didn't want to talk about that over the phone.	494	My house was on fire.	532
For et elendig kamera!	Alcohol doesn't solve any problems.	814	What a lousy camera!	484
Klokka er allerede sju.	They lived together for two years before they got married.	934	It's already seven.	85
Hun takler ikke stress.	I get lonely when the cat is outside all day.	95	She can't cope with stress.	868
Hun bor like i nærheten.	He is a man of wide experience.	230	She lives quite close by.	274
Takk for forklaringen! Den hjelper å forstå setningen riktig.	I've ordered you some dessert.	835	Thanks for your explanation. It helps to understand the sentence correctly.	159
Prisene vil fortsette å stige.	Have you decided to go to Japan?	59	Prices will continue to rise.	817
Du kjenner vel ikke tilfeldigvis til ett rimelig hotell i nærheten?	People who still read children's books when they should have grown out of them are normally mentally handicapped.	719	You wouldn't happen to know of an affordable hotel nearby?	990
Denne gesten er verdt mer enn tusen ord.	I'm a redhead.	112	This gesture is worth more than a thousand words.	375
Er denne stigen solid nok til å bære meg?	Are you from the United States?	37	Is this ladder strong enough to bear my weight?	190
Du kan snakke så mye du vil.	Whenever I'm on top of a mountain, I feel grateful.	687	You may talk as much as you like.	982
Alle vil treffe deg. Du er berømt!	I guess you're right.	415	Everyone wants to meet you. You're famous!	0
Si til ham at jeg vil se telegrammet han sendte.	Tom's not asleep.	413	Tell him that I want to see the telegram that he sent.	473
Eg lagar frukost no.	I'm making breakfast now.	210	I'm making breakfast now.	210
Skipet seiler mot Honolulu i morgen.	I'm filled with joy every time I see you.	758	The ship sails for Honolulu tomorrow.	984
Min far, som nå jobber i USA skrev et brev til oss forrige uke.	Small children are afraid of being left alone in the dark.	773	My father, who is now working in the United States, wrote us a letter last week.	423
Overflaten på Mars er tilsynelatende veldig gjestevennlig.	The police arrested the suspect in the case.	929	The terrain on Mars appears very hospitable.	581
Det er gjort store framsteg.	For some reason the microphone didn't work earlier.	681	Great progress has been made.	184
Hvordan var det?	He proposed that we should play baseball.	402	How was that?	914
Du skal være den beste.	I have been in Japan for three years.	436	You're supposed to be the best.	45
Er du sammen med noen?	I'm surprised Tom gave his clarinet away.	534	Are you seeing anyone?	44
Jeg krever således en unnskyldning fra dømmeren og at påstanden om min sinnssykdom erklæres død og maktesløs.	What do you want now?	152	I thus require an apology from the judge and I claim my insanity declared null and void.	380
Eg har bestemt meg for å gje tilbake alle pengane eg stal.	I don't want to go alone.	304	I've made up my mind to give back all the money I stole.	41
Er dere begge klare til å gå?	He disregarded my advice.	597	Are both of you ready to go?	839
Sykkelen din ligner på min.	The effects of climate change are far less pronounced in Antarctica than in the northern polar regions.	945	Your bicycle is similar to mine.	269
Unnskyld, kan du gjenta det?	Why do bad things happen?	89	Pardon me, can you repeat that?	613
Ikke si det til noen.	How important?	545	Please don't tell anyone.	565
De eneste våpen jeg har i mitt hjem er vannpistoler.	The runner had reached the halfway mark.	108	The only weapons I have in my home are water pistols.	14
Hvilke gjenstander er i rommet?	I can do this on my own.	750	Which objects are in the room?	656
Yugloslavia sier at landet ikke er ansvarlig for handlingene til det serbiske militæret i Bosnia som drepte tusener, la byer i ruiner, og gjorde 1.3 millioner folk til flyktninger i løpet av de siste 3 månedene.	I don't want to see this again.	294	Yugoslavia says it's not responsible for the actions of Serbian militias in Bosnia which have killed thousands, ruined cities, and turned 1.3 million people into refugees over the last three months.	368
Keiar de dykk ikkje når de er åleine?	Hello, world!	826	Don't you get bored when you're alone?	942
Den savnede gutten ble identifisert etter klærne hans.	I've rented a room in Paris for a month.	465	The lost boy was identified by his clothes.	273
Hvorfor dro du fra Boston?	There was no real evidence against Tom.	147	Why did you leave Boston?	348
Han er en mann av bred erfaring.	Where did you buy that dress?	175	He is a man of wide experience.	201
Han reiser ofte til utlandet.	I got lost, and to make it even worse, it then began to rain.	604	He often travels to foreign countries.	349
Korleis stavar du etternamnet ditt?	The room was packed with people.	409	How is your last name written?	694
Kan du gi meg noe å drikke?	We had nowhere to live.	721	Will you give me a drink?	781
Folk stod i kø rundt blokken mens de ventet på at teateret skulle åpne.	I'm against people driving big cars.	68	People were lined up around the block waiting for the theater to open.	983
Jeg håper du er ikke sint på meg.	It's not my fault.	18	I hope you're not mad at me.	323
Jeg vet ikke enda om vi kommer til å dra til muséet.	Might I come in?	62	I still don't know if we'll go to the museum.	669
Tror du ikke det lenger?	He never lies.	63	Don't you still believe that?	131
Jeg skrev et svar, men jeg glemte å trykke på send.	I thought we'd be comfortable here.	949	I wrote a reply, but I forgot to press send.	618
Vi leser den samme boka.	I think you're right.	813	We're reading the same book.	430
Tom kan ha vært syk.	The swimmers are entering the water.	540	Tom may have been sick.	989
Er du klar for middag?	I couldn't hear what was being said.	801	Are you ready for dinner?	872
Tom datt av lastebilen mens han foret reinsdyrene.	I forget your telephone number.	343	Tom fell off the truck while he was feeding the reindeer.	902
Latin er en av få språk som krever god forståelse av grammatikk.	Why is he staring at me?	146	Latin is one of the few languages that requires a good knowledge of grammars.	262
Tom lever i en fantasiverden.	Excuse me, which way is the post office?	674	Tom lives in a fantasy world.	16
Den velgeren, Mary Johnson, viste seg å være en demokrat.	Recently the demand for this product has increased faster than the supply.	843	That voter, Mary Johnson, turned out to be a Democrat.	651
George, skru av radioen hvis du ikke hører på den.	I don't live in Finland.	591	George, if you are not listening to the radio then turn it off.	140
Du skulle vært der innen 2:30.	I'm looking for something.	713	You were supposed to be there by 2:30.	987
Klærene hans er ute av mote.	I thought it was true.	143	His clothes are out of fashion.	555
Tom vil bevise for oss at de vet alt.	It was unjust.	357	Tom wants to prove to us that they know everything.	303
Arbeidsledigheten økte til fem prosent.	No sooner had I left the house than it started to rain.	637	The unemployment rate went up to 5%.	448
Hva er formålet med dette essayet?	It's about my husband, doctor; he sleeps badly.	287	What's the purpose of this essay?	433
Hun pleier å snakke fort.	What're you going to do on Friday?	932	She tends to speak rapidly.	4
Tom ble full og druknet sorgen sin i denne ene nattens utskeielser.	You must learn from your mistakes.	680	Tom got drunk and drowned his sorrows in that one night of intemperance.	731
Jeg ville heller hatt en katt enn en hund.	I am very patient, but I have to go home, now.	450	I would rather have a cat than a dog.	590
Spørsmålet kan bare tolkes på en måte.	It is still unclear what caused the accident.	358	The question permits of only one interpretation.	980
Vi overnattet i Hakone.	Something is coming.	527	We stayed overnight in Hakone.	848
Ho er vakker.	Tom was very squeamish and would pass out at the sight of blood.	837	She's beautiful.	756
Kvar er naudutgangen?	I also like writing.	716	Where is the emergency exit?	374
Å spise er en av livets store gleder.	I saw him with my own eyes.	509	Eating is one of life's great pleasures.	571
Døren ble åpnet av en høy mann.	This is self-explanatory.	439	The door was opened by a tall man.	837
Eg et brød.	So, what's it gonna be?	866	I am eating bread.	330
Gull er mye tyngre enn vann.	Latin is one of the few languages that requires a good knowledge of grammars.	243	Gold is much heavier than water.	26
Karrieren hennes var full av suksesser.	My brother is good at playing tennis.	42	Her carrier was full of successes.	825
Jeg liker bølgene i Svartehavet.	She refused to take the money.	888	I like the waves of the Black Sea.	1
Hun bor i en leilighet over oss.	We use a lot of water every day.	67	She lives in an apartment above us.	906
Jeg har ikke den fjerneste anelse om hva det neste han vil gjøre er.	I'll fix you some coffee.	75	I don't have the remotest idea what he will do next.	830
Far kjøpte boken til meg.	No doctor can explain that.	274	Father bought me the book.	468
Jeg var hos tannlegen i dag.	How do you like your new apartment?	926	Today I went to the dentist's.	739
Har du en litt mindre?	Your bicycle is similar to mine.	221	Do you have one a little smaller?	903
Jeg har ikke noe bedre å gjøre.	Have a nice trip.	508	I have nothing better to do.	415
Han jobber i bank.	Don't underestimate my power.	46	He works at a bank.	985
Nokre av elevane likar å spelle gitar.	I'm not a fan of postmodernism.	915	Some of the students like to play the guitar.	601
Noen dyttet meg inn.	The lost boy was identified by his clothes.	228	Someone pushed me inside.	775
Ingen lege kan forklare det.	She lives quite close by.	201	No doctor can explain that.	267
Er det nødvendig å lage så mye støy?	Where is the book?	870	Is it necessary to make so much noise?	901
Tom er flink med ord.	Tom's mother is a very good cook.	477	Tom is well-spoken.	874
Jeg lurer på hvilken vei jeg skal gå.	I know this sounds nonsensical, but it is exactly what I feel.	372	I wonder which way to go.	771
Han skumma raskt gjennom sida etter ordet han leita etter.	I played tennis when I was a student.	865	He quickly scanned the page for the word he was looking for.	715
Keiar du deg her?	Because of heavy snow, the plane from Beijing arrived 20 minutes late.	659	Are you bored here?	355
Det kompliserer saken.	It wasn't Tom who left the water running.	76	That's complicating the matter.	17
Mørke er fravær av lys.	Tom must be very happy after winning the race.	887	Darkness is the absence of light.	950
Jeg er veldig interessert i fotball.	I've had a good life.	163	I am really into soccer.	558
