source_sent	target_sent	target_id	gold_sent	gold_id
Alengo ti mbilimbili so andu atënë so ala yeke tene na azo so ayeke na gigi ti kongregation na ndo mabe so ala yeke na ni na Jésus nga na pendere beku so ala yeke na ni (aPhilippien 1:9-11; 3:8-11).	Our race is not a sprint in which speed is the key to victory.	206	That would include their speaking to others, to outsiders, about their faith in Jesus and their wonderful hope.	388
Nyama so a mu na sadaka a londo na akota nyama wala akete ni, so ti tene na popo ti anyama so ayeke na sioni oko pepe, nga ayeke “nzoni-kue,” na tele ni abuba pepe.	9 Jehoshaphat ruled as king in Judah during the tenth century B.C.E. He and all Judah faced the threat of the combined forces of Ammon, Moab, and the people of the mountainous region of Seir.	189	The sacrificial animal was from the herd or the flock, that is to say of the clean animals, and was “sound,” without defect.	205
A-Hébreu ti giriri ayeke hiri keke ti amande “zo so azingo” tongana ala sala tënë ti sigingo hio ti akongö ni.	His father may well have expected him to seek higher education and to continue a family business.* Imagine how Timothy’s father may have reacted on discovering that Timothy preferred the dangers and financial uncertainties of missionary work with Paul!	662	The ancient Hebrews called the almond tree the awakening one, alluding to its early flowering.	155
Me ti bâ ni nzoni, atâa ndara na hingango ye so azo ayeke na ni, ala lingbi pëpe ti mû mbeni ndia tongaso (Jérémie 10:23; aRomain 3:10, 23).	The need to extend hospitality still exists.	128	Obviously, no law or standard proposed by any human, no matter how intelligent or sincere, can meet that need. (Jeremiah 10:23; Romans 3:10, 23) If such a standard exists, where could it be found and what would it be like?	533
15 Jéhu ayeke lani mbeni koli so asala ye hio.	[Footnote]	215	15 Jehu was a decisive man.	433
Tongana nyen la prophétie ti Daniel aga tâ tënë?	Not at all!	609	How has “true knowledge” become abundant?	216
Lo tene: “Na ndulu tënë, bungbi ni amû beku oko pëpe ti mbeni guengo na li ni.”	The following article will present the Scriptural answers, along with clear evidence that a united Christian community is already flourishing worldwide.	819	“On the whole,” he reported, “the meeting was quite a disappointment.”	704
Dabe mo na ye so prophète Élisée atene na gbia Joas so aga na mbage ti lo ti wara mungo maboko ti tiri na aturugu ti Syrie so aye ti mû kodoro ni.	Just let your word Yes mean Yes, your No, No; for what is in excess of these is from the wicked one.”​—Matt. 5:34, 37. Jehovah’s promises always come true	864	Recall what the prophet Elisha told King Jehoash, who had come to Elisha for help to fight against Syrian invaders.	313
TONGANA mbeni ngangu kobela asara mo, peut-être mo hunda tere ti mo, mo tene: ‘Mbi yeke sava ande la?’	Everyone tries to get his own way.	224	HAVE you ever wondered: ‘Will I recover from this sickness?’	325
Nga na bango tongana nyen aye ayeke tambela, azo ayeke bi ande bê gi mingi ahon na ndo ye ti ala mveni.	4 We can gain insight into the way Jehovah views human weakness from an illustration recorded in Paul’s first letter to the Corinthians.	697	And judging by the way things are going, people will only become more self-centered.	608
Na akodoro so dê ayeke dä mingi abale, alende ti ngu, même akota ngu ti ingo ayeke ga ande glaçon biaku biaku.”	Another Witness patient said of the elders who visited her: “When they came toward my bed in the intensive care unit, I knew that no matter what happened from that point on, I could bear it.	694	In the cooler parts of the world the rivers, ponds, lakes, and even the oceans would all be permanently frozen.”	991
Akota bungbi wa mo dabe ti mo na ni mingi? Ngbanga ti nyen?	Consequently, the poles could not be used for any other purpose.	457	Which conventions have been especially memorable for you, and why?	235
Azo mingi apensé so zo alingbi pëpe ti ga tâ kamarade ti Nzapa nga ti ye lo ndali ti so zo alingbi ti bâ lo ape nga lo yeke Nzapa ti ngangu ahon kue.	(Gen. 3:15) This mystery Seed became a theme of numerous Bible prophecies down through the ages.	866	Many find it hard to imagine that humans could acquire a close, loving friendship with Almighty God, an invisible Spirit in heaven.	986
Bungbi so azia lâ oko vundu na bê ti e pëpe. Lo mû na e lakue gbâ ti ngu ti tâ tënë so sioni oko ayeke dä pëpe so ayeke na yâ ti Bible.​—És. 55:1-3; Mat. 24:45-47.	The helmet worn by the Roman infantry was designed to ward off blows directed at the head, neck, and face.	4	Instead, let us be determined to remain loyal to Jehovah and to the organization that has a long record of quenching our thirst with the pure and refreshing waters of truth from God’s inspired Word.​—Isa. 55:1-3; Matt. 24:45-47.	85
18 Même angu ti ngu-ingo ayeke fa ndara ti Nzapa.	(Ps. 109:1-3) Yet, throughout the earth, Jehovah’s people boldly declare the good news.	445	18. How does seawater show Jehovah’s wisdom?	15
Christine agirisa lani nginza ti lo na yanga ti Da ti Royaume ti aTémoin ti Jéhovah.	(Mark 12:29-31) Whom does that include?	812	Christine lost her money in front of a Kingdom Hall of Jehovah’s Witnesses.	573
Gamaliel, so ayeke mbeni maître ti Ndia, alondo na lo wa amba ti lo ni ti sala ye na loro pëpe.	Jehovah personally invites you to cultivate a close friendship with him.	473	The judges of the Sanhedrin were determined to have them put to death. (Acts 5:33) However, events took an unexpected turn.	267
Na yâ ti “alango ti nda ni” so e yeke dä fadeso, awakua ti Nzapa ayeke nduru mingi na fini dunia (2 Tim. 3:1; 2 Pi. 3:13).	Granted, humans were much closer to the physical perfection that Adam and Eve had once possessed and lost.	472	(2 Tim. 3:1; 2 Pet. 3:13) Sadly, though, some of Jehovah’s worshippers have let down their guard.	503
(Psaume 119:160). A yeke pusu e biani ti kiri ti bâ Tënë ti Nzapa kue na nene ni mingi ahon ti kozo.	I was a quick learner and soon became very successful in this fast and dangerous sport.	292	(Psalm 119:160) This surely ought to enhance our appreciation for the entire written Word of God.	131
Ade azendo ti Nzapa atï na ngu lâ oko pëpe, na fade ala yeke tï na ngu lâ oko pëpe (Esaïe 55:10, 11). Mo ye ti bâ gbiango ye so?	That would reflect the thinking of Jesus, who while on earth stated: “I have come down from heaven to do, not my own will, but the will of him who sent me.”​—John 6:38.	688	God’s promises have never failed, and they never will. (Isaiah 55:10, 11) Would you like to see this change?	664
(Dan. 10:8, 11, 18, 19).	Otherwise, he “eats and drinks judgment against himself.”	212	(Dan. 10:8, 11, 18, 19; ftn.)	171
(Diko Matthieu 16:24.)	A statement at the bottom of page 133 encourages youths: “Rehearse your responses with a parent or a mature friend.”	209	(Read Matthew 16:24.)	960
6, 7. (a) E lingbi ti haka kota pupu so ayä nga na amapo ti ngu so asara na ngoi so Pierre ayeke tambela na ndo ti ngu na nyen? (b) Ngbanga ti nyen la a lingbi e hinga so alingbi ti si so mabe ti e awoko?	8 More than eight centuries after the Deluge, God organized the Israelites into a nation.	735	6, 7. (a) To what might we compare the storm and waves that surrounded Peter? (b) Why should we take seriously the possibility that our faith could diminish?	402
Na ndo ni, na lege ti alisoro na ndo Internet, mbeni kpengba songo alingbi ti maï hio, na ye so alingbi ti sara si zo abâ ye nzoni pëpe (aProverbe 28:26).	Today, Satan continues to use “Absaloms” in his attempt to steal the hearts of Jehovah’s servants.	199	Moreover, with online dating, a strong attachment can develop quickly, and that can distort one’s judgment.	516
Tongaso, a yeke lege ti ndara pepe teti lo ti yekia wali ti lo na bango biani tene ti bê ti lo?	When their hopes were not immediately realized, an earnest reexamination of the Scriptures brought into focus that a great preaching campaign lay ahead.	130	So would it not be wise for him to honor his wife by sincerely considering her opinion?	582
Mbeni zo ni nde atene na mo ti mû lege so bê ti mo aye.	With that schedule, I started regular pioneering.	839	Yet another suggests that you choose whatever direction feels best to you.	454
Abungbi ti aChrétien aduti lakue mbeni deba nzoni teti ala so atambela na yâ tâ tënë	I repent in dust and ashes.”​—Job 42:2, 6.	690	Christian meetings have always been a blessing to those walking in the truth	817
A sala tënë ti anyekpa so mo bâ mo tene azo si ayeke sala tënë na Nzapa, atene: “Bâ, e lâ ge!”	5 To the Christians in ancient Corinth, the apostle Paul wrote: “Our mouth has been opened to you, Corinthians, our heart has widened out.	599	Lightnings are represented as reporting to God and saying, “Here we are!”	509
E wara mara ti atënë so na Psaume 136:23, so atene: “Lo dabe ti lo na e na ngoi so a bi kamene na lê ti e, ndali ti so tâ ndoye ti lo angbâ lakue lakue.”	Faithful Christian Women​—Precious Worshipers of God	577	We find such words at Psalm 136:23, which states: “He remembered us when we were low, for his loyal love endures forever.”	818
A lingbi ti kpe ngbanga ti Nzapa pëpe	When the shark was just a few feet [a meter or so] away, it veered off and disappeared.	73	Divine Judgment Is Inescapable	106
Na ndo ti aChrétien so a sa yingo na ndo ti ala, e yeke na ngia ndali ti ye wa? Aye wa e hinga na bê ti e kue?	Hence, after reading the brochure, you should confer with your own legal or tax advisers.	344	Regarding the anointed, for what are we grateful, and what can we confidently believe?	318
E ngbâ ndulu na tapande so Jésus azia, 1/1	1, 2. (a) What is expected of God’s people when it comes to conduct? (b) This article answers what questions?	597	Used Circumstances to Witness Far and Wide (R. Malicsi), 3/1	418
E yeke na ngia mingi so e wara lege ti sara na Jéhovah tongana apionnier spécial nga so e ngbâ na yâ ti kusala ni lâ oko oko.	(Revelation 21:3, 4) I discovered that the Bible makes sense when it is explained clearly.	548	We are very happy that we can serve in this way and that we can still go in service every day.	789
Ti kpe ti tene aye ni so asi la Paul ayeke wa lani aChrétien ti kpe ti fa ngonzo ti ala na gigi.	(Acts 2:33-35; Heb. 10:12, 13) It will not be until the end of his Thousand Year Reign that all his enemies will be completely destroyed.	141	(Ephesians 4:31) Paul was in fact encouraging Christians to avoid giving vent to anger.	471
Lo sara tënë ti “Jésus Christ, zo ti Nazareth so ala fâ lo na ndö ti keke me so Nzapa azingo lo na kuâ”.	Imagine the range of the vocabulary he could have had at his disposal.	264	He spoke of “Jesus Christ the Nazarene, whom you executed on a stake but whom God raised up from the dead.”	693
Voro tere na Nzapa na kiri singila na Lo	[Box/Picture on page 11]	491	Supplicate God and Thank Him	626
Ni la, mbi hunda tere ti mbi mbi tene, ‘Tongana zo abezoin mbeni ye, a lingbi ti sara si lo duti na ngia ni tongana nyen?’ Me, teti so mbi ngbâ lakue ti manda ye, mbi ga ti bâ so e kue e bezoin aye ti yingo wala tënë ti Nzapa.	The man’s neighbors also noted the man, but all they saw was a beggar.	788	As I continued to study, I came to realize that we all have a spiritual need but that we must humbly acknowledge that need before we can have it filled.	245
Lo mû na ala Ndia nga na bungbi ti aprêtre ti fa ye na ala alingbi na lege ti lo.	(Deuteronomy 32:4) It would be absurd even to imagine that humans could be more just and righteous than God!​—Romans 3:4, 5; 9:14.	235	He gave them the Law and the priesthood to educate them in his way.	0
Ti ku ti tene a sara ye mbilimbili na yâ ye kue ayeke bango li.	(John 8:32-36; 18:37) Because sheeplike ones accept the truth and follow Christ in faith, they will receive everlasting life.​—John 10:24-28.	310	To expect justice in every case is unrealistic.	634
Na yâ ti angoi nde nde, awasenda-ndara apika patara na ndo tënë ti nzoni na sioni	(“Do you think that what you just said applies in every situation?”)	756	Through the ages, thinkers have debated the issue of right and wrong	913
A lingbi e bâ asalango ye ti a-apostat tongana nyen?	But if you regularly feed the fire with more wood, it can be kept going indefinitely.	471	Apostate leaders were a trap and a net for the Israelites, enticing them to practice idolatry.	663
Na ndo ni, ala sara si iri ti Nzapa abuba.	Those who heard the good news at Pentecost 33 C.E. came from a wide area	908	They also defame God.	414
20 Asenge senge ye, atâa a yeke aye so azo abâ tongana “anzapa”, atënë wala ambeni ye nde, ayeke sara ye ti sioni mingi na zo.	When Jehovah confused the language of Babel’s tower builders, the people were scattered around the earth, and they carried their false religion with them.	461	20 Valueless things​—be they “gods,” words, or something else—​are very harmful.	195
Me a hunda ti tene kozoni kue akpengba-ndia na ndo ti nzoni sarango ye, so yingo apusu azo ti sû ni na yâ ti Bible, afa lege na ni.	A Protector and Benefactor	175	In each of them, of course, the conscience will come into play, but it needs to be guided, first and foremost, by the Bible’s inspired standards of conduct.	839
Akpale wa awakua ti Jéhovah awara na ngu 1918? Ye ti pekoni ayeke so wa?	(Psalm 22:10) Strong families do things together as a unit​—even if parents must sacrifice time that could be used to personal advantage.	398	Jehovah’s people faced what opposition in 1918, and with what result?	603
Ngbanga ti nyen lo bezoin lani atënë ti yâ ti mbeti so?	Remaining single and following Bible counsel have enabled me to live a rich, rewarding life, while maintaining “constant attendance upon the Lord without distraction.”​—1 Corinthians 7:35.	782	Why did he need the information in the book?	496
Azo Wa Ayeke Awakua ti Nzapa Laso?	True Christians do not guide their thinking and actions by the opinions of “profitless talkers, and deceivers of the mind.” (Titus 1:10) They hold to the higher standard of the Holy Scriptures.	629	Who Are God’s Ministers Today?	638
A yeke hon lani na yâ akongregation na ambeti so ala sû, mbilimbili ambeti so ayeke na popo ti abuku 27 so aChrétien asû ni na gbe ti yingo na yanga ti Grec.	How does the case of King Jehoshaphat show that Jehovah looks for the good in us even though we are imperfect?	124	What was one of the main sources of spiritual food in the first century, and who took the lead in providing it?	507
Atâa so kue, na tongo nda ni, wungo ti aita so ayeke fa tënë da na da ayeke mingi pëpe.	Before answering, you might want to know more.	974	Still, the number of those who actually preached from house to house was small at first.	668
Ngbâa so ayeke duti mbeni kete groupe ti akoli so a soro ala ti gue na yayu na so ayeke mû li ni na ndo ti adisciple ti Christ na alango ti nda ni.	I look forward to the day when all communication barriers will be removed and all will speak the “pure language”​—the truth about Jehovah God and his purposes—​as part of a united human family.​—Zephaniah 3:9.	353	That slave would prove to be a small group of anointed men who would take the lead among Christ’s followers during the last days.	741
Fade mo kiri tënë tongana nyen?	In the first month, I placed more literature than I had in the previous nine months.	652	How Would You Answer?	415
Mbeni lâ, mbeni ita-koli so lo na John ayeke sara lani lisoro na lege ti Internet ahunda John, a tene: “Mo ye ti manda Bible?”	Such fear and anxiety, plus numerous personal conflicts and disappointments, have made our times precisely what the apostle Paul described: “Know this, that in the last days critical times hard to deal with will be here.	841	One day, a brother with whom John was chatting asked him, “What about a study?”	757
Mo ye ti bâ, lo tingbi na mbeni kota ngunde na angbâ kete ngunde ni amû lo.	(Lesbian couples sometimes resort to this procedure.)	83	When the shark was just a few feet [a meter or so] away, it veered off and disappeared.	50
Lo tene: “I zia suingo bê, songo bê, ngonzo, wuluwulu, zonga, legeoko na be-ti-ke kue.” (aEphésien 4:31).	[Picture on page 11]	352	(Ephesians 4:31) Note that before citing “screaming and abusive speech,” Paul mentioned “malicious bitterness and anger and wrath.”	671
Wali ni atene: “Ti hinga ye mingi na ndo ti ndoye so angbâ lakue asara nzoni mingi na ndo ti lege so e yeke sara ye na mba ti e juska laso.	Tirzah	325	The wife comments: “Learning that kindness includes both fidelity and loyalty has made a real difference in how we treat each other down to this day.	440
Jéhovah aleke lani oko pëpe ti tene koli na wali asara divorce wala ti tene koli amû wali gbani na yâ ti oko ngoi.	God’s holy spirit equipped Bezalel and Oholiab to excel	441	There was no arrangement for divorce or for having more than one mate at the same time.	368
So Paul asara ye na mabe nga na mbeto pëpe tongaso so afa biani so Nzapa la amû na lo ngangu so.	It was an act of God through his chosen deliverer.	740	What a record of faith and courage​—all of it proof of God-given strength!	864
13:1. 2 Jéhovah ahinga ye kue na ndo ti a-ange nga na azo milliard mingi so lo sara.	(2 Cor. 7:10, 11) Instead, they will be welcomed back, and the elders will give them the spiritual help they need.	99	2 Jehovah has intimate knowledge of billions of intelligent creatures, earthly and heavenly.	600
YENGA TI 20-26 NOVEMBRE 2017	Since the holy spirit plays a vital role in the recommendation and appointment of elders, can we really be faithful to our dedication if we fail to cooperate with the elder arrangement in the congregation?	879	WEEK OF NOVEMBER 20-26, 2017	773
NGBANGA TI NYEN Jésus asara kusala na tënë ‘a dü zo na yingo’ na ngoi so lo yeke sara tënë ti batême ti yingo vulu?	The Snare of the Love of Money	185	WHY did Jesus use the expression “born . . . from spirit” when speaking about the baptism with holy spirit?	646
Na ngoi so a wara kuâ ti lo, ti tâ tënë ni, mbi hunda tere ti mbi ti hinga ngbanga ti nyen Jéhovah amä sambela ti mbi pëpe.	The clergyman guaranteed that God was certain to pour out a blessing.	901	When she was found murdered, I must admit that I initially wondered why my prayers were not answered.	319
Yingo-ti-hinga ti ala so Nzapa amu na ala, tongana a fa lege na ni nzoni, ayeke fa lege na ala ti sala ye na azo tongana ti so ala mveni aye si a sala na ala.	There are approximately 600,000 members of the clergy in the various denominations in the United States, where there are some 1,200,000 Witnesses of Jehovah.	498	Their God-given conscience, when properly trained, would guide them to treat others the way they themselves would want to be treated.	100
▪ Sungo maboko na gbe ti mbeti so alingbi ti mû maboko na ala, me a yeke pëpe lege so Bible afa ti tene ala leke na kpale ti ala.	Jehovah’s promises will come true	361	(Lesbian couples sometimes resort to this procedure.)	73
“E gbu ni na yâ maboko ti e”	He was not satisfied with his extensive freedom to carry out his God-given mandate: “Be fruitful and become many, fill the earth and subdue it, and have in subjection the fish . . . , the flying creatures . . . , and every living creature that is moving on the earth.”	958	“In Our Hands”	993
Jésus ayeke mbeni zo so ndia amû lege na lo ti duti Wasarango-songo ti fini mbele so asara si fini mara, “Israël ti Nzapa” abâ gigi, so na yâ ni a yeke wara aChrétien so a sa yingo na ndo ti ala ti ga ‘asacrificateur na agbia’.​—aGal. 6:16; 1 Pi. 2:9.	Instead, let us be determined to remain loyal to Jehovah and to the organization that has a long record of quenching our thirst with the pure and refreshing waters of truth from God’s inspired Word.​—Isa. 55:1-3; Matt. 24:45-47.	34	(1 Tim. 2:5, 6) As a legal Mediator, Jesus has made possible the birth of a new nation, “the Israel of God,” composed of Christians who will form a heavenly “royal priesthood.”​—Gal. 6:16; 1 Pet. 2:9.	648
Gbotongo mê so lo mû ayeke polele, a lingbi mo mä lo.	Yet, as an organization, they have survived such opposition and have prospered.	909	Well, apostates are “mentally diseased,” and they seek to infect others with their disloyal teachings.	711
Lo tene: “Ngbanga ti nyen mbi yeke sala na Jéhovah?	What tendency do young people need to resist, and why?	276	She says: “Why do I serve Jehovah?	161
55:11). Ti sara si ye so lo leke ti sara aga tâ tënë nga ti fa so lo la lo yeke na droit ti komande dunia, Jéhovah akanga nzara ti bê ti lo nga lo kanga bê, lo ku même teti angu saki mingi ti tene ambeni ye so lo leke ti sara atambela na mbeni lege so ayeke nzoni mingi.	And the time left for Christian activities, which he values very highly, dwindles with each passing week.	634	(Isa. 55:11) To fulfill his purpose and vindicate his sovereignty, Jehovah has exercised great self-control and patience, even waiting thousands of years for some aspects of his purpose to work out the best way.	724
11, 12. (a) Tongana nyen Jéhovah ayeke bâ ngangu so e yeke sara ti nzere na lo? (b) Na lege wa mbeni Chrétien alingbi ti handa tere ti lo na tenengo so lo yeke sara ye so bê ti Jéhovah aye na oko ngoi so lo yeke ke yanga ti lo?	13 The Bible​—A Remarkable Story of Survival	219	11, 12. (a) How does Jehovah view our efforts to please him in our worship? (b) How might a person deceive himself into thinking that he is doing God’s will while in reality he is being disobedient?	939
Tongana lani Jéhovah adeba sese, lo tene asisi nga na akî ayeke sigigi, na tâ gi ye so Abel abâ la.	What would she do?	350	Abel could clearly see the thorns and thistles that fulfilled those words.	307
Bible asara tënë ti mbeni sewa so na yâ ni kota bê aga na mbeni kota kpale.	Traveling to Most Distant Part of Earth, 11/1 Trinity, 2/1	173	The Bible tells about a family in which jealousy caused a big problem.	754
Fini so Jéhovah amû na mbi azia ngia na bê ti mbi mingi.	15 Imagine a zealous Jew facing such issues. He might have thought it safest to avoid meat sold in a meat market, much as another would shun meat if there was a chance that it was once offered to an idol.	263	Jehovah has satisfied me with a rich and meaningful life.	332
Na oko ngoi ni, mbi hinga so ambeni bia ayeke sara si nzara ti nyongo mbangi asara mbi, tongaso mbi changé abia so mbi yeke mä ka ni.	Then the grieving mother arrived with Elisha.​—2 Ki. 4:8-31.	777	At the same time, I recognized that certain music increased my desire to smoke marijuana, so I changed the music that I listened to.	779
Na ngoi so Nzapa asara sese, a-ange “adekongo na ngia legeoko, nga amolenge ti Nzapa kue ato nda ti dekongo ti sepela lo.”	Jonathan’s experience highlights a grim reality.	659	When God created the earth, the angels “joyfully cried out together, and all the sons of God began shouting in applause.”	10
Lo manda so aChrétien abâ nzoni tongana ala mû ye mingi, me so a gbu ala gbungo na ngangu pëpe ti mû ye ahon ngangu ti ala.	To Uriah, this was unthinkable at such a critical time.​—2 Samuel 11:8-11.	919	He learned that Christians are blessed when they give generously but that they are not obliged to give beyond their means.	860
O L’Eternel, fade mbi sala bia ti sepela Mo.	(Luke 8:18) When at Christian meetings, do we find ourselves concentrating on what is being explained, or are we distracted?	746	Serve Jehovah with rejoicing.	295
41:14-16, 39, 40. Jéhovah alingbi ti gbian yâ ti aye teti azo so akpe mbito ti lo.	Yes, he knows that he has only a few days of human life left.	734	41:14-16, 39, 40. Jehovah can bring about a reversal of circumstances for those who fear him.	895
E hinga biani ye so ayeke si na e na nda ti bira ni tongana e ngbâ be-ta-zo	Jesus likened the subjects of God’s Kingdom to sheep.	818	The outcome for us in this battle is assured as long as we remain faithful	186
Tongana ala sara tongaso, a yeke yamba ala na yâ ti kongregation nga a-ancien ayeke mû maboko na ala na lege ti yingo alingbi na bezoin ti ala.	Why, though, are African, Asian, and Latin-American missionaries ‘saving souls’ in the professedly Christian lands of Europe and North America?	260	(2 Cor. 7:10, 11) Instead, they will be welcomed back, and the elders will give them the spiritual help they need.	78
Me lo ba so lo yeke na liberté ti fa tene ti bê ti lo na ndo ambeni tene nde.	Their God-given conscience, when properly trained, would guide them to treat others the way they themselves would want to be treated.	82	But he felt free to speculate on other questions.	229
DANGO BÊ NA KUÂ TI CHRIST ASARA SI E YEKE BEOKO	Over the past decade, they have produced and distributed more than 20 billion items of Bible-education literature.	204	THE MEMORIAL’S INFLUENCE ON OUR UNITY	816
Mbeni zo so e manda Bible na lo alingbi ti bâ so lo lingbi ti sara mbeni nzoni ye pëpe.	Illustrate.	678	How may we be able to help a Bible student to overcome feelings of inadequacy?	723
Ricardo atene: “Ti hinga so pasi ti lo ahunzi adë bê ti mbi. Me teti so lo manke mbi mingi, mbi nga kue mbi ye lani ti kui na peko ti lo.	If someone took or copied a software package without paying, that would be illegal, as would the wholesale photocopying of books, even when giving such away free.	431	“I was glad that her suffering had ended,” explains Ricardo, “but I missed her so much that I found myself wishing that my life would come to an end too.	478
22:3). Mû peko ti azo senge senge pëpe. Bâ ndo ayo (aProv.	12 The Greek term translated “setting things straight” means “to make good, to correct, to restore to a proper, upright condition.”	389	They were marked by simplicity, with no special props.	953
Lo lë nga songo na azo so ayeke na bango ndo ti yingo tongana lo.	6. (a) What wise choice did Ruth make? (b) Why did Boaz speak of Ruth as seeking refuge under Jehovah’s wings?	148	He has also made many real friends through his association with people who have a similar spiritual outlook.	751
20 Nyen la e lingbi ti manda na mbage ti agbia osio ti Juda so asara na Jéhovah na bê ti ala kue so?	Divine Judgment Is Inescapable	50	20 Do you see the benefit of reviewing how the four kings of Judah whom we have considered served Jehovah with a complete heart?	525
(Matthieu 16:28). Jean angbâ juska Jésus aga na lege so a fa na lo na pekoni mbeni suma ti prophétie na ndo gango ti Jésus tongana Gbia ti Royaume ni.	13 When Solomon’s temple was dedicated to Jehovah, provision was made for non-Israelite worshippers, as reflected in Solomon’s prayer: “Concerning the foreigner who is not part of your people Israel and who comes from a distant land because of your great name and your mighty hand and your outstretched arm, and he comes and prays toward this house, may you then listen from the heavens, your dwelling place, and do all that the foreigner asks of you, so that all the peoples of the earth may know your name and fear you, as your people Israel do, and may know that your name has been called on this house that I have built.” (2 Chron. 6:32, 33) As was still true in Jesus’ day, any non-Israelite who wished to worship Jehovah would want to associate with His covenant people.​—John 12:20; Acts 8:27.	676	(Matthew 16:28) John remains until Jesus comes in that John is later given a prophetic vision of Jesus coming in Kingdom power.	184
