source_sent	target_sent	target_id	gold_sent	gold_id
Si bo siña e bèrdat tokante Dios, esaki lo yuda bo stim’é?	If you would welcome further information or would like to have someone visit you to conduct a free Bible study, please write to Jehovah’s Witnesses at the appropriate address listed on page 4.	250	Can learning the truth about God help you to love him?	458
Tin biaha nos por komprondé dikon hende ta reakshoná asina, pero Beibel ta bisa nos: “No bisa: ‘Lo mi hasi kuné meskos ku el a hasi ku mi.’”	(Luke 22:41-44; Hebrews 5:7, 8; 12:3) Women can look to Jesus as an example, for the Bible says: “The head of a woman is the man; in turn the head of the Christ is God.” (1 Corinthians 11:3) Significantly, however, it is not only when women marry that they come under the headship of men.	511	While such a reaction might at times be understandable, the Bible tells us: “Do not say: ‘I will do to him just as he has done to me.’”	206
Kua ta algun manera ku nos rumannan publikadó di e bon nobo a haña disipel?	“To refuse military service meant being sent to a concentration camp, typically Auschwitz,” explains Andrzej Szalbot, whom the Gestapo arrested in 1943.	492	What are some ways in which our fellow publishers of the good news have found disciples?	364
Nos siguiente artículo lo considerá e asuntu aki.	© Württ.	108	Our next article will consider this matter.	542
[Rekonosementu pa Potrèt na página 8]	14-16. (a) In what way were the Israelites to be a nation of witnesses for Jehovah? (b) What are Jehovah’s present-day people morally obligated to do?	957	[Picture Credit Lines on page 8]	669
Pues, si un persona ekspulsá sinta banda di un miembro di su famia òf kualke otro miembro di e kongregashon, esei no mester ta motibu pa preokupashon tanten ku e persona ekspulsá ta komportá su mes bon.	Is Jehovah not going out before you?”	653	Whether a disfellowshipped person sits next to a relative or next to any other member of the congregation should not be a cause for concern as long as he behaves properly.	267
Hesus no solamente a sinti kompashon pa hende pober, sino tambe a mustra interes personal den nan nesesidatnan.	We are bound by a number of natural laws that have been put in place for our good.	731	Not only did Jesus feel compassion for the poor but he also took a personal interest in their needs.	662
Brug cu ta hisa na entrada di Turin su stad fortificá, trahá na estilo di Edad Medio	He wrote: “This is what Jehovah has said: ‘The unpaid laborers of Egypt and the merchants of Ethiopia and the Sabeans, tall men, will themselves come over even to you, and yours they will become.	29	Drawbridge entrance to Turin’s medieval burg	219
Banda di e komentarionan ku Vicent a duna tokante matrimonio, el a bisa: “Awor mas ku nunka, ora mi lesa Beibel, mi ta sinti mi hopi mas serka di Yehova.”	“We had the loving support of our spiritual brothers and sisters, but life was hard.	738	Aside from his comments about marriage, Vicent also says: “By reading the Bible, I feel much closer to Jehovah now than ever before.”	688
Hende na tur parti di mundu ta biba awor ku miedu di atake terorista.	Individual anointed Christians continue under inspection until their sealing is made permanent.	73	People throughout the world now live in fear of terrorist attacks.	811
3 Si Satanas por a logra konvensé dos hende perfekto i un kantidat di angel pa rechasá Yehova su soberania, e por gaña nos tambe.	IS WITH YOU”	549	3 If Satan could induce two perfect humans​—not to mention a number of spirit creatures—​to reject God’s sovereignty, he could deceive us too.	964
Asina ku mi a haña un chèns, mi a kumpra algun pèn ku papel.	(Revelation 7:9, 15) To find out, let us meet some volunteers who served in Mexico.	486	As soon as I was able to, I purchased some paper and pencils.	986
Emily a bisa: “Jenny a tuma un kurashi i a aserká su maestra i su maestra a elogi’é pa e inisiativa ku el a tuma.	By remembering and praising God, young people can lead a meaningful, rewarding life.	663	“Jenny mustered up courage to approach her teacher,” says Emily, “and her teacher commended her for her initiative.	357
Nos a ripará ku Beibel tin un efekto úniko riba mente i kurason.	The brochure What Is the Purpose of Life?	773	What we noticed is the Bible’s unique effect on the mind and heart.	977
Tankinan di cultivacion den e criadero	Yet, I remained active, spending an average of 60 hours a month telling others of my newfound Christian hope.—Matthew 24:14.	154	Culture tanks inside the hatchery	884
(Colosensenan 1:23) Na comparacion, yegando na fin di siglo 20, e bon nobo ta ser predicá den 233 pais.	Most people have some good qualities, and many outside the congregation do not engage in blatant misconduct.	317	(Colossians 1:23) Comparably, by the close of the 20th century, the good news is being preached in 233 lands.	313
Brian: Un otro persona menshoná den Beibel ku hende a duda ku el a eksistí tabata Ponsio Pilato, un gobernador den tempu di Hesus.	(Deut. 32:4; Ps. 145:17; Jas. 5:11)​—7/1, page 4.	938	Brian: Another person from the Bible whose existence was questioned was Pontius Pilate, a governor who ruled in Jesus’ day.	211
(Salmo 25:13; 37:9, 22, 29, 34) Ademas, e Skritura ta trese dilanti ku e hendenan ku Yehova ta bendishoná lo biba den siguridat, kada un “bou di su palu di wendrùif i bou di su palu di figu,” i “ningun hende lo no spanta nan.”	Baptism pool	906	(Psalm 25:13; 37:9, 22, 29, 34) Furthermore, the Scriptures describe those blessed by Jehovah as dwelling in security, each sitting “under his vine and under his fig tree,” with “no one making them tremble.”	965
Ta ora Alan kuminsá sinti e ruman su doló, e por mira ki yudansa e ruman tin mester, i esei ta motiv’é pa yud’é.	How Would You Answer?	866	When Alan feels the aging brother’s distress, he sees what help is needed, and he wants to be helpful.	365
• E kompetensia ku tin na trabou òf na skol ta pone bo midi bo balor na komparashon ku e logronan di otro hende.	It would be good to ask ourselves: ‘Am I convinced that this is more than just some religious teaching?	180	• Competition at work or at school encourages you to measure your worth against what others are able to do.	451
Na mesun tempu, e ta span su halanan, hisa su kùif, zuai su kabes i dal un par di gritu skèrpi—un espektákulo kompletu!	They were armed with only a short concealed truncheon.	719	At the same time, he spreads his wings, fans out his crest, sways his head to and fro, and emits high-pitched shrieks​—truly a spectacular performance!	461
Pero awor, no solamente e ta confia su compañeronan cristian di Eritrea, sino tambe e ta yama nan ruman!	Second, some who have served as elders for decades have been forced by advancing age or health problems to reduce the work load they are carrying in the congregation.	607	But now, he not only trusts his Eritrean fellow Christians but calls them brother and sister!	498
Lo e por tabata asina angustiá debí na tur esaki ku el a pèrdè for di bista loke tabata realmente importante: nan relashon ku Dios.	Read together.	61	She may have been so distraught because of all of this that she lost sight of what was truly important​—their relationship with God.	366
Decenas di misa bieu na tur parti dje stad ta un testimonio di su patrimonio religioso.	This means that more than 16 million people are out of work.	689	Testifying to its religious heritage are dozens of old churches throughout the city.	705
5 Arma Chikitu, Problema Grandi	The blessings Maria and I received for remaining steadfast have been greater than I could ever have imagined.	708	5 Small Arms, Big Problems	9
E israelitanan tabatin mas cu suficiente pa duna un contribucion generoso asina.	Jesus became known, not as an organizer of relief campaigns, but simply as “the Teacher.”	190	The Israelites had more than sufficient means to make such a generous contribution.	546
Ta un mito cu ta hende bieu so ta haña atake celebral.	(Deuteronomy 4:8) Indeed, no other nation enjoyed those benefits.	236	It is a myth that only old people have strokes.	263
8 Sin embargo, si esnan cu ta purba alcansá privilegionan di superintendencia tene na mente kico ta e propósito di un privilegio asina, nan lo keda bon balansá.	People thought that some of these images were not made by hands but had fallen from heaven.	75	8 However, those reaching out for privileges of oversight will maintain a good balance if they keep in mind the purpose of such a privilege.	873
Nan ta haci bofon di dje i ta batié cu un caña duru, i e corona di sumpiña ta hundi bai mas den su cuer’i cabes.	Maybe you have been affected by pesticide poisoning.	389	They mock him and hit him with a sturdy reed, pushing the crown of thorns deeper into his scalp.	680
Dikon e milagernan di Hesus ta duna nos konfiansa pa futuro?	What will it be like after the end?	865	The way Jesus used his power when on earth gives us what confidence about the new world?	240
Purba evitá di laga e ambiente rònt di bo desviá bo, òf di interumpié innesesariamente.	This is because Jehovah does not coerce anyone into serving him.	479	Try to avoid being distracted by your surroundings or needlessly interrupting him.	168
Lesa huntu.	Michelle: Yes, and that she would become “like God, knowing good and bad.”	747	Read together.	52
Nos a disfrutá mashá di nos dia den sirbishi di veld, pero a keda algun pregunta tocante e trabou di misionero.	Blood transfusions fell into obscurity for the next 150 years.	561	We have thoroughly enjoyed our day in field service, but we have some lingering questions about the missionary work.	437
12 Pa kuminsá, Pedro a bisa: “Stimánan, mi ta roga boso komo peregrinonan i stranheronan pa apstené boso di pashonnan karnal, kualnan ta bringa kontra e alma.” (1 Pedro 2:11) Den sentido spiritual, kristiannan berdadero ta “peregrinonan i stranheronan” pasobra e berdadero enfoke den nan bida ta e speransa di bida eterno. Pa esnan ungí ku spiritu esei lo ta un bida den shelu i pa e “otro karnénan” esei lo ta den un paradeis riba tera.	But her pain of loss may heal slowly, and she will need comfort and support for some time.	25	12 To begin with, Peter said: “Beloved, I exhort you as aliens and temporary residents to keep abstaining from fleshly desires, which are the very ones that carry on a conflict against the soul.” (1 Peter 2:11) True Christians are, in a spiritual sense, “aliens and temporary residents” in that the real focus of their lives is the hope of everlasting life​—spirit-anointed ones in heaven and the “other sheep” in a future earthly paradise.	203
Un karera eksitoso por duna bo un sentido falsu di siguridat ku ta hiba na desepshon òf pió ainda, na un kaida desastroso.	Various Protestant groups and individuals were at odds with the church.	682	A successful career may give you a false sense of security, leading to disappointment or, worse, a disastrous fall.	981
Si bo haña un cierto texto of pasashi interesante, papia tocante dje cu otro hende.	17 The scepters of kings of ancient times were symbols of royal authority.	874	If you find a particular scripture or passage to be interesting, talk about it with others.	694
(Santiago 1:14, 15) Podisé el a rasoná ku si e por a logra pa e promé pareha humano skucha na dje i no na Dios, e ora ei Dios lo a haña su mes obligá di tolerá un soberania rival.	Even some of the criminals learned our Kingdom melodies and sang along!	824	(James 1:14, 15) He may have reasoned that if he could get the first human pair to listen to him rather than to God, then God would be forced to tolerate a rival sovereignty.	69
Esei ta loke abo ta hasiendo?	(Luke 15:11-24) No doubt your parents will likewise come to your aid.	125	Is that what you are doing?	504
Pero nan a uni forsa kontra e anaboutistanan, ounke nan mes lo a bringa ku otro despues den e Guera di Trinta Aña.	A Christian couple do well to keep such thoughts in mind as they plan their wedding.	790	These two faiths, which had hitherto stood on opposite sides of the Reformation and would soon be at each other’s throats in the Thirty Years’ War, joined forces against the Anabaptists.	478
Sí, e mucha tabata un bunita ehèmpel di e kualidat di humildat ku Dios ta gusta.	(James 1:14, 15) He may have reasoned that if he could get the first human pair to listen to him rather than to God, then God would be forced to tolerate a rival sovereignty.	66	Yes, the little child beautifully epitomized the godly quality of humility.	602
Mama a bai cas cu awa na wowo.	For all the others are seeking their own interests, not those of Christ Jesus.	722	Mother returned home with tears in her eyes.	830
No ta existí “celibato forsá” den Iglesia Católico!	Simon, a Pharisee who was somewhat critical, evidently wanted to get a closer look at Jesus and invited him for a meal.	218	(June 8, 1998) There is no “enforced celibacy” in the Catholic Church!	121
Tambe e kurso a yuda mi komprondé vários desishon difísil ku dòkternan tin ku tuma.	Such an attitude is indeed risky.	686	It also helped me to comprehend the many difficult decisions doctors have to make.	247
Kristiannan ungí individual ta sigui bou di inspekshon te ora ku seya nan permanentemente.	Paul tells the Corinthians that they should “kindly forgive and comfort” a repentant wrongdoer who has been rebuked.	366	Individual anointed Christians continue under inspection until their sealing is made permanent.	39
P’esei mi a pensa ku mi a tende hopi kos kaba dje tempu ei.	BIBLE QUESTIONS ANSWERED	558	I thought, therefore, that I had already heard a lot about those times.	625
Tambe tabata reina e pensamentu ku no ta man di hende a traha algun di e imágennan aki sino ku nan a kai for di shelu.	Jesus said that “the seed sprouts and grows tall, just how [the man] does not know.”	401	People thought that some of these images were not made by hands but had fallen from heaven.	57
“E Ta Bin Masha Lihé”	Would You Welcome a Visit?	566	“There Is a Hurrying of It”	485
Tambe nan gusta kuenta i dicho.	(Isaiah 60:13) All mankind will be educated in God’s way of life, so that knowledge of Jehovah’s glorious purposes will fill the earth even as the oceans fill the sea basins.	988	They are also very fond of stories and proverbs.	586
Nèt ora ku Abraham tabata a punto di bai sakrifiká su yu, Dios a manda un angel pa stòp Abraham.	Really, it is your parents who have to answer to God for how you have been treated.	432	God sent an angel to stop Abraham just before sacrificing his son.	916
Eric: Sigur no.	Since the State controlled everything, this meant that his family would not receive any food rations.	780	Eric: Sure.	940
En bes di sigui kana pa medio di fe, nan a laga poseshonnan material siega nan vishon spiritual.	(Proverbs 10:22) The psalmist sang: “Offer thanksgiving as your sacrifice to God, and pay to the Most High your vows.”	442	Instead of continuing to walk by faith, they allowed material possessions to blind their spiritual vision.	563
E salmista a bisa: “E furia di hende lo alabá bo; ku e restante di furia lo bo faha bo mes.”	Some regard it as an old-fashioned notion, one that does not fit in with a modern life-style.	132	The psalmist said: “The very rage of man will laud you; the remainder of raging you [Jehovah] will gird upon yourself.”	690
Tin kosnan ku ainda tabata difísil pa mi hasi, manera yega na e toonbank den un tienda.	Still, neither we nor expert physicists can fully explain gravity, which keeps our earth in the right orbit, just the position it should have to allow us to enjoy life here.	217	I was still very short, and I had to struggle with even simple things in life, such as the height of store counters.	399
Kon asina?	We are able to get an exact count of the number who fled​—1,800 including children.	595	How so?	459
Kon pa Dil ku Tristesa	But they do possess greater maturity, experience, and wisdom.	336	Dealing With Your Grief	223
Cálculonan oficial ta mustra cu e cantidad di turista a aumentá for di 10.000 na 1972 te na mas cu un miyon na cuminsamentu di añanan ’90.	16 Indeed, it is the “evil slave” who concludes that the Master is delaying.	419	Official estimates show an increase from 10,000 tourists in 1972 to over a million in the early ’90’s.	772
(1 Kor. 7:39) Si bo ta den e situashon ei, resa pidi Yehova pordoná bo i yuda bo.	3. (a) When was “the spirit of the truth” sent to the early Christians? (b) What was one important way in which the spirit was a “helper” for them?	277	(1 Cor. 7:39) If that is your experience, pray for God’s forgiveness and help.	145
Kiko di Futuro?	They know that in the long run, this will accomplish the most good.​—Matthew 28:19, 20; 1 Timothy 4:16.	455	What of the Future?	858
Mas bien, el a bisa ku lo e adorá Dios ora su kurason impuls’é p’e hasi esei i ku ami no mester a oblig’é.	An altar is where sacrifices are made, and this feature of the prophecy reminds us that Jehovah’s service involves sacrifice.	392	Rather, he said that he would worship God when his heart moved him to do so and that I was not to push him.	657
(Mateo 5:32) Sin embargo, sabiendo e posibel impacto cu esaki lo por tin riba su yunan lo impulsá un cristian pa scapa su matrimonio cuantu cu ta posibel.	Every Monday morning, we got together to talk about our activity for the week ahead and to assign duties to care for our home.	311	(Matthew 5:32) However, knowing the possible impact this could have on his or her children will move a Christian to seek ways to salvage the marriage if at all possible.	427
Nos tur dos a haña invitashon pa asistí na e di kuater klas di Galaad.	Using it to reflect on his promises can fill us with confidence in their fulfillment and help us to remain faithful, even as we endure present challenges of life.	114	We both received an invitation to attend the fourth class of Gilead.	695
Esei no ta semper fásil.	Will you allow personal pursuits to absorb all your youthful energy and enthusiasm?	365	That is not always easy.	142
Amor pa Dios i pa próhimo lo hasi bida eterno algu ku ta bale la pena	11 They are organized in the manner of the first-century Christian congregation.	147	Love for God and neighbor will make living forever worthwhile	646
Asta durante reinado di reynan fiel, manera Jotan, bo por a mira altar di dios falsu riba hopi cabes di ceru.	PAUL ACCUSED OF FICKLENESS	826	Even during the reigns of faithful kings, such as Jotham, altars of false gods could be seen on many hilltops.	700
• Dikon nos mester ta prepará pa pone Yehova su boluntat promé ku esun di nos?	Our heavenly Father makes an appeal that we can personally take to heart: “Be wise, my son, and make my heart rejoice, that I may make a reply to him that is taunting me.”	304	• Why should we be prepared to put Jehovah’s will ahead of our own?	378
Pero e ta un entretenimentu inofensivo?	Yet, the program drew us closer to Jehovah.	680	But is gambling harmless entertainment?	805
(Mateo 23:37) E palabranan konmovedor aki no ta palabranan di un hues masha severo ku ta ansioso pa kastigá hende, sino mas bien palabranan di un amigu amoroso ku tin pasenshi ku hende.	Note how the fulfillment of his purpose is described at Revelation 21:3-5.​—Read.	341	(Matthew 23:37) These poignant words are not those of a stern judge who is eager to punish someone but those of a loving friend who is patient with people.	286
(2 Pedro 1:5, 6) Otro kristiannan mester respetá un desishon asina i no imponé nan punto di bista.	Such knowledge and understanding make it easier for tolerance to flourish.	200	(2 Peter 1:5, 6) Other Christians should respect such a decision, not pressing their view.	208
Dikon ta bon pa hasi un chekeo spiritual regularmente?	But I was mistaken.	789	Why is it helpful to go over a spiritual checklist periodically?	816
Maske nos tur dos tabata den e sirbishi di pionero di tempu completo i tabatin un entrada limitá, nunca nos no a falta nada básico.	13 In addition, the good news we preach brings immediate relief and blessings to those who listen to it.	212	Although we were both in the full-time pioneer service and had a limited income, we never lacked for any of the basics.	188
Sybil a disidí ku ora nan keda wak, e ta smail ku nan.	On the brighter side, though, Noah got to see his son Shem set a strong example of faith for his family.​—Genesis 9:21-28; 10:8-11; 11:1-11.	873	Sybil decided she would respond with a broad smile.	778
“Un relashon íntimo no ta konsistí di sèks so, i bo kasá tin derechi di ferwagt ku e ta bo úniko amigu realmente íntimo di e sekso opuesto.”	That barracks became our prison within the prison.	864	“It is not sex alone that makes for an intimate relationship, and your spouse has the right to expect to be your one truly intimate friend of the opposite sex.”	433
Beibel ta bisa: “No konfia den prensnan, den yu di hende, den kende no tin salbashon.	But right up until his death, he encouraged me to persevere in the way of the truth so that we may meet again in Paradise.	342	The Bible says: “Do not put your trust in nobles, nor in the son of earthling man, to whom no salvation belongs.	713
Keda Balansá	(Isaiah 35:1, 7) Rather than being blinded in dungeonlike spiritual darkness, we see the light of freedom and of God’s favor.	421	Keep Your Balance	528
TUVALU, un pais bunita cu ta consistí di nuebe isla den Sur Pacífico, tin un poblacion di mas o ménos 10.500 persona.	16 As a young person, you may be witnessing about Jehovah at school and from house to house with your parents.	582	TUVALU, a beautiful country made up of nine islands in the South Pacific, has a population of some 10,500.	12
Nan ke pa bo bira mas mihó, pa bo progresá.	“THEY PASSED THROUGH THE RED SEA”	167	They want you to do better, to improve yourself.	961
15. (a) Kiko mester konsiderá ora di tuma desishon? (b) Pakiko nos por bisa ku trabou ta e vokashon sekundario di un kristian?	Others may have mental or emotional problems that lead them to believe that they will rule with Christ in heaven.	703	15. (a) What should be considered when making decisions? (b) Why can it be said that secular employment is a Christian’s avocation?	107
Dios a declará: “Lo mi haci bo simia mescos cu stof di tera, di manera cu si un hende por conta stof di tera, e ora ei lo por conta bo simia.”	15. (a) What should be considered when making decisions? (b) Why can it be said that secular employment is a Christian’s avocation?	106	God declared: “I will constitute your seed like the dust particles of the earth, so that, if a man could be able to count the dust particles of the earth, then your seed could be numbered.”	369
© Württ.	Kevin made needed changes through earnest prayer and intense Bible study.	303	© Württ.	33
Yehova a tuma nota di e wardadó di karné humilde ei kende tabata hasi un trabou simpel. E tabata skèrfdó di figu sikamor, un fruta ku hende pober tabata kome.	7 Do you understand Bible truth?	252	Jehovah took note of that humble shepherd who engaged in menial seasonal work as a nipper of sycamore figs​—food considered fit only for the poor.	749
Preparashon pa toka e shete tròmpètnan a tuma lugá durante 1919 pa 1922, un periodo den kua e miembronan rebibá di e klase di Juan riba tera a risibí guia i instrukshon.	In the face of these and similar tragedies, many blame God for his seeming inaction.	756	Preparation to blow the seven trumpets included giving direction to the revitalized members of the John class on earth from 1919 to 1922.	457
Ki sugerensianan nos ta haña relashoná ku uso di e buki Beibel Ta Siña na estudio di Beibel?	[Picture Credit Line on page 7]	986	What suggestions are offered regarding the use of the Bible Teach book on Bible studies?	825
Cu tempu, a bira bisto cu apesar di su nomber falsificá, Pascu a reflehá su orígen pagano cu paranda, bebementu di mas, diberticion, bailamentu, dunamentu di regalo i dornamentu di cas cu mata cu semper ta keda berde.	By Awake! correspondent in Britain	791	In time, it was clear that despite its counterfeit name, Christmas reflected its pagan origin with revelry, heavy drinking, merrymaking, dancing, gift-giving, and the decorating of homes with evergreens.	278
Sea ku ta asina òf nò, un kos ta sigur: E tabatin hopi di pèrdè dor di tarda pa tuma un desishon tempu ku Hesus tabata riba tera.	What can husbands and wives do to include Jehovah in their marriage?	831	Whatever the case, one thing is certain: He had much to lose by procrastinating while Jesus was here on earth.	200
Ora nos usa nos imaginashon pa meditá riba su promesanan, nos ta haña mas konfiansa ku nan lo kumpli i nos ta keda fiel, asta ora nos ta wanta difikultat den bida.	They needed humility​—lots of it.	383	Using it to reflect on his promises can fill us with confidence in their fulfillment and help us to remain faithful, even as we endure present challenges of life.	90
Kon nos por sa?	Bible truth, although rooted in my heart, had yet to motivate me.	573	How do we know?	126
