source_sent	target_sent	target_id	gold_sent	gold_id
Avez-vous déjà été traité pour une infection urinaire ? 	The food at this restaurant is not good, the prices expensive, and the service lousy. In short, don't go to this restaurant. 	960	Have you ever been treated for a urinary tract infection? 	593
Je suis l'infirmière de nuit. 	Have you ever been diagnosed with a heart condition? 	68	I am the night shift nurse. 	796
Le groupe séparatiste de Ferhat Mehenni a conclu un compromis avec le groupe islamiste radical Rachad pour la déstabilisation de l'Algérie. C'est ce qui a conduit l'Algérie à officiellement considérer les deux groupes comme des organisations terroristes. 	Have you ever shared needles when you used IV drugs? 	749	Ferhat Mehenni's separatist group cut a deal with the radical Islamist group Rachad to destabilize Algeria. That's what led Algeria to officially consider both groups as terrorist organizations. 	121
Rendez-vous à la réception pour demander des informations. 	Go faster! 	350	Go to the front desk to ask for some information. 	332
Voilà déjà longtemps que tu es en sécurité. 	They forgot me. 	197	You've been safe for a long time now. 	24
Avez-vous fréquemment mal aux oreilles ? 	Can you see this? 	926	Do you have frequent earaches? 	125
Je suis attristé de constater à quel point tu nous as mal compris. 	Yanni lied. 	820	It saddens me to see how much you've misunderstood us. 	942
Ces nuages blancs font penser à un troupeau de moutons. 	I overdosed. 	940	These white clouds are reminiscent of a flock of sheep. 	427
Un membre de votre famille proche est-il diabétique ? 	It was my turn to play and my king wasn't being attacked, that is, wasn't put in check. But, none of my pieces could make any valid move. Thus, what is called "drowned king" or "draw by drowning" was characterized. The match was a draw. 	763	Does anyone in your close family have diabetes? 	697
Pouvez-vous décrire votre mal de ventre ? 	This virus is a problem all over the world. 	317	Can you describe your stomach pain? 	622
Tom souffre de narcolepsie. 	Speak Hungarian! 	895	Tom has narcolepsy. 	531
Je suis intersexe. 	Whom did you buy? 	676	I'm intersex. 	551
Est-ce que tu t'es déjà senti déprimé pendant la majeure partie de la journée pendant 14 jours consécutifs ? 	Strike two! 	266	Have you ever felt depressed for most of the day for 14 consecutive days? 	281
Veuillez me prévenir quand vous n'arriverez plus à entendre cela. 	A hush fell over the crowd. 	639	Please tell me when you can't hear this anymore. 	423
Souvent, l'avantage d'un pion suffit pour gagner la partie. 	Stay outside. 	315	Oftentimes, the advantage of a pawn is enough to win the game. 	414
Adaptons-nous ! 	Please follow my finger without moving your head. 	5	Let's adapt! 	876
En cas d'incendie, n'utilisez pas l'ascenseur. Utilisez de l'eau. 	Do you frequently get colds? 	344	In case of fire, don't use the elevator. Use water. 	642
Vos maux d'estomac sont-ils sourds, aigus, accompagnés de crampes ou d'autres symptômes ? 	Palestinians will continue to resist. 	437	Is your stomach pain dull, sharp, cramping, or something else? 	923
Quelqu'un de ton entourage s'est-il déjà suicidé ? 	That's not the best answer. 	580	Has anyone close to you ever committed suicide? 	611
J'ai vu quelque chose de très inhabituel. 	How long have you felt constipated? 	401	I saw something very unusual. 	874
La première étape est terminée. 	Ferhat Mehenni's separatist group cut a deal with the radical Islamist group Rachad to destabilize Algeria. That's what led Algeria to officially consider both groups as terrorist organizations. 	103	Step one is done. 	211
Shivaji Maharaj fut le fondateur de l'Empire marathe. 	Have you recently felt any unexplained pain or stiffness in your neck? 	809	Shivaji Maharaj was the founder of the Maratha Empire. 	17
Les efforts déployés pour maîtriser le feu avec des seaux ont rapidement échoué. 	That isn't the best answer. 	916	Efforts to bring the blaze under control using buckets soon failed. 	56
Quel orteil suis-je en train de toucher ? 	Why don't we order another round of drinks? 	264	Which toe am I touching? 	892
Sois le chasseur ou le gibier, mais ne sois pas le chien qui amène le chasseur au gibier. 	Do you have frequent earaches? 	106	Be the hunter or be the prey, but don't be the dog that brings the hunter to the prey. 	574
Premier essai ! 	All Algerian opponents are actually supporters of the Algerian government because they participate in all its votes in order to claim some seats and some privileges. 	594	Strike one! 	629
Quel est ton plus haut niveau d'études ? 	Remember to sip your drink, not gulp it. 	396	What is the highest level of school you completed? 	48
C'est comme ça depuis la nuit des temps. 	For every nationality, Yiddish has separate words for Jews and non-Jews. 	137	It’s been like this since the dawn of time. 	566
Il faut être patient quand on apprend une nouvelle langue. 	To support a criminal is to condone crime. 	803	You have to be patient when you learn a new language. 	800
D'autres questions ? 	How is your hearing? 	522	Anymore questions? 	466
Tu nous crains. 	His tremulous voice betrayed his nervousness. 	342	You're afraid of us. 	266
Je voudrais que mon français soit aussi bon que ton anglais ! 	I'm transgender. 	561	I wish that my French was as good as your English. 	46
As-tu déjà été diagnostiqué avec une hépatite ? 	Do you use methamphetamines? 	948	Have you ever been diagnosed with hepatitis? 	555
Monsieur, nous devons stabiliser votre fracture avant de vous transférer sur le brancard. 	Before eating? 	361	Sir, we need to stabilize your fracture before transferring you to the stretcher. 	897
Consommes-tu de la cocaïne ou du crack ? 	How long do your migraines typically last? 	631	Do you use cocaine or crack? 	653
Avez-vous vécu un deuil majeur au cours des six derniers mois ? 	I need to test you for tuberculosis. 	233	Within the last six months, have you experienced a significant loss? 	400
Pour chaque nationalité, le yiddish a des mots distincts pour les juifs et les non-juifs. 	Skura left. 	993	For every nationality, Yiddish has separate words for Jews and non-Jews. 	128
On habite en Serbie. 	Does anyone in your close family have cancer? 	385	We live in Serbia. 	601
Notre équipement est très encombrant. 	Kabylia doesn't have many ports. 	746	Our equipment is very cumbersome. 	851
Les chambres sont à l'étage et le salon est en bas. 	Do you know anyone who plays the guitar? 	694	The bedrooms are upstairs and the living room is downstairs. 	671
Restez vigilante ! 	She's afraid of us. 	388	Keep aware! 	222
Avez-vous l'impression que votre avenir est sans espoir ? 	Are you from Asia? 	867	Do you feel like your future is hopeless? 	416
Avez-vous l'habitude de prendre un petit-déjeuner ? 	We have a map. 	368	Do you usually eat breakfast? 	610
Où puis-je trouver ces pierres ? 	Spread your fingers. 	889	Where can I find these stones? 	639
Vous a-t-on déjà diagnostiqué un diabète ? 	They must know it. 	228	Have you ever been diagnosed with diabetes? 	343
Les semences de l'homme proviennent des tubules séminifères qui sont situés dans les testicules. 	Why don't we go right away? 	288	The sperm from male humans originates in the seminiferous tubules which are located in the testes. 	724
Je dois vérifier ta pression sanguine. 	Let's get it done! 	4	I need to check you blood pressure. 	789
Elle m'a oubliée. 	Were you stung by a bee? 	918	She forgot me. 	857
Y a-t-il quelque chose qui aggrave ta douleur ? 	Are you breastfeeding your child? 	944	Is there anything that makes your pain feel worse? 	741
Sur un cheval de manège, vous n'irez pas très loin ! 	I heard a crash from the sky and I was afraid. Is there a very powerful man up there? 	982	On a carousel horse, you will not go very far! 	500
Quand l'écoulement inhabituel a-t-il commencé ? 	Others cried. 	498	When did the unusual discharge begin? 	559
Elles sont au courant. 	The player with the black pieces has numerous options to answer to 1. e4. 	886	They know. 	832
La première étape de la maîtrise de ses propres émotions est la maîtrise de l'interoception. 	Have you been diagnosed with a heart murmur? 	32	The first step in mastering your emotions is mastering the skill of interoception. 	183
Ma vie est comme un test pour lequel je n'ai pas étudié. 	Did you take the dog out today or not yet? 	177	My life is like a test that I haven't studied for. 	331
Était-elle française ? 	If only. 	96	Was she French? 	803
Appelez le médecin pour qu'il confirme le rendez-vous. 	Emanuel Lasker (1868-1941), German mathematician and chess player, second world chess champion, was the one who kept this title for the longest time: 27 years (1894-1921). 	610	Call the doctor so that he confirms the appointment. 	192
As-tu déjà été blessé par balle ? 	I testified. 	920	Have you ever been wounded by a bullet? 	871
Je mets mes chaussures. 	C'est la vie! 	354	I'm putting on my shoes. 	786
Un GM ne joue pas à la recherche de combinaisons, mais en vue de créer les conditions de leur apparition. 	Do I sound like I'm in love? 	227	A GM does not play looking for combinations, but with a view to creating conditions for them to appear. 	432
Le sexe n'est pas un trophée. 	Can I check your blood pressure? 	973	Sex isn't a trophy. 	470
Si je sème ce caillou, une montagne poussera-t-elle ? 	While standing? 	757	If I sow this pebble, will a mountain grow? 	711
Waouh ! Intéressant ! 	Do you find that your mood changes frequently in short periods of time? 	584	Wow! Interesting! 	885
Vous avez mal quand vous faites ça ? 	I haven't seen him lately; give him my regards. 	321	Do you feel pain when you do that? 	14
Il a félicité son fils. 	Yanni swore. 	313	He patted his son on the back. 	940
Lorsque tu es allongé ? 	It arrived today. 	741	While lying down? 	257
C'est ta première incarcération ? 	Tom jumps from one subject to another. 	20	Is this your first time in jail? 	504
Est-ce que tu arrives à voir ça ? 	We stayed in a quaint bed and breakfast by the sea. 	967	Can you see this? 	326
Les langues vivantes changent tout le temps. 	Have you ever been diagnosed with a learning disability? 	209	Modern languages change all the time. 	647
Elle travaille même si elle est fatiguée. 	Do you have any unexplained bruising or bleeding? 	684	She works even if she's tired. 	5
Avez-vous déjà été traitée pour une infection urinaire ? 	Have you had any nipple discharge? 	758	Have you ever been treated for a urinary tract infection? 	752
J'ai besoin que vous uriniez dans ce récipient. 	Have you recently experienced palpitations or felt like your heart was racing? 	615	I need you to urinate in this cup. 	90
Beaucoup de gens font ça là. 	On average, how many carbonated beverages do you drink daily? 	788	A lot of people do that here. 	23
Le nom générique du Prozac est la fluoxétine. 	Are you a Christian? 	225	The generic name for Prozac is fluoxetine. 	477
Je suis très modeste. Je m'en vante tout le temps. 	She throws. 	770	I'm very modest. I brag about it all the time. 	734
Ta sœur est mon amie. 	Is Tom correct? 	416	Your sister is my friend. 	73
Retire tous tes vêtements à partir de la taille, s'il te plaît. 	Don't look through the keyhole. 	24	Please take off all of your clothes from the waist up. 	346
Avez-vous sorti le chien aujourd'hui ou pas encore ? 	On average, how many cups of coffee do you drink daily? 	84	Did you take the dog out today or not yet? 	154
Quelle couleur avait le mucus que vous avez expulsé ? 	When was the last time you had a physical? 	544	What color was the phlegm that you coughed up? 	552
Quel est le rôle de l'Observatoire national du développement humain ? 	Did you receive immunization shots as a child? 	85	What is the role of the national human development watch? 	962
La météo dit qu'il va neiger demain. 	Have you ever been here? 	201	The forecast says it'll snow tomorrow. 	431
L'alphabet slovaque se compose de 46 lettres : a, á, ä, b, c, č, d, ď, dz, dž, e, é, f, g, h, ch, i, í, j, k, l, ĺ, ľ, m, n, ň, o, ó, ô, p, q, r, ŕ, s, š, t, ť, u, ú, v, w, x, y, ý, z, ž. 	Would it be possible for me to talk to Tom? 	740	The Slovak alphabet consists of 46 letters: a, á, ä, b, c, č, d, ď, dz, dž, e, é, f, g, h, ch, i, í, j, k, l, ĺ, ľ, m, n, ň, o, ó, ô, p, q, r, ŕ, s, š, t, ť, u, ú, v, w, x, y, ý, z, ž. 	440
Suis mon doigt sans bouger ta tête, s'il te plaît. 	Is that Czech? 	633	Please follow my finger without moving your head. 	204
Je dois utiliser une aiguille pour l'injecter sous ta peau. 	The first step in mastering your emotions is mastering the skill of interoception. 	153	I have to use a needle to inject this under your skin. 	83
Elles sont derrière toi. 	You should have done a language study abroad. 	486	They are behind you. 	735
Ce logiciel n'est pas utile ; supprime-le. 	You make me so fucking horny! 	756	This software is not useful; delete it. 	955
Je peux vérifier votre température ? 	They're afraid of you. 	747	Can I check your temperature? 	71
Craignez-moi ! 	They're afraid of you. 	842	Fear me! 	4
L'échelle est posée contre le mur. 	Add me on Facebook if you want. My name there is Ryck Vernaut. 	438	The ladder is propped against the wall. 	419
À quelle fréquence consommes-tu de l'alcool ? 	Tom heard a shot. 	879	How often do you drink alcohol? 	372
C'est à une heure de bus. 	They no longer loved each other, therefore, they split up. 	572	It's an hour away by bus. 	452
Les chambres sont en haut et le salon est en bas. 	Potatoes grow in the ground, whereas apples grow on trees. 	687	The bedrooms are upstairs and the living room is downstairs. 	465
Toutes les fleurs sont tombées des cerisiers. 	Call the doctor so that he confirms the appointment. 	156	All of the blossoms have fallen from the cherry trees. 	910
Arrêtez de tourner. 	The Registered Nurse usually has more of an administrative role than the Licensed Practical Nurse. 	914	Stop spinning. 	820
Quelqu'un peut-il te les apporter si tu en avez besoin ? 	Your stitches will need to be removed in a few days. 	630	Can someone bring them for you if you need them? 	674
Qu'est-ce qui déclenche tes crises d'asthme ? 	Please tell me when you can't hear this anymore. 	196	What triggers your asthma attacks? 	855
Préviens-moi quand tu n'arriveras plus à entendre ça. 	Have you ever shared needles when you used IV drugs? 	323	Please tell me when you can't hear this anymore. 	195
Ils m'ont oublié. 	My wife is also dead. 	408	They forgot me. 	105
J'étudie le français et l'anglais. 	The things I put in the trash can are no longer useful. 	63	I'm studying French and English. 	61
Quand l'Algérien veut construire des mosquées sur toute la planète, le kabyle, lui, cherche à s'intégrer. 	How long the road will be until we reach our goal! 	304	When the Algerian wants to build mosques all over the world, the Kabyle seeks to integrate. 	74
J'ai pris vos clés par erreur. 	Have you seen Tom's new hat? 	527	I took your keys by mistake. 	64
Êtes-vous déjà venue ici ? 	There was a lot of traffic and the cars were chugging along. 	375	Have you ever been here? 	180
As-tu déjà subi une intubation à cause d'une crise d'asthme ? 	It was aliens. 	352	Have you ever been intubated because of an asthma attack? 	336
Je suis habitué aux basses températures. 	Is your stomach pain dull, sharp, cramping, or something else? 	403	I am used to low temperatures. 	700
Avez-vous un médecin traitant ? 	Please follow my finger without moving your head. 	182	Do you have a primary care doctor? 	474
Est-il vrai qu'il ne puisse ni lire ni écrire ? 	I heard a car door open and close. 	596	Is it true he can't read or write? 	654
Va à l'accueil pour demander des renseignements. 	Do you feel the urge to urinate more frequently? 	365	Go to the front desk to ask for some information. 	62
Pervers ! 	Skura testified. 	941	You pervert! 	302
Les ordinateurs ont appris à jouer aux échecs il y a de nombreuses années, mais ils n'ont pas toujours eu la force qu'ils ont aujourd'hui. 	Later on, others arrived. 	784	Computers learned to play chess many years ago, but they didn't always have the strength they have today. 	900
A-t-on déjà diagnostiqué chez toi un trouble de l'apprentissage ? 	Do you have any weapons on you? 	845	Have you ever been diagnosed with a learning disability? 	168
Bienvenue à Dublin ! 	Do you have a Mason jar? 	566	Welcome to Dublin! 	565
Un original écrit avec simplicité et clarté rend les traducteurs heureux. 	Step one is done. 	121	A simply and clearly written original makes translators happy. 	478
Ses parents sont-ils divorcés ? 	Yanni is using the razor blade very carefully to take the sticker off. 	545	Are her parents divorced? 	563
As-tu eu des problèmes de prostate ? 	Up yours! 	529	Have you had any problems with your prostate? 	301
Veuillez enlever tous vos vêtements de la taille aux pieds. 	Have you ever been hospitalized in a psychiatric hospital? 	471	Please take off all of your clothes from the waist down. 	376
Dans les profondeurs de l'inconscient collectif de l'humanité, il faut trouver la façon de penser des troglodytes. Toki pona est un outil utile pour amener cela à la surface de notre conscience. 	Waltzing with you is heaven. 	296	In the depths of humanity's collective unconscious, the troglodytes' way of thinking must be found. Toki Pona is a useful tool to bring this to the surface of our consciousness. 	87
« Est-ce que tu t’es lavé les mains ? » « Oui maman. » « Avec du savon ? Laisse-moi les sentir ! » 	Yanni forgot. 	724	"Have you washed your hands?" "Yes, Mom." "With soap? Let me smell them!" 	437
Retire tous tes vêtements sauf tes sous-vêtements, s'il te plaît. 	When did you last have a full meal? Breakfast, lunch, or dinner? 	868	Please remove all of your clothes, except your underwear. 	571
Il a témoigné. 	I changed the English sentence. 	934	He testified. 	469
Regarde, il y a un nid de pigeons dans cet arbre. 	If after 1.e4 from White, Black plays 1. ... c5, the opening is called Sicilian Defense, which is one of the favorites among many famous chess players. 	297	Look, there is a nest of pigeons in this tree. 	412
L'infirmière vérifiera ton bras dans les 2 jours pour voir s'il y a une réaction. 	Where did you buy this crockery? 	372	The nurse will check your arm within 2 days to see if there is a reaction. 	496
Elle le fit. 	Have you ever felt depressed for most of the day for 14 consecutive days? 	813	She did it. 	562
Yanni s'est figé. 	Keep aware! 	141	Yanni froze. 	587
Merci beaucoup pour l'explication qui est, comme toujours, très facile à comprendre ! 	No buts! 	447	Thank you so much for your always easily understandable explanations. 	310
Au cours des 14 derniers jours, avez-vous été en contact étroit avec une personne qui a été testée positive à la Covid-19 ? 	I changed the French sentence. 	603	Within the past 14 days, have you been in close contact with someone who has tested positive for COVID-19? 	676
Tu es chrétien ? 	Have you had abdominal pain recently? 	98	Are you a Christian? 	173
