source_sent	target_sent	target_id	gold_sent	gold_id
Ich muss den Bleistift spitz machen. 	I really like to travel. 	272	I need to make the pencil sharp. 	849
Wir sind bald damit fertig. 	Tom didn't have time to finish his homework. 	358	We're pretty close to finishing this. 	310
Ich habe ein paar Bücher gelesen. 	Please don't complain. 	753	I have read some books. 	942
Verstehst du, wie sehr ich dich liebe? 	She stood on the roof. 	276	Do you know how much I love you? 	384
Gestern habe ich mit einem neuen Buch angefangen. 	We're trying not to think about it. 	387	I started a new book yesterday. 	794
Hast du in Erfahrung bringen können, warum Tom das machen musste? 	I think that Tom wants a promotion. 	403	Did you find out why Tom had to do that? 	433
Davor fürchtet sich Tom am meisten. 	The entire development of the earth and life on earth are so closely interlinked with the moon that in truth we can assign almost magical powers to it. 	229	That's what Tom fears the most. 	692
Ich finde, es ist beides in Ordnung. 	As much as possible, I don't work on weekends. 	147	I think either one is fine. 	355
Es ist uns gelungen, Tom aufzuspüren. 	Freedom is always the freedom of those who think differently. 	631	We managed to track Tom down. 	689
Ich freue mich zu hören, dass es Tom gutgeht. 	We'll go when it has stopped raining. 	408	I'm glad to hear Tom is well. 	438
Das war die einzige Frage, die ich hatte. 	I don't like Tom's new hat. 	419	That was the only question I had. 	304
Da erkannte ich, dass ich Hilfe brauchte. 	Tom was no longer listening. 	221	That's when I realized I needed help. 	460
Wir haben für dieses Fenster eine 1,5 m² große Glasscheibe gekauft. 	COVID-19 has been spreading rapidly in America recently. 	920	We bought 1.5 square meters of glass to put in this window. 	901
Tom lächelt manchmal, aber nicht sehr oft. 	You left the light on. 	605	Tom smiles sometimes, but not very often. 	132
Tom hat mich noch immer nicht entschädigt. 	Nobody sat in the back. 	350	Tom still hasn't reimbursed me. 	351
Wir müssen das alle morgen noch mal machen. 	Mary was surprised by how small the baby was. 	765	All of us need to do this again tomorrow. 	411
Im Garten ist kein Hund. 	Tom pranked Mary by making her believe she was invisible. 	195	There's no dog in the yard. 	95
Das sind Bärenspuren. 	You've got a strange idea of happiness. 	930	These are bear tracks. 	671
Tom trägt jemandes anderen Mantel. 	Everyone was appalled. 	334	Tom is wearing somebody else's coat. 	498
Ich möchte meine Ideen besser auf Französisch ausdrücken können. 	There is no plan B yet. 	46	I want to become better at expressing my ideas in French. 	390
Lasst eure Waffen hier! 	There are only three eggs left. 	598	Leave your weapons here. 	883
Einen Plan B gibt es noch nicht. 	We never repent having eaten too little. 	14	There is no plan B yet. 	44
Ich will doch nur helfen. 	Pour the water out of the bucket. 	477	I'm just here to help. 	580
Montag haben wir einen Französischtest. 	Biden took the presidential oath of office on the steps of the Capitol, swearing to uphold the U.S. Constitution and defend the country against all enemies, foreign and domestic. 	859	We have a French test next Monday. 	256
Tom und Maria schwimmen gerne zusammen. 	The president of France goes to Japan next month. 	847	Tom and Mary enjoy swimming together. 	581
Die Universität von Peking ist eine der berühmtesten Universitäten Chinas. 	Be content with that. 	318	The University of Beijing is one of the most famous universities in China. 	167
Maria hat eine Bettdecke mit Blümchen drauf. 	I won't stop you, but don't come crying back when you realize your plan was stupid. 	705	Mary's blanket has flowers on it. 	227
Wie ist das Bewerbungsgespräch gestern gelaufen? 	Why would Tom lie to me? 	510	How did it go yesterday at the interview? 	339
Die Leute wissen, worüber sie reden. 	Toast will always land butter-side down. 	761	The people know what you are talking about. 	559
Ich liebe kleine Kätzchen. 	I only work on weekends if absolutely necessary. 	772	I love kitties. 	711
Dank des Internets leben wir in einer Zeit des Aufschiebens. 	My donkey died. 	869	Thanks to the internet, we're living in the era of procrastination. 	196
In deinem Garten steht viel Unkraut. 	Tom spent the day in his room. 	458	There are a lot of weeds in your garden. 	169
Ich werde dafür Sorge tragen, dass Tom das heute tut. 	The wood beam supports the roof so it doesn't fall in. 	208	I'll see to it that Tom does that today. 	465
Er trat auch in einer Star-Trek-Folge als Klingone auf. 	Did you remember to send my letter? 	830	He also appeared in a Star Trek episode as a Klingon. 	21
Streitest du dich oft mit Tom? 	I have to go away. 	544	Do you and Tom argue often? 	388
Harrison war damals der älteste Mann, den man je zum Präsidenten gewählt hatte. 	Yesterday I started a new book. 	812	Harrison was the oldest man ever elected president at the time. 	644
Es gefiel mir, wie du das gemacht hattest. 	Tom asked me to pick him up. 	879	I liked how you did that. 	377
Wir müssen einfach weiterarbeiten. 	Do you have relatives abroad? 	152	We just have to keep working. 	130
Wir haben sogar Farbfernsehen. 	Tom is the only one here who's stronger than I am. 	65	We've even got colour television. 	191
Tom tötet keine Tiere. 	Erdogan is the President of Turkey. 	844	Tom won't kill animals. 	779
Tom ist hier als einziger stärker als ich. 	I'm eating here for the first time. 	607	Tom is the only one here who's stronger than I am. 	63
Ihre Tochter ist vor sieben Jahren verschwunden. 	Don't give Tom anything to drink. 	316	Her daughter disappeared seven years ago. 	242
Erzähl uns ein paar Witze! 	She disappoints me all the time. 	378	Tell us some jokes. 	454
Nun, entscheide dich! 	How many days are in February? 	873	Well, make up your mind. 	824
Tom erzählte einige Witze, die mich zum Lachen brachten. 	It's too late to worry about that now. 	262	Tom told a few jokes that made me laugh. 	230
Mary Hansen war eine australische Musikerin und ein Mitglied der Gruppe Stereolab. 	It's raining really hard right now. 	561	Mary Hansen was an Australian musician and a member of the group Stereolab. 	932
Wir dachten, Sie könnten uns vielleicht helfen. 	Thank goodness you didn't do that. 	94	We thought maybe you could help us. 	502
Hast du deinen Reisepass jetzt bei dir? 	His only hobby is making airplane models. 	445	Do you have your passport on you now? 	537
„Du bist doch mit Tom befreundet, oder?“ – „Jo.“ – „Wie ist denn der so?“ 	I want to talk to her about my future. 	343	"You're friends with Tom, aren't you?" "Yeah." "What's he like?" 	9
Obwohl Biden ab und zu die Übersicht verliert, was in seinem Alter normal ist, wird seine Regierung eine stabile sein, denn er wird Experten um sich scharen und auf deren Rat hören. 	Tom played bridge. 	587	Even though Biden does lose track of things every now and then, which is normal for his age, his administration will be stable because he'll surround himself with experts, and listen to their advice. 	243
Hast du daran gedacht, sämtliche Fenster zu schließen? 	Leave your weapons here. 	554	Did you remember to close all the windows? 	913
Es entsteht gerade eine Filmbiographie über Tom. 	I'm not sure when Tom will be coming. 	303	They're making a biopic about Tom. 	326
Wir müssen schneller gehen. 	Tom's left sleeve is torn. 	618	We need to go faster. 	611
Mathe wurde geschaffen, um Kinder zu quälen. 	The rain has washed away what we had written in chalk. 	148	Math was created to torture children. 	415
Ich hatte niemanden, mit dem ich reden konnte. 	You could try the store across the street. They may have what you're looking for. 	486	I had no one to talk with. 	549
Maria trug einen blauen Rock. 	I wish that I were better at French. 	945	Mary was wearing a blue skirt. 	341
Mein Internet kann man vergessen. 	His daughter disappeared seven years ago. 	243	My internet sucks. 	232
Maria fühlt sich von ihrem Mann vernachlässigt. 	I really like Mary. 	969	Mary feels that her husband doesn't pay enough attention to her. 	116
Die Bäume blühen, und die Blumen blühen auch. 	I didn't eat yesterday. 	699	The trees are blooming and the flowers are blooming as well. 	371
Noch vor einem Jahr sprach Tom kaum Französisch. 	Why did you give her my phone number? 	742	Tom barely spoke any French this time last year. 	694
Jetzt geht der Spaß los. 	What a strange slogan! 	464	Now the fun begins. 	365
Er ist kein solcher Dummkopf, dass er das nicht wüsste. 	The hat is not cheap. 	661	He is not such a fool that he doesn't know it. 	747
Wir sind gerade ein bisschen knapp bei Kasse. 	A critic is a hen who cackles when another lays an egg. 	658	We're a bit short of money now. 	893
Toms Bitte überraschte Maria. 	When someone is unemployed they receive unemployment support or unemployment money. 	346	Tom's request surprised Mary. 	514
Tom ist ein sehr bekannter Mensch. 	Perhaps he has already left Kyoto. 	185	Tom is a very well-known person. 	659
Helle Farben stehen Tom nicht. 	"We don't tell our kids that we love them, but express our affection in other ways, for example, by encouraging them to perform better in school." "This is the most Asian thing I've ever heard, Yumi." 	431	Bright colors don't suit Tom. 	138
Ich stimme dem Vorschlag von Tom und Maria zu. 	In French it's best to use French words. 	417	I agree with Tom and Mary's proposal. 	534
Ich zeigte Tom mein Meisterwerk. 	Maybe I'm better than you. 	153	I showed my masterpiece to Tom. 	14
Ihr müsst darüber nachdenken. 	Tom thinks he's acting in our best interest. 	992	You need to think about it. 	554
Dem Himmel sei Dank, dass du das nicht gemacht hast! 	Usually, I stay home all weekend. 	657	Thank goodness you didn't do that. 	71
Tom konnte Maria davon abhalten. 	There's no dog in the yard. 	41	Tom was able to keep Mary from doing that. 	610
Das Tal war lang und steil. 	The main thing that I like about these communities is the lack of competition. Instead of knocking each other down for their own personal gain, everyone is focused on being there for each other. 	887	The valley was long and steep. 	477
Tom hielt sich aus dem Streit heraus. 	Tom was hit by a motorcyclist. 	480	Tom stayed out of the argument. 	630
Hör auf, Tom mit Maria zu vergleichen! 	It's a very strange letter. 	396	Stop comparing Tom with Mary. 	13
Ich bin heute Morgen im Supermarkt Tom begegnet. 	Tom probably doesn't know where I live. 	993	I ran into Tom this morning at the supermarket. 	830
Ich könnte, aber ich will nicht. 	Do you know how to write it? 	128	I could do that, but I won't. 	871
Mit zu viel Sauce ist Salat nicht mehr gesund. 	Tom wiped his nose. 	691	If you pour a lot of dressing on your salad, it cancels out some of the healthiness of the salad itself. 	579
Tom pochte bei meinem Video auf sein Urheberrecht, weil ich drei Sekunden seines Liedes verwendet hatte. 	Not many people came to the lecture. 	344	Tom copyright claimed my video because I used three seconds of his song. 	513
Wir stehen kurz vor einem Geschäftsabschluss. 	That afternoon, after having a snack, the boys got together in Mary's shack. 	822	We're close to making a deal. 	181
Dein Verhalten ist unverzeihlich. 	The cup is black and white. 	430	Your behavior is inexcusable. 	777
Kannst du mir meine Gitarre stimmen? 	Tom donated the prize money to charity. 	919	Can you tune my guitar for me? 	532
Tom kommt nicht aus dem Süden, sondern aus dem Norden. 	It doesn't look like enough. 	426	Tom isn't from the South. He's from the North. 	8
Maria hat drei Exgatten. 	Tom forgot his lunch box on his desk, but the teacher locked the classroom. 	759	Mary has three ex-husbands. 	847
Toms Verhalten war sonderbar. 	Tom spent the day drawing. 	846	Tom's behavior was peculiar. 	873
Rind ist gewöhnlich teurer als Schwein. 	Biden supports Democratic Party policies such as stricter gun control, looser immigration laws and higher minimum wages. 	687	Beef is usually more expensive than pork. 	999
Der Aufzug ist zwischen den Stockwerken stecken geblieben. 	It's a long way to the village. 	585	The elevator is stuck between floors. 	435
Keiner kann so schnell laufen wie Tom. 	I should've eaten before Tom. 	423	Nobody can run as fast as Tom. 	892
Jeder, den ich kenne, kann Französisch sprechen. 	Unless I absolutely have to, I don't work on weekends. 	250	Everyone that I know can speak French. 	126
„Das macht dann 13 Dollar.“ Der Kassierer hatte auf den nächsten vollen Dollar aufgerundet – seltsam, aber wen kümmerte es? Da ihm bei allem anderen zu sehr der Arm gezittert hätte, knallte Tom einen zerknitterten Zwanzigdollarschein auf den Kassentisch und nahm sich sein Zeug. Das Wechselgeld ließ er liegen. „Beehren Sie uns bald wieder!“ vernahm man das Sprüchlein des Kassierers. „Den Teufel werde ich!“ grummelte Tom vor sich hin, während er eilenden Schrittes zu seinem Wagen ging. Er war froh, dass es vorbei war, und überlegte weiterhin, wie er sich aus dem Würgegriff des Johannes würde befreien können. 	Tom is working on his speech. 	206	"That'll be thirteen dollars." The cashier had rounded up to the nearest dollar. Odd, but who cared? It was all Tom could do to keep his arm from shaking as he slammed a crumpled $20 bill on the countertop and grabbed his stuff, not even bothering to pick up the change. "Come again," the cashier recited. "The hell I will," Tom grumbled under his breath as he speed-walked to his car, relieved that was over, still trying to figure out how to free himself from John’s grasp. 	155
Tom spielte im Bühnenstück den Pflaumenbaum. 	Jeez, Tom, close the window! No wonder it's so cold in here! 	166	Tom played the plum tree in the stage-play. 	321
Er war der letzte, der in diesem Haus wohnte. 	I have Tom's address here somewhere. 	521	He was the last one who lived in this house. 	678
Wir sollten uns wohl von hinnen machen. 	Mary feels that her husband doesn't pay enough attention to her. 	82	Evidently, it's time for us to leave. 	951
Tom hat das nicht allein getan. 	My sister has a fear of little mice and spiders. 	849	Tom didn't do it alone. 	820
Immer, wenn jemand an die Tür klopft, fängt mein Hund an zu bellen. 	Today is her sister's wedding. 	783	Whenever somebody knocks on the door, my dog starts barking. 	843
War es Tom, der dir sagte, ich käme? 	Did Tom and Mary find a sitter for John? 	17	Was it Tom that told you I'd come? 	740
Früher gab es hier ein Postamt. 	You aren't as poor as me. 	581	There used to be a post office here. 	743
Tom macht das erst, wenn du ihn darum bittest. 	Most of my cousins live in Madrid. 	976	Tom won't do that until you ask him to. 	269
Ich habe Heißhunger auf Kekse. 	Lemons are usually sour. 	11	I really want some biscuits. 	468
Danke, dass du die Unterschiede aufgezeigt hast! 	Tom looked rather pathetic. 	236	Thanks for pointing out the differences. 	541
Ich bedeutete Tom, still zu sein. 	Dad, Maria hit me! 	557	I motioned for Tom to be silent. 	290
Tom hat mich entgegen seinem Versprechen nicht zum Mittagessen eingeladen. 	The prince is almost a hundred years old. 	539	Tom didn't buy me lunch like he said he would. 	391
Die haben diese Teetasse von einer Japanreise mitgebracht. 	Everyone that I know can speak French. 	112	They brought this teapot from a trip they made to Japan. 	511
Ich habe keine Ahnung, wie ich dir helfen kann. 	We have a French test next Monday. 	875	I have no idea how to help you. 	576
Weißt du, wie man es schreibt? 	Only a few of the students seemed interested in what Tom had to say. 	833	Do you know how to write it? 	100
Meine Unterschrift wurde gefälscht. 	Check everything once more. 	913	My signature was forged. 	625
Es ist das dritte Mal diese Woche, dass Tom das getan hat. 	We just have to keep working. 	62	This is the third time this week that Tom has done that. 	340
Tom drehte sich um, denn er wollte sehen, wer den Stein nach ihm geworfen hatte. 	If Mary had been discernible as a spy, she wouldn't have done her job very well. Even her husband had no idea. 	452	Tom looked around to see who had thrown the rock at him. 	188
Ich bin hier nur zu Besuch. 	Tom smiles sometimes, but not very often. 	38	I'm just here to visit. 	366
Nicht jeder weiß, was er tun soll. 	It took less than an hour. 	308	Not everyone knows what to do. 	585
Das Leben ist hart und schwer. 	“I can understand Lithuanian; I can even read it a little, but I write like a horse,” Inga joked. 	962	Life is hard and difficult. 	436
Entschuldigen Sie, sprechen Sie Ungarisch? 	Tom's right eyelid twitches. 	774	Excuse me, do you speak Hungarian? 	624
Dieser Schlafanzug ist geschlechtsneutral. 	Tom seemed satisfied with the pay he was getting. 	263	These are unisex pyjamas. 	526
Tom belohnte Maria mit einem Kuss. 	Is it impossible to live to be 150? 	964	Tom rewarded Mary with a kiss. 	745
Es war kalt, als ich heute Morgen das Haus verließ. 	Bright colors don't suit Tom. 	90	It was cold this morning when I left the house. 	998
Viele Eltern unterstützen ihre Kinder auch noch finanziell, wenn sie erwachsen sind. 	When the boss found out how Tom had treated Mary, he fired him. 	183	Many parents support their kids financially as well when the kids become adults. 	978
Stehen Sie morgen früh auf! 	Don't forget to buy the bread on your way home. 	999	Get up early tomorrow. 	528
Kauf zwei Flaschen Öl, wenn du zum Supermarkt fährst. 	Why did you not have breakfast? 	553	Buy two bottles of oil when you go to the supermarket. 	731
Es ist dumm, es überhaupt zu versuchen. 	Please come back in thirty minutes to pick it up. 	754	It's stupid to even try to do that. 	924
Habt ihr völlig den Verstand verloren? 	It'll take several hours for this paint to dry. 	839	Are you completely mad? 	716
Toms Festnahme war nicht unerwartet. 	We need to figure out a way to pay all these bills. 	189	Tom's arrest wasn't unexpected. 	736
Im Laufe eines Tages kann viel passieren. 	I'll be flying over the Pacific about this time tomorrow. 	667	A lot can happen in a day. 	841
Tom war einer meiner besten Schüler. 	You're not a monster. 	574	Tom was one of my best students. 	525
Soweit möglich, arbeite ich nicht am Wochenende. 	I'll tell you everything when I get back. 	957	As much as possible, I don't work on weekends. 	32
Der Regen hat weggewaschen, was wir mit Kreide geschrieben haben. 	The dog barks at strangers. 	483	The rain has washed away what we had written in chalk. 	78
Tom hat Maria einen Brief auf Französisch geschrieben. 	I read the letter at home. 	791	Tom wrote a letter to Mary in French. 	622
Besucht sie jemand? 	Any kind of bullying is not okay. 	603	Does anybody visit her? 	161
Die ersten Schritte sind immer die schwersten. 	Mary is even more beautiful than you told me she was. 	637	The first steps are always the hardest. 	474
Hast du Verwandte im Ausland? 	If you need my help, I'm here for you. 	888	Do you have relatives abroad? 	62
Vielleicht bin ich besser als Sie. 	Remember what I told you beforehand. 	193	Maybe I'm better than you. 	92
Das wird uns nicht schwerfallen. 	Did you leave together? 	355	Doing that won't be difficult for us. 	851
Das Pferd kann sprechen. 	"That'll be thirteen dollars." The cashier had rounded up to the nearest dollar. Odd, but who cared? It was all Tom could do to keep his arm from shaking as he slammed a crumpled $20 bill on the countertop and grabbed his stuff, not even bothering to pick up the change. "Come again," the cashier recited. "The hell I will," Tom grumbled under his breath as he speed-walked to his car, relieved that was over, still trying to figure out how to free himself from John’s grasp. 	113	That horse can talk. 	518
Obwohl er unschuldig war, gestand Tom nach einem stundenlangen Verhör. 	If I'd noticed, I would've told you. 	766	Even though Tom was innocent, after hours of interrogation, he confessed. 	16
Tom lässt das Frühstück oft aus. 	Clothes don't matter nearly as much as the person wearing them. 	950	Tom often skips breakfast. 	918
Kaoru reiste in die Vereinigten Staaten. 	The result was very good. 	372	Kaoru went to the United States. 	412
Tom wäscht nicht seinen, sondern Marias Wagen. 	Can you suggest a solution? 	228	Tom isn't washing his car. He's washing Mary's car. 	301
Es gelang Tom, den Ball einhändig zu fangen. 	Just leave the package on the porch. 	347	Tom was able to catch the ball with one hand. 	2
Lass deine Waffen hier! 	Does anybody visit her? 	150	Leave your weapons here. 	575
Der Platz reicht für alle. 	I'm sixteen. 	395	There's enough space for everybody. 	567
Tom leerte das Salz von einem Gefäß in ein anderes. 	You could try the store across the street. They may have what you're looking for. 	21	Tom poured the salt from one jar to another. 	808
Hier gibt es keinen einzigen Baum. 	Their daughter disappeared seven years ago. 	504	There isn't a single tree here. 	320
Darf ich bleiben? 	Did you know that Tom and John were brothers? 	900	Would it be OK if I stayed behind? 	19
Mensch, Tom! Mach doch das Fenster zu! Kein Wunder, dass es hier drin so kalt ist! 	I know that Tom dislikes me, but I don't care. 	294	Jeez, Tom, close the window! No wonder it's so cold in here! 	114
Es wäre mit unangenehm, Tom darum zu bitten. 	The University of Beijing is one of the most famous universities in China. 	50	I'd feel uncomfortable asking Tom to do that. 	406
Der Soldat war jung. 	When does a puppy become a dog? 	245	The soldier was young. 	814
Tom war bestimmt nur müde. 	There are a lot of weeds in your garden. 	56	Tom was probably just tired. 	649
Tom ist sich nicht sicher, was er tut. 	I wasn't allowed to ask even one question. 	959	Tom isn't sure what he's doing. 	886
Ich habe Sie gestern in der Disko vermisst. 	You need to think about it. 	282	I missed you at the club last night. 	695
Tom lernt jeden Morgen Französisch. 	Tom said that we should stop what we were doing. 	692	Tom studies French every morning. 	684
Sie sollten es nicht zu weit treiben. 	The clock on the wall has quit working. 	827	You shouldn't overdo it. 	186
Kann ich es wirklich riskieren? 	I had a dream last night. 	479	Can I really risk it? 	18
Manche finden es unnatürlich, es partout zu vermeiden, Hauptsätze einfach nur mit Kommas aneinanderzureihen. 	Skura has a maid. 	570	Some people see avoiding comma splices as unnatural. 	202
Die neuen Nachbarn sind angekommen. 	Tom can't do it either. 	24	The new neighbours have arrived. 	753
Sie haben den Dieb gefasst. 	I hate Tom, although I don't even know him. 	715	You have caught the thief. 	721
Der Verlust eines Kamels ist für eine Tuaregfamilie eine ernste Katastrophe. 	Tom drinks almost every day. 	811	The loss of a camel is a real catastrophe for a Tuareg family. 	810
Tom hat meinen Namen falsch ausgesprochen. 	Do it immediately. 	802	Tom pronounced my name incorrectly. 	507
Tom ist nicht damit einverstanden, wie die Gesellschaft Menschen zu einem bestimmten Verhaltensmuster zwingt und das Andersartige ablehnt. 	You may have been wrong. 	806	Tom doesn't agree with how society forces people to act a certain way and rejects those who are different. 	200
Meine jüngste Tochter heißt Maria. 	We're close to making a deal. 	103	My youngest daughter is called Mary. 	969
Wenn du das allein kannst, dann brauchst du uns ja nicht. 	I don't really like cheese. 	437	If you can do that by yourself, then you don't need us. 	192
Als der Chef erfuhr, wie Tom mit Maria umgesprungen war, warf er ihn raus. 	I bought a bag of frozen corn. 	991	When the boss found out how Tom had treated Mary, he fired him. 	139
Hast du alles verstanden, was Tom gesagt hat? 	I'm sorry. I didn't mean to hurt you. 	656	Did you understand everything that Tom said? 	946
Er hat Kyōto vielleicht schon verlassen. 	I'm too tired to do anything else today. 	911	Perhaps he has already left Kyoto. 	89
Harrison war damals der älteste je zum Präsidenten Gewählte. 	You shouldn't overdo it. 	173	Harrison was the oldest man ever elected president at the time. 	328
Bring Teller aus der Küche mit! 	Tom is asleep. Should I wake him up? 	566	Bring some plates from the kitchen. 	739
Nun, entscheidet euch! 	Tom looked around to see who had thrown the rock at him. 	131	Well, make up your mind. 	800
Wir müssen uns überlegen, wie wir alle diese Rechnungen bezahlen. 	I'll make sure that Tom does that today. 	584	We need to figure out a way to pay all these bills. 	144
Noch viel blöder als ich kann man wohl nicht sein. 	Mary isn't my daughter. She's my wife. 	235	Nobody could be even more stupid than me. 	799
Er ist im Stress. 	We've even got colour television. 	63	He's stressed. 	775
Tom ist jetzt Kanadier. 	If you can do that by yourself, then you don't need us. 	182	Tom is now a Canadian. 	273
Erinnere dich daran, was ich dir vorher gesagt habe. 	Where did you get this wonderful bouquet of flowers? 	949	Remember what I told you beforehand. 	153
Wie kann ich klüger werden? 	Was it really necessary? 	441	How can I become smarter? 	6
Tom ärgerte Maria, indem er so tat, als wäre sie unsichtbar. 	Did you forget to wish Tom a happy birthday? 	297	Tom pranked Mary by making her believe she was invisible. 	41
Tom hört auf niemanden anderer Meinung. 	Thanks to the internet, we're living in the era of procrastination. 	55	Tom won't listen to anyone who disagrees with him. 	508
Als der Kassierer sich abwandte, um einige Tasten zu drücken, erinnerte sich Tom, wie er in dieses Schlamassel hineingeraten war: der Anführer der Bande hatte nämlich eine Schwester, die Maria hieß und in die Tom schon seit der dritten Klasse verliebt war, und als die beiden in der siebten Klasse in dieselbe Französischstunde kamen, bemerkte diese, dass sie seine Gefühle erwiderte. Alle beide liebten sie Roboter und wollten an derselben Universität studieren. 	Tom could probably help us with this. 	872	As the cashier turned to click on some keys, Tom thought back to how he got himself into this mess. The leader of the gang has a sister named Mary, who Tom has had a crush on since third grade. And ever since they were placed in the same French class in seventh grade, she realized that she liked him back. They both shared a love for robots and languages, and wanted to go to the same college. 	466
Nun denn, besprechen wir, was gemacht werden muss! 	Do you know what Tom's nickname is? 	482	OK, let's discuss what needs to be done. 	453
Es mutet wie etwas aus der Zukunft an: ein Fahrrad, das auf dem Wasser fährt. 	Well, it's my own fault. 	810	It looks like something out of the future—a bike that skates on water. 	706
Alex konnte sich nicht entscheiden, auf welche Toilette sie gehen sollte. 	Tom doesn't agree with how society forces people to act a certain way and rejects those who are different. 	180	Alex couldn't decide on which bathroom to go into. 	475
Tom geht manchmal früher. 	Well, maybe Tom wouldn't do it, but I would. 	935	Tom sometimes leaves early. 	772
Tom hat weniger Kleidung als Maria. 	Some people see avoiding comma splices as unnatural. 	175	Tom has less clothes than Mary. 	791
Die tatsächliche Anzahl liegt ungefähr beim Doppelten davon. 	The reading of these books was a pleasure. 	411	The real number is close to double that. 	431
Toms Kinder sprechen nur Französisch. 	Tom wouldn't dare do that. 	529	Tom's children can only speak French. 	949
Wer will seine Kinder an so einem Ort aufziehen? 	It's not the clothes that count, but who's inside them. 	751	Who wants to bring their kids up in a place like this? 	972
Tom arbeitet an seiner Rede. 	You're lucky I know your father. 	697	Tom is working on his speech. 	113
Es kam zum Kampf. 	Stop chatting. 	858	A fight ensued. 	570
Der Holzbalken stützt das Dach, damit es nicht einfällt. 	Don't humiliate yourself. 	415	The wood beam supports the roof so it doesn't fall in. 	57
Herzlich willkommen auf Sylt! 	Those students understand quickly. 	519	Welcome to Sylt! 	281
Tom spricht heute Abend mit euch. 	When my boyfriend found out that I went drinking with some of my guy friends, he got mad at me. 	271	Tom will speak to you tonight. 	783
Ich habe heute keine Zeit. 	Tom hasn't been here since the last time you were here. 	224	I don't have time today. 	835
Die Kinder spielen im Park. 	Do you have a room? 	780	The kids play in the park. 	424
Was macht Tom denn hier? Den habe ich nicht eingeladen. 	Where did you buy that tie? 	797	What's Tom doing here? I didn't invite him. 	318
Ein Geld hast du nicht mal. 	I don't drink cognac. 	266	You don't even have money. 	938
Tom schoss, kaum dass er mich sah. 	Tom is wanted in Australia. 	878	Tom fired his gun as soon as he saw me. 	449
Ich wünschte, ich hätte dir mehr bezahlen können. 	Let's go to the river. 	240	I wish that I could've paid you more. 	592
Tom ist als einziger Student bei der Prüfung durchgefallen. 	Days are beginning to get shorter again. 	782	Tom was the only student who failed the test. 	241
