source_sent	target_sent	target_id	gold_sent	gold_id
Im Park gibt es viele Enten. 	"If you trip, you'll fall down. And if you fall down, that will be your downfall", said Arnaud Vannay. 	478	There are a lot of ducks in the park. 	25
Man braucht keinen großen Hauptsitz. 	I'd be surprised if that happened. 	202	One doesn't need a large headquarters. 	401
Kann man im Weltall atmen? 	Do you still have beer? 	279	Can we breathe in space? 	948
Du bist nicht so arm wie ich. 	The government’s coffers are empty. 	624	You're not as poor as I am. 	386
Tom scheint sich nicht entscheiden zu können. 	Tom is good at giving advice. 	0	Tom doesn't seem to be able to make up his mind. 	771
Ich liebe es zu reisen 	I ski every winter. 	556	I really like to travel. 	178
Das ist eine berechtigte Frage. 	The rain has washed away what we had written in chalk. 	142	That's a valid question. 	321
Als allererstes müsst du dich mit Tom in Verbindung setzen. 	Tom spent the day in his room. 	434	The first thing you have to do is contact Tom. 	627
Können Sie eine Lösung anbieten? 	Where would you prefer to sit? 	724	Can you suggest a solution? 	70
Haben Sie weit weg geparkt? 	All these eggs aren't fresh. 	984	Did you park far away? 	268
Wenn du mich beißt, dann beiße ich zurück. 	Tom looks like an adult. 	594	If you bite me, I'll bite you back. 	494
Du hast schöne braune Augen. 	My dad arrived late at work this morning because of a traffic jam. 	317	You have beautiful brown eyes. 	604
Der heutige Tag war wunderschön. 	Many beachgoers ignored the warnings. 	636	Today was a wonderful day. 	312
Toms Bruder Tim ist ein Zauberer, der Angst vor Kaninchen hat. 	It was a joint decision. 	735	Tom's brother Tim is an enchanter who's scared of rabbits. 	280
Die Kerze brannte die ganze Nacht. 	He is investigating the problem. 	625	The candle burned the whole night. 	975
Beim Tanz bekam ich viele Komplimente für mein Kleid. 	Tom is very good at reading between the lines. 	930	At the dance, everyone complimented me on how I was dressed. 	564
Heute wird alles gut gehen. 	What was written on the blackboard? 	260	Everything will go well today. 	546
Tom sah ziemlich mitleiderregend aus. 	Let's meet in a week. 	303	Tom looked rather pathetic. 	613
Tom hat sich tadellos verhalten. 	I'll only go if Tom doesn't go. 	957	Tom's behavior was impeccable. 	915
Haben alle Vögel einen Schnabel? 	Go tell Daddy goodnight. 	922	Do all birds have beaks? 	815
Du bist unsere letzte Hoffnung. 	Tom did it alone. 	22	You're our last hope. 	799
Danke für Ihren Kommentar. 	I recognized Tom, but he didn't recognize me. 	813	Thank you for your comment. 	693
Ich vergesse immer wieder Toms Nachnamen. 	I have to go away. 	520	I keep forgetting Tom's last name. 	23
Wussten Sie, dass Tom und Johannes Brüder sind? 	The water is very cold. 	936	Did you know that Tom and John were brothers? 	24
Die Tochter ist vor sieben Jahren verschwunden. 	Tom begged me to do it. 	113	His daughter disappeared seven years ago. 	119
Wir fahren mit dem Rad dorthin. 	Tom didn't buy me lunch like he said he would. 	117	We'll go there by bike. 	329
Tom hat mich um 3 Uhr morgens angerufen. 	Tom wouldn't have done that if we'd asked him not to. 	979	Tom called me at three in the morning. 	68
Fledermäuse machen mir Angst. 	He bought a fast car. 	371	Bats scare me. 	8
