source_sent	target_sent	target_id	gold_sent	gold_id
Na tu, wanpela dipatmen (Ministry of the Interior) bilong gavman i praisim Congregazione Cristiana dei Testimoni di Geova (Kongrigesen Kristen Bilong Ol Witnes Bilong Jehova) na givim wanpela setifiket na medal “bilong tokaut long wok ol i bin givim bel long mekim long taim hevi i kamap long hap bilong Umbria na Marche.”	Pope Adrian II encouraged Methodius to return to work in Moravia and around the town of Nitra, in what is now Slovakia.	164	Additionally, the Ministry of the Interior awarded the Congregazione Cristiana dei Testimoni di Geova (Christian Congregation of Jehovah’s Witnesses) a certificate of merit and a medal “to testify to the work done and diligence offered in activities connected with the emergency that arose in the Umbria and Marche regions.”	984
I gat sampela samting i no gutpela tumas long ol dispela kain ston bilong wilwilim wit.	It is also unacceptable if it endangers one’s life or health, if it causes economic hardship or discouragement, or if it causes others to stumble.	920	All the aforementioned mills had a serious limitation.	275
Mi na meri bilong mi, Aurea	David prayed that his foes be deprived of their power.	533	With my wife, Aurea	964
(Song 37:​9-11; Sindaun 2:​21, 22) Em samting bilong yu yet long makim wanem rot nau yu bai bihainim, na rot yu makim em i bikpela samting​—⁠yu bai stap laip o yu bai i dai.	He must practice what he preaches.	891	(Psalm 37:9-11; Proverbs 2:21, 22) The decision about what course to follow now is yours to make, truly a decision that is a matter of life or death.	326
Bishnu i lain long rit na rait na bihain em i helpim ol pikinini man bilong em long kisim gutpela skul	Did you notice why the Israelites were not to consume blood?	42	Bishnu learned to read and write and then helped her sons to get a fine education	735
Nau bai yumi skelim bekim bilong wanem ol askim?	Bolstered by these assurances, cautious Gideon acted in faith and defeated Israel’s foes.	345	Answers to what questions will now be considered?	355
1.Tingim samting yu inap long mekim.	(Jer. 29:11, 12; Acts 17:31; 1 Tim. 6:19) Reflect on your hope, work to stay young in heart and mind, and never underestimate the value of your presence in the congregation!*	775	Consider your abilities.	861
Luk 7:​11-​15	Note, however, that Peter urged his Christian brothers and sisters to be hospitable “to one another,” to those whom they already knew and associated with.	727	Luke 7:11-15	816
Taim wanpela traim i painim yumi, yumi no tingting long amamas yumi inap kisim long mekim wanpela pasin i no stret.	In that sense, Latin is usually defined as “a dead language,” even though it is widely studied and remains the official tongue of Vatican City.	883	When faced with temptation, thoughts about how pleasurable it might be to engage in wrongdoing are not entertained.	933
YU TING DISPELA TINGTING I STRET?	The Bible encourages us to follow Jesus’ steps closely.	468	IS THAT OBJECTION VALID?	93
[Piksa long pes 23]	• Has drinking caused problems for me at home, at work, or when traveling?	886	[Picture on page 23]	440
Na bel i save giaman em inap mekim na yumi kisim pasin bilong tupela maus​—⁠yumi kirap mekim pasin i narapela kain long tok bilong yumi.	To my surprise, the youth came right up to me and said: “Forgive me for what happened last night.	110	A desperate heart is also capable of taking on a two-sided posture​—smooth lips saying one thing, actions saying another.	455
Yumi tu mas truim ol tok promis yumi mekim.	She said, “This time, I am going to make up for the opportunities I have let slip.”	182	We too must endeavor to keep our word.	942
Ol i karamapim pes bilong Haman long laplap na kisim em i go.	He sent Jesus to teach us.	71	He was taken away, his face covered.	935
Ol i mas kirapim ol pikinini long tingim ol kain askim olsem: ‘Bilong wanem Baibel i tambuim ol pasin we bel i kirapim yumi long mekim?	The butterflies make an annual journey between northern Europe and Africa.	305	You would also do well to help them reason on such questions as: ‘Why does the Bible forbid things that can be appealing to the flesh?	742
Dispela tupela marit i amamas tru long lukim dispela meri i kam long Memorial.	That is why I asked the question, to get people to think about it, and to be aware of the dangers we now face.”​—THE GUARDIAN, BRITAIN.	800	The couple were delighted to see the woman present on the night of the Memorial.	442
(Aisaia 60:22; 1 Timoti 3:​1, 13) Ministerial Trening Skul i opim rot long ol elda na kongrigesen sevan long ol i ken mekim bikpela wok moa, dispela bai helpim ol yet na ol narapela long olgeta hap.	Yes, a surprising amount of time in a person’s life is spent waiting for things to happen.	128	(Isaiah 60:22; 1 Timothy 3:1, 13) The Ministerial Training School affords elders and ministerial servants an opportunity to become equipped to widen out in their ministry, with great benefit to themselves and others in the worldwide field.	909
Bihain tupela pikinini man bilong em i maritim tupela meri Moap, em Orpa na Rut.	He is also hearing-impaired and needs a wheelchair to get around.	892	Later, the two sons marry the Moabite women Orpah and Ruth.	619
2 Long dispela ves, Pol i kolim dispela tok “pasin,” na dispela i makim tingting o pasin bilong man long wokim tingting. Dispela i save stiaim tok o ol samting yumi mekim.	April 22, 2005	632	2 Paul’s use of the word “spirit” in this context refers to the impelling force that causes us to say or do things in a certain way.	102
Baibel i no tambuim pasin bilong dring alkohol, tasol em i tok: “Yu no ken poroman wantaim ol man i save dring planti wain.”	15, 16. (a) Why can you be sure that God will help you to train your children? (b) What will we discuss in the next article?	725	The Bible does not condemn the moderate use of alcohol, but it says: “Do not be among those who drink too much wine.”	97
12. (a) Olsem wanem ol sinman inap kam insait long famili bilong God? (b) Yumi mas mekim wanem ol samting paslain long yumi kisim baptais?	Do not isolate yourself from your faithful Christian brothers and sisters.	704	12. (a) How can imperfect humans become members of God’s family? (b) What steps must we take prior to baptism?	696
Na wanpela lain (UN Development Programme) i tok, 2.5 bilion manmeri i gat liklik mani tru bilong baim kaikai bilong ol wan wan de.	IS THAT OBJECTION VALID?	81	And the UN Development Programme states that 2.5 billion people are trying to survive on less than $2 a day.	688
Na tu, ol gris na gras long maus bilong ol weil i gat bikpela pe tru long bipo.	It takes genuine faith to ‘walk with God’ as Paul and his family are doing.	853	In addition, blubber and baleen were important commodities at the time.	649
Hitoshi em yumi stori long en long kirap bilong atikol i kisim gutnem olsem man i bihainim onest pasin.	[Picture on page 12]	437	Hitoshi, quoted in the opening article, profited from having a reputation of being an honest worker.	750
Maski yu no gat asua, ating yu mas senisim tingting bilong yu long ol samting.	Jesus Christ​—How Should We Remember Him?	572	Even so, your own view of matters may need to be adjusted.	673
Bilong wanem dispela samting i save kamap?	The Bible does not condemn the moderate use of alcohol, but it says: “Do not be among those who drink too much wine.”	91	Why does this happen?	740
Bilong wanem yumi mas mekim olsem?	The men could then quickly collect the cinnamon bark and sell it to merchants.	441	Why is this important?	320
Long 1946 em i tok: “Mi bilip strong olsem klostu olgeta manmeri bilong graun i laik sindaun gut na i stap bel isi . . .	18 The fourth woe is described at Habakkuk 2:15 in these words: “Woe to the one giving his companions something to drink, attaching to it your rage and anger, in order to make them drunk, for the purpose of looking upon their parts of shame.”	604	In 1946, he asserted: “I firmly believe that the majority of peoples in the world would prefer to live in peace and security . . .	51
OL GRAS na diwai samting i save yusim san lait long wokim kaikai. Ol saveman i kolim dispela olsem fotosintesis.	“THE Bible is not the totality of God’s word,” claims Greek Orthodox professor of religious studies Demetrios J. Constantelos.	479	PLANTS use a complex process called photosynthesis to extract energy from sunlight to create food.	50
Lista Bilong Ol Tok i Stap Insait	When disagreements arise, to smooth the conflict, try to solve the problem rather than win the argument.	876	Table of Contents	201
Na olsem tasol olgeta man bilong lain bilong Krais bai ol i kisim laip.”​​—⁠1 Korin 15:⁠22.	2 Paul’s use of the word “spirit” in this context refers to the impelling force that causes us to say or do things in a certain way.	90	(Romans 6:23) In his first letter to the Corinthians, Paul added an assurance that was very meaningful for him: “Just as in Adam all are dying, so also in the Christ all will be made alive.”​—1 Corinthians 15:22.	586
Taim em i ritim pinis dispela buklet, em i pilim tru tok em i ritim.	For “those who have been trained by it,” the discipline has helped them to become spiritually restored.	541	When she had the opportunity to read the brochure, she was deeply moved.	538
(Rut 2:7) Taim Rut i kisim tok orait, em i no tingim dispela olsem samting nating na pilim olsem ol narapela i gat wok long lukautim em, nogat.	4 If you are arranging such a gathering and are responsible for it, you should think through what is planned, even if you are inviting just a few believers for a meal and friendly conversation.	4	(Ruth 2:7) She did not take this right for granted as if others owed her something.	671
Dispela pasin bikhet i kamapim sin na indai long olgeta manmeri.	Or consider the teaching of the immortality of the soul, a belief that some part of man lives on after the body dies.	614	That rebellion introduced sin​—and thus death—​to all mankind.	848
Tasol long olgeta samting ol i mekim, ol brata i gat laik long kamap wasman o wokman bilong kongrigesen ol i mas soim olsem ol i save tingim ol samting bilong spirit na ol i winim ol mak Tok Bilong God i kolim.	How valuable the advice given in Psalm 37 was to the Israelites and is to us, living as we do in “the last days” of this system of things! (2 Timothy 3:1-5) Speaking prophetically of Jesus Christ, Psalm 40:7, 8 states: “Here I have come, in the roll of the book it being written about me.	784	In their overall pattern of life, however, all who hope to be appointed as overseers or ministerial servants should demonstrate that they are spiritual men, measuring up to the requirements of God’s Word.	760
Samting yu tok long en i ken kamap long mi.”—Luk 1:26-38.	17, 18. What does Amos chapter 9 reveal about God’s mercy?	148	May it happen to me according to your declaration.”​—Luke 1:26-38.	489
Bihain man bilong em i tokim em olsem pastaim bros bilong em i bin pen nogut tru na bihain klok bilong em i no wok liklik.	But all these tools have allowed us to develop our skills as evangelizers in some way.	930	Her husband later told her that after having severe chest pains, she went into full cardiac arrest.	711
“Taim i laik kamap na olgeta man i stap long matmat ol bai harim nek bilong [ Jisas] na kam ausait. Ol man i bin mekim ol gutpela pasin, kirap bek bilong ol em bilong kisim laip.”​—⁠Jon 5:​28, 29.	Apostates feigning love are as dangerous to our faith as rocks hidden below water are to ships or swimmers.	820	“The hour is coming in which all those in the memorial tombs will hear his [Jesus﻿  voice and come out, those who did good things to a resurrection of life.”​—John 5:28, 29.	123
Mi kirap nogut taim dispela mangi i kam long mi na tok: “Fogivim mi long samting mi mekim long asde nait.	Keep in mind that Satan does not want you to think clearly or reason things out well.	908	To my surprise, the youth came right up to me and said: “Forgive me for what happened last night.	83
Dispela i mekim na yumi bel nogut o em i traim yumi long bekim nogut long ol man?	He showed interest in young ones, instructing his disciples: “Let the young children come to me; do not try to stop them.”	709	Do these embitter us or tempt us to repay like for like?	713
Olsem wanem yumi inap kisim pasin bilong fogivim narapela?	(John 10:16) Do they not have a Scripturally well-founded hope of becoming permanent residents of the earth?	809	How can we counteract a tendency to be unforgiving?	66
Ol pikinini i save ron i go na singaut olsem, “Pasto!	And in the abundance of your superiority you can throw down those who rise up against you; you send out your burning anger, it eats them up like stubble. . . .	3	Children would run through the village shouting, “Pastor!	544
Sampela Hevi	THE DIVINE NAME	931	Disorders	192
Olsem wanem ol pikinini i olsem “ol spia i stap long han bilong wanpela soldia”?	Disobedience to Jehovah cost Saul his kingship.​—1 Samuel 10:8; 13:5-13.	332	How are children like “arrows in the hand of a mighty man”?	989
Tasol laip bilong wanpela Kristen i olsem wanpela longpela resis tru we i gat planti samting em inap bagarapim em.	Mal 2 Verse 10 says that they had one common father.	386	Because the prize​—whether life in heaven or life in Paradise on earth—​is beyond compare.	346
YU LAIK kamap gutpela man moa na i stap amamas?	Sex Is a Divine Gift	530	DO YOU want to be a better, happier person?	151
Tasol bikpela samting moa, em Baibel i bungim nem bilong Samson wantaim ol man i gat strongpela bilip.​—⁠Hibru 11:​32-34.	My grandfather and father lived in an unfinished house in Cotiujeni, a peasant village in the northern part of what is now Moldova.	427	But most important, Jehovah’s Word counts Samson among those strong in faith.​—Hebrews 11:32-34.	907
