source_sent	target_sent	target_id	gold_sent	gold_id
3 Na ambeni ngoi, ti nzere na lê ti amba ti mo, bê ti mo alingbi ti pusu mo ti sara aye so na lê ti ala ayeke nzoni lege ti sarango ye.	(Romans 9:1) For example, this voice may speak beforehand as you consider whether to do something that has moral implications.	703	HOW TO KEEP YOURSELF AWAKE	217
Fade lo yeke mbô ngu ti lê kue na lê ti ala, kuâ ayeke duti ande dä mbeni pëpe; mua, wala toto, wala pasi ayeke duti dä mbeni pëpe.	One summer, we needed funds in order to travel to the convention, and a brother agreed to buy our 1950 Ford in order to make it possible.	202	Follow the course of hospitality.”	140
Sungo ti lumière ni aga na agbiango ye so andu akungba na yâ ti bungbi	Those who are now working hard to serve God can look forward to the time when he will restore Paradise and the whole earth will be filled with worthwhile work.	851	He set out to provide his students with satisfying answers to their philosophical questions.	284
Mû maboko na azo ti bâ ye so ala yeke manda na nene ni	First, some background.	272	14 Would we react as Job did if a fellow Christian kindly told us that we were giving evidence of a faulty attitude?	572
Tongana nyen la Jéhovah ayeke sara lisoro na mo wani na lege ti Bible?	Even so, the Bible has much to say about how to cope with the problems common to us all, and it promises that those who follow its direction will learn to benefit themselves.	985	And when representing a group in prayer, we should refrain from including confidential matters.	670
A yeke ye wa?	(Job 1:3; 42:11, 12) These men were rich even by today’s standards, but they were also rich toward God.	747	17 We need to realize that the Devil, the one who first disrupted universal peace, will strongly oppose our efforts to do God’s will.	86
Me ‘mbito asala e pepe teti ye so amu mbito na bï’ ngbanga ti so Jéhovah ayeke bata e.​—Psaume 64:2, 3 (64:1, 2, NW); 121:4; Esaïe 60:2.	• What does Jehovah’s giving ear to Lot’s plea teach us?	823	SONGS: 63, 43	270
A yeke duti lege ti ndara ti manda ti zia bê na ambeni zo na mungo aye na ala.	[Picture on page 8]	69	But what about those who cause trouble?	182
Lo bâ tele ti lo so lo lingbi pëpe, teti biani tongana a yeke tënë ti ngangu ti lo mveni, lo lingbi pëpe.	Through your example of humble self-sacrifice, you can teach your children the same lesson.	325	Agata won a special diploma and had a chance to give a presentation in front of the whole class.	666
Mbeni lâ tongana akoli kue ahon, azo ti mara ti Amalek aga, ala gbi kodoro ni na ala gbu awali, amolenge na anyama kue ague na ni.	By far the most important blessing of being willing to forgive is a good relationship with our heavenly Father, Jehovah.​—Read Colossians 3:12-14.	408	(Verse 11) Elijah and Elisha were conversing until the very last moment of Elijah’s ministry in Israel.	635
Na yâ ti ambeni yenga so aga na pekoni, mbito ti mbi aga ye so aso na yâ tele ti mbi lakue.”	They spoke at length about the cruel measures the regime had taken against them.	645	In this prayer, we also find answers to some of life’s basic questions.	970
Asioni mozoko amû yâ ti li ti azo, nga a yeke fa aye ti pitan kirikiri na yâ ti alimon wala na televizion.	Material possessions do not deliver; they are unrealities.	93	(John 12:31) Like wind that whips up dust and litter, “the spirit of the world” stirs up hurtful desires that corrode love and cater to the weaknesses of the flesh.​—Galatians 5:19-21.	135
Nyen la ayeke ku ala?	14 Sometimes it takes special effort to derive full benefit from spiritual food.	218	Christians have shown loving-kindness in responding to the needs of others, such as after disasters.	630
Me, ala lingbi ti mä tënë so mbeni ange aga atene lani na aberger wala tënë so Anne mbeni wali so ayeke prophète atene na ndo ti Jésus na ngoi so aga na Jésus na temple na ndembe so lo ngbâ lani bébé.	At the same time, you benefit.	391	However, motivated by our desire to serve Jehovah wherever we could be used best, we tackled this new assignment, with his blessing.	507
Lâ oko oko, awafango tënë so ague na Turquie ayeke wara azo so ade amä tënë ti Jéhovah lâ oko ape.	• If music will be played, have you selected only appropriate songs?	640	Still, you might wonder, ‘Should I continue to give to charity, or should I simply try to help by personal gifts to individuals?’	340
Na ndo ti so Bible afa kota ndo ti Jésus, a fa nga so legeoko tongana Jéhovah, lo yeke bi bê ti lo mingi na azo.	Subject Index for The Watchtower 2014	858	And what of those disadvantaged by racial or ethnic prejudice, serious illness, or economic factors beyond their control?	447
Na tongo nda ti ngoi so alondo na ngu 1900 ti si na ngu 2000, na yâ ti ngu oko oko, wungo ti adodoro so kodoro ti Égypte ayeke kä na kodoro wande ayeke kutu ota tongaso.	They looked forward to the execution of divine judgment against the wicked and apparently were those addressed with the words: “‘Keep yourselves in expectation of me,’ is the utterance of Jehovah, ‘till the day of my rising up to the booty, for my judicial decision is to gather nations, for me to collect together kingdoms, in order to pour out upon them my denunciation, all my burning anger; for by the fire of my zeal all the earth will be devoured.’”​—Zephaniah 3:8.	531	Against all odds​—in subzero temperatures and without proper climbing equipment—​Shackleton and his companions reached their destination, and he eventually rescued all his stranded men.	782
Giriri na sese ti Israël, a kanga na li ti kota prêtre mbeni yanga ti bongo so a zia na ndo ni mbeni plaque ti lor so asara na ndo ni atënë so: “NZONI-KUE TETI [JÉHOVAH].” (Exode 28:36, 37).	The psalmist assures us that ‘favor is what God gives.’	256	We always had a regular family study, during which we would act out situations that could happen at school.	465
Ye oko, mbi leke na bê ti mbi ti sö benda na yâ bira so, na mbi zia pëpe ti sambela Nzapa ti wara mungo maboko.	But the fact that they spend more time in the ministry does not make them feel superior to their brothers and sisters.	562	The Wicked Seem to Prosper	870
Jéhovah amû maboko na mbi na lege ti ekole so na mbi manda akode so amû lege na mbi ti wu pupu nzoni nga ti bâ lege so mbi yeke sara tënë.	We shared wedding photos, and her photo showed a group outside a place called a Kingdom Hall.	471	(Gen. 18:20, 21; 22:12) He thus balances his power of foreknowledge with his respect for our free will.	914
Mbi mû nga maboko na ambeni zo ti hinga Jéhovah.	David’s heart softened at Abigail’s mild entreaty.	290	We find pleasure in doing his will, and we realize that God is teaching us to benefit ourselves.	219
[Afoto na lembeti 16]	Whose Sovereignty Will You Choose?	786	And those were the activities that he recommended to his brothers and sisters in Rome.	890
Tele ti lo alingbi biani ti nzere tongana lo yeke sala kusala na tele ti mo, na fade salango ni lakue ayeke mu maboko na lo ti kono ziango bê ti lo kue dä juska lo lingbi ti gue lo oko na fango tene.	Like the ancient prophet Jeremiah, Peter and John could not hold back from carrying out their commission to preach.​—Acts 4:18-20; Jeremiah 20:9.	117	Contacting them or submitting to their influence is not to be taken lightly, for they, just like their leader, Satan the Devil, would like to devour us.	506
Bible atene so “bê asara aita ti lo tënë ti lo”, na même babâ ti Joseph asuku na lo ndali ti so lo fa peko ti bango li so.​—Genèse 37:1-11.	Why is that?	555	[Pictures on page 26]	905
Carine: Zia e bâ mbeni tapande ni nde.	(See paragraph 20)	530	(Matthew 24:45) The remnant of the 144,000 anointed ones make up that slave class today.	57
Dutingo ti azo ayeke biani sioni na yâ ti akodoro mingi.	Do I understand the importance of rejecting occult influences, or do I downplay these dangers?	83	Draw Close to God	46
“Fade ikaï aduti na ndo oko na molenge ti ngasangbaga, na ze alango na sese na tere ti molenge ti ngasa; molenge ti bagara, na pendere bamara, na bagara ti mafuta, fade ala lango na ndo oko; na fade kete molenge afa lege na ala. . . .	13 Regarding true worship and false, many Israelites in Elijah’s day were sitting on the fence.	769	Those offering acceptable sacrifices to Jehovah receive his approval.	773
Na ndö ti so a-ancien ayeke kpengba azo na lege ti atënë ti yanga ti ala, mbeni ye wa la ala lingbi ti sara ti kpengba azo?	But what about our conscience?	566	“We tried to root out any bad motives once these were discerned,” the father says, “and replace them with good and pure motives by reasoning with the children.”	74
A hinga tagba na gazelle so ayeke mbeni nyama so ayeke tongana lekpa, na pendere tambela ti ala nga na pendere ti ala.	The Witnesses explained that for this reason, they do not believe in the Trinity.	353	In 1911, my father married a girl from a neighboring village.	994
Na pekoni, na ngu 1905, Albert Einstein afa so lumière ayeke sala ye tongana gbâ ti ngangu, wala particule (fuku ti ngangu).	I have been able to help others learn the truth from the Bible, and I now serve as a ministerial servant in the Christian congregation.	817	He described his feelings this way: “My heart was soured and in my kidneys I was sharply pained.”	984
Hinga ape mo bezoin ti tene mbeni zo adë bê ti mo, na mo bâ so amolenge ti mo ayeke na nzara ti mû maboko na mo na yâ ni.	How would you feel about this “gift”?	915	Rather, they look for opportunities to “work what is good toward all, but especially toward those related to [them] in the faith.”	580
“TONGANA mbeni zo atokua na mo mbeni lettre na lo tene na mo so a zia na mo mbeni ye ti héritier so mo hinga tënë ni pëpe, a lingbi mo sala hange, ngbanga ti so mo lingbi ti tï na yâ ti gbanda ti mbeni tâ kota wahanda.”	10-12. (a) How did Jesus cultivate the interest others showed in the good news? (b) How can we help new publishers to improve their skills as teachers of Bible truth?	606	True, Jesus had assured them that they would soon receive holy spirit.	211
A yeke hinga polele ala so andoye biani Nzapa, mbilimbili fadeso, so e yeke na yâ ti mbeni ngoi so Bible airi ni “lâ ti nda ni”.	He studied every day, made many changes, and was soon baptized.	450	On one occasion, Jesus Christ spoke about the need to pray and “not to give up.”	133
12 Diko Zacharie 12:5, 6.	Imagine the joy and wonder of her previously grief-stricken parents when their daughter was brought back to life!	819	Has it helped youths to remain firm in the faith?	52
Na ngoi ti e, amokonzi ti lege ti vorongo afa ye so anzere na mê ti azo na tenengo so Nzapa alingbi ti yeda na bungbingo ti koli na wali na gigi ti mariage.	Our appearance should reflect modesty and soundness of mind.	306	When the priests “stood up against Uzziah” and told him to “go out from the sanctuary,” he became enraged against the priests and was struck with leprosy.​—2 Chronicles 26:16-20.	222
Me zo kue ayeke yeda so ti ke mbeni ye na kuru go ayeke lakue kete ye pëpe.	GOLD is much sought after for its beauty and durability.	333	4 In today’s debased moral climate, many people “have eyes full of adultery and [are] unable to desist from sin.” (2 Peter 2:14) They willfully pursue romantic relationships outside of marriage.	432
Ala yeke na angangu ye ti bira, na ala yeke ndulu ti sala kusala na ni.	Draw Close to God	35	It is significant that the Bible does not describe Jehovah primarily as a punisher.	651
Lo gue na tambela na mbeni kodoro nde na lo bâ lege so azo ti kodoro ti Asie ayeke voro Nzapa. Lo to nda ti hunda tele ti lo wala tâ Nzapa ayeke gi oko.	In addition, they conduct some 50,000 free home Bible studies each week.	762	It is not as though they had specifically chosen to stand for the anthem.	223
15 Tongana e bâ so a yeke ngangu na e ti hon ndo ti asioni nzara ti bê ti e, a yeke nzoni e sara tënë ni na mbeni ita so asara na Jéhovah teti angu mingi na so alingbi ti mû na e awango so ayeke na yâ ti Bible.	Therefore, ‘prepare your heart, consult the law of Jehovah, do it, and teach Jehovah’s regulation and justice.’​—Ezra 7:10.	924	(1 Cor. 14:33, 40) In the first century C.E. and in our day, the Scriptures have helped the earthly part of Jehovah’s organization to do the far-reaching work of preaching the good news.	482
Jésus awara vundu mingi ti bâ so adisciple ti lo angbâ ti sala nzara ti kota ndo.	(Gen. 4:6, 7) Cain did not listen. Then sin overwhelmed him.	681	Lessons to Learn Now	620
Lo futa ala so abata be-biani ti ala na angbâ lakue ti sala kusala ti kongo le-kobe.	The ministry of both groups involves reflecting the glory of Jehovah not only in what they teach but also in how they live.	937	The fact is, we can find evidence of Jesus’ existence in what secular historians wrote about him and his followers.	977
8. (a) Tene ti Nzapa na ndo Molenge ti lo agboto lê na ndo nyen? (b) Mbinda so asi na yâ gbiango tele ni afa nyen?	Witnessing to people about God’s Kingdom is something all Witnesses​—numbering over seven million—​engage in.	652	A stranger approaches him and asks: “Do you actually know what you are reading?”	903
“Ye so ayeke na mo, mo gbu ngangu”	Has it helped youths to remain firm in the faith?	43	What prophecies will we now consider?	423
Na yâ buku Annuaire des Témoins de Jéhovah, a yeke wara mbeni kete carte na ndo akodoro ti sese, na buku ni ayeke fa tënë na ndo fini ti azo nga kusala ti fango tënë na yâ akodoro nde nde.	He said: “It is just as when a man, about to travel abroad, summoned slaves of his and committed to them his belongings.	827	To correct that viewpoint, Paul relates what has to ‘come first.’​—2 Thess. 2:1-3.	330
Mo yeke kiri tënë tongana nyen?	8 Although most religions that claim to be Christian deny the hope of everlasting life on earth, Satan did not always succeed in obscuring the truth.	78	The apostle Paul therefore designated all early Christians as true saints, or holy ones.	727
A DÜ LO NA NGU: 1987	Zephaniah thus announced God’s purpose to destroy Jerusalem, and this prophecy also pointed to the destruction of Christendom.	425	Not according to one recent poll in Britain. It revealed that about 35 percent of parents with young children are still searching for advice they can trust.	712
Na pekoni, ita-koli ni adabe ti lo: “Mbi wara mbeni ngia ti bibe so kozoni asi na mbi lâ oko pepe.	It concerns the question, What is its purpose?	348	In a meaningful passage at the beginning of his letter to Christians in Ephesus, the apostle Paul explains how God will put an end to all of mankind’s problems.	185
Mbeti ti Nzapa atene: “Na yâ ngu miombe ni so lo yeke gbia, tongana lo [Yoshiya] de pendere [ndulu na ngu 16], lo to nda ti gi Nzapa ti kotara ti lo David.” (2 Chronique 34:3) Yoshiya angbâ nga ti ‘gi mbilimbili,’ teti e diko: “Na yâ ti ngu bale oko na ndo ni use ni [tongana Yoshiya ayeke ndulu na ngu 20], lo to nda ti sukula sese ti Juda na Jérusalem, ti lungula ndo-nduzu, na ayanda ti Astarté, na ayanda so a leke na kode, na ayanda ti wen.	(Matthew 24:45) The remnant of the 144,000 anointed ones make up that slave class today.	34	In his letter to the Galatians, Paul called such acts and traits “the works of the flesh.”	929
A yeke mbeni tene so zo alingbi biani ti zia bê na ndo ni, mbeni tene so alondo na Zo so Bible atene lo “lingbi sala mvene pepe.”	Why should you encourage your Bible student to attend Christian meetings?	480	No doubt Eve felt a closeness to Adam, from whom “she was taken.”	790
Fade a yeke mû lege pëpe na Satan wala na adémon ti lo ti buba yâ ti gango tâ tënë ti zendo ti Nzapa, ti lekengo sese ti tene aga mbeni paradis na ti sala si azo akiri aga mbilimbili-kue na ngoi ti Komandema ti Ngu Saki Oko ti Christ.	We will consider these questions as we discuss the first three aspects of the spirit’s fruitage​—love, joy, and peace.	637	The remedy is simple: Greet people.	907
Me Nzapa azia ndoye ti lo na gbele e na lege so, tongana e ngbâ lani awasiokpari, Christ akui ndali ti e.” (aRom.	Opposers must know that.	85	Our spiritual vision can become blurred, or out of focus, so that we fail to discern his crafty acts.	524
Laso, Satan ayeke na oko ngia so tongana mbeni kî na yâ mitele asala nga ngangu na e.	9:1, 2​—How serious a threat was intermarriage with the people of the land?	491	For instance, some parents may hesitate to encourage their child to pursue a career of pioneering, to serve where the need is greater, to enter Bethel service, or to work on theocratic construction projects.	362
Mo hinga tongana nyen “nzoni fini tënë akiri akpengba bio ti zo”?	Then a soldier walked by, and the doctor yelled, “Do something about this yellow coward!”	764	How can one “fall” and yet have God’s favor?	156
Ti hinga ni, zia e bâ kozoni tongana nyen Mbeti ti Nzapa asara kusala na tënë “kongregation”.	Jehovah kindly allows the sun to shine and the rain to fall upon all humans	182	By the age of 24, he was professor of theology at the university of Ingolstadt, a position he held until his death in 1543.	350
Me na yâ ti sewa ti mbi, siriri ayeke dä ape.	After successfully completing their preaching activity in Cyprus, the missionaries continued their work in Asia Minor.	776	Do the Hebrew Scriptures address this complex problem?	253
Legeoko nga, Jéhovah ayeke girisa ande lâ oko ape kua so e yeke sara na lo nga na ndoye so e yeke fa na mbage ti lo (aHéb.	Though the judges selected were to be wise and capable men, they were not left to make judgments by relying on their own abilities or ingenuity.	616	17 Job also saw many of God’s invisible qualities in the visible creation.	806
Mbeti ti Évangile ti Matthieu so a sigigi na ni so ayeke na alembeti 128.	The first article shows how our faith can grow and remain strong.	771	Read With an Open Mind	652
Oko pëpe!	Those reasons have to do with moral issues involving his sovereignty.	718	Certain ones who reported to Jesus that Pilate had mixed the blood of Galileans with their sacrifices may have been referring to this incident.​—Luke 13:1.	925
“Ala luti ngangu na yâ ti mabe”	Viktor E. Frankl, a neurologist and a Holocaust survivor, wrote: “There is nothing in the world, I venture to say, that would so effectively help one to survive even the worst conditions, as the knowledge that there is a meaning in one’s life.”	400	Do we observe carefully the needs of others with a view to helping them?	344
Lo yeke na kamene pëpe ti sala tënë na mbeni wande, na mbage nga, lo yeke sala ngia ti buba na zo pëpe.	Like Barak, Deborah, Jael, and the 10,000 volunteers, do I have the faith and courage to use whatever is at my disposal to carry out the clear command of Jehovah?	750	[Picture on page 8]	17
Na tapande, a yeke na lege ti ndara ti tene koli na wali so aye ti komanse ti bâ terê afa polele ye so ala doit ti sara ape na ndö ti tënë ti ndungo mba, sungo yanga ti mba nga na dutingo ala use (aProv.	Youths​—Making Spiritual Advancement? 4/1 JEHOVAH	831	God himself does his work with excellence.	314
Na pekoni, lo fa ndani, lo tene: “Zia bê ti mo adö pëpe ngbanga ti so mbi tene na mo: A lingbi a dü ala mbeni si.	(John 15:20) But responding in kind to disparaging comments does not produce good results.	773	(John 3:36) Just as our confidence in a surgeon may grow as we learn of his reputation, so our trust in Jehovah will grow as we continue to learn about him.	371
Tongana ala sara tongaso, ala yeke fa na amolenge ti ala tongana nyen ti ye azo nga ti ne azo so ayeke na komandema.	Flowers bloom and insects emerge from their winter sanctuaries, ready to pollinate crops.	304	Today, some 2,000 years later, people are still eager to know: When will God’s Kingdom come?	722
A lingbi a hunda ni na bê kue	Although Solomon “was loved by his God, . . . the foreign wives caused even him to sin.”	510	Why is hard work needed to gain an accurate knowledge of God?	99
3 Paul atene: “Akoli, ala ngbâ lakue ti ndoye awali ti ala gi tongana ti so Christ nga andoye congrégation na lo kä tere ti lo na kuâ ndali ti congrégation ni.” (aÉph.	“We tried to root out any bad motives once these were discerned,” the father says, “and replace them with good and pure motives by reasoning with the children.”	37	They are a loving gift from him.	282
A yeke ye so mo bâ na ndo ti buku Bible afa la?	Why?	249	• Why is it reasonable to conclude that all Christians have a place in the congregation?	228
Tongana mbi bâ so a lingbi mbi changé bibe ti mbi, mbi sambela Jéhovah ti mû maboko na mbi si mbi sara ye mingi na ndoye na mbage ti Steve.	In reality, for the first time since my father’s death, I felt a deep sense of happiness.”​—Acts 20:35.	457	Where God’s Law was definite, it meant what it said.	565
Ye so ala sara ayeke kete ye pëpe, na tongana ngoi ayeke hon, a ga lakue ngangu ti bâ lege ti mbi.	He was arrested and was sent to the Nevsky monastery for interrogation.	963	Time and again he supported his teachings with a reference to the Scriptures.	194
Nzapa amû Jésus tongana sandaga so akanga ndo ti asiokpari ti e. A lingbi ye so apusu e ti ndoye Nzapa nga.	18 As long as we keep a balanced view of our works of faith and Jehovah’s undeserved kindness, we will maintain the joy that is a distinguishing mark of true servants of Jehovah.	364	8 Although most religions that claim to be Christian deny the hope of everlasting life on earth, Satan did not always succeed in obscuring the truth.	54
Teti anze 13, lo duti na ndo so bira ni ayeke ngangu mingi, na ambeni ngoi, a yeke gi kilomètre oko na ndambo si akangbi popo ti lo na awato ni.	Therefore, let it be your firm determination to supplicate Jehovah for his spirit and work in harmony with its leadings.	464	(Galatians 5:22, 23) When we display these qualities, we create the conditions for having peaceful relationships with others and with God, which result in true happiness.	82
AWAFANGO TËNË KUE	According to Psalm 26:4, David sang: “I have not sat with men of untruth; and with those who hide what they are I do not come in.”	540	(Eph. 3:10, 11) What does this expression really mean?	462
Jésus asala si fango ye ti lo aluti lakue na ndo Tënë ti Nzapa, na lo sala tënë na wâ, nga na ngangu.	What do you think is the right reason for believing in God?	897	Why should I be interested in that anniversary?’	187
Ala amaseka, ala yeda pëpe na asabango kue so dunia so ayeke sara na ndo ti ambeni marque ti bongo wala ambeni kungba. Mingi ni aye ni so ngere ni ahon ka ndo ni gi ndali ti so iri ni awu mingi.	(Galatians 5:22, 23) When we display these qualities, we create the conditions for having peaceful relationships with others and with God, which result in true happiness.	79	(Matt. 24:29-31) This ‘gathering of chosen ones’ refers to the time when all anointed Christians who still remain on earth will receive their heavenly reward.	701
Ndoye ti e na mbage ti Nzapa, na mbage ti azo nga na kota mabe so e yeke na ni na mbage ti Jéhovah nga na azendo ti lo alingbi ti pusu e ti fa tënë na bê ti e kue.	5 Nonetheless, the faithful and discreet slave went through the same tests as “that evil slave.”	549	Do I understand the importance of rejecting occult influences, or do I downplay these dangers?	35
Psaume so afa nga tënë ti mvene ti Satan so atene azo ayeke mä yanga ti Nzapa gi ndali ti ye so ala lingbi ti wara na pekoni, me pëpe ngbanga ti so ala ye lo (Job 1:9-11; 2:4, 5).	Their overlays of gold and silver pale into dead meaninglessness in comparison to the magnificence of the eternal God, Jehovah, and the glories of his living creations.	417	We can understand who our Creator is and admire and imitate his love and justice.​—Read Ecclesiastes 12:13; Micah 6:8.	455
6 Na yâ angu 1930, na yâ angoi so ayeke gue ti si na Use Bira so Amu Sese Kue, ayanga-ti-komande ti ngangu akanga lege wala azia katikati na kusala ti aTémoin ti Jéhovah na Zamani, Espagne, na Japon, ti fa gi a-iri ota so.	(Proverbs 27:3) To fight off feelings of discouragement and tiredness, we do well to avoid the company of those who dwell on negative thoughts and are prone to find fault and criticize others.	237	Opposers must know that.	60
Ti gbu nda ti tënë so zo amä yâ ni pëpe so nzoni ayeke pusu e ti fa nzoni tënë ti Royaume ti Nzapa na bê ti e kue nga ti fa tënë ti lango ti fango ngbanga ti Jéhovah.	17 We need to realize that the Devil, the one who first disrupted universal peace, will strongly oppose our efforts to do God’s will.	15	6 Who will remain in place of wicked people?	87
Mbeti ti Nzapa so a sû na yanga ti Hébreu afa mbeni tënë ti prophétie na ndo Jésus Christ, atene: “Fade Lo sö zo so ye amanke lo mingi tongana lo toto na Lo, na Lo sö zo ti vundu so ayeke na zo oko pëpe ti sara na lo.	6 Who will remain in place of wicked people?	86	(Matthew 7:13, 14; 1 Peter 2:9) Like that traveling merchant, they had given up much to follow Jesus in pursuit of the Kingdom.	114
Ngbanga ti so tongana e gi bê senge senge na ndo ti aye so e bezoin ni lâ na lâ, a yeke sara pëpe si e ngbâ na fini aninga.	If that ever happens to you, turn to Jehovah and his people for help so as not to allow yourself to be deprived of the prize.​—Read Psalm 34:18; Proverbs 13:20.	511	(Psalm 121:2) Why was this psalmist convinced that Jehovah would help him?	332
Bazengele Paul so ayeke mbeni zo so aga na lege ti kozo koli so atene: “Mbi yeke ti mitele, a kä mbi na siokpari.”​—aRomain 7:14.	Nonetheless, are we not thankful that Jehovah uses his spirit to qualify and equip us as teachers of his Word?	830	Just as he lays the foundation, someone comes along and destroys what has been laid.	174
16 Jésus azia mbeni tapande so ayeke nzoni ahon atanga ni kue na lege so ndoye ti lo na mbage ti Jéhovah apusu lo ti mä yanga ti lo na bê kue (Jean 8:28, 29).	“Practice giving, and people will give to you,” said Jesus. “They will pour into your laps a fine measure, pressed down, shaken together and overflowing.	241	Sadly, Israel ignored that divine message and failed to take the right action.	685
Mingi ti atableau so angbâ juska laso, ye so afa polele so a yeke ngbele ye giriri si azo ato nda ti sû agere-mbeti.	(Titus 1:16) The apostle Peter likewise warned that false teachers would “quietly bring in destructive sects and [would] disown even the owner that bought them.”	422	And the apostle Peter wrote: “You [anointed Christians] know that it was not with corruptible things, with silver or gold, that you were delivered from your fruitless form of conduct received by tradition from your forefathers. But it was with precious blood, like that of an unblemished and spotless lamb, even Christ’s.”​—1 Peter 1:18, 19.	943
Peut-être lo sara tongaso ndali ti so lo ye ti tomba mbi na kua ape.	Children thrive on loving attention and commendation	479	(Matt. 9:36; Mark 6:34) We have every reason to be zealous for true worship, as Jesus was.	872
Ën.	“But one day, you say to yourself, ‘It’s my religion because these are my convictions.’” Like many other young Witnesses of Jehovah, Amélie knows that her solid religious convictions give her a purpose in life and are a source of lasting happiness.	692	Material possessions do not deliver; they are unrealities.	21
Jéhovah na azo ti lo asara ye tongana nyen na ndo ti tënë ti mbele so ayeke na popo ti ala?	They give of their time, energy, and resources to promote pure worship.	244	As a result, I felt loved and was not jealous of the time he spent serving the congregation.”	238
Jéhovah ayeke iri deba nzoni pëpe na ndo ti azo ti kengo yanga nga lo yeke sara ni pëpe na azo ti kpengba-li.​—Nombre 12:1, 2, 9-11.	Why might some hesitate to study the Bible, and how may you help them to overcome their reluctance?	688	Her role is reflected in the way she communicates.	539
A yeke ngbâ lakue ti mû maboko na aChrétien ti gi nda ti aye ti Nzapa so ndani alï mingi?	(Col. 1:6, 23) To illustrate: Because of what the apostle Paul said and did on the island of Cyprus, the Roman proconsul Sergius Paulus “became a believer, for he was astounded at the teaching of Jehovah.”​—Read Acts 13:6-12.	398	How can the book of Leviticus help us?	363
A si na lango omene ni lo mû yanga na aturugu ti lo ti ngoro aJuif ni so, na ti tene na ala so tongana ala zia lege ti ngonzo ni pëpe, a yeke fâ ala.	The pain was excruciating, but despite the pain I went to work the next day.	460	(John 5:28, 29) What does that prospect do for the surviving mate?	548
Na tongo nda ti lettre ti Paul na aHébreu, lo gboto mê ti ala na ndo ti kpale so.	Moreover, the murmurers did not act as troublemakers and raise their voices against Jehovah.	200	Their sincere concern for his welfare​—their self-sacrificing love—​moved them to act swiftly in his behalf, opening the way for the jailer and his entire household to become believers.	151
HINGA SO JÉHOVAH AYEKE MÄ KA ASAMBELA	Why is hard work needed to gain an accurate knowledge of God?	73	(Rev. 7:9, 10) Many young people are enjoying thrilling experiences as they help others to understand lifesaving Bible truths.	751
[Foto na lembeti 7]	Drinking wine was obviously acceptable to Jesus.	545	With great joy and zeal, then, we obey the divine command to let light shine out of darkness to Jehovah’s glory.	958
