source_sent	target_sent	target_id	gold_sent	gold_id
Jeg har ikke særlig høye tanker om ham som musiker.	It is said that he wrote this book.	418	I don't think much of him as a musician.	704
Jeg har vært under en del press den siste tiden.	It is the feathers that makes the bird beautiful.	471	I have been under a lot of pressure lately.	481
På atomnivå ser vi kvantemekaniske effekter som ikke kan forklares med klassisk mekanikk.	Tom almost got fired.	62	At the atomic scale we observe quantum mechanical effects that can not be explained by classical mechanics.	465
Du er så hvit som et laken.	The pain has mostly gone away.	358	You are as white as a sheet.	894
Det er ikke noe svar på spørsmålet ditt.	The air got cooler when I was coming back home on my bike.	941	Your question has no answer.	484
Tom sa at han håpet Mary ville komme til festen hans.	They basked in the sun.	283	Tom said he hoped that Mary would come to his party.	564
Jeg snakker ikke japansk.	The supermarkets are now closed, so we'll have to make do with what is left in the refrigerator.	655	I don't speak Japanese.	409
Det er ingenting som iskrem om sommeren.	I'm not giving up.	316	There is nothing like ice cream in the summer.	646
Jeg vil elske deg for alltid!	The question permits of only one interpretation.	271	I wanna love you forever!	659
Dette blir som å spørre en forelder om hvilket barn de liker best.	January is the first month of the calendar.	907	This question is like asking a parent which child they love more.	519
Han Tom er sjuk.	Do you remember what Cathy was wearing at the party?	61	Tom's sick.	270
Ikke skyt!	He never cared much for me.	327	Don't shoot.	588
Jeg hater vinter.	Which CD do you want to listen to?	959	I hate winter.	238
Huset brant ned før brannbilen kom.	I've no idea what's happening.	279	The house burned to the ground before the fire truck arrived.	841
Faren fortalte oss en veldig interessant historie.	There are no stupid questions.	103	Father told us a very interesting story.	981
Jeg ser du er klar.	My mother never liked me.	405	I see you are ready.	689
Det tror jeg ikke.	I still haven't heard from him.	125	I don't believe it.	801
Ho har ein katt. Katten er kvit.	He is too fat to run fast.	209	She has a cat. The cat is white.	479
Jeg var redd jeg skulle komme for sent.	He knows very well how to deceive people.	385	I was afraid I might be late in coming.	922
Tom er ikke vant til å kjøre på venstre siden av veien.	It's a lot easier than I thought.	880	Tom isn't used to driving on the left side of the road.	642
Det er viktig å prøve å komme overens med folk fra andre land.	I can't decide what to do.	579	It is important to try to get along with people from foreign countries.	11
Du burde ringe politiet.	The explorers continued their journey.	750	You should call the police.	719
Jeg vil ha den største kaken.	Now eat your supper.	26	I want the biggest cake.	940
Hvorfor gikk du dit da?	The egg is hard.	628	Why did you go there?	98
Vi får se.	Let the kids off the bus first!	16	We'll see.	717
Jeg har mistet interessen for golf.	The 100 most common words in English are Anglo-Saxon words.	449	I've lost interest in golf.	498
Jeg studerer engelsk.	You know this is illegal, don't you?	798	I'm studying English.	190
Dette er et forferdelig klima.	The doctor said that Tom has to stay in bed for the next few weeks.	962	This is a terrible climate.	298
Husker du hva Cathy gikk med på festen?	We're married to each other.	190	Do you remember what Cathy was wearing at the party?	43
Tom ble nesten oppsagt.	She was lying on the floor, strangled by a harp string.	821	Tom almost got fired.	35
Det regnet uten stans hele dagen.	I wish I had been with you then.	274	It rained continuously all day.	709
Ditt arbeid er langt fra tilfredsstillende.	Tom noticed a gunshot wound in Mary's right arm.	255	Your work is far from being satisfactory.	980
Tom pustar ikkje meir.	I'd like two one-way tickets from A to B.	392	Tom's not breathing.	472
Nei, dette er min sønns DVD.	People might think you're stupid if you do that.	577	No, this is my son's DVD.	163
Jeg var dårlig i engelsk.	That will be put in order.	588	I was poor at English.	577
Tom er en venn av en venn av meg.	I just want to be your friend, nothing more.	159	Tom is a friend of a friend of mine.	433
Hva er forskjellen?	I'm trying to learn English.	79	What is the difference?	628
Jeg skal skaffe Tom sin hjemmeadresse.	Pocket calculators are as cheap to buy as a pair of socks, and as essential to thousands of British school children as a pencil and eraser.	370	I'll get Tom's home address.	157
Denne statuen er laget av marmor.	They gave their horses water.	768	This statue is made of marble.	415
Du bør ikke prate med munnen full ved bordet.	Are you going to call that versatile guy, our casual acquaintance from Bergen?	593	You shouldn't speak with your mouth full at table.	558
Jeg er gammel nok til å bo alene.	Do you have a vacancy?	174	I'm old enough to live by myself.	569
Den nærmeste bensinstasjon er bare hundre kilometer mot nord.	Are you seeing anyone?	221	The nearest gas station is only one hundred kilometers to the north.	634
Jeg skjønner ikke sammenhengen.	Due to bad weather, the plane was late.	479	I don't get the connection.	562
Jeg er ikke god på latin.	I never expected this.	231	I'm not good at Latin.	929
Hun kalte meg mange forferdelig ting.	It is bad manners to point at people.	541	She called me many terrible things.	114
Den lille jenta snublet opp trappa.	You can not expect him to know the story seeing he has not read it.	326	The little girl stumbled up the stairs.	453
Eg prøver å lære engelsk.	I went to Sweden.	469	I'm trying to learn English.	69
Jim så seg til høyre og venstre før han gikk over veien.	You needn't suffer in silence.	856	Jim looked right and left before he crossed the road.	913
Har du nøkkelene til dette rommet?	I'm not giving up.	447	Do you have the key to this room?	365
Kan jeg hjelpe deg?	I've got something important to discuss with you.	875	May I help you?	505
Hun har bestemt seg for å bo i USA for godt.	He had no hat on.	439	She has decided to live in the United States for good.	108
Fargeløse grønne ideer sover rasende.	This elevator is capable of carrying 10 persons at a time.	551	Colorless green ideas sleep furiously.	583
Du trenger ikke å bruke ordbok når du leser denne boken.	Really?	199	You don't have to use a dictionary when you read this book.	277
Kan du spise rå østers?	Your tie has come undone.	512	Can you eat raw oysters?	446
Tom er veldig stille.	This mystery is solved.	996	Tom is really quiet.	516
Jeg kommer til å måtte fortelle ham det.	I've never been there before.	649	I'm going to have to tell him.	537
Godt nytt år!	He has three children.	345	Happy New Year!	563
Tom så ikke trøtt ut, spør du meg.	Tom is a stay-at-home dad.	170	Tom didn't look tired if you ask me.	907
Gjør det noe om jeg flytter bilen din?	He is an evildoer, are you aware of that?	441	Would you mind my moving your car?	364
Hvordan kan det være?	Tom's an irritating person to work with because he'll never admit it when he's made a mistake.	239	How can that be?	497
Tom såg ikkje trøytt ut, spør du meg.	How was your summer vacation?	868	Tom didn't look tired if you ask me.	889
Han uttrykte alltid sine egne antagelser som om de var uimotsigelige fakta.	Thanks for your explanation. It helps to understand the sentence correctly.	213	He would always project his own suppositions as undeniable facts.	621
Beklager at jeg er sen.	The situation seemed hopeless.	632	Sorry I'm late.	301
Tom puster ikke mer.	It's been 10 days since my boyfriend went to jail.	781	Tom's not breathing.	254
Jeg mente det ikke.	We're like brothers.	268	I didn't mean it.	957
Ved nødutgangen finner man hårete monstre som lusker.	Why did you go there?	56	Hairy monsters can be found lurking near the emergency exit.	582
Hun tar alt for gitt.	The wind is blowing from the west.	779	She takes everything for granted.	857
Du bør dobbelt-sjekke det.	The rabbi is on his way.	365	You should double-check that.	413
Tom er ikke konservativ.	He finally realized that Mary had made a fool of him.	657	Tom isn't conservative.	478
Jeg har rødt hår.	Tom's computer was acting strangely.	834	I'm a redhead.	133
Det finnes ingen dumme spørsmål.	What do you think of reggae?	967	There are no stupid questions.	47
Kva skreiv eg no?	After several delays, the plane finally left.	664	What have I just written?	701
Hyggelig å treffe deg, fru Jones.	I've made lots of friends.	440	Nice to meet you, Mrs Jones.	897
Jeg har aldri vært i Paris.	Don't respond.	964	I've never been to Paris.	789
Han har en japansk bil.	How much did it cost?	997	He has a Japanese car.	290
Du er ikke klar ennå, er du?	She has decided to live in the United States for good.	83	You're not ready yet, are you?	842
Du tek han snart igjen viss du lauper.	I can tell you that this has not happened.	444	You will soon come up with him if you run.	833
Jeg kjøpte blomster fordi jeg skal besøke min bestemor i ettermiddag.	I lived there for five years.	984	I bought flowers because I am going to visit my grandmother this afternoon.	820
Elsk meg i morgen!	He agrees with my opinion.	801	Love me tomorrow!	0
Gjør vel imot dem som hater eder.	May I offer you a drink?	295	Do good to those who hate you.	356
Mannen som leser avisen der borte er min onkel.	Latin is one of the few languages that requires a good knowledge of grammars.	250	The man reading a paper over there is my uncle.	503
Jeg tror det er en mulighet.	She called me many terrible things.	77	I think it's a possibility.	386
Tom er realistisk.	He's my brother.	10	Tom is realistic.	985
Hun hjalp ikke sin mor.	The mistake cost him his head.	817	She wasn't helping her mother.	858
Det var falsk alarm.	Tom has no allergies.	331	It was a false alarm.	608
Er ikke du Mary sin ektemann?	I lent Tom the car.	437	Aren't you Mary's husband?	738
Prøv å ikke grine.	Pigeons and hens are birds.	8	Try to keep from crying.	350
La meg hjelpe deg.	I'm getting ready for the worst.	359	Let me help you.	469
John bor i New York.	I think the love of money is common to us all.	983	John lives in New York.	902
Den brune hatten er gammel.	I think he is right.	548	The brown hat is old.	661
Ikke rør noe, OK?	Choose your next words carefully.	607	Don't touch anything, OK?	828
Han mistet alle pengene sine.	I can't drive home.	847	He lost all the money he had.	286
Jeg har fremdeles ikke hørt fra ham.	Let me have a look at it, will you?	831	I still haven't heard from him.	49
Tom sa han mente at vi skulle prøve å dra dit tidlig.	I always liked mysterious characters more.	757	Tom said he thought we should try to get there early.	813
Tom tror han er klar.	Don't be so defensive.	619	Tom thinks he's ready.	5
Jeg går ikke tilbake.	When will she return home?	244	I'm not going back.	480
Alle untatt en av arbeiderne gikk hjem.	Who was at the party beside Jack and Mary?	805	All the workers went home save one.	500
Hørte du ikke at jeg ropte på deg?	I've rented a room in Paris for a month.	462	Didn't you hear me shouting to you?	134
Eg eig knapt engelske bøker.	There were hundreds of ticks in its fur.	682	I have hardly any English books.	790
Hva er du så nærvøs for?	He admitted that he stole the gold.	446	What are you so nervous about?	276
Jeg har en kjedelig jobb.	I'm a redhead.	102	I have a boring job.	989
De fleste datamaskiner i dag er basert på von Neumann-arkitekturen.	Didn't you hear me shouting to you?	130	Most computers these days are based on the von Neumann architecture.	412
Jeg har hatt en tung tid etter Tom brått ble revet fra meg.	We married seven years ago.	719	I've had a difficult time after Tom was abruptly torn from me.	748
Jeg husker at hun hadde på seg en grønn hatt.	I don't know, but I've got time before that.	823	I remember that she wore a green hat.	772
Ring meg når du er klar til å dra.	I just ran into Tom in the cafeteria.	743	Call me when you're ready to go.	806
Han unnslapp så vidt å bli påkjørt og drept av en bil.	I've kept my weight down even though many of my friends have gained weight as they've grown older.	410	He barely escaped being hit and killed by a car.	221
Du burde ikke gå ut.	Here comes the train!	715	You shouldn't go out.	528
Tom kunne gjerne ha spist kjøtt og poteter hver dag i uken.	It won't be a long time before he gets well.	675	Tom wouldn't mind eating meat and potatoes every day of the week.	334
Kan du ringe igjen senere?	Tom must be very happy after winning the race.	884	Could you call again later, please?	771
Merk at det ikke alltid finnes et maksimum.	I like your car.	758	Note that the maximum doesn't always exist.	152
Tom prøvde å halde tårene attende.	That guy is totally nuts!	972	Tom tried to hold back his tears.	838
Du ser sunn og frisk ut som alltid.	I've always wanted to meet you.	678	You look as healthy as ever.	521
Han er gammel nok til å kunne kjøre bil.	I study French after dinner every day.	653	He's old enough to drive a car.	467
De kjempet en rettferdig kamp mot fiendehæren.	The number 4 is considered an unlucky number in Japan.	151	They fought a fair battle with the enemy.	12
Systemet er ferdig flikket på etter tre års dugnadsinnsats.	I love you.	946	After three years of work by volunteers, the system has been fully repaired.	525
Du har rett for nå.	I never even saw it.	304	You're right for now.	720
Hvordan foregår det?	Gentlemen first.	373	How does that work?	710
Jeg trodde det var mulig.	You really don't know who that is, do you?	238	I thought it was possible.	200
Tallet 4 er sett på som et uheldig tall i Japan.	How long does it take to get to the stadium?	206	The number 4 is considered an unlucky number in Japan.	146
Jeg holder ikke ut denne magepinen.	Note that the maximum doesn't always exist.	142	I can't stand this stomach-ache.	946
Den amerikanske borgerkrigen var hovedtemaet i boken.	The United States borders Canada.	952	The American Civil War is the main theme of the book.	234
Han snakka med stor entusiasme om teaterforestillinga.	She lives far from me.	726	He spoke with great enthusiasm of the theatrical performance.	222
Møtet finn stad to gonger i månaden.	The child felt scared when he saw a ghost.	172	The meeting is held twice a month.	240
Ikke la han gjøre det alene.	On the shore of the pond is where you can build a lighthouse, and afterwards that corner of the garden will be a cozy place for recreation.	478	Don't let him do it alone.	456
Gjesten satt overfor meg.	I'll get Tom's home address.	70	The visitor sat across from me.	645
Snakker dere engelsk?	Trang needs fish oil.	818	Do you speak English?	647
Jeg vil bare være din venn, intet mer.	She needs help.	379	I just want to be your friend, nothing more.	68
Soldaten bøtet med livet for å redde vennens liv.	I find foreign languages very interesting.	521	The soldier sacrificed himself to save his friend's life.	937
Hun synger falskt.	Get your ass out of here!	698	She sings out of tune.	448
Han er gladast når han er med barneborna sine.	I'm home.	806	He is happiest when he is with his grandchildren.	462
La meg fatte meg i korthet, jeg er uenig.	No, this is my son's DVD.	66	To put it briefly, I do not agree.	626
Han prøvde å gå ned.	She loves Tom, not me.	545	He tried to reduce his weight.	714
Jeg tenkte at jeg kunne være litt til hjelp.	I grew up in the country.	742	I figured I could be of some help.	338
Hvis det regnet, går jeg ikke.	His dream is going to Switzerland.	706	In case it rains, I won't go.	216
Jeg ble slengt et stygt blikk da jeg spurte etter resepten min på det lokale legekontoret.	My life's a contradiction.	765	I was given a nasty look when I asked for my prescription at the local doctor's.	173
Er dette kast?	What woke you up?	251	Shall this be thrown away?	840
Jeg kan ikke forestille meg livet uten deg.	Tom seems to have made up his mind about something.	552	I can't imagine my life without you.	930
Tom er hjemmeværende pappa.	Interlingua is a modern tool for international communication.	911	Tom is a stay-at-home dad.	90
Jeg kunne vært der innen 2:30.	We all agree with you.	886	I could be there by 2:30.	581
Barnet følte seg redd når han så et spøkelse.	This is in itself not new for me, but the couple wanted to live in a comfortable home, which called for an extensive renovation.	361	The child felt scared when he saw a ghost.	155
Eg høyrer på radio.	I was given a nasty look when I asked for my prescription at the local doctor's.	167	I'm listening to the radio.	217
Har du et ledig rom?	No one attacks me with impunity.	778	Do you have a vacancy?	73
Innerst inne er jeg en optimist.	Remove battery from smoke detector.	466	I am an optimist by nature.	258
Tom fikk en parkeringsbot i går ettermiddag.	Tom is clumsy with words.	637	Tom got a parking ticket yesterday afternoon.	316
Jeg gav ham det lille av penger jeg hadde på meg.	The fingerprints left on the weapon correspond with the suspect's.	854	I gave him what little money I had with me.	792
Jeg har ingen penger med meg.	It's my horse.	755	I have no money with me.	210
Kjør over hvilken som helst forhindring med denne monster lastebilen!	Tom coughed up some blood.	377	Run over any obstacle with this monster truck!	23
Ikkje gløym at me har skyldnadar.	It was close to 10 o'clock.	473	Don't forget that we have chores.	317
Jeg føler meg ikke så bra.	There are islands in the sea.	666	I don't feel so good.	795
Denne boken virker interessant.	He is, without doubt, much better than you.	1	This book seems interesting.	745
Jeg kan ikke svare på spørsmålet ditt.	I visited her in Germany.	689	I cannot answer your question.	426
Fortell meg sannheten.	My suitcase is broken.	542	Tell me the truth.	434
Er romanen min god?	The road is in a deplorable state.	701	Is my novel any good?	299
Du har stå karakter.	He felt free as a bird half a year ago.	528	You have a passing grade.	450
Du kan ikke gjøre dette.	I just want to go to sleep.	234	You cannot do this.	388
Hvor skal alle sammen?	The cathedral dominates the cityscape.	506	Where's everyone going?	630
Jeg vet vi kan vinne.	Contact the library.	852	I know we can win.	351
Vi er gifte.	I'm studying English.	59	We're married to each other.	61
Noen ganger gjør det vondt å fortelle sannheten.	He had breakfast all alone.	408	Sometimes telling the truth hurts.	664
Ikke se på meg på den måten er du snill.	How do you like your new apartment?	923	Please don't look at me like that.	829
Tom varmer opp bilen.	Enough, already!	481	Tom is heating the car.	327
Tom såg seg i spegelen om att.	Japan and South Korea are neighbors.	587	Tom looked in the mirror again.	198
Jeg vil at du skal komme med oss.	I think you know why.	595	I want you to come with us.	823
Du er en smart gutt.	Have a nice evening.	525	You're a smart boy.	203
Jeg gjorde alt automatisk.	I think Tom will like it.	767	I did everything automatically.	586
Paul kommer av prinsippet ikke for sent for en avtale.	Tom looked in the mirror again.	194	Paul makes it a rule not to be late for his appointments.	669
Virkelig?	The robots never get sick or complain and they can work 24 hours a day.	848	Really?	85
Hvilket språk snakker de i Korea?	I thought it was possible.	150	What language do they speak in Korea?	830
Vi har allerede fortalt Tom hva han må gjøre.	What the hell does a priest know about that?	784	We've already told Tom what he needs to do.	670
Tom var her hele tiden.	Dad's working.	957	Tom was in here the whole time.	204
Jeg har mistet fotoapparatet mitt.	You're a smart boy.	196	I lost my camera.	377
Hun sendte meg et brev.	Tom was in here the whole time.	202	She sent me a letter.	716
Gå til fots.	Most computers made today are equipped with multi-core processors.	313	Go on foot.	756
Hvor lang tid tar det å komme seg til stadionet?	All I want to do is make you happy.	756	How long does it take to get to the stadium?	151
Jeg har allerede en konvolutt.	Tom became friends with Mary.	712	I already have an envelope.	680
Det høres ikke ut som du har lyst til å snakke.	Please wake me up at seven tomorrow morning.	723	It doesn't sound to me like you want to talk.	706
Han er for feit til å løpe fort.	Hi.	832	He is too fat to run fast.	50
Er du klar for å dra hjem?	I have no money with me.	178	Are you ready to go home?	572
Jeg kysset henne på pannen.	I wonder which way to go.	287	I kissed her on the forehead.	881
Han er sterkere enn deg.	Tom never would've hurt you.	839	He's stronger than you.	296
Takk for forklaringen! Den hjelper å forstå setningen riktig.	I wonder if Tom knows where my umbrella is.	693	Thanks for your explanation. It helps to understand the sentence correctly.	94
Faren min kan symja, men ikkje mora mi.	He never fails to give her a birthday present.	597	My father can swim, but my mother can't.	755
Alle vil treffe deg. Du er berømt!	Thanks for reminding me.	269	Everyone wants to meet you. You're famous!	576
Ikke hør på denne mannen.	In case it rains, I won't go.	166	Don't listen to this man.	512
Mykje røyking svekte helsa hans.	I'm listening to the radio.	173	Heavy smoking impaired his health.	24
Hanka på koppen har falt av.	He brushes his teeth after his meals.	344	The handle of the cup has broken off.	618
Voldelig kriminalitet spredde seg til forstedene.	They're digging a hole.	891	Violent crime spread into the suburbs.	447
Du skal være den beste.	We spent three days in Baghdad.	242	You're supposed to be the best.	826
Er du sammen med noen?	He barely escaped being hit and killed by a car.	138	Are you seeing anyone?	74
Tom sine klede var gamle, men reine.	He spoke with great enthusiasm of the theatrical performance.	154	Tom's clothes were old, but clean.	757
Vis meg.	This candidate is significantly better compared to his predecessor.	252	Show me.	613
Det er takket være min bror at jeg klarte å fullføre høyskolen.	Go and wake Tom up.	667	I owe it to my brother that I was able to finish college.	232
Halvparten av engelsk er bare dårlig latin.	I love the scenery you can see from the bullet train.	828	Half of English is just bad Latin.	631
Eg har bestemt meg for å gje tilbake alle pengane eg stal.	He showed me his collection of butterflies.	341	I've made up my mind to give back all the money I stole.	619
Sykkelen din ligner på min.	What're you going to do during your summer vacation?	30	Your bicycle is similar to mine.	854
Kan jeg få noe å drikke?	She was my colleague before they fired her.	762	May I have something to drink?	920
Jeg er et ansvarlig menneske.	Father came home about ten minutes ago.	322	I'm a responsible person.	966
Yugloslavia sier at landet ikke er ansvarlig for handlingene til det serbiske militæret i Bosnia som drepte tusener, la byer i ruiner, og gjorde 1.3 millioner folk til flyktninger i løpet av de siste 3 månedene.	It depends on the context.	772	Yugoslavia says it's not responsible for the actions of Serbian militias in Bosnia which have killed thousands, ruined cities, and turned 1.3 million people into refugees over the last three months.	677
Jeg forventet aldri dette.	I can imagine that.	917	I never expected this.	76
Politiet handsama Tom som om han var ein alminneleg kriminell.	I owe it to my brother that I was able to finish college.	224	The police treated Tom like a common criminal.	342
Han er en mann av bred erfaring.	Eating is one of life's great pleasures.	272	He is a man of wide experience.	557
Jeg vil egentlig bare gå og sove.	The American Civil War is the main theme of the book.	153	I just want to go to sleep.	187
Han reiser ofte til utlandet.	Renewable energy refers to an energy source that cannot be exhausted.	568	He often travels to foreign countries.	30
De tok oss fort igjen.	Just don't let it ever happen again.	464	They caught up with us quickly.	487
Jeg ringte og spurte Tom om han visste når Mary skulle ankomme.	You can't be serious.	547	I called and asked Tom if he knew when Mary would be arriving.	381
Du vet virkelig ikke hvem det er, gjør du?	I hate winter.	45	You really don't know who that is, do you?	150
Det er irriterende å jobbe med Tom fordi han aldri innrømmer sine feil.	What's the difference between religion and philosophy?	567	Tom's an irritating person to work with because he'll never admit it when he's made a mistake.	92
Zamenhof, skaperen av det konstruerte språket esperanto, var en øyelege.	The meeting is held twice a month.	155	Zamenhof, creator of the constructed language Esperanto, was an ophthalmologist.	914
Kvalitet er viktigere enn kvantitet.	It's going to rain soon. Look at those black clouds.	776	Quality is more important than quantity.	391
Vi tilbrakte tre dager i Bagdad.	The refrigerator is closed.	881	We spent three days in Baghdad.	220
Jeg ville være fornøyd hvis du betalte meg med kontanter.	Tom went to school to learn how to tune pianos.	982	I'd be content if you paid me with cash.	693
Når kommer hun hjem igjen?	You wouldn't know how to do this, would you?	258	When will she return home?	128
Bland deg ikke i andres affærer!	I wish I had a reason not to stay.	500	You should mind your own business.	429
Jeg har ikke lyst til å høre flere av de dumme vitsene dine.	Your nose was bleeding.	490	I don't want to hear any more of your stupid jokes.	925
Vi snakket til to om morgenen.	Do many of you have summer vacation now ?	826	We talked until two in the morning.	359
Det forslår ikke det minste.	What is a good life?	947	It isn't nearly enough.	461
Er du klar for middag?	In pregnancy, the first three months are the most critical.	888	Are you ready for dinner?	604
Latin er en av få språk som krever god forståelse av grammatikk.	I cannot accept this gift.	804	Latin is one of the few languages that requires a good knowledge of grammars.	113
Hva vekket deg?	Mother Teresa was born in Yugoslavia in 1910.	492	What woke you up?	168
Denne kandidaten er kraftig forbedret i forhold til sin forgjenger.	She has two sisters, both of whom live in Tokyo.	960	This candidate is significantly better compared to his predecessor.	223
Har du noen ganger sett en edderkopp spinne spindelvev?	What is the exchange rate?	582	Have you ever seen a spider spinning its web?	19
George, skru av radioen hvis du ikke hører på den.	Tom's not breathing.	96	George, if you are not listening to the radio then turn it off.	953
Tom la merke til eit skotsår i venstrearmen til ho Mari.	She has died.	442	Tom noticed a gunshot wound in Mary's right arm.	64
Jeg tror ikke det er sannheten.	I don't need reminding.	870	I don't believe that's the truth.	711
Hvis læreren skal planlegge en ferie eller noe annet som krever at man ser på priser og regner ut hva det vil koste, da er det elevenes kunnskaper han benytter seg av. Noen ganger ønsker kona seg nytt fruktfat, eller kanskje er det mannen som ønsker seg brevkniv, mange har sønner som trenger et godnatt-eventyr på senga eller døtre med dukker som trenger klær av siste mote; alt dette får læreren elevene til å lage for ham.	He is an evildoer, are you aware of that?	348	If the teacher is to plan out a vacation or something similar requiring one to compare prices and figure out what it would cost, it is the pupils' skills he would exploit. Sometimes, the wife may be wishing for a new fruit bowl, or perhaps the husband is looking for a new letter opener. Many have sons that require a short bedside story or daughters with dolls that must be clad in clothing of utmost fashionability; all this, the teacher makes the pupils make for him.	681
Du ville ikke vite hvordan gjør dette, ikke sant?	I am an optimist by nature.	175	You wouldn't know how to do this, would you?	244
Velkomen til Wikipedia.	He's got a joker.	277	Welcome to Wikipedia.	405
Noe skjedde.	He made up for lost time by running fast.	513	Something happened.	832
Det er mulig jeg vil bli litt.	They walked around.	974	I may want to stay a while.	651
Arbeidsledigheten økte til fem prosent.	It happened before.	948	The unemployment rate went up to 5%.	598
Tom bor ikke med oss lengre.	The world doesn't revolve around you.	536	Tom doesn't live with us anymore.	368
Han står ikke opp tidlig.	I haven't met him even once.	356	He does not get up early.	556
Hun pleier å snakke fort.	She likes Russian pop.	783	She tends to speak rapidly.	346
Får jeg komme inn?	I don't have as much money as you think.	713	May I come in?	336
Buksene dine er skitne.	Here's a big map of Germany.	391	Your pants are dirty.	979
Vi er som brødre.	Come eat with us.	697	We're like brothers.	97
Takk for påminnelsen.	I'm not a fan of postmodernism.	910	Thanks for reminding me.	215
Hun pleide å spille basketball.	Tom's sick.	43	She used to play basketball.	655
Spørsmålet kan bare tolkes på en måte.	The police aren't after us anymore.	878	The question permits of only one interpretation.	41
Å spise er en av livets store gleder.	That's certainly nothing to worry about.	406	Eating is one of life's great pleasures.	233
Jeg pleide å spise pizza før, men aldri nå lenger.	One, three, and five are odd numbers.	318	I used to eat pizza, but now I don't.	715
Jeg skulle ønske jeg hadde vært med deg da.	I am boring.	319	I wish I had been with you then.	63
Mamma har kjøpt meg ei bok.	He did not mention it.	497	Mom has bought me a book.	414
Far kjøpte boken til meg.	What are you so nervous about?	132	Father bought me the book.	392
Han har en joker.	You don't have to use a dictionary when you read this book.	85	He's got a joker.	259
Er romanen min god?	I don't want to see that again.	28	Is my novel any good?	393
Jeg aner ikke hva som skjer.	I've met him.	892	I've no idea what's happening.	46
Hvilken vei skal vi gå?	I often travel between Rome and Milan.	340	Which way will we go?	777
Ingen lege kan forklare det.	I often go downtown on Sunday.	932	No doctor can explain that.	488
De hater edderkopper.	Whom are you going to give that book to?	949	They hate spiders.	422
De varmte seg i solen.	Time will tell.	362	They basked in the sun.	38
Ta av deg skoene.	Tomorrow he lands on the moon.	472	Please take off your shoes.	923
