source_sent	target_sent	target_id	gold_sent	gold_id
Ban mwen bwèt-la.	Je n'ai pas gardé un bon souvenir de lui.	542	Donne-moi la boîte.	91
Ban mwen boutèy-la.	C'est ainsi qu'il est.	60	Donne-moi la bouteille.	572
Ban mwen kywiyè-la.	J'ai des enfants.	372	Donne-moi la cuiller.	934
Ban mwen salad-la.	Donne ça à papa !	105	Donne-moi la salade.	675
Ban mwen kouto-la.	Allume la lumière.	11	Donne-moi le couteau.	426
Ban mwen diksyonnè-la.	Voici Delphine.	955	Donne-moi le dictionnaire.	69
Ban mwen fomaj-la.	Ça va.	42	Donne-moi le fromage.	621
Ban mwen liv-la.	J'aime calculer.	396	Donne-moi le livre.	887
Ban mwen pen-la.	Nous t'avons fait vivre avec l'éloquence de nos doigts, au rythme de nos douleurs, de nos chagrins.	770	Donne-moi le pain.	693
Ban mwen ti liv la.	Je t'aime !	622	Donne-moi le petit livre.	252
Ban mwen sé kayé-la.	Elles cherchent du travail.	172	Donne-moi les cahiers.	445
Ban mwen sé chèz-la.	Elles m'ont demandé qui j'étais.	177	Donne-moi les chaises.	630
Ban mwen sèl-la.	Tu t'es trompé.	937	Donne-moi le sel.	661
Ban mwen sé fouchèt-la.	Ils ne mangent pas.	330	Donne-moi les fourchettes.	367
Ban mwen vè-la.	Je t'aime aussi.	611	Donne-moi le verre.	751
Ban mwen on pa bonbon.	L'ours avance vers nous.	708	Donne-moi une part de gâteau.	820
Ban mwen on pa bonbon souplé.	J'ai un an.	460	Donne-moi une part de gâteau, s'il te plaît.	893
Ba yo pyé, yo ka pwan men.	J'ai huit ans.	385	Donnez-leur le pied, ils prennent la main.	768
Ba'y landòmi.	Me voilà !	725	Donnez-lui l'anesthésie.	61
Onsèl koul baton, i abazoudi konpè lapen.	Ils marchent très vite.	326	D'un seul coup de bâton, il assomma compère lapin.	576
O madanm, ès ou ni on ti almanak pou ou ban mwen ?	Il est moins grand que toi.	257	Eh, madame ! Vous n'avez pas un petit calendrier pour moi ?	865
I achté on fétou an alimignòm.	Je me lève tôt.	537	Elle a acheté un fait-tout en aluminium.	206
I ni santan.	On dirait que vous êtes malades.	773	Elle a cent ans.	352
I ni dé gwo bajòl.	Je cherche un marchand de glaces.	489	Elle a deux grosses bajoues.	834
I ka limé bouji-la.	J'habite aux Abymes.	649	Elle allume la bougie.	216
I ni on gwo né.	Ma mère est vendeuse au marché.	713	Elle a un gros nez.	907
I ka chèché travay.	J'aime Tatoeba.	430	Elle cherche du travail.	817
I ka kouri.	Voici Thomas.	977	Elle court.	463
I sé moun isit.	J'aime ce cinéma.	399	Elle est d'ici.	506
Sa ka fè ywit mwa i ansent.	Elle est l'amour de ma vie.	163	Elle est enceinte de huit mois.	738
I kòlè davwa ou pati.	Aide-moi.	4	Elle est fâchée car tu es partie.	921
I sé lanmou lavi an mwen.	J'aime lire.	416	Elle est l'amour de ma vie.	161
I mwen gwan pasé mwen.	Il vous faut y aller de nouveau.	349	Elle est moins grande que moi.	978
Sé èspwé i fè sa !	Je lis; tu écris.	498	Elle l'a fait exprès !	277
I ka lavé jip a'y.	Tu es aveugle ?	906	Elle lave sa jupe.	394
I anvyolé mwen.	J'aime parler.	422	Elle m'a violé.	347
I pa manjé.	Je mangerai.	505	Elle n'a pas mangé.	669
I ka pòté anlo lò.	Bonsoir !	32	Elle porte beaucoup de bijoux.	185
Yo ka limé bouji-la.	Il a deux ans.	199	Elles allument la bougie.	779
Yo ka bwè dlo on pil.	Voici Valentine.	978	Elles boivent beaucoup d'eau.	38
Yo ka chèché travay.	Dans le futur, je serai danseur !	96	Elles cherchent du travail.	142
Yo ka fè on bonbon.	Je tiens le coup.	630	Elles font un gâteau.	419
Sé èspwé yo fè sa !	Il a treize ans.	228	Elles l'ont fait exprès !	761
Yo ka manjé diwi.	Il a soixante-dix ans.	227	Elles mangent du riz.	13
Yo ké manjé.	Ralentissez, il y a des enfants qui jouent ici !	865	Elles mangeront.	370
Yo mandé mwen ki moun an té yé.	Je t'aimais.	608	Elles m'ont demandé qui j'étais.	143
Yo pa manjé.	Oui, allons-y.	785	Elles n'avaient pas mangé.	569
Yo pa ka manjé.	J'aime chanter.	402	Elles ne mangent pas.	760
Yo pé ké manjé.	Il mange une glace.	292	Elles ne mangeront pas.	462
Yo pa ka manjé.	J'ai cinq ans.	365	Elles ne sont pas en train de manger.	474
Yo fè on bonbon.	Où se trouve le rayon enfant ?	803	Elles ont fait un gâteau.	228
Yo ni on gwo né.	Ils vont à la messe.	342	Elles ont un gros nez.	23
Ès ou pé di dé ékip-lasa alabalans ?	Que deviens-tu ?	837	Est-ce qu'on peut dire que ces deux équipes sont à égalité ?	762
I sé moun isit ?	Elle porte beaucoup de bijoux.	169	Est-il d'ici ?	993
Ou sé moun isit ?	Nous sommes moins grands que vous.	768	Es-tu d'ici ?	105
Étenn limyè-la !	As-tu préparé le repas ?	20	Éteins la lumière !	107
Zòt sé moun isit ?	Il a dix-huit ans.	201	Êtes-vous d'ici ?	448
É zòt ?	La robe n'est pas propre.	668	Et vous ?	397
Eskizé mwen.	Les coyotes hurlent la nuit.	692	Excuse-moi.	486
Èskizé nou, Èstéfann vlé mandé'w on biten.	Je cherche une parfumerie.	478	Excusez-nous, Stéphane veut vous demander quelque chose.	501
Manga mwen.	J'ai onze ans.	435	Fais attention à moi.	947
Fè sa ba manman !	Les premiers habitants de Marie-Galante furent des Arawak.	697	Fais ça pour maman !	853
Fè ba !	J'ai deux frères et trois sœurs.	375	Fais un bisou !	698
Gouté manjé-la pou vwè si i ni bon sèl !	Dan va commencer.	98	Goûte pour voir si c'est assez salé !	891
Gidé mwen.	Tu manges une glace.	923	Guide-moi.	255
I ni santan.	J'ai raté l'avion.	445	Il a cent ans.	9
I ni senkan.	Autrefois je t'aimais.	24	Il a cinq ans.	209
I ni dézan.	Comment as-tu trouvé le film ?	84	Il a deux ans.	170
I ni dizan.	Je pense à toi.	561	Il a dix ans.	46
I ni dizywitan.	Comment faites-vous ?	85	Il a dix-huit ans.	188
I ni diznèf lanné.	Il faut que j'aille en ville, mais je n'ai pas d'argent.	274	Il a dix-neuf ans.	357
I ni douzan.	Il faut que tu le leur dises.	276	Il a douze ans.	726
I ni ywitan.	Nous sommes moins grands qu'eux.	767	Il a huit ans.	510
I ni ywit lanné.	Sa femme vend des carottes sous le marché couvert.	870	Il a huit ans.	676
I té k'ay manjé.	Elle a acheté un fait-tout en aluminium.	153	Il allait manger.	43
I ka limé bouji-la.	La princesse est montée dans son carrosse.	666	Il allume la bougie.	323
I manjé.	Il ne mange pas.	299	Il a mangé.	937
I maké kat bi an match-la.	Il a cinq ans.	198	Il a marqué trois buts pendant le match.	120
I ni katwèven lanné.	Peut-on dire que ces deux équipes sont à égalité ?	814	Il a octante ans.	583
I ni onzan.	J'aime danser.	408	Il a onze ans.	112
I pran pwa.	Voici Octave.	970	Il a pris du poids.	580
I pwan pwa.	Tu es plus grand qu'eux.	915	Il a pris du poids.	322
I ni kawannkat lanné.	Je suis haïtien.	591	Il a quarante ans.	401
I ni kawanndézan.	J'ai perdu une chaussure ; je suis sûr qu'on l'a cachée.	438	Il a quarante-deux ans.	67
I ni kawantéennan.	Elle allume la bougie.	156	Il a quarante-et-un ans.	470
I ni kawanntwazan.	Je suis constipé.	572	Il a quarante-trois ans.	590
I ni katòz lanné.	Je préfère les légumes crus aux légumes cuits.	566	Il a quatorze ans.	505
I ni kat lanné.	Je cherche une épicerie.	477	Il a quatre ans.	441
I ni katwèven lanné.	Il y aura du vent.	358	Il a quatre-vingts ans.	517
I ni katwèvenen lanné.	Que deviens-tu Christiane ?	836	Il a quatre-vingt-un ans.	579
I ni kenzan.	C'est ce que tu dis.	63	Il a quinze ans.	606
I ni sèzan.	Il est dix heures.	247	Il a seize ans.	331
I ni sètan.	Je n'ai pas mangé.	544	Il a sept ans.	700
I ni sizan.	Il faut que tu le lui dises.	277	Il a six ans.	274
I ni swasant lanné.	Je m'appelle Laurie.	527	Il a soixante ans.	636
I ni swasanndis lanné.	J'habite en Basse-Terre.	652	Il a soixante-dix ans.	175
I ni twèzan.	Elles ont fait un gâteau.	182	Il a treize ans.	174
I ni twantéennan.	J'ai mangé du pain.	387	Il a trente-et-un ans.	278
I ni twanntwazan.	J'aime ce magasin.	401	Il a trente-trois ans.	914
Sa ka fè dézan i ni on kansè, mé i ka kité byen.	Tu es plus grand que nous.	914	Il a un cancer depuis deux ans, mais il resiste bien.	660
I ni on gwo né.	Il est français.	251	Il a un gros nez.	789
I té ni on boutik, mé sa ja anba dlo.	Nous pleurons.	765	Il avait une boutique, mais elle a déjà fait faillite.	514
I ni ventan.	Quand j'ai vu le chien, j'ai pris mes jambes à mon cou.	829	Il a vingt ans.	122
I ni venndézan.	Je suis martiniquais.	596	Il a vingt-deux ans.	703
I ni ventéen lanné.	Je suis marié.	595	Il a vingt-et-un ans.	263
I ni venntwazan.	Où doit-elle aller ?	782	Il a vingt-trois ans.	750
I ka chasé lapen.	Donne-lui de l'élan !	121	Il chasse le lapin.	578
I ka chèché travay.	Il y a huit chevaux.	352	Il cherche du travail.	848
I ka kouri.	Vous savez pourtant que la vie est dure.	998	Il court.	793
I mandé ki moun Èstéfann yé.	Voici Marie.	969	Il demanda qui était Stéphane.	603
Misyé ka vini anflé.	Il s'est enfui à toute vitesse.	317	Il enfle.	722
I fèt avèg.	Voici Jean.	962	Il est aveugle de naissance.	563
I senkè d'maten.	Ils font un gâteau.	319	Il est cinq heures du matin.	851
Misyé rantré alvantis.	J'aime ce magasin.	400	Il est devenu adventiste.	923
I sé moun isit.	J'ai quatre ans.	443	Il est d'ici.	754
Ka fè dizè.	Je me lave.	536	Il est dix heures.	223
I ka jwé.	Il faut que tu reviennes.	278	Il est en train de jouer.	378
I ka palé.	Mieux vaut qu'ils partent.	730	Il est en train de parler.	896
I malad a fanm-la.	Il n'y a pas de quoi.	304	Il est fou de cette femme.	767
I sé moun Fwans.	Quel temps fait-il ?	851	Il est français.	232
Ka fè ywitè.	Donne-moi le petit livre.	141	Il est huit heures.	280
I sé lanmou lavi an mwen.	Ils mangent du riz.	321	Il est l'amour de ma vie.	115
I malad.	Je t'aime papa.	625	Il est malade.	344
I mwen gwan pasé'y.	Guide-moi.	196	Il est moins grand que lui.	41
I mwen gwan pasé mwen.	La clé est sur le dessus du buffet.	659	Il est moins grand que moi.	729
I mwen gwan pasé'w.	Tu deviens quoi ?	904	Il est moins grand que toi.	152
Ka fè névè.	Nous allions manger.	751	Il est neuf heures.	962
I anho an nou tout.	Tu n'es pas en train de manger.	932	Il est notre supérieur.	459
Ka fè wonzè.	On m'a volé mes papiers et mon porte-monnaie.	776	Il est onze heures.	747
I mwen gwan pasé zò.	As-tu perdu ton argent ?	19	Il est plus grand que vous.	745
Ka fè katwè.	La clef est sur le dessus du buffet.	660	Il est quatre heures.	372
Ka fè sètè.	Il a vingt-et-un ans.	236	Il est sept heures.	668
Ka fè sizè.	J'ai cent dollars dans ma poche.	364	Il est six heures.	7
I anlè balkon a'y.	Quand viendra-t-elle ?	832	Il est sur son balcon.	33
I tèlman kapon, i pa vlé sòti déyò lè swa.	Qu'il est moche !	863	Il est tellement froussard qu'il ne veut pas aller dehors le soir.	64
Ja lè pou pati.	Où se trouve le rayon pour femmes ?	804	Il est temps de partir.	124
I tonbé babap épi misyé.	J'aime rire.	427	Il est tombé nez à nez avec lui.	648
Ka fè twazè.	Ne m'oublie pas ! Je t'aime !	740	Il est trois heures.	362
I té tèlman an bab !	Quand viens-tu ?	834	Il était dans un tel pétrin !	653
I ka ba bèf bwè.	Je suis nageuse.	600	Il fait boire les bœufs.	813
Ka fè nwè.	Tu me plais.	925	Il fait noir.	339
An bizwen ay an vil.	Qu'il est laid !	862	Il faut que j'aille en ville.	936
An bizwen ay an vil, an pa ni lajan.	Il a six ans.	225	Il faut que j'aille en ville, mais je n'ai pas d'argent.	202
Fò ou ajisté pòt-la !	La foudre est tombée sur un arbre.	662	Il faut que tu ajustes la porte.	103
Fo ou di yo sa.	Ne fais pas ça !	738	Il faut que tu le leur dises.	203
Fo ou di'y sa.	Elle l'a fait exprès !	165	Il faut que tu le lui dises.	225
Fo'w rouvini.	Il a trente-et-un ans.	229	Il faut que tu reviennes.	248
Syèl-la ké chajé.	N'oublie pas de fermer la porte avec la barre !	750	Il fera nuageux.	901
Sèkré a'y sé ta'y.	Il est huit heures.	252	Il garde ses secrets pour lui.	50
I ka rété Outsiplou.	Voici Jocelyn.	964	Il habite à Outsiplou.	711
I ka rété anlè mòn-la.	Je t'aime, Tom.	628	Il habite sur la colline.	884
I ka mèt an lidé a'y sa i k'ay fè apwé.	Oui !	798	Il imagine ce qu'il fera plus tard.	574
I ka jwé.	Comment vas-tu ?	88	Il joue.	994
Sé èspwé i fè sa !	Si je veux.	877	Il l'a fait exprès !	432
I ka lavé loto-la.	Donne-moi l'abat-jour.	131	Il lave la voiture.	609
I ka lavé loto a'y.	Cet appareil photo est trop sophistiqué pour moi.	74	Il lave sa voiture.	480
I fè mwen pèd fil an mwen.	Vous ne mangez pas.	995	Il m'a fait perdre le fil de mes idées.	11
I ké manjé.	Tu es moins grand que moi.	910	Il mangera.	873
I pé ké manjé.	Je m'appelle Sasha.	532	Il mangera.	393
I ka manjé on sòwbé vanni.	Oui. Merci.	795	Il mange une glace à la vanille.	101
I ka manjé on sòwbé.	Je pense à toi.	560	Il mange une glace.	180
I anvyolé mwen.	Va bercer ta petite sœur !	944	Il m'a violé.	704
I pa té k'ay manjé.	Il n'a rien compris.	297	Il n'allait pas manger.	933
I pa ni entéré viré ankò.	La 404 a le levier de vitesse au volant.	655	Il n'a pas intérêt à revenir.	973
I pa manjé.	Ils l'ont fait exprès !	320	Il n'a pas mangé.	60
I pa konprann hak.	Ne roule pas tes vêtements en boule.	745	Il n'a rien compris.	294
I pa ka konpwann ayen.	Vous alliez manger.	982	Il ne comprend rien.	904
I pa ka manjé.	Comment ?	86	Il ne mange pas.	208
I pa flanbo.	On ne te rencontre pas souvent.	779	Il n'est pas brillant.	772
I pa ka manjé.	Donne-leur ce sac.	113	Il n'est pas en train de manger.	523
Misyé pa ayen a'w.	J'ai perdu une chaussure.	437	Il n'est rien pour toi.	717
Apatoudi di an ké fè, sé an ka fè.	Quel est ton grade ?	846	Il ne suffit pas de dire je ferai, il faut le faire.	364
Pa ni pwoblèm.	Il y aura de la houle en mer.	357	Il n'y a pas de quoi.	250
Pa ni ayen pou manjé an péyi-la.	Le monsieur a la barbe blanche.	688	Il n'y a rien à manger dans le pays.	871
I chyé alakous.	Où es-tu né ?	783	Il prit ses jambes à son cou.	777
Ka rété dé kilomèt avan rivé-la.	J'aime les navets.	412	Il reste deux kilomètres avant l'arrivée.	464
I woutouné dé men balan, men an pòch a'y.	Je m'appelle Andrea.	523	Il retourna les mains vides, les mains dans les poches.	542
I ké wouvini.	Ils allument la bougie.	312	Il reviendra.	727
I alzé i ka fè.	Tu n'as pas raison.	928	Il roule les mécaniques.	377
Yo té k'ay manjé.	Ce poisson est immense !	54	Ils allaient manger.	627
Yo ka limé bouji-la.	Tu peux t'asseoir.	935	Ils allument la bougie.	309
Yo ka bwè dlo on pil.	Ce n'est pas certain.	45	Ils boivent beaucoup d'eau.	53
Yo ka chèché travay.	Vous n'avez pas mangé.	993	Ils cherchent du travail.	435
I ka lavé'y.	J'ai trente ans.	453	Il se lave.	92
I balansé sèk a'y an gèl a'y.	Comment l'ont-ils fait ?	87	Il s'envoya un petit rhum derrière la cravate.	687
I foukan kawata.	J'aime boire.	394	Il s'est enfui à toute vitesse.	242
Yo té las.	Allume la bougie.	10	Ils étaient fatigués.	920
Yo ka fè on bonbon.	Ils mangent.	323	Ils font un gâteau.	244
Sé èspwé yo fè sa !	Je suis plus grand que lui.	602	Ils l'ont fait exprès !	296
Yo ka manjé diwi.	S'ils veulent.	879	Ils mangent du riz.	253
Yo ka manjé.	Il a pris du poids.	213	Ils mangent.	963
Yo manjé.	Il allume la bougie.	207	Ils mangent.	319
Yo ké manjé.	Je n'ai pas gardé un bon souvenir d'elle.	541	Ils mangeront.	802
Yo ka maché vit vit vit.	Nous sommes tes amis.	769	Ils marchent très très vite.	844
Yo ka maché vit vit.	Ne pleure pas.	741	Ils marchent très vite.	151
