source_sent	target_sent	target_id	gold_sent	gold_id
Por tres semanas frio el tiempo.	I intend to stay there for a week.	294	The cold weather continued for three weeks.	525
Puede ba yo usá de tuyo coche este dia?	Do you sell fruit?	834	May I use your car today?	144
Puede hacé si Tom cunese con uno mano lang.	How old are you?	478	Tom can do that with one hand.	42
Puede tu alcanzá cunel quísame?	Tom lifted up his shirt and exposed his belly.	334	Can you touch the ceiling?	696
¿Puede tú favor entregá conmigo el periódico na mesa?	Tom began to run.	357	Could you hand me the newspaper on the table?	198
Puede tu hablá cumigo cosa ya pasá cun Tom?	Where's my umbrella?	72	Can you tell me what happened to Tom?	222
Puede usted aumentá nuevo oraciones que usted no sabe qué laya traducí.	Can you tell me what happened to Tom?	221	You can add sentences that you do not know how to translate.	308
Puede ustedes siguí cumigo?	I thought it was true.	714	Can you come with me?	591
Puede yo mandá man tatú?	Maybe Jane will come.	17	Can I get a tattoo?	83
"Puede yo siguí cuntigo?" "Siempre!"	You don't have to work so hard.	102	"May I go with you?" "Of course."	614
¿Qué hechura de vosotros posición cuando ya caé na pantano? Sobresaltao kame todo.	Add a little milk.	11	How did you feel when you fell into the swamp? We were all shocked.	767
¿Qué hora usted usualmente ta salé na casa?	I am always leaving my umbrella on the train.	293	What time do you usually leave home?	775
¿Qué hora vos usualmente ta salé na casa?	Did you see the knife?	370	What time do you usually leave home?	51
¿Qué laya ustedes ya caé na pantano? Tiene kanámon quien ya empujá.	You will study.	886	"How did you fall into the swamp?" "Someone pushed us in."	123
¿Qué laya ustedes ya caé na pantano? Tiene kanámon quien ya empujá.	There are lots of things to do.	443	How did you fall into the swamp? Someone shoved us.	610
¿Qué laya vosotros ya caé na pantano? Tiene con nosotros quien ya empujá.	This spoon is for tea.	712	How did you fall into the swamp? Someone shoved us.	84
Que se joda cunese!	Don't touch this blue button.	651	I don't give a damn about it!	306
Que tal de tuyo nana?	Cast and characters	996	How's your mother?	998
Quien otro sabe de tuyo sicreto?	How did you fall into the swamp? Somebody pushed us.	739	Who else knows about your secret?	243
Quien sabe hindé tan cuento. Quien nusabe tan cuento.	Have you had your supper?	341	He who knows does not speak, he who speaks does not know.	128
Quien ya asé quebra conel vaso?	The users of Tatoeba are called Tatoebians.	532	Who broke the cup?	163
Quien ya cuidá cunestos maga puerco?	Tom is a politician.	717	Who raised these pigs?	713
Quien ya hacé quebrá cunel ventana?	Just get out of here.	19	Who broke the window?	155
Quiere andá si Tom.	I've won.	929	Tom wants to go.	138
Quiere kamé quedá famoso.	Where in Austria did you grow up?	69	We want to become famous.	141
Quiere sila man junto contigo.	They cut down the tree.	908	They want to be with you.	350
Quiere si Tom tomates?	Tom began to run.	960	Does Tom like tomatoes?	579
Quiere tu raspá yo de tuyo tancugû?	Who else knows about your secret?	234	Would you like me to shave the nape of your neck?	34
Quiere yo leche.	I can't make out what he wants.	106	I want milk.	660
Quiere yo pan.	And you, how are you?	403	I want bread.	32
Rasca de mío maga ojos.	One fork is missing.	82	My eyes itch.	64
Sabe cucí si Bob.	I marked your birthday on my calendar.	941	Bob can cook.	823
Sabe tu cosa silá ya hablá?	I like milk.	754	Do you know what they said?	927
Sabe tu cosa ta llamá cunese?	How old are you?	318	Do you know what it's called?	722
Sabe tu cuando ay virá si Tom?	Don't fail to lock the door.	189	Do you know when Tom will be back?	206
Sabe tu cuando llegá su eroplano?	Nobody understands you.	182	Do you know when his plane is arriving?	0
Sabe tu donde?	I'm eating bread.	278	Do you know where?	982
Sabe tu donde le ya nacé?	Don't trust anybody.	687	Do you know where she was born?	588
Sabe tu donde ya si Tom?	I took him to the hospital.	938	Do you know where Tom is?	795
Sabe tu nadá?	Tom has a full beard.	18	Do you know how to swim?	553
Sabe tu por que?	Tom pretended not to know the answer.	947	Do you know why?	336
Sabe tu por qué matunuk el maga cactus?	She's a slob.	76	Do you know why cactus have needles?	904
Sabe tu por qué no quiere si Tom siguí kanaton para Boston?	Do you know what to bring?	773	Do you know why Tom doesn't want to go to Boston with us?	822
Sabe tu por qué silá ya arrestá cun Tom?	There is no smoke without fire.	186	Do you know why Tom was arrested?	339
Sabe tu que hora silá ya vené?	I gave him what little information I had.	350	Do you know what time they came?	377
Sabe tu quien ese gente?	It's happened to me.	975	Do you know who that person is?	322
Sabe tu quien ya cumprá de tuyo painting?	She forgot to turn off the light.	378	Do you know who bought your painting?	172
Sabe tu quien ya hacé quebrá cuneste ventana?	Tom never told me why he had decided to become a teacher.	690	Do you know who broke this window?	189
Sabe yo cosa silá ya hablá.	The tree grows very quickly.	22	I know what they said.	776
Sabe yo cosa ya hacé si Tom.	Is Tom aboard that ship?	1	I know what Tom did.	460
Sacá cuchara.	So you'll do it?	537	Grab a spoon.	143
Sangre ese?	Me too!	990	Is that blood?	295
Sangre lang ese.	The wind grew stronger.	388	It's only blood.	683
Seco ya de mío mga calcetín?	Give me back the TV remote.	509	Are my socks dry already?	584
Sila ya hace el cósa kanila ya habla.	Let's meet on Sunday.	130	They did what they were told.	362
Si pichí tu cuneste botón, ay abrí el puerta.	Are Tom and Mary really married?	508	If you push this button, the door will open.	425
Si pirmi tu tallá afuera ta tomá, ay dejá cuntigo de tuyo esposa.	Russian is very difficult to learn.	437	If you stay out drinking every night, your wife is going to leave you.	166
Si tiene tu coche, puede tu andá y vené masquín cuando tu quiere.	You're nervous.	292	If you have a car, you can come and go at will.	562
Ta admirá sila a unos otros.	She came!	530	They admire each other.	978
Ta alcanzá si Tom cunel quísame.	There are six fish inside the tin can.	305	Tom can touch the ceiling.	919
Ta buscá yo un casa.	Do you know what we did?	772	I'm looking for a house.	960
Ta cargá si María un pakwán.	I have to massage my knees.	636	Mary is carrying a watermelon.	168
Ta comé yo pan.	The train stopped in Baltimore.	951	I'm eating bread.	252
Ta confiá yo contigo.	Your nose is bleeding.	297	I trust you.	353
Ta dale le bañá cunel batâ.	I'm against any kind of abuse.	464	She is giving the baby a bath.	135
Ta desnudá si Tom.	I ate beside my friend.	344	Tom is undressing.	611
Ta duelé de mío bulî.	He is content with his present state.	32	My butt hurts.	911
Ta enseñá kanamon 'history' si Señorita Thomas.	You don't have the time.	683	Miss Thomas teaches us history.	556
Ta existí ba el Dios?	You will study.	878	Does God exist?	538
Ta experienciá el ciudad de aton falta de corriente por seis años ya.	Tom is terrified.	844	Our city has been experiencing power cuts for six years now.	694
Ta hipá ele.	We should be there by noon.	618	He was panting.	152
Talla le na cocina sentáo ta tomá chá.	I'll stay home.	15	She's sitting in the kitchen and drinking tea.	855
Tallá na baño el toalla.	He was knee deep in mud.	557	The towel is in the bathroom.	424
Tallá na bodega si Tom.	Why are you sleeping in a place like this?	726	Tom is in the warehouse.	19
Tallá na cucina si Tom.	Tom's house was completely destroyed.	529	Tom is in the kitchen.	521
Tallí cuntigo el retrato?	Show me what you bought.	485	Do you have the picture?	356
Ta nerviá tu.	Tell the truth.	85	You're nervous.	273
Ta olvidá yo pirmi mío payung na tren.	My spoon is bigger!	132	I am always leaving my umbrella on the train.	227
Ta planeá yo quedá allá por un semana.	Do you know what you're asking?	776	I intend to stay there for a week.	216
Ta quemá el casa.	Is that blood?	267	The house is burning.	639
Ta resollá tamén el maga siembra.	I need some sugar. Do you have any?	643	Plants breathe, too.	563
Ta sangrechá de tuyo nariz.	I can help if you want.	795	Your nose is bleeding.	279
Ta tomá tu café?	Please.	83	Do you drink coffee?	936
Ta tomá vosotros café?	The ship came in sight.	965	Do you drink coffee?	613
Ta vendé frutas si Tom.	This fork is dirty.	590	Tom sells fruit.	347
Temprano kamé ya dispiertá.	He fooled her.	361	We're up early.	402
Tiene kamé party luego de noche.	The coffee is hot.	452	We have a party this evening.	984
Tiene le cincuenta dollares.	They are the same age.	582	He had fifty dollars.	462
Tiene le menos pan.	I have a blue car.	314	He has less bread.	667
Tiene seis pescao adentro del lata.	This wine is red.	28	There are six fish inside the tin can.	275
Tiene tu hilo patí aguja?	I don't give a damn about it!	232	Do you have needle and thread?	909
Tiene un gato adentro de miyo casa.	Are you still up?	59	There's a cat in my house.	875
Tiene un mosca grande na quísame.	You can add sentences that you do not know how to translate.	222	There's a big fly on the ceiling.	918
Tiene un tenedor.	Why don't they like me?	721	There is a fork.	43
Tiene vez, ta hablá yo "sí" masquín quiere yo hablá "no".	We have lunch about noon.	125	Sometimes I say "yes," even though I want to say "no."	824
Tiene yo diez ballpen.	Do you know when he'll learn to drive?	769	I have ten pens.	893
Tiene yo dos anák mujer y dos anák hombre.	When did you come in?	476	I have two daughters and two sons.	659
Tiene yo dos primo.	It's my favorite song.	539	I have two cousins.	131
Tiene yo un coche azul.	Tom has solved that problem.	969	I have a blue car.	304
Todo kita ta man camali, amo ba?	We have plenty money.	600	We all make mistakes, right?	964
Todo'l Sábado ta jugá kamé soccer.	He counted to 100.	347	We play soccer every Saturday.	88
Todo tiene razón.	Are you studying?	811	There's a reason for everything.	208
¿Tú, cuántos años ya?	I don't want to shout.	167	How old are you?	249
¿Tú, de dónde?	Your parents didn't come, did they?	675	From where are you?	746
Tú tiene un agudo sentido del orientación.	Few students use pencils these days.	79	You have a sharp sense of direction.	679
Tú un haragán.	I speak French, too.	768	You're a slob.	869
Uháw pa yo siempre.	Do you know who that person is?	261	I'm still thirsty.	636
Un masajista yo.	What do you want to be when you grow up?	40	I am a masseur.	8
¿Usted, cuántos años ya?	I cannot climb this mountain.	158	How old are you?	969
Usted es un bonita mariposa.	Did anyone see where I left my glasses?	846	You are a beautiful butterfly.	133
¿Usted hay andá de pie o de bús?	I'm not your teacher anymore.	574	Will you go on foot or by bus?	866
¿Usted ta estudía?	He bought a dozen eggs.	906	Are you studying?	331
Vené aquí adentro. Frío allí afuera.	The neighbors are noisy.	411	Come inside. It's cold outside.	874
Vené aquí y ayudá cumigo.	Please add a new sentence.	546	Come here and help me.	551
