source_sent	target_sent	target_id	gold_sent	gold_id
Kon ta e mihó manera pa prepará pa persekushon, i dikon?	(Colossians 4:5, 6) Imitating Jesus in the work of making disciples calls for effort, but it will make your teaching effective because it will help you “to give an answer to each one” according to his individual need.	304	(2 Samuel 22:31; Exodus 1:18-20) But Jehovah’s blessing did not stop there.	5
Bo Nòmber Tin Dios Su Nòmber Aden?	(Lev. 5:1) However, in many cases that do not involve serious wrongdoing, it may be possible to resolve a difference without involving anyone else, not even the elders.	41	After my introduction to Jehovah’s Witnesses, I feel that I have at last found the way​—the right way!	182
Josué a remarká: “No tabatin un dia manera esei, ni promé ni despues, ku SEÑOR a skucha bos di un hòmber; pasobra SEÑOR [mes] a bringa pa Israel.”—Josué 10:1-14.	“Other sheep,” ones who have the hope of living eternally on a paradise earth.	253	God’s Name in Your Name?	726
3:⁠15) Pa nos por kumpli ku e konseho ei, nos tin ku hasi mas ku djis bisa: “Mi no tin mag di hasi esei.”	It requires forethought and planning, especially on the part of parents.	927	• In the case of anointed Christians, what is sown and what is raised up?	570
Pero e proa ta pega i olanan ta kibra e parti patras dje barcu na pida-pida.	[Credit Line]	35	7 Regarding Abraham’s faith, God’s Word states: “[Abraham] put faith in Jehovah; and he proceeded to count it to him as righteousness.”	33
Bo A Tuma Nota?	You know that if you allow yourself to be intimidated and go along with the crowd, you will disappoint your parents and Jehovah.	513	[Blurb on page 14]	691
Sí!	But the householder, a respected member of the American Legion, apologized, saying: “I can’t entertain you tonight because I forgot that we’re going downtown to a movie.”	407	(Read Mark 3:4-6.)	968
(Juan 17:⁠5) E ta “e prinsipio di e kreashon di Dios.”	^Try Ubuntu MID without installing	220	• Why should we continue to sound Jehovah’s warning?	620
El a haña trabou komo barbero na Maribor, un stat den Slovenia serka di frontera ku Oustria, i a kuminsá prediká na su klientenan, kendenan generalmente tabata sinta ketu skucha miéntras e ta feita nan.	Clearly, Jehovah is neither stern nor rigid.	446	A famished lion feels no pity for its prey.	334
Yehova ta perkurá algu hopi mas mihó, algu ku asta e hendenan di mas riku na mundu rara bes ta haña.	Noah was told to build an ark, a vessel longer than a football field and higher than a five-story building.	490	Further, he trained their children to do what they could to help out.	420
(Luk. 23:43, NW) Siendo ku opviamente e hòmber akí tabata un hudiu, e no tabatin mester di splikashon tokante Paradeis.	However, God’s inspired message to humankind​—the Bible—​assures us that he is not a distant entity devoid of concern for individuals.	239	Why was Asaph “envious of the boasters”?	806
Un Meta Excelente pa Cosechadónan	Looking back, I can see that Jehovah God used such situations to train me to meet the challenge of being one of the only two of Jehovah’s Witnesses in Bolivia, a South American country the size of France.	86	Both of us felt, though, that our friendship had grown.	791
Atrabes di añanan mi a papia cu graduadonan di vários seminario teológico i mi a mira con nan entrenamentu teológico a destruí nan fe den Dios i su Palabra, Bijbel.	Holding their large wings open, they stand erect and display the beautiful colors of their wing feathers.	402	Further, before being appointed, they demonstrated that they had a clear understanding of the Scriptures and that they were qualified to teach what is healthful.	144
Algun ruman ku a nenga di mata otro hende a ser mandá den e promé filanan di bataya pa nan pèrdè nan bida.	You may gain more insight into your children​—and provide a more positive influence—​than you may think is even possible.	476	(Revelation 21:3, 4) All of this appealed to the boy, and he came back every day to learn more.	78
Lázaro a kuminsá biba atrobe.	GOD TAKES NO PLEASURE IN THE DEATH OF HUMANS, INCLUDING THE WICKED.	43	Yes.	880
Un “Promé” i un “Mihó” Resurekshon	Fig trees growing at the edges of vineyards in ancient Israel offered field workers ideal places for a brief rest.	207	The “hell” of the Bible is not Satan’s abode.	772
Pa Isaac, cu tabata na punto di haña responsabilidadnan pisá, meditacion sin distraicion asina lo por a yud’é clara su mente, organisá su pensamentunan i evaluá su prioridadnan.	Remember, too, that Jehovah sees the heart, not merely the outward show.	522	How can the congregation help you to reduce anxiety?	587
El a bisa: “Nos a taha boso estriktamente pa no sigui siña den e nòmber [di Hesus], i mira, boso a yena Yerusalèm ku boso siñansa.”	• Why can we say that it is possible to sin against the holy spirit?	930	They would also aid brothers when difficulties involving blood arose.	465
(Mateo 9:37, 38) E palabranan ei tabatin un nifikashon spesial pa e graduadonan di e di 116 klas di e Skol Bíbliko di Galaad di Watchtower miéntras nan tabata prepará pa bai nan asignashon komo misionero.	Eighty-one priests confronted him and endeavored to correct him.	17	(Romans 5:12) As a perfect man, Jesus sacrificed his human life, thus providing the ransom that makes it possible for faithful humans to gain everlasting life.​—11/15, pages 5-6.	248
4. (a) Kiko tabata e mentiranan ku Satanas a papia den Edén? (b) Kiko nos tin ku hasi pa Satanas no gaña nos?	Really, it is your parents who have to answer to God for how you have been treated.	455	KINGDOM RULERSHIP NOW IN ACTION	447
Jesus a ilustrá e situacion aki ora el a papia di dos caminda simbólico.	Yet, there is another sound that is heard throughout this beautiful land.	720	6, 7. Why is walking with God the very best course?	569
“Un Sumo Saserdote Miserikòrdioso i Fiel”	Contrast that with the costs of an unwillingness to forgive​—poor health, broken relationships, stress, and difficult communication.	706	“Praise Jah! . . .	897
Por ehèmpel, nan a skirbi un artíkulo den The Journal of the American Medical Association (27 di novèmber 1981; reimprimí den e foyeto Con sanger por salba bo bida? página 27-9).* E artíkulo ei a sita for di Génesis, Levítiko i Echonan.	(Heb. 3:1) Jesus is not ashamed to call the anointed ones “brothers.”​—Heb. 2:11.	864	Christ holds royal authority and possesses the power to command.​—Psalm 2:8, 9; Isaiah 55:4; Daniel 7:13, 14.	727
El a bisa: “Muchanan ta hañando ménos disiplina.	Examples of Mourning in the Bible	539	(Amos 1:1; 7:14) In the days of Elijah the prophet, when a famine came upon Israel, Elijah had to depend on the hospitality of a poor widow, whose meager supply of flour and oil were miraculously sustained during the famine.	378
Jessica tabatin cu lucha cu un otro realidad.	Facing Widowhood I would like to express my sincere appreciation for Barbara Schweizer’s story, “Finding Comfort in ‘the Valley of Deep Shadow.’”	244	Revelation 21:14, written decades after Paul’s letters to Timothy, mentions 12 “foundation stones” inscribed with the names of the 12 apostles.	440
Nan mester a stima Dios, obedesé su bos i tene duru na dje.	Then, citizens of God’s Kingdom will care for and enjoy the beautiful oceans and their marine inhabitants to the full.	652	[Credit Line]	30
Kon kristiannan individual mester reakshoná riba e kuminda spiritual oportuno ku ta bini di e esklabo i su desishonnan relashoná ku e organisashon?	We have what reasons to preach with boldness?	784	So it was very difficult to give up these weapons.”	401
Asta tin studiante ta kuminsá nan estudio na seminario komo kreyente di Beibel, i pa tempu ku nan gradua, nan a bira sképtiko!	8 Advancement in the field of transportation has facilitated the preaching work.	721	Like Paul, we too can proclaim with conviction that there will be a resurrection.	476
Jeremias a sigui bisa: “Esnan ku a muri pa medio di spada ta mas afortuná ku esnan ku a muri dor di hamber; pasobra poko-poko esakinan ta kaba na nada pa falta di e frutanan di kunuku.”—Lamentashonnan 4:6, 9.	Not only did it help Magdalena’s classmates to come to know and understand Jehovah’s Witnesses better but it also encouraged many of the young people to think about the purpose of life.	73	Five years later, I was living with another woman, Elvira, when I once again came in contact with Jehovah’s Witnesses.	801
Siña mucha pa nan no core pasa nunca bou di porta di garashi ora e ta moviendo, foral si e porta ta di coriente.	However, as stated at 2 Samuel 23:18, 19, he was the head of 30 warriors and was more distinguished than any of them.	797	Not only did it help Magdalena’s classmates to come to know and understand Jehovah’s Witnesses better but it also encouraged many of the young people to think about the purpose of life.	72
9 Awor Yehova ta kuminsá suministrá mas detaye dje resúmen duná na Isaías 60:1-3.	Hence, they feel that there is nothing wrong with worshipping God in any way they please.	709	[Picture on page 7]	351
Satanas i su demoñonan ta gaña henter mundu.—Lesa Revelashon 12:9.	How Paint Is Made	518	How, then, were these buildings—maintained even now at spiraling costs—financed in the past?	222
Ademas, mi tabatin e goso di observá cincu ruman homber local crece bira wardadó bondadoso dje tou.	My son gave his first public Bible reading at our Christian meetings at the age of four.”	591	Speak God’s Word With Boldness, 11/15	628
10 Un di e mihó maneranan pa mustra generosidat ta di usa nos tempu i energia pa yuda i animá otro hende.	Jesus taught his disciples to ask Jehovah for holy spirit.	586	(Ephesians 4:24) This means allowing Jehovah to mold and change us.	154
Den tumamentu di decision, hende no a traha un bon nomber.	(Revelation 21:3, 4) All of this appealed to the boy, and he came back every day to learn more.	57	Paul advised them: “For your part, brothers, do not give up in doing right.”​—2 Thessalonians 3:13.	285
KON LO BO KONTESTÁ?	(Judges 4:24; 5:31) How blessed were Deborah, Barak, and Jael for putting faith in Jehovah God!	956	However, contemporary texts indicate that among the Jews, a woman may have acquired resources in various ways: (1) as an inheritance if her father died without sons, (2) as property given to her, (3) as money stipulated in a marriage contract as due her in case of divorce, (4) as maintenance from a deceased husband’s estate, or (5) as personal earnings.	287
Maske David kisas tabata desepshoná ku e no por a kumpli ku su deseo, el a sostené e proyekto ku tur loke e tabata por.	So well-known has it become that it is often referred to as the Golden Rule.	379	Obviously, Jehovah was still the Universal Sovereign, and as a caring Father, he used his great power to protect his people.​—Read Exodus 14:13, 14.	534
Sea kual sea e motibu, realidat ta ku hopi hende tin problema pa pone konfiansa den promesa di kualke persona.	(Psalm 37:11; Revelation 21:4) It is a challenge to bring this message to all, in a country that is about the same size as Great Britain.	717	Similarly, we who wait for Jehovah find happiness in helping others draw close to God.	271
• Di con nos mester sigui busca Jehova, husticia i suavedad?	Jotham/Ahaz ․․․․ 777/762 ․․․․	288	In the view of some Jewish religious leaders, contact with the opposite sex could lead only to lust.	779
Ki prueba Daniel i su tres kompañeronan hebreo a konfrontá den e korte real di Babilonia?	(Acts 11:19-21; 19:1, 19, 20) Those early Christians prospered spiritually because they had God’s blessing.​—Prov. 10:22.	330	However, there is a sure cure for the problem of poor health, and millions have already discovered it.	87
Mi propio sirbidónan lo come, pero boso mes lo padecé di hamber.	(1 Peter 4:8) And are not elders who are humble and mild-tempered truly refreshing?	294	His Word, the Bible, has much to say on the subject.	478
Laga nos no desesperá.	(Prov. 12:18) If they do not address the underlying problem, their marriage may be headed for tragedy.​—Read James 3:7-10, 17, 18.	224	In describing the real-life experience of Jesus’ disciples as they struggled to cross the Sea of Galilee in a boat, the Gospel writer Mark says that they were “hard put to it in their rowing, for the wind was against them.”	110
Jehova Dios ta primintí di trece pas mundial, no dor di lapi e sistema di cosnan aki, sino dor di trece “un tera nobo” den cua “husticia lo tin cu biba.” (2 Pedro 3:13) Sí, mediante e Reino di Dios, nos globo lo ser transformá den un hogar pacífico i felis caminda bida i trabou lo ta un goso constant pa henter humanidad obediente.	Patrick developed extremist views influenced by virulent nationalism and deep anti-British prejudices.	929	Looking back, I can see that Jehovah God used such situations to train me to meet the challenge of being one of the only two of Jehovah’s Witnesses in Bolivia, a South American country the size of France.	55
Satanas kier pone nos kere cu e amor di Dios a fria.	However, there is a sure cure for the problem of poor health, and millions have already discovered it.	83	Let us consider what Jesus meant when he said: “Stop judging.”	42
Su deseo di wowo a kousa su destrukshon i di “tur loke tabata pertenesé na dje.”	How Jehovah must rejoice when young ones who practice what they have learned muster up courage to witness at school!​—Proverbs 27:11; Hebrews 6:10.	979	18 Our final protection against the influence of Satan and his demons is God’s word, or message, recorded in the Bible.	424
(Mat. 7:12) Ora nos trata otro hende manera Hesus a konsehá, nos ta kumpliendo ku e spiritu tras di e “Lei” (Génesis te Deuteronomio) i “e Profetanan” (e bukinan profétiko di e Skrituranan Hebreo).	21 Jesus Christ unquestionably proved to be the foretold “Wonderful Counselor.”	846	No doubt you would be concerned.	38
8. (a) Kon e efekto di emoshonnan negativo por debilitá nos? (b) Ki aktitut Hesus tabatin?	Bible knowledge is essential.	182	It may make you curious.	763
Un organisashon a yega di bisa ku violensia ta “un problema di salubridat públiko rònt mundu ku ta sigui oumentá.”	The Scriptures warn us that one can even act “too smoothly to himself in his own eyes to find out his error so as to hate it.”	215	Earth would be a lifeless planet.	822
Diesshete aña pasá mi mama tabata enbolbí den un aksidente di outo.	It is valuable to be a good neighbor when adversity strikes.	248	It was part of the religion of the ancients, and was the very root of all mythology.”	972
Ora mi a yega na e edifisio straño ei, mi a sinti hopi miedu.	In what three areas have we been well-equipped to carry out the commission to preach the good news?	155	Marco: “Our Bible teacher used the Scriptures to answer every question my wife and I had.	518
(Mat. 19:6) E salmista ta rekordá nos ku un voto òf promesa solèm ta algu masha serio ora el a bisa: “Ofresé na Dios un sakrifisio di gradisimentu, i paga bo promesanan na e Haltísimo.”	Considering their situation, you may even be able to take care of some errands for them.	630	But what if while waiting for this Kingdom, you become a victim of cruelty?	275
Ora mi a haña sa despues ku algun hende violento tabata buska mi problema, mi a paketá mi kosnan lihé i kohe e siguiente trein pa sali for di e stat!	Jehovah promised this God-fearing patriarch: “By means of your seed all nations of the earth will certainly bless themselves due to the fact that you have listened to my voice.”	25	On the other hand, you can sometimes hear a stag bellowing in the Swiss National Park, where they are numerous.	602
Nos amor pa Yehova i pa nos rumannan kristian stimá a bira mas profundo!”	What effect did faith have on Rahab’s life?	353	This led to many Bible discussions with her and her husband in my home.	466
Por ehèmpel, pa medio di e poder di Dios “solo a keda para, i luna a keda para, te ora ku e nashon a tuma vengansa riba su enemigunan.”	To eliminate the ecological debt caused by man, God will rebalance the ecological budget, so to speak.	225	One way to do this is to be careful when choosing friends.	611
(Yeremías 7:31; Romanonan 6:7) I desasternan natural ta mata tur klase di hende. Pues, nan no ta obra di Dios sino susesonan imprevisto ku por afektá tur hende.—Eklesiástes 9:11, NW.	One reason could be that you desire a measure of independence.	939	Skin color changes.	238
6 Ta bèrdat ku den Pablo su karta na e Korintionan, el a usa e palabra “débil” pa referí na algun persona den kongregashon. Pero, el a hasi esaki pa indiká kon algun hende ku no tabata kristian tabata pensa di e kristiannan di promé siglo.	(James 1:17) Jehovah, “the happy God,” is constantly giving.	975	In many cases, those who make themselves available to move to where the need is greater or to serve in another language field are very qualified publishers.	835
Sí, bo celebro ta haci bo único.	Like that sister, some parents have reasoned that it is better for their child to postpone baptism until he has outgrown the childish tendency to behave foolishly.	411	The dodo was a large, heavy, flightless bird that became extinct in 1681.	467
Elias a ser hibá den un warwarú, i su asistènt, Eliseo, a siguié komo profeta.	What About Racial Pride?”	990	He might appreciate help to follow the program and perhaps to find scriptures being read.	149
Mi Mester Bira Miembro di un Club Deportivo?	He thought the latter would be better, so we opted for the angioplasty.	761	(Read 2 Peter 2:18, 19.)	619
Na aña 1950, un guera a kuminsá na Korea den kua Merka tambe tabata enbolbí. Nan a yama mi pa di dos biaha, i mi a presentá na Fort Hayes.	We knew neither the Bible nor Jehovah’s Witnesses, but we were convinced that we could make the world a much better place to live in if all people worked hard enough at it.	123	Will you be a good citizen of God’s Kingdom at that time?	669
Yeremías 5:31 ta bisa: “E profetanan ta profetisá ku engaño, i e saserdotenan ta goberná manera nan ta haña ta bon. . . .	Then my world suddenly fell apart.	941	Noise may not alter the overall speed at which you work, but it can have a bearing on the number of errors you make.	913
(Salmo 25:9; Isaías 54:13) E caminda ei ta e caminda di amor.	(Rom. 15:4) Much of what is stated there relates both to situations affecting God’s people since the Messianic Kingdom was established in heaven in 1914 and to exciting events that will unfold in the very near future.	401	2, 3. (a) Why does the Bible not give us rules for every situation in life? (b) What questions will be considered in this article?	733
E ora ei el kohe un kakumbein di un buriku i mata mil enemigu kuné.—Huesnan 15:10-15.	Philo’s first language was Greek, as was true of many Jews in Alexandria.	723	But let those of us who still have some strength and vigor take to heart the inspired words: “Remember . . . your Grand Creator . . . before the days of distress come.”​—Eccl. 12:1.	585
I si ta parce cu otro medidanan ta necesario pa drecha e asuntu, tene confiansa cu Jehova lo guia e ancianonan pa haci loke ta hustu i corecto.—Galationan 6:10; 2 Tesalonicensenan 3:13.	The Great Sea	190	Throughout the year 2003, how might we keep in mind the words of our yeartext, and with what result?	662
Brian: Korekto.	Never should we underestimate the value of demonstrations, perhaps allowing ourselves to become distracted.	554	When this illustration is applied to marriage, it includes the husband and wife, the first two strands, who are intertwined with the central strand, Jehovah God.	656
Despues el a siña su disipelnan resa pidi Dios: “Ku bo boluntat sosodé na tera meskos ku den shelu.”	Moreover, we should “put [our] mouth in the very dust,” that is, humbly submit to trials, recognizing that what God allows to happen is permitted for good reason.	347	(Eph. 2:15, 16; Col. 1:20; 1 John 2:1, 2) To that end, Jesus endured injustice, reviling, torture, and finally death.	265
Keda Balansá	In describing the real-life experience of Jesus’ disciples as they struggled to cross the Sea of Galilee in a boat, the Gospel writer Mark says that they were “hard put to it in their rowing, for the wind was against them.”	85	Brian: Right.	899
Salmo 145:9 ta bisa: “SEÑOR ta bon pa tur, i su miserikòrdianan ta riba tur su obranan.”	A ride in its individual electrically propelled cars was a great improvement over the sulfurous experience endured by riders on the first London Underground!	612	THE fight against organized crime is on worldwide.	387
Pero si e ta bisa ku tabatin algu bon den dje ‘pa ku Yehova.’	Confused, I ran home and told my adoptive mother what had happened.	747	Consequently, for thousands of years, uncountable coronations, revolutions, coups, appointments, elections, assassinations, and regime changes have occurred.	276
Kiko lo tabata nan rekompensa?	By contrast, strong marriage bonds are forged when husband and wife treat each other in a forgiving way, as Jehovah treats them.​—Mic. 7:18, 19.	925	“[People from] many nations will certainly go and say: ‘Come, you people, and let us go up to the mountain of Jehovah and to the house of the God of Jacob; and he will instruct us about his ways, and we will walk in his paths.’ . . .	634
Lès pa Nos:	▪ ‘Vicious Balkan gangs put Mafia in the shade.	32	Although I miss him very much, I am comforted by the fact that he is in good hands, and I know that Jehovah will remember him along with millions of others in the resurrection.​—John 5:28, 29.	331
Tres cosmonauta ta keda den e stacion pa 23 dia.	I had been around the truth since infancy.	856	She visited me as often as possible in prison and sent me a food parcel once a month.	589
