Text	Wiki_ID	Wikidata_ID	Source
Landan	None	Q84	OpenTapioca
Landan	None	Q84	OpenTapioca
Jumieka	None	Q766	OpenTapioca
BBC	None	Q9531	OpenTapioca
Empire Service	None	Q989490	OpenTapioca
Maakos Gyaavi	854	Q272504	Wikipedia
Dis	None	Q504031	OpenTapioca
ina	None	Q1665109	OpenTapioca
Izrel	631	Q801	Wikipedia
Yunaitid Stiet	1543	Q30	Wikipedia
Rastafarai	1164	Q101462	Wikipedia
Porgi	None	Q12372677	OpenTapioca
Bes	None	Q1151537	OpenTapioca
Bess	None	Q468245	OpenTapioca
Jumieka	None	Q766	OpenTapioca
Instityuut a Jumieka	None	Q6040469	OpenTapioca
Kinston	None	Q34692	OpenTapioca
kantinent	721	Q5107	Wikipedia
Ieja	547	Q48	Wikipedia
Atlantik Uoshan	157	Q97	Wikipedia
Meditarienian Sii	919	Q4918	Wikipedia
Afrika	50	Q15	Wikipedia
Afrika	50	Q15	Wikipedia
frii wil	453	Q9476	Wikipedia
nastisizim	1013	Q48420	Wikipedia
Kristianiti	765	Q5043	Wikipedia
Izlam	628	Q432	Wikipedia
India	580	Q668	Wikipedia
Iran	598	Q794	Wikipedia
Ivoluushan	2237	Q1063	Wikipedia
animal	2246	Q729	Wikipedia
pravins a Soria	1117	Q55276	Wikipedia
Kiastiil ahn León	735	Q5739	Wikipedia
Spien	1332	Q29	Wikipedia
pravins a Soria	1117	Q55276	Wikipedia
Kiastiil ahn León	735	Q5739	Wikipedia
Spien	1332	Q29	Wikipedia
stiet	1339	Q3624078	Wikipedia
Latn	804	Q397	Wikipedia
Yuropiyan Yuunian	2067	Q458	Wikipedia
gobament	501	Q7188	Wikipedia
stiet	1339	Q3624078	Wikipedia
diskriminieshan	374	Q169207	Wikipedia
laif	791	Q3	Wikipedia
jenda	652	Q48277	Wikipedia
kola	752	Q1075	Wikipedia
rilijan	1190	Q9174	Wikipedia
disabiliti	2567	Q12131	Wikipedia
taat	1362	Q9420	Wikipedia
rilijan	1190	Q9174	Wikipedia
laa	787	Q7748	Wikipedia
palitix	1068	Q7163	Wikipedia
stiet	1339	Q3624078	Wikipedia
Frans	442	Q142	Wikipedia
Itali	625	Q38	Wikipedia
Spien	1332	Q29	Wikipedia
Manako	881	Q235	Wikipedia
stiet	1339	Q3624078	Wikipedia
laa	787	Q7748	Wikipedia
konchri	759	Q6256	Wikipedia
gobament	501	Q7188	Wikipedia
libati	817	Q2979	Wikipedia
kolcha	753	Q11042	Wikipedia
Plieto	1098	Q859	Wikipedia
Latn	804	Q397	Wikipedia
Bulgieria	263	Q219	Wikipedia
Finlan	433	Q33	Wikipedia
stiet	1339	Q3624078	Wikipedia
milichri	943	Q8473	Wikipedia
duo	None	Q109940	OpenTapioca
piis	1090	Q454	Wikipedia
Paragwai	1080	Q733	Wikipedia
enaji	2057	Q11379	Wikipedia
Landan	793	Q84	Wikipedia
Chili	312	Q298	Wikipedia
kompini	758	Q783794	Wikipedia
matimatikal kanstant	910	Q186509	Wikipedia
nalij	1005	Q9081	Wikipedia
nomba	1040	Q11563	Wikipedia
moni	2077	Q1368	Wikipedia
kluodin	750	Q11460	Wikipedia
agrikolcha	53	Q11451	Wikipedia
Yunaitid Nieshan	2066	Q1065	Wikipedia
fizix	436	Q413	Wikipedia
mata	2297	Q35758	Wikipedia
mas	2295	Q11423	Wikipedia
pruotan	2273	Q2294	Wikipedia
Standad Magl	2268	Q18338	Wikipedia
fizix	436	Q413	Wikipedia
ina	None	Q1665109	OpenTapioca
lichicha	821	Q8242	Wikipedia
Yunaitid Stiet	1543	Q30	Wikipedia
Molduova	954	Q217	Wikipedia
Venizuela	1473	Q717	Wikipedia
Iijip	560	Q79	Wikipedia
Ingglan	591	Q21	Wikipedia
Itali	625	Q38	Wikipedia
Toerki	1398	Q43	Wikipedia
Palitikal sayans	1067	Q36442	Wikipedia
suosialaji	1354	Q21201	Wikipedia
filasafi	428	Q5891	Wikipedia
suoshal muuvment	2023	Q49773	Wikipedia
paluushan	1963	Q58734	Wikipedia
ikalaji	2241	Q7150	Wikipedia
suoshal muuvment	2023	Q49773	Wikipedia
ikosistim	2236	Q37813	Wikipedia
elt	395	Q12147	Wikipedia
enaji	2057	Q11379	Wikipedia
enaji	2057	Q11379	Wikipedia
intoernal komboshan injin	2398	Q12757	Wikipedia
stiim injin	2400	Q12760	Wikipedia
iit	2021	Q44432	Wikipedia
fuos	2058	Q11402	Wikipedia
suoshal muuvment	2023	Q49773	Wikipedia
marid	898	Q8445	Wikipedia
abaashan	34	Q8452	Wikipedia
Wol Waid Web	2349	Q466	Wikipedia
riedio	2053	Q872	Wikipedia
Intanet	2045	Q75	Wikipedia
sivl raits	1849	Q191600	Wikipedia
Amoerkaz	110	Q828	Wikipedia
diskriminieshan	374	Q169207	Wikipedia
Ieja	547	Q48	Wikipedia
Afrika	50	Q15	Wikipedia
Doch	379	Q7411	Wikipedia
enaji	2057	Q11379	Wikipedia
fizix	436	Q413	Wikipedia
kuantom mikianix	2367	Q944	Wikipedia
sayans	1249	Q336	Wikipedia
injinierin	593	Q11023	Wikipedia
teknalaji	1388	Q11016	Wikipedia
fizix	436	Q413	Wikipedia
fizix	436	Q413	Wikipedia
Oert	2456	Q2	Wikipedia
milichri	943	Q8473	Wikipedia
matimatix	2018	Q395	Wikipedia
ikanamix	567	Q8134	Wikipedia
palitikal sayans	1067	Q36442	Wikipedia
lajik	792	Q8078	Wikipedia
sayans	1249	Q336	Wikipedia
matimatix	2018	Q395	Wikipedia
Oert	None	Q2	OpenTapioca
Wol Waar II	1528	Q362	Wikipedia
Nyuu Yaak Siti	1046	Q60	Wikipedia
Ingglish	592	Q1860	Wikipedia
French	446	Q150	Wikipedia
Panish	1071	Q1321	Wikipedia
Italian	626	Q652	Wikipedia
Yuurop	1557	Q46	Wikipedia
Nobel	None	Q23810	OpenTapioca
Intanashinal Red Kraas ah Red Krisent Muuvment	None	Q7178	OpenTapioca
Yunaitid Nieshan	2066	Q1065	Wikipedia
Suitsalan	1347	Q39	Wikipedia
chried	2085	Q601401	Wikipedia
Ruom	1206	Q220	Wikipedia
Mikelanjelo	941	Q5592	Wikipedia
gud	520	Q28877	Wikipedia
Yuropiyan Yuunian	2067	Q458	Wikipedia
Aschria	148	Q40	Wikipedia
Beljiom	202	Q31	Wikipedia
Saipros	1217	Q229	Wikipedia
Estuonia	411	Q191	Wikipedia
Finlan	433	Q33	Wikipedia
Frans	442	Q142	Wikipedia
Joermani	666	Q183	Wikipedia
Griis	516	Q41	Wikipedia
Itali	625	Q38	Wikipedia
Latvia	807	Q211	Wikipedia
Lituyenia	832	Q37	Wikipedia
Logzimboerg	835	Q32	Wikipedia
Malta	877	Q233	Wikipedia
Nedalanz	1020	Q55	Wikipedia
Puotigal	1142	Q45	Wikipedia
Slovakia	1312	Q214	Wikipedia
Sloviinia	1313	Q215	Wikipedia
Spien	1332	Q29	Wikipedia
Japan	649	Q17	Wikipedia
yuuro	2078	Q4916	Wikipedia
pong stoerlin	2080	Q25224	Wikipedia
Yunaitid Kindom	1541	Q145	Wikipedia
moni	2077	Q1368	Wikipedia
Chaina	304	Q29520	Wikipedia
Yunaitid Stiet	1543	Q30	Wikipedia
finans	432	Q43015	Wikipedia
moni	2077	Q1368	Wikipedia
gud	520	Q28877	Wikipedia
maakit	851	Q37654	Wikipedia
gobament	501	Q7188	Wikipedia
lie	None	Q87720384	OpenTapioca
ina	None	Q1665109	OpenTapioca
ina	None	Q1665109	OpenTapioca
bailoji	177	Q420	Wikipedia
fonggos	2257	Q764	Wikipedia
Ieja	547	Q48	Wikipedia
Ieja	547	Q48	Wikipedia
Ieja	547	Q48	Wikipedia
saikalaji	1215	Q9418	Wikipedia
imuoshan	577	Q9415	Wikipedia
fizix	436	Q413	Wikipedia
enaji	2057	Q11379	Wikipedia
Kiaklikizim	None	Q1841	OpenTapioca
ina	None	Q1665109	OpenTapioca
ina	None	Q1665109	OpenTapioca
Kiaklikizim	None	Q1841	OpenTapioca
Ruom,[1	None	Q220	OpenTapioca
Iistan Aatadax Choch	None	Q35032	OpenTapioca
Kiaklikizim	None	Q1841	OpenTapioca
Ruoman Kiaklik Choch	None	Q9592	OpenTapioca
ina	None	Q1665109	OpenTapioca
Sin	None	Q148	OpenTapioca
Puop	None	Q19546	OpenTapioca
Kristian	None	Q1369897	OpenTapioca
Ruoman Kiaklik Choch	None	Q9592	OpenTapioca
Puop	None	Q19546	OpenTapioca
ina	None	Q1665109	OpenTapioca
ina	None	Q1665109	OpenTapioca
Mieri	None	Q345	OpenTapioca
Mariám	None	Q1478857	OpenTapioca
ܡܪܝܡ‎	None	Q345	OpenTapioca
Mariam‎	None	Q1478857	OpenTapioca
מִרְיָם"‎	None	Q345	OpenTapioca
KI	None	Q710	OpenTapioca
Mieri	2141	Q345	Wikipedia
Iistan Aatadax Choch	563	Q35032	Wikipedia
French	446	Q150	Wikipedia
Beljiom	202	Q31	Wikipedia
Albienia	65	Q222	Wikipedia
Organization of the Petroleum Exporting Countries	None	Q7795	OpenTapioca
OPEC	None	Q7795	OpenTapioca
OPEP	None	Q7795	OpenTapioca
ina	None	Q1665109	OpenTapioca
ina	None	Q1665109	OpenTapioca
Bagdad	None	Q1530	OpenTapioca
ina	None	Q1665109	OpenTapioca
Viena	None	Q1741	OpenTapioca
OPEC	None	Q7795	OpenTapioca
Aljiiria	90	Q262	Wikipedia
Angguola	120	Q916	Wikipedia
Iran	598	Q794	Wikipedia
Kuwiet	774	Q817	Wikipedia
Libia	818	Q1016	Wikipedia
Naijiiria	1003	Q1033	Wikipedia
Kata	724	Q846	Wikipedia
Saadi Ariebia	1212	Q851	Wikipedia
Yunaitid Arab Emiret	1540	Q878	Wikipedia
Venizuela	1473	Q717	Wikipedia
AD	None	Q228	OpenTapioca
chrii	None	Q10884	OpenTapioca
duo	None	Q109940	OpenTapioca
put	None	Q34442	OpenTapioca
A	None	Q48	OpenTapioca
lak	None	Q23397	OpenTapioca
wol	None	Q42329	OpenTapioca
Kiansa	None	Q22395141	OpenTapioca
Yunaitid Stiet	None	Q30	OpenTapioca
nomba	1040	Q11563	Wikipedia
riil nomba	2397	Q12916	Wikipedia
ikwiejan	2495	Q11345	Wikipedia
ina	None	Q1665109	OpenTapioca
pavati	2019	Q10294	Wikipedia
gens	None	Q899409	OpenTapioca
Tesin	None	Q12724	OpenTapioca
Afrika	50	Q15	Wikipedia
Sanskrit	1237	Q11059	Wikipedia
suo	None	Q920544	OpenTapioca
chrii	None	Q10884	OpenTapioca
ina	None	Q1665109	OpenTapioca
ina	None	Q1665109	OpenTapioca
duo	None	Q109940	OpenTapioca
DM	None	Q784	OpenTapioca
refa	None	Q1511064	OpenTapioca
A	None	Q48	OpenTapioca
chrii	None	Q10884	OpenTapioca
fizikal exasaiz	2115	Q219067	Wikipedia
chrii	None	Q10884	OpenTapioca
long	837	Q7886	Wikipedia
ina	None	Q1665109	OpenTapioca
Taip	None	Q1394627	OpenTapioca
A	None	Q48	OpenTapioca
Taip	None	Q1394627	OpenTapioca
Taip	None	Q1394627	OpenTapioca
A	None	Q48	OpenTapioca
Wol Elt Aaganizieshan	2070	Q7817	Wikipedia
Wol Elt Aaganizieshan	2070	Q7817	Wikipedia
leg	None	Q23397	OpenTapioca
kaman kuol	2161	Q12125	Wikipedia
Outa	None	Q22459012	OpenTapioca
suo	None	Q920544	OpenTapioca
Yunaitid Stiet	None	Q30	OpenTapioca
CDC	None	Q583725	OpenTapioca
sain	None	Q3372171	OpenTapioca
Ef	None	Q286875	OpenTapioca
mont	None	Q23834496	OpenTapioca
Ieja	547	Q48	Wikipedia
Latn Amoerka	806	Q12585	Wikipedia
chrii	None	Q10884	OpenTapioca
P.	None	Q562	OpenTapioca
Nyuutan laa a muoshan	2278	Q38433	Wikipedia
klasikal mikianix	2056	Q11397	Wikipedia
Ruom	1206	Q220	Wikipedia
Ruom	1206	Q220	Wikipedia
Itali	625	Q38	Wikipedia
Spien	1332	Q29	Wikipedia
Frans	442	Q142	Wikipedia
Griis	516	Q41	Wikipedia
Latn	804	Q397	Wikipedia
Ruoman Ripoblik	2171	Q17167	Wikipedia
gobament	501	Q7188	Wikipedia
Meditarienian Sii	919	Q4918	Wikipedia
Yuurop	1557	Q46	Wikipedia
Afrika	50	Q15	Wikipedia
Agostos	161	Q1405	Wikipedia
lichicha	821	Q8242	Wikipedia
Griik languij	515	Q9129	Wikipedia
Bizantiin Empaya	217	Q12544	Wikipedia
Uoma	1435	Q6691	Wikipedia
Iliad	571	Q8275	Wikipedia
Adisi	43	Q35160	Wikipedia
Eroduotos	2641	Q26825	Wikipedia
Tuusididiiz	2642	Q41683	Wikipedia
Sakratiiz	1218	Q913	Wikipedia
Plieto	1098	Q859	Wikipedia
Aristakl	141	Q868	Wikipedia
sayans	1249	Q336	Wikipedia
medisn	918	Q11190	Wikipedia
Uoma	1435	Q6691	Wikipedia
Iliad	571	Q8275	Wikipedia
Adisi	43	Q35160	Wikipedia
Chuojan Waar	2185	Q42937	Wikipedia
Itali	625	Q38	Wikipedia
Oert	None	Q2	OpenTapioca
Oert	None	Q2	OpenTapioca
Oert	None	Q2	OpenTapioca
ina	None	Q1665109	OpenTapioca
chrii	None	Q10884	OpenTapioca
mek	None	Q96	OpenTapioca
Dis	None	Q504031	OpenTapioca
ina	None	Q1665109	OpenTapioca
ina	None	Q1665109	OpenTapioca
ina	None	Q1665109	OpenTapioca
ina	None	Q1665109	OpenTapioca
ina	None	Q1665109	OpenTapioca
ina	None	Q1665109	OpenTapioca
ina	None	Q1665109	OpenTapioca
ina	None	Q1665109	OpenTapioca
ina	None	Q1665109	OpenTapioca
L	None	Q1043	OpenTapioca
ina	None	Q1665109	OpenTapioca
ina	None	Q1665109	OpenTapioca
ina	None	Q1665109	OpenTapioca
ina	None	Q1665109	OpenTapioca
ina	None	Q1665109	OpenTapioca
ina	None	Q1665109	OpenTapioca
Maikal	None	Q127041	OpenTapioca
Olimpik	None	Q132885	OpenTapioca
ina	None	Q1665109	OpenTapioca
chrii	None	Q10884	OpenTapioca
sain	None	Q3372171	OpenTapioca
dat	None	Q4027913	OpenTapioca
dat	None	Q4027913	OpenTapioca
Oert	None	Q2	OpenTapioca
Juupita	2458	Q958169	Wikipedia
Oert	2456	Q2	Wikipedia
staar	2206	Q523	Wikipedia
satilait	2563	Q26540	Wikipedia
Suola Sistim	2205	Q544	Wikipedia
Pluuto	2462	Q339	Wikipedia
gravitieshan	2282	Q11412	Wikipedia
Son	2379	Q525	Wikipedia
planit	2204	Q634	Wikipedia
Pluuto	2462	Q339	Wikipedia
astaraid	152	Q3863	Wikipedia
muun	2474	Q405	Wikipedia
Oert	2456	Q2	Wikipedia
Son	2379	Q525	Wikipedia
Yunivoers	2208	Q1	Wikipedia
gialaxi	493	Q318	Wikipedia
Milki Wie	945	Q321	Wikipedia
teliskuop	2515	Q4213	Wikipedia
stela	None	Q178743	OpenTapioca
ina	None	Q1665109	OpenTapioca
bailoji	177	Q420	Wikipedia
Jay Marcus	None	Q100879600	OpenTapioca
Pichruoliom Kaaparieshan a Jumieka	None	Q7178943	OpenTapioca
Petroleum Corporation of Jamaica	None	Q7178943	OpenTapioca
Jumieka	None	Q766	OpenTapioca
Jumieka	None	Q766	OpenTapioca
Rom	None	Q220	OpenTapioca
Jamaica	None	Q766	OpenTapioca
rom	None	Q180516	OpenTapioca
ina	None	Q1665109	OpenTapioca
Jumieka	None	Q766	OpenTapioca
Jumieka	None	Q766	OpenTapioca
rom	None	Q180516	OpenTapioca
Jumieka	None	Q766	OpenTapioca
Deno ah Gediz Limitid	None	Q3024535	OpenTapioca
Peter	None	Q33923	OpenTapioca
Kiaribiyan	732	Q664609	Wikipedia
Yuurop	1557	Q46	Wikipedia
Naat Amoerka	994	Q49	Wikipedia
Jumieka	None	Q766	OpenTapioca
Smile Jamaica	None	Q2991703	OpenTapioca
Telivijan Jumieka	None	Q7696961	OpenTapioca
Telivijan Jumieka	None	Q7696961	OpenTapioca
Television Jamaica	None	Q7696961	OpenTapioca
Jumieka	None	Q766	OpenTapioca
TV	None	Q672	OpenTapioca
Telivijan Jumieka	None	Q7696961	OpenTapioca
Ikosistim	None	Q37813	OpenTapioca
aaganizim	2094	Q7239	Wikipedia
malikyuul	2410	Q11369	Wikipedia
ina	None	Q1665109	OpenTapioca
A	None	Q48	OpenTapioca
ina	None	Q1665109	OpenTapioca
dat	None	Q61666867	OpenTapioca
dat	None	Q4027913	OpenTapioca
bailoji	177	Q420	Wikipedia
jaagrafi	634	Q1071	Wikipedia
Oert sayans	1053	Q8008	Wikipedia
DNA	None	Q42	OpenTapioca
chrii	None	Q10884	OpenTapioca
Muos	None	Q99365279	OpenTapioca
aaganizim	2094	Q7239	Wikipedia
long	837	Q7886	Wikipedia
reptail	2254	Q10811	Wikipedia
mamal	2253	Q7377	Wikipedia
bod	2249	Q5113	Wikipedia
aat	31	Q735	Wikipedia
skelitan	1308	Q7881	Wikipedia
waata	2471	Q283	Wikipedia
axijen	2531	Q629	Wikipedia
Latn	804	Q397	Wikipedia
aaganizim	2094	Q7239	Wikipedia
Oert	2456	Q2	Wikipedia
Latn	804	Q397	Wikipedia
reptail	2254	Q10811	Wikipedia
bod	2249	Q5113	Wikipedia
brien	247	Q1073	Wikipedia
animal	2246	Q729	Wikipedia
amfibian	2248	Q10908	Wikipedia
ina	None	Q1665109	OpenTapioca
Oert	2456	Q2	Wikipedia
waata	2471	Q283	Wikipedia
animal	2246	Q729	Wikipedia
aaganizim	2094	Q7239	Wikipedia
miit	939	Q10990	Wikipedia
biif	214	Q192628	Wikipedia
mamal	2253	Q7377	Wikipedia
batani	2210	Q441	Wikipedia
Oert	None	Q2	OpenTapioca
Oert	None	Q2	OpenTapioca
A	None	Q48	OpenTapioca
Oert	None	Q2	OpenTapioca
Oert	None	Q2	OpenTapioca
waata	2471	Q283	Wikipedia
paatikl fizix	2020	Q18334	Wikipedia
sobatamik paatikl	2269	Q177013	Wikipedia
Paatikl fizix	2020	Q18334	Wikipedia
sobatamik paatikl	2269	Q177013	Wikipedia
pruotan	2273	Q2294	Wikipedia
sobatamik paatikl	2269	Q177013	Wikipedia
mas	2295	Q11423	Wikipedia
pruotan	2273	Q2294	Wikipedia
ilekchomagnetik redieshan	2292	Q12969754	Wikipedia
lait	2286	Q9128	Wikipedia
sobatamik paatikl	2269	Q177013	Wikipedia
nyuuchran	2271	Q2348	Wikipedia
mas	None	Q585956	OpenTapioca
mas	None	Q585956	OpenTapioca
chrii	None	Q10884	OpenTapioca
chrii	None	Q10884	OpenTapioca
fizix	436	Q413	Wikipedia
fizix	436	Q413	Wikipedia
chrang intarakshan	2283	Q11415	Wikipedia
gravitieshan	2282	Q11412	Wikipedia
Oert	None	Q2	OpenTapioca
ina	None	Q1665109	OpenTapioca
ina	None	Q1665109	OpenTapioca
ina	None	Q1665109	OpenTapioca
chrang intarakshan	2283	Q11415	Wikipedia
ilekchomagnetizim	2281	Q11406	Wikipedia
gravitieshan	2282	Q11412	Wikipedia
yuuman	2373	Q5	Wikipedia
fizix	436	Q413	Wikipedia
yuuman	2373	Q5	Wikipedia
fizix	436	Q413	Wikipedia
kilogram	2305	Q11570	Wikipedia
mas	None	Q585956	OpenTapioca
mas	None	Q585956	OpenTapioca
So	None	Q23397	OpenTapioca
ina	None	Q1665109	OpenTapioca
silikan	2532	Q670	Wikipedia
ina	None	Q1665109	OpenTapioca
ina	None	Q1665109	OpenTapioca
semikandokta	2302	Q11456	Wikipedia
SI	None	Q215	OpenTapioca
SI	None	Q215	OpenTapioca
mas	None	Q585956	OpenTapioca
K").[2	None	Q43512	OpenTapioca
Yunaitid Stiet	1543	Q30	Wikipedia
kilogram	2305	Q11570	Wikipedia
kilogram	2305	Q11570	Wikipedia
liita	2304	Q11582	Wikipedia
die	366	Q573	Wikipedia
ier	552	Q577	Wikipedia
die	366	Q573	Wikipedia
ier	552	Q577	Wikipedia
die	366	Q573	Wikipedia
ier	552	Q577	Wikipedia
die	366	Q573	Wikipedia
Oert	2456	Q2	Wikipedia
gias	2546	Q11432	Wikipedia
waata	2471	Q283	Wikipedia
kloud	2266	Q8074	Wikipedia
Kiaribiyan	732	Q664609	Wikipedia
rien	2331	Q7925	Wikipedia
VD	None	Q12771	OpenTapioca
baktiiria	2256	Q10876	Wikipedia
ina	None	Q1665109	OpenTapioca
dat	None	Q4027913	OpenTapioca
ina	None	Q1665109	OpenTapioca
ina	None	Q1665109	OpenTapioca
Yunaitid Stiet	None	Q30	OpenTapioca
ina	None	Q1665109	OpenTapioca
wol	None	Q42329	OpenTapioca
Yunaitid Stiet	None	Q30	OpenTapioca
telifuon	2346	Q11035	Wikipedia
Oert	2456	Q2	Wikipedia
Spien	1332	Q29	Wikipedia
telikomiunikieshan	2046	Q418	Wikipedia
song	2368	Q11461	Wikipedia
telikomiunikieshan	2046	Q418	Wikipedia
edikieshan	386	Q8434	Wikipedia
advataizin	48	Q37038	Wikipedia
Wol	None	Q42329	OpenTapioca
Wol	None	Q42329	OpenTapioca
Tim Berners-Lee	None	Q80	OpenTapioca
Chaina	304	Q29520	Wikipedia
Yuurop	1557	Q46	Wikipedia
Renesans	1175	Q4692	Wikipedia
wol	None	Q42329	OpenTapioca
ina	None	Q1665109	OpenTapioca
ina	None	Q1665109	OpenTapioca
A	None	Q48	OpenTapioca
ina	None	Q1665109	OpenTapioca
song	2368	Q11461	Wikipedia
Anggila	119	Q25228	Wikipedia
jaaloji	637	Q1069	Wikipedia
planit	2204	Q634	Wikipedia
nachral satilait	998	Q2537	Wikipedia
Oert	None	Q2	OpenTapioca
Oert sayans	1053	Q8008	Wikipedia
IT	None	Q38	OpenTapioca
ina	None	Q1665109	OpenTapioca
fizix	436	Q413	Wikipedia
taim	2372	Q11471	Wikipedia
fizix	436	Q413	Wikipedia
fizix	436	Q413	Wikipedia
ier	552	Q577	Wikipedia
waata	2471	Q283	Wikipedia
saikalaji	1215	Q9418	Wikipedia
brien	247	Q1073	Wikipedia
sayans	1249	Q336	Wikipedia
iit	2021	Q44432	Wikipedia
tempicha	2285	Q11466	Wikipedia
enaji	2057	Q11379	Wikipedia
Alboert Ainstain	None	Q937	OpenTapioca
Latn	804	Q397	Wikipedia
Yuurop	None	Q46	OpenTapioca
Chaina	None	Q148	OpenTapioca
Rosha	None	Q159	OpenTapioca
Yuurop	None	Q46	OpenTapioca
Rosha	None	Q159	OpenTapioca
Chaina	None	Q148	OpenTapioca
Afrika	None	Q15	OpenTapioca
staar	2206	Q523	Wikipedia
Suola Sistim	2205	Q544	Wikipedia
mek	None	Q96	OpenTapioca
bailoji	177	Q420	Wikipedia
aaganizim	2094	Q7239	Wikipedia
malikyuul	2410	Q11369	Wikipedia
DC	None	Q61	OpenTapioca
nomba	1040	Q11563	Wikipedia
no se	None	Q82613	OpenTapioca
ina	None	Q1665109	OpenTapioca
mek	None	Q96	OpenTapioca
mek	None	Q96	OpenTapioca
aloi	2413	Q37756	Wikipedia
lait	2286	Q9128	Wikipedia
metal	2408	Q11426	Wikipedia
metal	2408	Q11426	Wikipedia
aloi	2413	Q37756	Wikipedia
kapa	2536	Q753	Wikipedia
mamal	2253	Q7377	Wikipedia
Italian	626	Q652	Wikipedia
Itali	625	Q38	Wikipedia
matimatix	2018	Q395	Wikipedia
iit	2021	Q44432	Wikipedia
lait	2286	Q9128	Wikipedia
fayahaam	2381	Q1574963	Wikipedia
wepan	1510	Q728	Wikipedia
kimikal eliment	2189	Q11344	Wikipedia
buoran	2954	Q618	Wikipedia
kimischri	741	Q2329	Wikipedia
kimikal riakshan	2190	Q36534	Wikipedia
kimikal kompoun	2445	Q11173	Wikipedia
kimikal eliment	2189	Q11344	Wikipedia
planit	2204	Q634	Wikipedia
Suola Sistim	2205	Q544	Wikipedia
planit	2204	Q634	Wikipedia
Son	2379	Q525	Wikipedia
Oert	2456	Q2	Wikipedia
Latn	804	Q397	Wikipedia
Son	2379	Q525	Wikipedia
Suola Sistim	2205	Q544	Wikipedia
laif	791	Q3	Wikipedia
planit	2204	Q634	Wikipedia
Son	2379	Q525	Wikipedia
Suola Sistim	2205	Q544	Wikipedia
planit	2204	Q634	Wikipedia
