Text	Wiki_ID	Wikidata_ID	Source
De	1142	Q573	Wikipedia
Mande	821	Q105	Wikipedia
Tunde	843	Q127	Wikipedia
Fraide	846	Q130	Wikipedia
Sarere	847	Q131	Wikipedia
Sande	848	Q132	Wikipedia
Trinde	844	Q128	Wikipedia
Fonde	845	Q129	Wikipedia
Trinde	844	Q128	Wikipedia
Fonde	845	Q129	Wikipedia
Trinde	844	Q128	Wikipedia
wik	603	Q23387	Wikipedia
Amerika	1137	Q26290	Wikipedia
Inglan	1153	Q21	Wikipedia
Sande	848	Q132	Wikipedia
De	1142	Q573	Wikipedia
Mande	821	Q105	Wikipedia
Tunde	843	Q127	Wikipedia
Fraide	846	Q130	Wikipedia
Sarere	847	Q131	Wikipedia
Sande	848	Q132	Wikipedia
Trinde	844	Q128	Wikipedia
Fonde	845	Q129	Wikipedia
yia	1144	Q577	Wikipedia
wik	603	Q23387	Wikipedia
Amerika	1137	Q26290	Wikipedia
Inglan	1153	Q21	Wikipedia
Sande	848	Q132	Wikipedia
kam	None	Q740445	OpenTapioca
Fraide	846	Q130	Wikipedia
Mande	821	Q105	Wikipedia
Islam	853	Q432	Wikipedia
lotu	840	Q9174	Wikipedia
Iran	8238	Q794	Wikipedia
Sarere	847	Q131	Wikipedia
Judaisim	855	Q9268	Wikipedia
lotu	840	Q9174	Wikipedia
Sarere	847	Q131	Wikipedia
Yurop	1154	Q46	Wikipedia
Amerika	1137	Q26290	Wikipedia
mun	604	Q1556605	Wikipedia
wik	603	Q23387	Wikipedia
Amerika	1137	Q26290	Wikipedia
Inglan	1153	Q21	Wikipedia
Sande	848	Q132	Wikipedia
Tok Latin	1911	Q397	Wikipedia
Sande	848	Q132	Wikipedia
Islam	853	Q432	Wikipedia
lotu	840	Q9174	Wikipedia
Iran	8238	Q794	Wikipedia
Fraide	846	Q130	Wikipedia
Judaisim	855	Q9268	Wikipedia
lotu	840	Q9174	Wikipedia
wik	603	Q23387	Wikipedia
Amerika	1137	Q26290	Wikipedia
Inglan	1153	Q21	Wikipedia
Sande	848	Q132	Wikipedia
Yurop	1154	Q46	Wikipedia
Sarere	847	Q131	Wikipedia
Kristen	851	Q106039	Wikipedia
sios	1912	Q16970	Wikipedia
de	1142	Q573	Wikipedia
Yia	1144	Q577	Wikipedia
John 3:16	None	Q2164031	OpenTapioca
tok	None	Q21041735	OpenTapioca
dai	None	Q4036979	OpenTapioca
Kristen	851	Q106039	Wikipedia
Jisas	628	Q302	Wikipedia
papa	None	Q19546	OpenTapioca
Kristen	851	Q106039	Wikipedia
Jisas	628	Q302	Wikipedia
Kristen	851	Q106039	Wikipedia
Pop	1158	Q19546	Wikipedia
Rom	2206	Q220	Wikipedia
Itali	1633	Q38	Wikipedia
Katolik	None	Q9592	OpenTapioca
Mi	None	Q30	OpenTapioca
Papa	None	Q19546	OpenTapioca
Mi	None	Q30	OpenTapioca
Jisas	None	Q302	OpenTapioca
diwai	None	Q10884	OpenTapioca
dai	None	Q4036979	OpenTapioca
Papa i	None	Q49389092	OpenTapioca
kam	None	Q740445	OpenTapioca
Mi	None	Q30	OpenTapioca
Spirit	None	Q1190598	OpenTapioca
Mi	None	Q30	OpenTapioca
Kristen	None	Q1634311	OpenTapioca
Mi	None	Q30	OpenTapioca
Kristen	None	Q1634311	OpenTapioca
Mi	None	Q30	OpenTapioca
save	None	Q7520260	OpenTapioca
Mi	None	Q30	OpenTapioca
Mi	None	Q30	OpenTapioca
save	None	Q7520260	OpenTapioca
Katolik	None	Q9592	OpenTapioca
Islam	853	Q432	Wikipedia
lotu	840	Q9174	Wikipedia
Judaisim	855	Q9268	Wikipedia
lotu	840	Q9174	Wikipedia
Kristen	851	Q106039	Wikipedia
Jisas	628	Q302	Wikipedia
Sios	1912	Q16970	Wikipedia
Gris	832	Q41	Wikipedia
Kristen	851	Q106039	Wikipedia
Jisas	628	Q302	Wikipedia
katolik	852	Q1841	Wikipedia
Pop	1158	Q19546	Wikipedia
Protestan	None	Q23540	OpenTapioca
mun	604	Q1556605	Wikipedia
yia	1144	Q577	Wikipedia
de	1142	Q573	Wikipedia
Tok Latin	1911	Q397	Wikipedia
planet	1121	Q634	Wikipedia
Amerika	1137	Q26290	Wikipedia
1993	1122	Q2065	Wikipedia
1997	1123	Q2088	Wikipedia
1946	1127	Q18610	Wikipedia
kontinen	1139	Q5107	Wikipedia
buk	2132	Q571	Wikipedia
Wikipedia	842	Q52	Wikipedia
intanet	1120	Q75	Wikipedia
Amerika	1137	Q26290	Wikipedia
wol	None	Q42329	OpenTapioca
San	4461	Q525	Wikipedia
Mun	604	Q1556605	Wikipedia
San	4461	Q525	Wikipedia
Estronomi	1942	Q333	Wikipedia
Estronomi	1942	Q333	Wikipedia
San	4461	Q525	Wikipedia
San	4461	Q525	Wikipedia
Rom	2206	Q220	Wikipedia
Mun	604	Q1556605	Wikipedia
San	4461	Q525	Wikipedia
San	4461	Q525	Wikipedia
Amerika	1137	Q26290	Wikipedia
2001	1125	Q1988	Wikipedia
2005	1124	Q2019	Wikipedia
George H. W. Bush	1170	Q23505	Wikipedia
1946	1127	Q18610	Wikipedia
Tunde	843	Q127	Wikipedia
ikonimikis	2059	Q8134	Wikipedia
Bislama	3770	Q35452	Wikipedia
Bislama	3770	Q35452	Wikipedia
Tok Frens	3036	Q150	Wikipedia
Kapitol	1179	Q5119	Wikipedia
Pot Vila	1155	Q37806	Wikipedia
Gandi	630	Q1001	Wikipedia
mun	604	Q1556605	Wikipedia
yia	1144	Q577	Wikipedia
de	1142	Q573	Wikipedia
mun	604	Q1556605	Wikipedia
yia	1144	Q577	Wikipedia
de	1142	Q573	Wikipedia
mun	604	Q1556605	Wikipedia
yia	1144	Q577	Wikipedia
de	1142	Q573	Wikipedia
mun	604	Q1556605	Wikipedia
yia	1144	Q577	Wikipedia
de	1142	Q573	Wikipedia
44 yia i go bipo Jisas	1148	Q35261	Wikipedia
mun	604	Q1556605	Wikipedia
yia	1144	Q577	Wikipedia
de	1142	Q573	Wikipedia
Janueri	867	Q108	Wikipedia
Mas	823	Q110	Wikipedia
Me	1133	Q119	Wikipedia
Julai	1135	Q121	Wikipedia
Oktoba	1150	Q124	Wikipedia
Disemba	1151	Q126	Wikipedia
23 yia i go bipo Jisas	1149	Q40406	Wikipedia
August	None	Q1405	OpenTapioca
Amerika	None	Q49	OpenTapioca
kontinen	1139	Q5107	Wikipedia
ailan	1117	Q23442	Wikipedia
ailan	1117	Q23442	Wikipedia
Namba	None	Q35765	OpenTapioca
wol	None	Q42329	OpenTapioca
wol	None	Q42329	OpenTapioca
Not Amerika	1166	Q49	Wikipedia
wol	None	Q42329	OpenTapioca
stet	1141	Q107390	Wikipedia
Kanada	1913	Q16	Wikipedia
Meksiko	2826	Q96	Wikipedia
awa	8290	Q65451236	Wikipedia
yia	1144	Q577	Wikipedia
2003	1145	Q1986	Wikipedia
Jisas	None	Q302	OpenTapioca
Jisas	None	Q302	OpenTapioca
mun	604	Q1556605	Wikipedia
yia	1144	Q577	Wikipedia
de	1142	Q573	Wikipedia
Janueri	867	Q108	Wikipedia
Mas	823	Q110	Wikipedia
Me	1133	Q119	Wikipedia
Julai	1135	Q121	Wikipedia
Ogas	1136	Q122	Wikipedia
Disemba	1151	Q126	Wikipedia
tok Latin	1911	Q397	Wikipedia
mun	604	Q1556605	Wikipedia
yia	1144	Q577	Wikipedia
de	1142	Q573	Wikipedia
Janueri	867	Q108	Wikipedia
Mas	823	Q110	Wikipedia
Me	1133	Q119	Wikipedia
Julai	1135	Q121	Wikipedia
Ogas	1136	Q122	Wikipedia
Oktoba	1150	Q124	Wikipedia
tok Latin	1911	Q397	Wikipedia
mun	604	Q1556605	Wikipedia
yia	1144	Q577	Wikipedia
de	1142	Q573	Wikipedia
tok Latin	1911	Q397	Wikipedia
kantri	1890	Q7275	Wikipedia
Yurop	1154	Q46	Wikipedia
Skotlan	3768	Q22	Wikipedia
Wels	3767	Q25	Wikipedia
Yunaitet Kingdom	3300	Q145	Wikipedia
Bikpela Briten	1796	Q23666	Wikipedia
kontinen	1139	Q5107	Wikipedia
Esia	1181	Q48	Wikipedia
Ostrelia	622	Q408	Wikipedia
Esia	1181	Q48	Wikipedia
Aprika	2605	Q15	Wikipedia
Rasia	3024	Q159	Wikipedia
kantri	1890	Q7275	Wikipedia
Kapitol	1179	Q5119	Wikipedia
Vanuatu	1129	Q686	Wikipedia
pop	1158	Q19546	Wikipedia
2005	1124	Q2019	Wikipedia
Siamani	1160	Q183	Wikipedia
Pop	1158	Q19546	Wikipedia
Katolik	852	Q1841	Wikipedia
Katolik	852	Q1841	Wikipedia
Kristen	851	Q106039	Wikipedia
Benedict XVI	1157	Q2494	Wikipedia
kantri	1890	Q7275	Wikipedia
Yurop	1154	Q46	Wikipedia
Holan	8894	Q55	Wikipedia
Papua Niugini	613	Q691	Wikipedia
Siaman Niugini	2630	Q165008	Wikipedia
Martin Luther	4289	Q9554	Wikipedia
Albert Einstein	1167	Q937	Wikipedia
Kapitol	1179	Q5119	Wikipedia
Berlin	2619	Q64	Wikipedia
kantri	1890	Q7275	Wikipedia
Yurop	1154	Q46	Wikipedia
Madrid	2995	Q2807	Wikipedia
kapitol	1179	Q5119	Wikipedia
Tok Spen	2999	Q1321	Wikipedia
kontinen	1139	Q5107	Wikipedia
Siamani	1160	Q183	Wikipedia
1940	6047	Q18633	Wikipedia
Amerika	1137	Q26290	Wikipedia
1955	6052	Q18577	Wikipedia
Estronomi	1942	Q333	Wikipedia
Giraun	1143	Q2	Wikipedia
Wol	None	Q42329	OpenTapioca
wol	None	Q42329	OpenTapioca
kantri	1890	Q7275	Wikipedia
kontinen	1139	Q5107	Wikipedia
Wol	1169	Q16502	Wikipedia
Save long giraun	3198	Q1071	Wikipedia
1924	6269	Q2173	Wikipedia
1989	6038	Q2425	Wikipedia
1993	1122	Q2065	Wikipedia
Aprika	2605	Q15	Wikipedia
Pakistan	8241	Q843	Wikipedia
Nepal	8240	Q837	Wikipedia
Bhutan	3783	Q917	Wikipedia
Bangladesh	8237	Q902	Wikipedia
Papua Niugini	613	Q691	Wikipedia
Lorengau	1687	Q1017430	Wikipedia
Papua Niugini	613	Q691	Wikipedia
Buka	4531	Q2482800	Wikipedia
Arawa	1702	Q626729	Wikipedia
Arawa	1702	Q626729	Wikipedia
1966	6063	Q2649	Wikipedia
Panguna	8353	Q17060798	Wikipedia
1988	6148	Q2426	Wikipedia
kantri	1890	Q7275	Wikipedia
1997	1123	Q2088	Wikipedia
2005	1124	Q2019	Wikipedia
Buka	4531	Q2482800	Wikipedia
Pot Mosbi	1185	Q36526	Wikipedia
Amerika	1137	Q26290	Wikipedia
kantri	1890	Q7275	Wikipedia
Esia	1181	Q48	Wikipedia
Islam	853	Q432	Wikipedia
Kapitol	1179	Q5119	Wikipedia
kontinen	1139	Q5107	Wikipedia
kantri	1890	Q7275	Wikipedia
2002	2811	Q1987	Wikipedia
Kapitol	1179	Q5119	Wikipedia
Esperanto	7049	Q143	Wikipedia
famili bilong tokples	1954	Q25295	Wikipedia
Papua Niugini	613	Q691	Wikipedia
gavman	2057	Q7188	Wikipedia
Nesenel Kapitol Distrik	1823	Q1378310	Wikipedia
Sentral Provins	1716	Q874942	Wikipedia
2000	2813	Q1985	Wikipedia
Inglan	None	Q21	OpenTapioca
Mosbi	None	Q36526	OpenTapioca
John Moresby	None	Q712425	OpenTapioca
Port Moresby	None	Q36526	OpenTapioca
papa	None	Q19546	OpenTapioca
Sir Fairfax Moresby	None	Q5430198	OpenTapioca
Amerika	None	Q30	OpenTapioca
Ostrelia	None	Q408	OpenTapioca
kam	None	Q740445	OpenTapioca
Mosbi	None	Q36526	OpenTapioca
Mosbi	None	Q36526	OpenTapioca
Papua	None	Q691	OpenTapioca
Mosbi	None	Q36526	OpenTapioca
Mosbi	None	Q36526	OpenTapioca
Papua Niugini	None	Q691	OpenTapioca
Mosbi	None	Q36526	OpenTapioca
Mosbi	None	Q36526	OpenTapioca
wol	None	Q42329	OpenTapioca
gavman	2057	Q7188	Wikipedia
kantri	1890	Q7275	Wikipedia
Yurop	1154	Q46	Wikipedia
Papua Niugini	None	Q691	OpenTapioca
Papua Niugini	None	Q691	OpenTapioca
kantri	1890	Q7275	Wikipedia
Yurop	1154	Q46	Wikipedia
kantri	1890	Q7275	Wikipedia
Yurop	1154	Q46	Wikipedia
Lituwenia	1649	Q37	Wikipedia
Estonia	1651	Q191	Wikipedia
Rasia	3024	Q159	Wikipedia
Kapitol	1179	Q5119	Wikipedia
Riga	6530	Q1773	Wikipedia
kantri	1890	Q7275	Wikipedia
Yurop	1154	Q46	Wikipedia
Latvia	1650	Q211	Wikipedia
Pinlan	1802	Q33	Wikipedia
Rasia	3024	Q159	Wikipedia
Kapitol	1179	Q5119	Wikipedia
Toomas Hendrik Ilves	8219	Q57289	Wikipedia
Papua Niugini	613	Q691	Wikipedia
Sepik	1719	Q848308	Wikipedia
Wewak	1680	Q1017763	Wikipedia
Vanimo	1684	Q1017354	Wikipedia
kapitol	1179	Q5119	Wikipedia
Papua Niugini	613	Q691	Wikipedia
Vanimo	1684	Q1017354	Wikipedia
kapitol	1179	Q5119	Wikipedia
Is Sepik	1676	Q690880	Wikipedia
Papua Niugini	613	Q691	Wikipedia
Vanimo	1684	Q1017354	Wikipedia
Sepik	1719	Q848308	Wikipedia
Papua Niugini	613	Q691	Wikipedia
diwai	7253	Q10884	Wikipedia
kantri	1890	Q7275	Wikipedia
Papua Niugini	613	Q691	Wikipedia
Kapitol	1179	Q5119	Wikipedia
Kapitol	1179	Q5119	Wikipedia
Papua Niugini	613	Q691	Wikipedia
Kapitol	1179	Q5119	Wikipedia
Sandaun	1679	Q753689	Wikipedia
Papua Niugini	613	Q691	Wikipedia
Papua Niugini	613	Q691	Wikipedia
Lae	1686	Q612250	Wikipedia
kapitol	1179	Q5119	Wikipedia
kapitol	1179	Q5119	Wikipedia
Morobe	1685	Q853664	Wikipedia
Papua Niugini	613	Q691	Wikipedia
Pot Mosbi	1185	Q36526	Wikipedia
kapitol	1179	Q5119	Wikipedia
Manus	1177	Q874935	Wikipedia
Papua Niugini	613	Q691	Wikipedia
Papua Niugini	613	Q691	Wikipedia
Kapitol	1179	Q5119	Wikipedia
Daru	1689	Q499375	Wikipedia
Tabubil	2567	Q1017801	Wikipedia
Kapitol	1179	Q5119	Wikipedia
Westen Provins	1688	Q849790	Wikipedia
Papua Niugini	613	Q691	Wikipedia
Niugini	1690	Q40285	Wikipedia
ailan	1117	Q23442	Wikipedia
ailan	1117	Q23442	Wikipedia
Ostrelia	622	Q408	Wikipedia
Greenland	1718	Q223	Wikipedia
kantri	1890	Q7275	Wikipedia
Papua Niugini	613	Q691	Wikipedia
Niugini	None	Q40285	OpenTapioca
2005	1124	Q2019	Wikipedia
Papua Niugini	613	Q691	Wikipedia
Alotau	2816	Q568137	Wikipedia
kapitol	1179	Q5119	Wikipedia
Niugini	1690	Q40285	Wikipedia
ailan	1117	Q23442	Wikipedia
Papua Niugini	613	Q691	Wikipedia
Kavieng	1694	Q1017358	Wikipedia
kapitol	1179	Q5119	Wikipedia
Niu Ailan ailan	1892	Q215089	Wikipedia
kapitol	1179	Q5119	Wikipedia
Niu Ailan	1693	Q838690	Wikipedia
Papua Niugini	613	Q691	Wikipedia
Papua Niugini	613	Q691	Wikipedia
Wabag	1696	Q2482803	Wikipedia
kapitol	1179	Q5119	Wikipedia
Naimanya Pii	2020	Q6521067	Wikipedia
kapitol	1179	Q5119	Wikipedia
Enga	1695	Q862584	Wikipedia
