Text	Wiki_ID	Wikidata_ID	Source
Manila	1927	Q1461	Wikipedia
Filipinas	34	Q928	Wikipedia
Marcos	17582	Q39523	Wikipedia
Carlos P. Romulo	None	Q737664	OpenTapioca
Batangas	18637	Q13744	Wikipedia
Emilio Aguinaldo	61	Q188939	Wikipedia
Kawit	17412	Q62755	Wikipedia
Manila	1927	Q1461	Wikipedia
Zamboanga	None	Q1629	OpenTapioca
cay	None	Q10884	OpenTapioca
Filipinas	None	Q928	OpenTapioca
Mindanao	None	Q124873	OpenTapioca
Y	None	Q38	OpenTapioca
Zamboanga	None	Q13682	OpenTapioca
Filipinas	None	Q928	OpenTapioca
cay	None	Q10884	OpenTapioca
Zamboanga	None	Q1629	OpenTapioca
Parque de Pasonanca	None	Q7142289	OpenTapioca
Zamboanga	None	Q1629	OpenTapioca
Zamboanga	None	Q1629	OpenTapioca
Gracias	None	Q744138	OpenTapioca
Man	None	Q9676	OpenTapioca
cay	None	Q10884	OpenTapioca
16 de Agosto	2467	Q2812	Wikipedia
Grammy	3132	Q41254	Wikipedia
Tina Turner	2520	Q131814	Wikipedia
con	None	Q5997110	OpenTapioca
con	None	Q5997110	OpenTapioca
con	None	Q5997110	OpenTapioca
1963	19170	Q2755	Wikipedia
con	None	Q5997110	OpenTapioca
con	None	Q5997110	OpenTapioca
ballet	7504	Q41425	Wikipedia
1976	21726	Q2480	Wikipedia
1977	8070	Q2481	Wikipedia
Nueva York	1701	Q1384	Wikipedia
1979	21724	Q2484	Wikipedia
1980	21723	Q2439	Wikipedia
1982	8071	Q2436	Wikipedia
Madonna	1723	Q1564372	Wikipedia
Michael Jackson	4380	Q2831	Wikipedia
Europa	1714	Q46	Wikipedia
1985	8073	Q2431	Wikipedia
Madonna	None	Q345	OpenTapioca
Globo	None	Q2	OpenTapioca
California	21517	Q99	Wikipedia
Gianni Versace	None	Q264490	OpenTapioca
Europe	None	Q46	OpenTapioca
2000	21758	Q1985	Wikipedia
2001	21757	Q1988	Wikipedia
noviembre	21679	Q125	Wikipedia
2001	21757	Q1988	Wikipedia
2002	21756	Q1987	Wikipedia
2003	21755	Q1986	Wikipedia
2003	21755	Q1986	Wikipedia
Christina Aguilera	1748	Q41594	Wikipedia
2004	21754	Q2014	Wikipedia
Europa	1714	Q46	Wikipedia
enero	2443	Q108	Wikipedia
2005	21753	Q2019	Wikipedia
Indonesia	16239	Q252	Wikipedia
Tailandia	21175	Q869	Wikipedia
2004	21754	Q2014	Wikipedia
Asia	1678	Q48	Wikipedia
2005	21753	Q2019	Wikipedia
ABBA	24433	Q18233	Wikipedia
ABBA	24433	Q18233	Wikipedia
2003	21755	Q1986	Wikipedia
junio	21674	Q120	Wikipedia
2006	21752	Q2021	Wikipedia
mayo	21673	Q119	Wikipedia
2006	21752	Q2021	Wikipedia
mayo	21673	Q119	Wikipedia
Europa	1714	Q46	Wikipedia
Asia	1678	Q48	Wikipedia
2006	21752	Q2021	Wikipedia
2006	21752	Q2021	Wikipedia
Madonna	None	Q345	OpenTapioca
proyecto	None	Q170584	OpenTapioca
CD+DVD	None	Q974	OpenTapioca
La	None	Q1588	OpenTapioca
Lenny Kravitz	None	Q180224	OpenTapioca
Guy Ritchie	None	Q192990	OpenTapioca
Malawi	None	Q1020	OpenTapioca
6 de Octubre	None	Q335708	OpenTapioca
España	1626	Q29	Wikipedia
provincia de Soria	None	Q55276	OpenTapioca
Castilla y Leon	None	Q5739	OpenTapioca
España	None	Q29	OpenTapioca
España	1626	Q29	Wikipedia
Navaleno	None	Q516654	OpenTapioca
provincia de Soria	None	Q55276	OpenTapioca
Castilla y Leon	None	Q5739	OpenTapioca
España	None	Q29	OpenTapioca
Duruelo de la Sierra	None	Q832246	OpenTapioca
provincia de Soria	None	Q55276	OpenTapioca
Castilla y Leon	None	Q5739	OpenTapioca
España	None	Q29	OpenTapioca
DE	None	Q183	OpenTapioca
LA	None	Q819	OpenTapioca
DE	None	Q183	OpenTapioca
unión	None	Q1156831	OpenTapioca
Caloocan	18484	Q1478	Wikipedia
Filipinas	34	Q928	Wikipedia
unión	None	Q1156831	OpenTapioca
Caloocan	18484	Q1478	Wikipedia
Filipinas	34	Q928	Wikipedia
Militar del Filipinas	2393	Q438061	Wikipedia
Emilio Aguinaldo	61	Q188939	Wikipedia
Antonio Luna	2458	Q602912	Wikipedia
Malolos	18510	Q2180	Wikipedia
1950	21748	Q18597	Wikipedia
Filipino	1592	Q721626	Wikipedia
Filipinas	34	Q928	Wikipedia
Instituto Nacional	None	Q2422271	OpenTapioca
nacional	None	Q6989728	OpenTapioca
las	None	Q590359	OpenTapioca
las	None	Q590359	OpenTapioca
Academia Militar de Filipinas	2392	Q1986327	Wikipedia
Urbiztondo	18170	Q43154	Wikipedia
Manila	1927	Q1461	Wikipedia
Badoc	17574	Q39303	Wikipedia
Ilocos Norte	18619	Q13813	Wikipedia
Filipina	None	Q928	OpenTapioca
Academia Militar de Filipinas	2392	Q1986327	Wikipedia
Caloocan	18484	Q1478	Wikipedia
Aguinaldo	None	Q188939	OpenTapioca
Aguinaldo	None	Q188939	OpenTapioca
Cabanatuan	None	Q55595	OpenTapioca
Pero	None	Q419	OpenTapioca
Aguinaldo	None	Q188939	OpenTapioca
A	None	Q48	OpenTapioca
Aguinaldo	None	Q188939	OpenTapioca
sandbox	None	Q4115189	OpenTapioca
zona	None	Q1050926	OpenTapioca
dia	21287	Q573	Wikipedia
año	21544	Q577	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
dia	21287	Q573	Wikipedia
año	21544	Q577	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
dia	21287	Q573	Wikipedia
año	21544	Q577	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
dia	21287	Q573	Wikipedia
año	21544	Q577	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
dia	21287	Q573	Wikipedia
año	21544	Q577	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
dia	21287	Q573	Wikipedia
año	21544	Q577	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
dia	21287	Q573	Wikipedia
año	21544	Q577	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
dia	21287	Q573	Wikipedia
año	21544	Q577	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
Alemania	2014	Q183	Wikipedia
dia	21287	Q573	Wikipedia
año	21544	Q577	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
dia	21287	Q573	Wikipedia
año	21544	Q577	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
dia	21287	Q573	Wikipedia
año	21544	Q577	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
dia	21287	Q573	Wikipedia
año	21544	Q577	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
dia	21287	Q573	Wikipedia
año	21544	Q577	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
dia	21287	Q573	Wikipedia
año	21544	Q577	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
dia	21287	Q573	Wikipedia
año	21544	Q577	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
dia	21287	Q573	Wikipedia
año	21544	Q577	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
Elpidio Quirino	18790	Q319943	Wikipedia
Que	None	Q176	OpenTapioca
Provincia de Zamboanga	None	Q8065725	OpenTapioca
Provincia de Zamboanga	None	Q8065725	OpenTapioca
Ciudad de Baguio	None	Q1822	OpenTapioca
Ciudad de Zamboanga	None	Q1629	OpenTapioca
Ciudad de Davao	None	Q1473	OpenTapioca
Pedro	None	Q33923	OpenTapioca
L"eroy	None	Q1043	OpenTapioca
Julio Cesar	None	Q1048	OpenTapioca
Vitaliano Agan	None	Q2280822	OpenTapioca
Erico Basilio Fabian	None	Q5388206	OpenTapioca
Inglatera	2506	Q21	Wikipedia
Inglatera	2506	Q21	Wikipedia
Inglatera	2506	Q21	Wikipedia
Reinos Unidos de Gran Britania y Norte Irelandia	2507	Q145	Wikipedia
Europa	1714	Q46	Wikipedia
Brasil	1684	Q155	Wikipedia
Goiás	None	Q41587	OpenTapioca
Tennessee	20108	Q1509	Wikipedia
1975	21727	Q2479	Wikipedia
Partido Independencia Puertorriqueño	2524	Q19683	Wikipedia
Puerto Rico	2572	Q1183	Wikipedia
PIP	None	Q19683	OpenTapioca
Partido Independentista	None	Q19683	OpenTapioca
Asamblea Constituyente	None	Q876424	OpenTapioca
las	None	Q590359	OpenTapioca
A	None	Q48	OpenTapioca
Estados Unidos	None	Q30	OpenTapioca
A	None	Q48	OpenTapioca
para	None	Q928186	OpenTapioca
Puerto Rico	None	Q1183	OpenTapioca
Partido Socialista	None	Q170972	OpenTapioca
Juan Mari Bras	None	Q346112	OpenTapioca
PIP	None	Q19683	OpenTapioca
Partido Independentista	None	Q19683	OpenTapioca
PIP	None	Q19683	OpenTapioca
más	None	Q585956	OpenTapioca
Sin	None	Q148	OpenTapioca
Asamblea Legislativa	None	Q780457	OpenTapioca
Panamá	21059	Q804	Wikipedia
Brasil	1684	Q155	Wikipedia
Panamá	21059	Q804	Wikipedia
Venezuela	1636	Q717	Wikipedia
Puerto Rico	2572	Q1183	Wikipedia
Gabriel García Márquez	16976	Q5878	Wikipedia
Partido Independentista	None	Q19683	OpenTapioca
Edwin Irizarry Mora	None	Q5346541	OpenTapioca
La	None	Q1588	OpenTapioca
bandera	None	Q59679261	OpenTapioca
las	None	Q590359	OpenTapioca
Rodriguez de Tio	None	Q274202	OpenTapioca
Otra	None	Q642694	OpenTapioca
1961	21738	Q3696	Wikipedia
Carlos do Carmo	2533	Q983479	Wikipedia
Portugal	2033	Q45	Wikipedia
2006	21752	Q2021	Wikipedia
Mariza	2036	Q463918	Wikipedia
London	2499	Q84	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
23 de Enero	None	Q6063325	OpenTapioca
Santiago de Chile	7575	Q2887	Wikipedia
Bolivia	3228	Q750	Wikipedia
Argentina	2668	Q414	Wikipedia
dia	21287	Q573	Wikipedia
año	21544	Q577	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
dia	21287	Q573	Wikipedia
año	21544	Q577	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
dia	21287	Q573	Wikipedia
año	21544	Q577	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
dia	21287	Q573	Wikipedia
año	21544	Q577	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
Alemania	2014	Q183	Wikipedia
dia	21287	Q573	Wikipedia
año	21544	Q577	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
con	None	Q5997110	OpenTapioca
Santo Tomas	None	Q43669	OpenTapioca
tal	None	Q2	OpenTapioca
mundo	None	Q2	OpenTapioca
O	None	Q23397	OpenTapioca
Tiene	None	Q456550	OpenTapioca
Turing	None	Q7251	OpenTapioca
papa	None	Q19546	OpenTapioca
Pero	None	Q419	OpenTapioca
Mi	None	Q30	OpenTapioca
Turing	None	Q7251	OpenTapioca
dar	None	Q10884	OpenTapioca
Turing	None	Q7251	OpenTapioca
Papa	None	Q19546	OpenTapioca
Papa	None	Q19546	OpenTapioca
Turing	None	Q7251	OpenTapioca
Turing	None	Q7251	OpenTapioca
dar	None	Q10884	OpenTapioca
papa	None	Q19546	OpenTapioca
Pilipinas	None	Q928	OpenTapioca
Domingo	None	Q786	OpenTapioca
Papa	None	Q19546	OpenTapioca
Turing	None	Q7251	OpenTapioca
Cavite	None	Q1482	OpenTapioca
Ama	None	Q3805	OpenTapioca
A	None	Q48	OpenTapioca
puerta	None	Q18221014	OpenTapioca
puerta	None	Q18221014	OpenTapioca
Mi	None	Q30	OpenTapioca
cuarto	None	Q180516	OpenTapioca
cuarto	None	Q180516	OpenTapioca
mina	None	Q124714	OpenTapioca
Pero	None	Q419	OpenTapioca
todos	None	Q659679	OpenTapioca
Mi	None	Q30	OpenTapioca
Oliver	None	Q313368	OpenTapioca
tu si	None	Q733786	OpenTapioca
madre de Jesus	None	Q345	OpenTapioca
Y	None	Q38	OpenTapioca
Jesus	None	Q302	OpenTapioca
dar	None	Q10884	OpenTapioca
Cavite	None	Q1482	OpenTapioca
Cavite	None	Q1482	OpenTapioca
Manuel Quezon	None	Q1503	OpenTapioca
Turing	None	Q7251	OpenTapioca
Turing	None	Q7251	OpenTapioca
Y	None	Q38	OpenTapioca
dar	None	Q10884	OpenTapioca
Come	None	Q1308	OpenTapioca
Querida	None	Q7271365	OpenTapioca
Y	None	Q38	OpenTapioca
Cada	None	Q657	OpenTapioca
techo	None	Q221706	OpenTapioca
miña	None	Q124714	OpenTapioca
Como	None	Q1308	OpenTapioca
arbol	None	Q10884	OpenTapioca
Pascua	None	Q19809	OpenTapioca
Pascua	None	Q19809	OpenTapioca
Pascua	None	Q19809	OpenTapioca
Mi	None	Q30	OpenTapioca
Tia	None	Q10884	OpenTapioca
Christmas	None	Q19809	OpenTapioca
tree	None	Q10884	OpenTapioca
A	None	Q48	OpenTapioca
Tia	None	Q10884	OpenTapioca
rama	None	Q19519610	OpenTapioca
Christmas	None	Q19809	OpenTapioca
tree	None	Q10884	OpenTapioca
corte	None	Q1550557	OpenTapioca
sala	None	Q34442	OpenTapioca
A	None	Q48	OpenTapioca
Pascua	None	Q19809	OpenTapioca
banda	None	Q20012445	OpenTapioca
banda	None	Q20012445	OpenTapioca
Noche Buena	None	Q106010	OpenTapioca
misa	None	Q6018398	OpenTapioca
Año Nuevo	None	Q1967840	OpenTapioca
Año Nuevo	None	Q1967840	OpenTapioca
A	None	Q48	OpenTapioca
A	None	Q48	OpenTapioca
Pascua	None	Q19809	OpenTapioca
Christmas	None	Q19809	OpenTapioca
tree	None	Q10884	OpenTapioca
Pascua	None	Q19809	OpenTapioca
Como	None	Q1308	OpenTapioca
Pascua	None	Q19809	OpenTapioca
para	None	Q928186	OpenTapioca
para	None	Q928186	OpenTapioca
para	None	Q928186	OpenTapioca
para	None	Q928186	OpenTapioca
Christmas	None	Q19809	OpenTapioca
Pascua	None	Q19809	OpenTapioca
Pascua	None	Q19809	OpenTapioca
Pascua	None	Q19809	OpenTapioca
Ciudad de Cavite	None	Q1482	OpenTapioca
A	None	Q48	OpenTapioca
Como	None	Q1308	OpenTapioca
Asi	None	Q48	OpenTapioca
mas	None	Q585956	OpenTapioca
Mi	None	Q30	OpenTapioca
mar	None	Q23397	OpenTapioca
oriente	None	Q205653	OpenTapioca
más	None	Q585956	OpenTapioca
más	None	Q585956	OpenTapioca
mas	None	Q585956	OpenTapioca
mío	None	Q17211279	OpenTapioca
mío	None	Q17211279	OpenTapioca
mar	None	Q23397	OpenTapioca
oriente	None	Q205653	OpenTapioca
Mi	None	Q30	OpenTapioca
Querida	None	Q7271365	OpenTapioca
Filipinas	None	Q928	OpenTapioca
familia	None	Q35529500	OpenTapioca
cay	None	Q10884	OpenTapioca
DE	None	Q183	OpenTapioca
cay	None	Q10884	OpenTapioca
Tetuan	None	Q185157	OpenTapioca
Morocco	None	Q1028	OpenTapioca
España	None	Q29	OpenTapioca
Tetuan	None	Q185157	OpenTapioca
San Ignacio	None	Q44281	OpenTapioca
Tetuan	None	Q185157	OpenTapioca
Ciudad de Zamboanga	1608	Q1629	Wikipedia
Japon	None	Q17	OpenTapioca
La	None	Q1588	OpenTapioca
Calendario Gregoriano	7710	Q12138	Wikipedia
PSGC	None	Q30264543	OpenTapioca
rock	None	Q1195705	OpenTapioca
rock	None	Q1195705	OpenTapioca
Calendario Gregoriano	7710	Q12138	Wikipedia
Filipinas	34	Q928	Wikipedia
Visayas	23212	Q211436	Wikipedia
Mindanao	1698	Q124873	Wikipedia
Batanes	18628	Q13740	Wikipedia
Catanduanes	18645	Q13778	Wikipedia
Marinduque	18638	Q13846	Wikipedia
Masbate	18646	Q13847	Wikipedia
Romblon	18641	Q13875	Wikipedia
Palawan	3068	Q13869	Wikipedia
Visayas Occidental	18697	Q13665	Wikipedia
2005	21753	Q2019	Wikipedia
Febrero	21672	Q109	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
Febrero	21672	Q109	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
Febrero	21672	Q109	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
Febrero	21672	Q109	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
Febrero	21672	Q109	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
Febrero	21672	Q109	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
Febrero	21672	Q109	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
SI	None	Q215	OpenTapioca
NO	None	Q20	OpenTapioca
LES	None	Q1013	OpenTapioca
LA	None	Q65	OpenTapioca
EN	None	Q8908	OpenTapioca
Marso	21280	Q110	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
1961	21738	Q3696	Wikipedia
1961	21738	Q3696	Wikipedia
australia	21061	Q408	Wikipedia
America	19834	Q828	Wikipedia
Uruguay	3081	Q77	Wikipedia
Chile	2545	Q298	Wikipedia
Brasil	1684	Q155	Wikipedia
Paraguay	21060	Q733	Wikipedia
Bolivia	3228	Q750	Wikipedia
Colombia	None	Q739	OpenTapioca
Republica de Colombia	None	Q739	OpenTapioca
Marso	21280	Q110	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
Marso	21280	Q110	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
Marso	21280	Q110	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
Venezuela	1636	Q717	Wikipedia
Venezuela	1636	Q717	Wikipedia
Colombia	2672	Q739	Wikipedia
2005	21753	Q2019	Wikipedia
Colombia	2672	Q739	Wikipedia
2005	21753	Q2019	Wikipedia
Colombia	2672	Q739	Wikipedia
2005	21753	Q2019	Wikipedia
Galicia	None	Q3908	OpenTapioca
Española	None	Q25277	OpenTapioca
Santiago de Compostela	None	Q14314	OpenTapioca
Galicia	None	Q3908	OpenTapioca
Los Teques	None	Q695631	OpenTapioca
España	1626	Q29	Wikipedia
VAMOS	None	Q55092488	OpenTapioca
A	None	Q48	OpenTapioca
Zamboanga	None	Q1629	OpenTapioca
Zamboanga	None	Q1629	OpenTapioca
Zamboanga	None	Q1629	OpenTapioca
Zamboanga	None	Q1629	OpenTapioca
Y	None	Q38	OpenTapioca
el aire	None	Q11918184	OpenTapioca
mar	None	Q23397	OpenTapioca
Zamboanga	None	Q1629	OpenTapioca
Zamboanga	None	Q1629	OpenTapioca
Zamboanga	None	Q1629	OpenTapioca
Zamboanga	None	Q1629	OpenTapioca
para	None	Q928186	OpenTapioca
Zamboanga	None	Q1629	OpenTapioca
Marso	21280	Q110	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
Marso	21280	Q110	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
Marso	21280	Q110	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
Marso	21280	Q110	Wikipedia
Calendario Gregoriano	7710	Q12138	Wikipedia
Zamboanga	None	Q1629	OpenTapioca
Mejico	None	Q96	OpenTapioca
Que	None	Q176	OpenTapioca
Mejico	None	Q96	OpenTapioca
Tiene	None	Q456550	OpenTapioca
Manila	None	Q1461	OpenTapioca
Zamboanga	None	Q1629	OpenTapioca
Y	None	Q38	OpenTapioca
Zamboanga	None	Q1629	OpenTapioca
España	None	Q29	OpenTapioca
Wahab Akbar	None	Q2157713	OpenTapioca
Corea	7983	Q18097	Wikipedia
1975	21727	Q2479	Wikipedia
Asia	1678	Q48	Wikipedia
India	1629	Q668	Wikipedia
Alemania	2014	Q183	Wikipedia
Soria	4377	Q12155	Wikipedia
Nepal	21153	Q837	Wikipedia
2005	21753	Q2019	Wikipedia
Zamboangueño	1615	Q526428	Wikipedia
Chavacano	6	Q33281	Wikipedia
2001	21757	Q1988	Wikipedia
Filipino	1592	Q721626	Wikipedia
Ciudad de Zamboanga	1608	Q1629	Wikipedia
Me	None	Q96	OpenTapioca
2007	21751	Q2024	Wikipedia
Mindanao	1698	Q124873	Wikipedia
Para	None	Q39517	OpenTapioca
Wikipedia	None	Q52	OpenTapioca
Para	None	Q39517	OpenTapioca
ultramar	None	Q3548078	OpenTapioca
España	1626	Q29	Wikipedia
himno nacional	16868	Q23691	Wikipedia
Filipinas	34	Q928	Wikipedia
Emilio Aguinaldo	61	Q188939	Wikipedia
himno nacional	16868	Q23691	Wikipedia
agosto	21676	Q122	Wikipedia
1956	21742	Q5221	Wikipedia
Filipinas	34	Q928	Wikipedia
1966	21734	Q2649	Wikipedia
Ciudad de Zamboanga	1608	Q1629	Wikipedia
Filipinas	34	Q928	Wikipedia
España	1626	Q29	Wikipedia
Jaime Lachica Sin	None	Q202108	OpenTapioca
Filipinas	None	Q928	OpenTapioca
Manila	None	Q1461	OpenTapioca
Sin	None	Q148	OpenTapioca
Asia	None	Q48	OpenTapioca
Irak	None	Q796	OpenTapioca
pedía	None	Q52	OpenTapioca
Manila	None	Q1461	OpenTapioca
roto	None	Q23397	OpenTapioca
Ferdinand Marcos	None	Q1463	OpenTapioca
Gloria Arroyo	None	Q123665	OpenTapioca
México	7532	Q96	Wikipedia
Lugar	None	Q6667298	OpenTapioca
Lugar	None	Q6667298	OpenTapioca
Los Cazos	None	Q35370359	OpenTapioca
El Ruido	None	Q56586085	OpenTapioca
Barranca, Los Puentes	None	Q34885069	OpenTapioca
La	None	Q1588	OpenTapioca
carretera	None	Q34442	OpenTapioca
Guadalajara	None	Q9022	OpenTapioca
Tuxcueca	None	Q3310867	OpenTapioca
Valle de Juárez	None	Q3311242	OpenTapioca
Occidente	None	Q13160	OpenTapioca
Jalisco	None	Q13160	OpenTapioca
Mazamitla	None	Q1020745	OpenTapioca
2006	21752	Q2021	Wikipedia
Corral Falso	None	Q21041559	OpenTapioca
Grande	None	Q160636	OpenTapioca
Epeche Chico	None	Q20281569	OpenTapioca
Zapatero	None	Q41395	OpenTapioca
La Huevera	None	Q20245088	OpenTapioca
Paso de los Arrieros	None	Q20293296	OpenTapioca
Mancomunidad de Filipinas	3278	Q146328	Wikipedia
Mindanao	None	Q124873	OpenTapioca
Ilaga	None	Q13637606	OpenTapioca
Ilaga	None	Q13637606	OpenTapioca
Mindanao	None	Q124873	OpenTapioca
