Text	Wiki_ID	Wikidata_ID	Source
tiem	5121	Q11471	Wikipedia
mani	6402	Q1368	Wikipedia
Ostrielyan dola	4828	Q259502	Wikipedia
Uro	4996	Q4916	Wikipedia
Eserbeyjani manat	6364	Q483725	Wikipedia
Solamon Ailen dola	4818	Q4597	Wikipedia
rilijin	2590	Q9174	Wikipedia
God	2591	Q190	Wikipedia
Jua	2592	Q7325	Wikipedia
Medl Eist	4971	Q48214	Wikipedia
Rusha	2174	Q159	Wikipedia
Shuwash	5001	Q33348	Wikipedia
Cheboksary	5002	Q5470	Wikipedia
Poelish	3150	Q809	Wikipedia
Poeland	1824	Q36	Wikipedia
Urup	2237	Q46	Wikipedia
Sakreb	2553	Q1435	Wikipedia
Poeland	1824	Q36	Wikipedia
Doichland	2128	Q183	Wikipedia
Jaenyuweri 17	1935	Q2264	Wikipedia
Ostrielya	1905	Q408	Wikipedia
Kwiinsland	2509	Q36074	Wikipedia
Urup	2237	Q46	Wikipedia
Matthyu Flindaas	1968	Q219895	Wikipedia
Ostrielya	1905	Q408	Wikipedia
Ostrielya	1905	Q408	Wikipedia
Wiktoreya	2497	Q36687	Wikipedia
Urup	2237	Q46	Wikipedia
Ostrielya	1905	Q408	Wikipedia
Sowth Ostrielya	2501	Q35715	Wikipedia
Ostrielya	1905	Q408	Wikipedia
Ostrielya	1905	Q408	Wikipedia
Tasmainya	2499	Q34366	Wikipedia
Ostrielya	1905	Q408	Wikipedia
Ostrielya	1905	Q408	Wikipedia
Northan Teritrii	1978	Q3235	Wikipedia
Duch	6370	Q7411	Wikipedia
Ostrielya	1905	Q408	Wikipedia
Daarwin	1977	Q11568	Wikipedia
Alis Springs	5193	Q17872	Wikipedia
Sowth Ostrielya	2501	Q35715	Wikipedia
Kwiinsland	2509	Q36074	Wikipedia
kreschenitii	1895	Q5043	Wikipedia
stoen	5516	Q22731	Wikipedia
Poeland	1824	Q36	Wikipedia
italii	2163	Q38	Wikipedia
saientifik methud	2974	Q46857	Wikipedia
Aajentiina	2859	Q414	Wikipedia
Aarmanya	2104	Q399	Wikipedia
Afganistaan	2289	Q889	Wikipedia
Angola	2299	Q916	Wikipedia
Antigua a' Barbuda	4678	Q781	Wikipedia
Bahaamas	2854	Q778	Wikipedia
Bangladash	2673	Q902	Wikipedia
Barain	2705	Q398	Wikipedia
Barbados	5030	Q244	Wikipedia
Belerus	2153	Q184	Wikipedia
Beles	2638	Q242	Wikipedia
Beljum	2144	Q31	Wikipedia
Benin	2300	Q962	Wikipedia
Bermuda	5294	Q23635	Wikipedia
Boliwya	2575	Q750	Wikipedia
Botswana	2301	Q963	Wikipedia
Bresel	2013	Q155	Wikipedia
Bruunii	2514	Q921	Wikipedia
Bulgeriya	2138	Q219	Wikipedia
Burkina Faso	2302	Q965	Wikipedia
Myanmaa	4982	Q836	Wikipedia
Burundi	2303	Q967	Wikipedia
Buuten	2541	Q917	Wikipedia
Cape Verde	2305	Q1011	Wikipedia
Chekya	4146	Q213	Wikipedia
Costa Rica	4681	Q800	Wikipedia
Denmark	2165	Q35	Wikipedia
Doichland	2128	Q183	Wikipedia
Dominika	2847	Q784	Wikipedia
Dominikan Repablik	2846	Q786	Wikipedia
Eist Tiimor	2639	Q574	Wikipedia
Ejiipt	2548	Q79	Wikipedia
Ekwador	2857	Q736	Wikipedia
Elbanya	2141	Q222	Wikipedia
El Salvador	4680	Q792	Wikipedia
Endonesya	2488	Q252	Wikipedia
Endora	2137	Q228	Wikipedia
Endya	1814	Q668	Wikipedia
Ekwatoryal Gini	2783	Q983	Wikipedia
Eraak	2021	Q796	Wikipedia
Eraan	2481	Q794	Wikipedia
Eritreya	2751	Q986	Wikipedia
Eserbeyjan	2133	Q227	Wikipedia
Esrail	2015	Q801	Wikipedia
Estonya	2172	Q191	Wikipedia
Ethiopia	4998	Q115	Wikipedia
Fiijii	2714	Q712	Wikipedia
Finland	2159	Q33	Wikipedia
Felapiins	2665	Q928	Wikipedia
Gaana	2791	Q117	Wikipedia
Gabon	2693	Q1000	Wikipedia
Gini	2784	Q1006	Wikipedia
Gini-Bisau	2785	Q1007	Wikipedia
Grenada	4990	Q769	Wikipedia
Guatemala	4679	Q774	Wikipedia
Gwiiana	2574	Q734	Wikipedia
Haiti	2699	Q790	Wikipedia
Honduras	4323	Q783	Wikipedia
Hungrii	2139	Q28	Wikipedia
Ingland	1876	Q21	Wikipedia
Iseland	2155	Q189	Wikipedia
Italii	2163	Q38	Wikipedia
Jamaeka	2856	Q766	Wikipedia
Japan	2680	Q17	Wikipedia
Jordan	2661	Q810	Wikipedia
Jorja	2132	Q230	Wikipedia
Kaneda	2217	Q16	Wikipedia
Kamboedya	2542	Q424	Wikipedia
Kamerun	2304	Q1009	Wikipedia
Kataa	2706	Q846	Wikipedia
Kazakstaan	2950	Q232	Wikipedia
Keniia	2547	Q114	Wikipedia
Kergistaan	3069	Q813	Wikipedia
Kiribaati	2711	Q710	Wikipedia
Komoros	2702	Q970	Wikipedia
Demokratik Repablik o' t' Kongo	2696	Q974	Wikipedia
Repablik o' t' Kongo	2697	Q971	Wikipedia
Kot d'Ivuaar	5174	Q1008	Wikipedia
Kresmes Ailen	4819	Q31063	Wikipedia
Kroaysha	1931	Q224	Wikipedia
Kyuuba	2855	Q241	Wikipedia
Kyuuwait	2704	Q817	Wikipedia
Latwya	2161	Q211	Wikipedia
Layos	2662	Q819	Wikipedia
Lebanon	2660	Q822	Wikipedia
Lesotho	2692	Q1013	Wikipedia
Liberia	5096	Q1014	Wikipedia
Libiia	2549	Q1016	Wikipedia
Liktenstiin	2146	Q347	Wikipedia
Lithyuanya	2162	Q37	Wikipedia
Luksemborg	2173	Q32	Wikipedia
Maali	2786	Q912	Wikipedia
Maashal Ailen	2730	Q709	Wikipedia
Madagascar	2285	Q1019	Wikipedia
Malaawi	2755	Q1020	Wikipedia
Maldiwes	2756	Q826	Wikipedia
Marlta	2156	Q233	Wikipedia
Mauretania	5333	Q1025	Wikipedia
Mauritius	5321	Q1027	Wikipedia
Meksikoe	2853	Q96	Wikipedia
Melasya	2793	Q833	Wikipedia
Fedaraeted Staits o' Mikronesya	2826	Q702	Wikipedia
Moldoewa	2152	Q217	Wikipedia
Monako	2142	Q235	Wikipedia
Myanmaa	4982	Q836	Wikipedia
Namibia	5088	Q1030	Wikipedia
Nauruu	2712	Q697	Wikipedia
Nepal	2674	Q837	Wikipedia
Dem Nethiland	2134	Q55	Wikipedia
Nicaragua	4988	Q811	Wikipedia
Niijir	2308	Q1032	Wikipedia
Niijiirya	2309	Q1033	Wikipedia
Niue	5289	Q34020	Wikipedia
Norfuk Ailen	12	Q31057	Wikipedia
North Masedoenya	2147	Q221	Wikipedia
North Koriya	2723	Q423	Wikipedia
Norwaii	2154	Q20	Wikipedia
Nyuu Ziilan	2496	Q664	Wikipedia
Omaan	2707	Q842	Wikipedia
Ostrielya	1905	Q408	Wikipedia
Ostriya	2140	Q40	Wikipedia
Pakistaan	2672	Q843	Wikipedia
Palestiin	6406	Q219060	Wikipedia
Panama	2698	Q804	Wikipedia
Papua Nyuu Gini	2779	Q691	Wikipedia
Paraguay	5638	Q733	Wikipedia
Peruu	2858	Q419	Wikipedia
Poeland	1824	Q36	Wikipedia
Porchugal	2157	Q45	Wikipedia
Puerto Rico	5542	Q1183	Wikipedia
Romainya	2170	Q218	Wikipedia
Rusha	2174	Q159	Wikipedia
R'wanda	2753	Q1037	Wikipedia
Saint Kitts a' Nevis	5187	Q763	Wikipedia
Saint Lucia	4983	Q760	Wikipedia
Saint Vincent a' t' Grenadines	5031	Q757	Wikipedia
Samoa	2715	Q683	Wikipedia
San Marino	2149	Q238	Wikipedia
Sau Toem an Prinsiip	2782	Q1039	Wikipedia
Senegaal	2810	Q1041	Wikipedia
Sentril Afrekan Repablik	2637	Q929	Wikipedia
Serbya	2131	Q403	Wikipedia
Shiina	2484	Q148	Wikipedia
Repablik o' Shiina	5226	Q865	Wikipedia
Sierra Leone	5332	Q1044	Wikipedia
Sieshels	2703	Q1042	Wikipedia
Siipris	2136	Q229	Wikipedia
Singapur	2650	Q334	Wikipedia
Siriya	2656	Q858	Wikipedia
Skotlund	2288	Q22	Wikipedia
Slowarkya	2143	Q214	Wikipedia
Slowenya	2150	Q215	Wikipedia
Solamon Ailen	2729	Q685	Wikipedia
Somalia	5057	Q1045	Wikipedia
Sowth Afreka	2562	Q258	Wikipedia
Sowth Koriya	2722	Q884	Wikipedia
Spain	2167	Q29	Wikipedia
Sri Lanka	2731	Q854	Wikipedia
Sudan	2735	Q1049	Wikipedia
Sowth Sudan	4716	Q958	Wikipedia
Suriname	5115	Q730	Wikipedia
Swiiden	2168	Q34	Wikipedia
Switsaland	2169	Q39	Wikipedia
Tajikistaan	2799	Q863	Wikipedia
Tansaania	2307	Q924	Wikipedia
Repablik o' Shiina	5226	Q865	Wikipedia
Tchaed	2649	Q657	Wikipedia
Terkmenistaan	2800	Q874	Wikipedia
Togo	4759	Q945	Wikipedia
Trinidad a' Tobago	5029	Q754	Wikipedia
Tokelau	5369	Q36823	Wikipedia
Tunisia	4843	Q948	Wikipedia
Turkii	2175	Q43	Wikipedia
Tuwaluu	2561	Q672	Wikipedia
Uruguay	5116	Q77	Wikipedia
Uzbekistaan	3627	Q265	Wikipedia
Waals	3312	Q25	Wikipedia
Wanwaatuu	2513	Q686	Wikipedia
Wenezuela	5117	Q717	Wikipedia
Western Sahara	5335	Q6250	Wikipedia
Wiyetnaam	2768	Q881	Wikipedia
Yemen	2708	Q805	Wikipedia
Yuganda	2719	Q1036	Wikipedia
Yukrayn	2135	Q212	Wikipedia
Yunitid Kingdum	2151	Q145	Wikipedia
Demokratik Repablik o' t' Kongo	2696	Q974	Wikipedia
Zambia	5325	Q953	Wikipedia
Zimbabwe	5326	Q954	Wikipedia
Sowth Merika	2618	Q18	Wikipedia
Breselya	2014	Q2844	Wikipedia
Porchuguees	3808	Q5146	Wikipedia
Bresel	2013	Q155	Wikipedia
Medl Eist	4971	Q48214	Wikipedia
Jua	2592	Q7325	Wikipedia
Islem	2483	Q432	Wikipedia
Judaism	1908	Q9268	Wikipedia
Kreschenitii	1895	Q5043	Wikipedia
Asya	2236	Q48	Wikipedia
Inglish	1873	Q1860	Wikipedia
kuntrii	5527	Q6256	Wikipedia
North Merika	2581	Q49	Wikipedia
Nyuu York	4973	Q60	Wikipedia
Kaneda	2217	Q16	Wikipedia
Meksikoe	2853	Q96	Wikipedia
Indo	None	Q7348	OpenTapioca
French	2909	Q150	Wikipedia
Italiian	2522	Q652	Wikipedia
Latwyan	2524	Q9078	Wikipedia
Lithyuanyan	2527	Q9083	Wikipedia
Rushan	2525	Q7737	Wikipedia
Elbanyan	2526	Q8748	Wikipedia
Inglish	1873	Q1860	Wikipedia
Leten	4913	Q397	Wikipedia
Aarmanyan	5089	Q8785	Wikipedia
Romainyan	5095	Q7913	Wikipedia
Porchuguees	3808	Q5146	Wikipedia
Belerushan	6346	Q9091	Wikipedia
Bulgeriyan	3388	Q7918	Wikipedia
Serbyan	3031	Q9299	Wikipedia
Slowarkyan	3151	Q9058	Wikipedia
Skots	6270	Q14549	Wikipedia
Poelish	3150	Q809	Wikipedia
Norfuk	2353	Q33797	Wikipedia
Pitkern	2567	Q36554	Wikipedia
Eserbeyjani	6355	Q9292	Wikipedia
Semit	None	Q4415550	OpenTapioca
Auramaik	3030	Q28602	Wikipedia
Erabek	1672	Q13955	Wikipedia
Hiibruu	1863	Q9288	Wikipedia
Griinlendik	4724	Q25355	Wikipedia
Tahityan	2602	Q34128	Wikipedia
Estonyan	4777	Q9072	Wikipedia
Tongan	4817	Q34094	Wikipedia
Poelish	3150	Q809	Wikipedia
Shiina	2484	Q148	Wikipedia
Kreschenitii	1895	Q5043	Wikipedia
Jesus	1979	Q302	Wikipedia
winta	2954	Q1311	Wikipedia
kresmes	5052	Q19809	Wikipedia
Rusha	2174	Q159	Wikipedia
Serbya	2131	Q403	Wikipedia
sirkil	2098	Q17278	Wikipedia
Asya	2236	Q48	Wikipedia
Yerevan	5291	Q1953	Wikipedia
Griinland	2977	Q223	Wikipedia
Inglish	1873	Q1860	Wikipedia
Urup	2237	Q46	Wikipedia
Berlin	2586	Q64	Wikipedia
Urup	2237	Q46	Wikipedia
Belgrade	4598	Q3711	Wikipedia
Urup	2237	Q46	Wikipedia
Asya	2236	Q48	Wikipedia
Tbilisi	6289	Q994	Wikipedia
Eserbeyjani	6355	Q9292	Wikipedia
kuntrii	5527	Q6256	Wikipedia
Urup	2237	Q46	Wikipedia
Asya	2236	Q48	Wikipedia
popyulayshun	5383	Q33829	Wikipedia
Baku	3654	Q9248	Wikipedia
Duch	6370	Q7411	Wikipedia
Urup	2237	Q46	Wikipedia
Urup	2237	Q46	Wikipedia
Kiev	4527	Q1899	Wikipedia
Asya	2236	Q48	Wikipedia
Urup	2237	Q46	Wikipedia
Nikosia	4844	Q3856	Wikipedia
Urup	2237	Q46	Wikipedia
Urup	2237	Q46	Wikipedia
Sofia	5062	Q472	Wikipedia
Urup	2237	Q46	Wikipedia
Budapest	2355	Q1781	Wikipedia
Urup	2237	Q46	Wikipedia
Wienna	2695	Q1741	Wikipedia
Graz	4822	Q13298	Wikipedia
Urup	2237	Q46	Wikipedia
Serbya	2131	Q403	Wikipedia
Montiniegrow	2148	Q236	Wikipedia
Tirana	4111	Q19689	Wikipedia
Kosawo	4239	Q1255	Wikipedia
Urup	2237	Q46	Wikipedia
Urup	2237	Q46	Wikipedia
Urup	2237	Q46	Wikipedia
Brussels	4945	Q240	Wikipedia
Inglish	1873	Q1860	Wikipedia
Urup	2237	Q46	Wikipedia
Yunitid Kingdum	2151	Q145	Wikipedia
Dublin	4494	Q1761	Wikipedia
Urup	2237	Q46	Wikipedia
Urup	2237	Q46	Wikipedia
Skopie	5372	Q384	Wikipedia
Urup	2237	Q46	Wikipedia
Urup	2237	Q46	Wikipedia
Urup	2237	Q46	Wikipedia
Urup	2237	Q46	Wikipedia
London	3804	Q84	Wikipedia
Romainyan	5095	Q7913	Wikipedia
Rushan	2525	Q7737	Wikipedia
Urup	2237	Q46	Wikipedia
Urup	2237	Q46	Wikipedia
Minsk	5007	Q2280	Wikipedia
Urup	2237	Q46	Wikipedia
Oslo	4839	Q585	Wikipedia
Harstad	3117	Q62140	Wikipedia
Urup	2237	Q46	Wikipedia
Urup	2237	Q46	Wikipedia
ailen	2122	Q23442	Wikipedia
Italii	2163	Q38	Wikipedia
Urup	2237	Q46	Wikipedia
Lisboa	5189	Q597	Wikipedia
Urup	2237	Q46	Wikipedia
Urup	2237	Q46	Wikipedia
Helsinki	4567	Q1757	Wikipedia
Urup	2237	Q46	Wikipedia
Riigaa	2552	Q1773	Wikipedia
Estonya	2172	Q191	Wikipedia
Lithyuanya	2162	Q37	Wikipedia
Urup	2237	Q46	Wikipedia
Latwya	2161	Q211	Wikipedia
Estonya	2172	Q191	Wikipedia
Urup	2237	Q46	Wikipedia
Urup	2237	Q46	Wikipedia
Athens	4949	Q1524	Wikipedia
Urup	2237	Q46	Wikipedia
Urup	2237	Q46	Wikipedia
Paris	4808	Q90	Wikipedia
Urup	2237	Q46	Wikipedia
Madrid	5033	Q2807	Wikipedia
Urup	2237	Q46	Wikipedia
French	2909	Q150	Wikipedia
Italiian	2522	Q652	Wikipedia
Roemaansh	5084	Q13199	Wikipedia
Urup	2237	Q46	Wikipedia
Bern	3764	Q70	Wikipedia
Urup	2237	Q46	Wikipedia
Urup	2237	Q46	Wikipedia
Tallinn	4143	Q1770	Wikipedia
Latwya	2161	Q211	Wikipedia
Lithyuanya	2162	Q37	Wikipedia
Estonyan	4777	Q9072	Wikipedia
Urup	2237	Q46	Wikipedia
Inglish	1873	Q1860	Wikipedia
Rushan	2525	Q7737	Wikipedia
Rushan	2525	Q7737	Wikipedia
Urup	2237	Q46	Wikipedia
Asya	2236	Q48	Wikipedia
Moskou	4999	Q649	Wikipedia
Vladimir Putin	5254	Q7747	Wikipedia
Urup	2237	Q46	Wikipedia
Asya	2236	Q48	Wikipedia
Ankara	4928	Q3640	Wikipedia
Bresel	2013	Q155	Wikipedia
Etlantic Oshen	2239	Q97	Wikipedia
Denmark	2165	Q35	Wikipedia
laenghwij	2058	Q315	Wikipedia
Danish	4689	Q9035	Wikipedia
Faaroyean	5357	Q25258	Wikipedia
Spanish	4814	Q1321	Wikipedia
Spain	2167	Q29	Wikipedia
Castiil a' Liion	2222	Q5739	Wikipedia
Spain	2167	Q29	Wikipedia
Poeland	1824	Q36	Wikipedia
kuntrii	5527	Q6256	Wikipedia
North Merika	2581	Q49	Wikipedia
Erth	2417	Q2	Wikipedia
Rusha	2174	Q159	Wikipedia
kapitel citii	4185	Q5119	Wikipedia
Spain	2167	Q29	Wikipedia
Spain	2167	Q29	Wikipedia
Poeland	1824	Q36	Wikipedia
Inglish	1873	Q1860	Wikipedia
Doichland	2128	Q183	Wikipedia
saiens	1888	Q336	Wikipedia
Endya	1814	Q668	Wikipedia
kontenent	2482	Q5107	Wikipedia
kontenent	2482	Q5107	Wikipedia
Urup	2237	Q46	Wikipedia
Endya	1814	Q668	Wikipedia
Ostrielya	1905	Q408	Wikipedia
Afreka	1377	Q15	Wikipedia
Indien Oshen	2283	Q1239	Wikipedia
Madagascar	2285	Q1019	Wikipedia
Afreka	1377	Q15	Wikipedia
Ostrielya	1905	Q408	Wikipedia
Ostrielyan Kapitel Teritrii	2578	Q3258	Wikipedia
Inglish	1873	Q1860	Wikipedia
Spanish	4814	Q1321	Wikipedia
Yunitid Kingdum	2151	Q145	Wikipedia
Spain	2167	Q29	Wikipedia
Inglish	1873	Q1860	Wikipedia
Skots	6270	Q14549	Wikipedia
Yunitid Kingdum	2151	Q145	Wikipedia
Ingland	1876	Q21	Wikipedia
Asya	2236	Q48	Wikipedia
Afreka	1377	Q15	Wikipedia
Afreka	1377	Q15	Wikipedia
Porchuguees	3808	Q5146	Wikipedia
Afreka	1377	Q15	Wikipedia
Afreka	1377	Q15	Wikipedia
Afreka	1377	Q15	Wikipedia
Afreka	1377	Q15	Wikipedia
Inglish	1873	Q1860	Wikipedia
Afreka	1377	Q15	Wikipedia
ailen	2122	Q23442	Wikipedia
Afreka	1377	Q15	Wikipedia
Afreka	1377	Q15	Wikipedia
French	2909	Q150	Wikipedia
Afreka	1377	Q15	Wikipedia
Afreka	1377	Q15	Wikipedia
Spanish	4814	Q1321	Wikipedia
Spain	2167	Q29	Wikipedia
Castiil a' Liion	2222	Q5739	Wikipedia
Slowarkyan	3151	Q9058	Wikipedia
Hungrii	2139	Q28	Wikipedia
Budapest	2355	Q1781	Wikipedia
Poelish	3150	Q809	Wikipedia
Poeland	1824	Q36	Wikipedia
laenghwij	2058	Q315	Wikipedia
Doichland	2128	Q183	Wikipedia
Ostriya	2140	Q40	Wikipedia
Switsaland	2169	Q39	Wikipedia
Urup	2237	Q46	Wikipedia
Namibia	5088	Q1030	Wikipedia
Afreka	1377	Q15	Wikipedia
laenghwij	2058	Q315	Wikipedia
Norfuk Ailen	12	Q31057	Wikipedia
Pitkern	2567	Q36554	Wikipedia
Pitkern Ailen	13	Q35672	Wikipedia
Inglish	1873	Q1860	Wikipedia
Tahityan	2602	Q34128	Wikipedia
Inglish	1873	Q1860	Wikipedia
ailen	2122	Q23442	Wikipedia
tiemsoen	1906	Q12143	Wikipedia
Pitkern	None	Q35672	OpenTapioca
Pitkern	None	Q35672	OpenTapioca
Hungrii	2139	Q28	Wikipedia
Hungrii	2139	Q28	Wikipedia
Inglish	1873	Q1860	Wikipedia
Norfuk Ailen	12	Q31057	Wikipedia
saiens	1888	Q336	Wikipedia
biiolojii	1393	Q420	Wikipedia
plaanet	4706	Q634	Wikipedia
san	5368	Q525	Wikipedia
kontenent	2482	Q5107	Wikipedia
saiens	1888	Q336	Wikipedia
Galileo Galilei	2008	Q307	Wikipedia
Galileo Galilei	2008	Q307	Wikipedia
Asya	2236	Q48	Wikipedia
Tegeraan	4972	Q3616	Wikipedia
A	None	Q48	OpenTapioca
rilijin	2590	Q9174	Wikipedia
God	2591	Q190	Wikipedia
Meka	4980	Q5806	Wikipedia
Mediina	5037	Q35484	Wikipedia
Beijing	3768	Q956	Wikipedia
Shiina	None	Q148	OpenTapioca
Asya	2236	Q48	Wikipedia
Shiina	2484	Q148	Wikipedia
Endya	1814	Q668	Wikipedia
Asya	2236	Q48	Wikipedia
Osheania	4696	Q538	Wikipedia
Inglish	1873	Q1860	Wikipedia
Ostrielya	1905	Q408	Wikipedia
Pesifik Oshen	1857	Q98	Wikipedia
Ostrielya	1905	Q408	Wikipedia
Sowth Ostrielya	2501	Q35715	Wikipedia
Melban	1940	Q3141	Wikipedia
Ostrielya	1905	Q408	Wikipedia
Sidni	1939	Q3130	Wikipedia
ailen	2122	Q23442	Wikipedia
Ostrielya	1905	Q408	Wikipedia
kontenent	2482	Q5107	Wikipedia
Hobart	1943	Q40191	Wikipedia
Ostrielya	1905	Q408	Wikipedia
Edelaid	1941	Q5112	Wikipedia
Ostrielya	1905	Q408	Wikipedia
Pirth	1942	Q3183	Wikipedia
Ostrielya	1905	Q408	Wikipedia
Brisbin	1938	Q34932	Wikipedia
ailen	2122	Q23442	Wikipedia
Pesifik Oshen	1857	Q98	Wikipedia
Asya	2236	Q48	Wikipedia
laenghwij	2058	Q315	Wikipedia
Italii	2163	Q38	Wikipedia
Urup	2237	Q46	Wikipedia
laenghwij	2058	Q315	Wikipedia
Latwya	2161	Q211	Wikipedia
Urup	2237	Q46	Wikipedia
laenghwij	2058	Q315	Wikipedia
Rusha	2174	Q159	Wikipedia
Urup	2237	Q46	Wikipedia
Asya	2236	Q48	Wikipedia
laenghwij	2058	Q315	Wikipedia
Elbanya	2141	Q222	Wikipedia
Urup	2237	Q46	Wikipedia
Kosawo	4239	Q1255	Wikipedia
North Masedoenya	2147	Q221	Wikipedia
laenghwij	2058	Q315	Wikipedia
Lithyuanya	2162	Q37	Wikipedia
Urup	2237	Q46	Wikipedia
Wiyetnaam	2768	Q881	Wikipedia
Asya	2236	Q48	Wikipedia
Asya	2236	Q48	Wikipedia
Afreka	1377	Q15	Wikipedia
Afreka	1377	Q15	Wikipedia
Cairo	4951	Q85	Wikipedia
Afreka	1377	Q15	Wikipedia
Spain	2167	Q29	Wikipedia
Latwya	2161	Q211	Wikipedia
Kroaysha	1931	Q224	Wikipedia
Afreka	1377	Q15	Wikipedia
Sowth Afreka	2562	Q258	Wikipedia
Yunitid Kingdum	2151	Q145	Wikipedia
Inglish	1873	Q1860	Wikipedia
Eswotiini	None	Q1050	OpenTapioca
A	None	Q48	OpenTapioca
Eswotiini	None	Q1050	OpenTapioca
ailen	2122	Q23442	Wikipedia
Pesifik Oshen	1857	Q98	Wikipedia
Funafuti	5142	Q34126	Wikipedia
Afreka	1377	Q15	Wikipedia
Cape Taun	6219	Q5465	Wikipedia
Johannesburg	6208	Q34647	Wikipedia
Sowth Afreka	None	Q258	OpenTapioca
Erabek	1672	Q13955	Wikipedia
Medl Eist	4971	Q48214	Wikipedia
Eraak	2021	Q796	Wikipedia
rilijin	2590	Q9174	Wikipedia
laenghwij	2058	Q315	Wikipedia
Pitkern Ailen	13	Q35672	Wikipedia
Norfuk	2353	Q33797	Wikipedia
Tahityan	2602	Q34128	Wikipedia
Inglish	1873	Q1860	Wikipedia
Inglish	1873	Q1860	Wikipedia
Sowth Merika	2618	Q18	Wikipedia
Spanish	4814	Q1321	Wikipedia
Sowth Merika	2618	Q18	Wikipedia
Ostrielya	1905	Q408	Wikipedia
Canberra	2286	Q3114	Wikipedia
