Text,Wiki_ID,Wikidata_ID,Source
Benin,2300,Q962,Wikipedia
Bermuda,5294,Q23635,Wikipedia
Boliwya,2575,Q750,Wikipedia
Botswana,2301,Q963,Wikipedia
Bresel,2013,Q155,Wikipedia
Bruunii,2514,Q921,Wikipedia
Bulgeriya,2138,Q219,Wikipedia
Burkina Faso,2302,Q965,Wikipedia
Myanmaa,4982,Q836,Wikipedia
Burundi,2303,Q967,Wikipedia
Buuten,2541,Q917,Wikipedia
Cape Verde,2305,Q1011,Wikipedia
Chekya,4146,Q213,Wikipedia
Costa Rica,4681,Q800,Wikipedia
Denmark,2165,Q35,Wikipedia
Dominika,2847,Q784,Wikipedia
Dominikan Repablik,2846,Q786,Wikipedia
Eist Tiimor,2639,Q574,Wikipedia
Ejiipt,2548,Q79,Wikipedia
Ekwador,2857,Q736,Wikipedia
Elbanya,2141,Q222,Wikipedia
El Salvador,4680,Q792,Wikipedia
Endonesya,2488,Q252,Wikipedia
Endora,2137,Q228,Wikipedia
Endya,1814,Q668,Wikipedia
Ekwatoryal Gini,2783,Q983,Wikipedia
Eraak,2021,Q796,Wikipedia
Eraan,2481,Q794,Wikipedia
Eritreya,2751,Q986,Wikipedia
Eserbeyjan,2133,Q227,Wikipedia
Estonya,2172,Q191,Wikipedia
Ethiopia,4998,Q115,Wikipedia
Fiijii,2714,Q712,Wikipedia
Finland,2159,Q33,Wikipedia
Felapiins,2665,Q928,Wikipedia
Gaana,2791,Q117,Wikipedia
Gabon,2693,Q1000,Wikipedia
Gini,2784,Q1006,Wikipedia
Gini-Bisau,2785,Q1007,Wikipedia
Grenada,4990,Q769,Wikipedia
Guatemala,4679,Q774,Wikipedia
Gwiiana,2574,Q734,Wikipedia
Haiti,2699,Q790,Wikipedia
Honduras,4323,Q783,Wikipedia
Hungrii,2139,Q28,Wikipedia
Ingland,1876,Q21,Wikipedia
Iseland,2155,Q189,Wikipedia
Italii,2163,Q38,Wikipedia
Jamaeka,2856,Q766,Wikipedia
Japan,2680,Q17,Wikipedia
Jordan,2661,Q810,Wikipedia
Jorja,2132,Q230,Wikipedia
Kaneda,2217,Q16,Wikipedia
Kamboedya,2542,Q424,Wikipedia
Kamerun,2304,Q1009,Wikipedia
Kataa,2706,Q846,Wikipedia
Kazakstaan,2950,Q232,Wikipedia
Keniia,2547,Q114,Wikipedia
Kergistaan,3069,Q813,Wikipedia
Kiribaati,2711,Q710,Wikipedia
Komoros,2702,Q970,Wikipedia
Demokratik Repablik o' t' Kongo,2696,Q974,Wikipedia
Repablik o' t' Kongo,2697,Q971,Wikipedia
Kot d'Ivuaar,5174,Q1008,Wikipedia
Kresmes Ailen,4819,Q31063,Wikipedia
Kroaysha,1931,Q224,Wikipedia
Kyuuba,2855,Q241,Wikipedia
Kyuuwait,2704,Q817,Wikipedia
Latwya,2161,Q211,Wikipedia
Layos,2662,Q819,Wikipedia
Lebanon,2660,Q822,Wikipedia
Lesotho,2692,Q1013,Wikipedia
Liberia,5096,Q1014,Wikipedia
Libiia,2549,Q1016,Wikipedia
Liktenstiin,2146,Q347,Wikipedia
Lithyuanya,2162,Q37,Wikipedia
Luksemborg,2173,Q32,Wikipedia
Maali,2786,Q912,Wikipedia
Maashal Ailen,2730,Q709,Wikipedia
Madagascar,2285,Q1019,Wikipedia
Malaawi,2755,Q1020,Wikipedia
Maldiwes,2756,Q826,Wikipedia
Marlta,2156,Q233,Wikipedia
Mauretania,5333,Q1025,Wikipedia
Mauritius,5321,Q1027,Wikipedia
Meksikoe,2853,Q96,Wikipedia
Melasya,2793,Q833,Wikipedia
Fedaraeted Staits o' Mikronesya,2826,Q702,Wikipedia
Moldoewa,2152,Q217,Wikipedia
Monako,2142,Q235,Wikipedia
Namibia,5088,Q1030,Wikipedia
Nauruu,2712,Q697,Wikipedia
Nepal,2674,Q837,Wikipedia
Dem Nethiland,2134,Q55,Wikipedia
Nicaragua,4988,Q811,Wikipedia
Niijir,2308,Q1032,Wikipedia
Niijiirya,2309,Q1033,Wikipedia
Niue,5289,Q34020,Wikipedia
North Masedoenya,2147,Q221,Wikipedia
North Koriya,2723,Q423,Wikipedia
Norwaii,2154,Q20,Wikipedia
Omaan,2707,Q842,Wikipedia
Ostriya,2140,Q40,Wikipedia
Pakistaan,2672,Q843,Wikipedia
Palestiin,6406,Q219060,Wikipedia
Panama,2698,Q804,Wikipedia
Paraguay,5638,Q733,Wikipedia
Peruu,2858,Q419,Wikipedia
Porchugal,2157,Q45,Wikipedia
Puerto Rico,5542,Q1183,Wikipedia
Romainya,2170,Q218,Wikipedia
R'wanda,2753,Q1037,Wikipedia
Saint Kitts a' Nevis,5187,Q763,Wikipedia
Saint Lucia,4983,Q760,Wikipedia
Saint Vincent a' t' Grenadines,5031,Q757,Wikipedia
Samoa,2715,Q683,Wikipedia
San Marino,2149,Q238,Wikipedia
Sau Toem an Prinsiip,2782,Q1039,Wikipedia
Senegaal,2810,Q1041,Wikipedia
Sentril Afrekan Repablik,2637,Q929,Wikipedia
Serbya,2131,Q403,Wikipedia
Shiina,2484,Q148,Wikipedia
Repablik o' Shiina,5226,Q865,Wikipedia
Sierra Leone,5332,Q1044,Wikipedia
Sieshels,2703,Q1042,Wikipedia
Siipris,2136,Q229,Wikipedia
Singapur,2650,Q334,Wikipedia
Siriya,2656,Q858,Wikipedia
Slowarkya,2143,Q214,Wikipedia
Slowenya,2150,Q215,Wikipedia
Solamon Ailen,2729,Q685,Wikipedia
Somalia,5057,Q1045,Wikipedia
Sowth Afreka,2562,Q258,Wikipedia
Sowth Koriya,2722,Q884,Wikipedia
Spain,2167,Q29,Wikipedia
Sri Lanka,2731,Q854,Wikipedia
Sudan,2735,Q1049,Wikipedia
Sowth Sudan,4716,Q958,Wikipedia
Suriname,5115,Q730,Wikipedia
Swiiden,2168,Q34,Wikipedia
Switsaland,2169,Q39,Wikipedia
Tajikistaan,2799,Q863,Wikipedia
Tansaania,2307,Q924,Wikipedia
Tchaed,2649,Q657,Wikipedia
Terkmenistaan,2800,Q874,Wikipedia
Togo,4759,Q945,Wikipedia
Trinidad a' Tobago,5029,Q754,Wikipedia
Tokelau,5369,Q36823,Wikipedia
Tunisia,4843,Q948,Wikipedia
Turkii,2175,Q43,Wikipedia
Tuwaluu,2561,Q672,Wikipedia
Uruguay,5116,Q77,Wikipedia
Uzbekistaan,3627,Q265,Wikipedia
Wanwaatuu,2513,Q686,Wikipedia
Wenezuela,5117,Q717,Wikipedia
Western Sahara,5335,Q6250,Wikipedia
Wiyetnaam,2768,Q881,Wikipedia
Yemen,2708,Q805,Wikipedia
Yuganda,2719,Q1036,Wikipedia
Yukrayn,2135,Q212,Wikipedia
Zambia,5325,Q953,Wikipedia
Zimbabwe,5326,Q954,Wikipedia
Sowth Merika,2618,Q18,Wikipedia
Breselya,2014,Q2844,Wikipedia
Porchuguees,3808,Q5146,Wikipedia
Islem,2483,Q432,Wikipedia
Judaism,1908,Q9268,Wikipedia
Kreschenitii,1895,Q5043,Wikipedia
Inglish,1873,Q1860,Wikipedia
kuntrii,5527,Q6256,Wikipedia
Nyuu York,4973,Q60,Wikipedia
Indo,None,Q7348,OpenTapioca
French,2909,Q150,Wikipedia
Italiian,2522,Q652,Wikipedia
Latwyan,2524,Q9078,Wikipedia
Lithyuanyan,2527,Q9083,Wikipedia
Rushan,2525,Q7737,Wikipedia
Elbanyan,2526,Q8748,Wikipedia
Aarmanyan,5089,Q8785,Wikipedia
Romainyan,5095,Q7913,Wikipedia
Belerushan,6346,Q9091,Wikipedia
Bulgeriyan,3388,Q7918,Wikipedia
Serbyan,3031,Q9299,Wikipedia
Slowarkyan,3151,Q9058,Wikipedia
Skots,6270,Q14549,Wikipedia
Eserbeyjani,6355,Q9292,Wikipedia
Semit,None,Q4415550,OpenTapioca
Griinlendik,4724,Q25355,Wikipedia
Tahityan,2602,Q34128,Wikipedia
Estonyan,4777,Q9072,Wikipedia
Tongan,4817,Q34094,Wikipedia
winta,2954,Q1311,Wikipedia
kresmes,5052,Q19809,Wikipedia
sirkil,2098,Q17278,Wikipedia
Yerevan,5291,Q1953,Wikipedia
Griinland,2977,Q223,Wikipedia
Berlin,2586,Q64,Wikipedia
Belgrade,4598,Q3711,Wikipedia
Tbilisi,6289,Q994,Wikipedia
popyulayshun,5383,Q33829,Wikipedia
Baku,3654,Q9248,Wikipedia
Kiev,4527,Q1899,Wikipedia
Nikosia,4844,Q3856,Wikipedia
Sofia,5062,Q472,Wikipedia
Budapest,2355,Q1781,Wikipedia
Wienna,2695,Q1741,Wikipedia
Graz,4822,Q13298,Wikipedia
Montiniegrow,2148,Q236,Wikipedia
Tirana,4111,Q19689,Wikipedia
Kosawo,4239,Q1255,Wikipedia
Brussels,4945,Q240,Wikipedia
Dublin,4494,Q1761,Wikipedia
Skopie,5372,Q384,Wikipedia
Minsk,5007,Q2280,Wikipedia
Oslo,4839,Q585,Wikipedia
Harstad,3117,Q62140,Wikipedia
Lisboa,5189,Q597,Wikipedia
Helsinki,4567,Q1757,Wikipedia
Riigaa,2552,Q1773,Wikipedia
Athens,4949,Q1524,Wikipedia
Paris,4808,Q90,Wikipedia
Madrid,5033,Q2807,Wikipedia
Roemaansh,5084,Q13199,Wikipedia
Bern,3764,Q70,Wikipedia
Tallinn,4143,Q1770,Wikipedia
Moskou,4999,Q649,Wikipedia
Vladimir Putin,5254,Q7747,Wikipedia
Ankara,4928,Q3640,Wikipedia
Danish,4689,Q9035,Wikipedia
Faaroyean,5357,Q25258,Wikipedia
Spanish,4814,Q1321,Wikipedia
Castiil a' Liion,2222,Q5739,Wikipedia
kapitel citii,4185,Q5119,Wikipedia
kontenent,2482,Q5107,Wikipedia
Ostrielyan Kapitel Teritrii,2578,Q3258,Wikipedia
tiemsoen,1906,Q12143,Wikipedia
biiolojii,1393,Q420,Wikipedia
plaanet,4706,Q634,Wikipedia
san,5368,Q525,Wikipedia
Galileo Galilei,2008,Q307,Wikipedia
Tegeraan,4972,Q3616,Wikipedia
Meka,4980,Q5806,Wikipedia
Mediina,5037,Q35484,Wikipedia
Beijing,3768,Q956,Wikipedia
Shiina,None,Q148,OpenTapioca
Melban,1940,Q3141,Wikipedia
Sidni,1939,Q3130,Wikipedia
Hobart,1943,Q40191,Wikipedia
Edelaid,1941,Q5112,Wikipedia
Pirth,1942,Q3183,Wikipedia
Brisbin,1938,Q34932,Wikipedia
Cairo,4951,Q85,Wikipedia
Eswotiini,None,Q1050,OpenTapioca
Funafuti,5142,Q34126,Wikipedia
Cape Taun,6219,Q5465,Wikipedia
Johannesburg,6208,Q34647,Wikipedia
Sowth Afreka,None,Q258,OpenTapioca
Canberra,2286,Q3114,Wikipedia
god,2591,Q190,Wikipedia
Tahitii,3832,Q42000,Wikipedia
Pitkern Tal',5009,Q460585,Wikipedia
Frans,2166,Q142,Wikipedia
Chili,2822,Q298,Wikipedia
Kolombiya,5114,Q739,Wikipedia
Disemba,2691,Q126,Wikipedia
Sentril Merika,4978,Q27611,Wikipedia
Pitkern kulchur,4321,Q17376342,Wikipedia
Tailan,2487,Q869,Wikipedia
Manila,5161,Q1461,Wikipedia
Ulan Bator,4130,Q23430,Wikipedia
Tokyo,3935,Q1490,Wikipedia
sama,2952,Q1313,Wikipedia
spring,2951,Q1312,Wikipedia
ortam,2953,Q1314,Wikipedia
Nuku'alofa,4835,Q38834,Wikipedia
Hispanyola,4960,Q25277,Wikipedia
Ailen,None,Q27,OpenTapioca
Saudi Erabia,3630,Q851,Wikipedia
Yunitid Erab Emiraiits,3631,Q878,Wikipedia
independens,5263,Q37055,Wikipedia
Nauruuan,5313,Q13307,Wikipedia
Apya,4815,Q36260,Wikipedia
Kaempaala,3917,Q3894,Wikipedia
Soel,3993,Q8684,Wikipedia
Werl War II,5118,Q362,Wikipedia
Yunitid Staits o' Merika,2024,Q30,Wikipedia
thiiolojii,2734,Q34178,Wikipedia
Jibuuti,2752,Q977,Wikipedia
Hanoi,5039,Q1858,Wikipedia
Bisau,3931,Q3739,Wikipedia
Bamaakoe,4000,Q3703,Wikipedia
Akra,3944,Q3761,Wikipedia
brij,2835,Q12280,Wikipedia
Maach,2682,Q110,Wikipedia
Oktoeba,2689,Q124,Wikipedia
Dakaa,4018,Q3718,Wikipedia
Febyuweri,2681,Q109,Wikipedia
Isla Salas y Gómez,3095,Q118821,Wikipedia
Kingston,None,Q30963,OpenTapioca
Meksikoe Citii,4991,Q1489,Wikipedia
Leten Merika,4993,Q12585,Wikipedia
Nasau,4985,Q2467,Wikipedia
Deth,None,Q3017742,OpenTapioca
Kim Il-sung,4826,Q41117,Wikipedia
Airiland,2145,Q27,Wikipedia
Jay Marcus,None,Q100879600,OpenTapioca
Đồng Hới,2531,Q1877,Wikipedia
Ho Chi Minh City,2901,Q1854,Wikipedia
Orgas,2687,Q122,Wikipedia
Septemba,2688,Q123,Wikipedia
Nowemba,2690,Q125,Wikipedia
Jaenyuweri,2081,Q108,Wikipedia
Ieprel,2683,Q118,Wikipedia
Mieh,2684,Q119,Wikipedia
Juun,2685,Q120,Wikipedia
Juulai,2686,Q121,Wikipedia
dapendincii,5377,Q161243,Wikipedia
Nuuk,4037,Q226,Wikipedia
flores,None,Q148440,OpenTapioca
Aragon,2228,Q4040,Wikipedia
Iista Ailen,2821,Q14452,Wikipedia
bilding,3105,Q41176,Wikipedia
haus,3106,Q3947,Wikipedia
aarkitekchur,2834,Q12271,Wikipedia
citii,4144,Q515,Wikipedia
sportii,5202,Q349,Wikipedia
Taatu,3370,Q13972,Wikipedia
transport,2700,Q7590,Wikipedia
Sarajevo,4842,Q11194,Wikipedia
Kapitel citii,4185,Q5119,Wikipedia
Mozambique,4888,Q1029,Wikipedia
hiidrojen,1912,Q556,Wikipedia
etem,1883,Q9121,Wikipedia
Mongoelya,2679,Q711,Wikipedia
Lord Howe Ailen,5143,Q104784,Wikipedia
Colleen McCullough-Robinson,None,Q228801,OpenTapioca
Prishtina,5034,Q25270,Wikipedia
Serbya,None,Q403,OpenTapioca
Dem Kuuk Ailen,5398,Q26988,Wikipedia
Sicilii,5059,Q1460,Wikipedia
myuusik,4915,Q638,Wikipedia
Ches,4981,Q718,Wikipedia
Minecraft,6209,Q49740,Wikipedia
kurencii,1907,Q8142,Wikipedia
sdar,5122,Q523,Wikipedia
oshen,5131,Q9430,Wikipedia
Juba,6212,Q1947,Wikipedia
Pridi Banomyong,None,Q714934,OpenTapioca
Tailan,None,Q869,OpenTapioca
Patio,5249,Q39421306,Wikipedia
French Poliinesya,5425,Q30971,Wikipedia
Kaneda,None,Q16,OpenTapioca
Theresa Mary May,None,Q264766,OpenTapioca
Yunitid Kingdum,None,Q145,OpenTapioca
Ostrielya,None,Q408,OpenTapioca
Bosnya a' Hersegowina,3625,Q225,Wikipedia
Tunis,5213,Q3572,Wikipedia
Numea,4975,Q9733,Wikipedia
Nazi Jirmanii,6178,Q7318,Wikipedia
Hawayii,5378,Q782,Wikipedia
geiim,4676,Q11410,Wikipedia
Managua,4989,Q3274,Wikipedia
Hannover,4995,Q1715,Wikipedia
William Herschel,4994,Q14277,Wikipedia
Istanbuel,4929,Q406,Wikipedia
Saint Piiterburg,5323,Q656,Wikipedia
YoSSR,5595,Q15180,Wikipedia
Shuwashya,1920,Q5466,Wikipedia
Alaska,5012,Q797,Wikipedia
Juuno,5238,Q29445,Wikipedia
Wikkapedya,3158,Q52,Wikipedia
Palau,2807,Q695,Wikipedia
Hamburg,5043,Q1055,Wikipedia
Blomberg,5045,Q168646,Wikipedia
Kreschen,3082,Q106039,Wikipedia
Griis,2164,Q41,Wikipedia
Kresmes,None,Q19809,OpenTapioca
Mogadisho,5109,Q2449,Wikipedia
tal,None,Q2,OpenTapioca
It,None,Q38,OpenTapioca
jirman,2350,Q188,Wikipedia
french,2909,Q150,Wikipedia
italiian,2522,Q652,Wikipedia
Anatoliy Solovianenko,None,Q488006,OpenTapioca
Bogota,5567,Q2841,Wikipedia
Caracas,5531,Q1533,Wikipedia
Wenezuela,None,Q717,OpenTapioca
Bleona Qereti,None,Q22137038,OpenTapioca
Nyuu Sauth Wiels,2498,Q3224,Wikipedia
Dong Hoi Aeyaport,2903,Q4156,Wikipedia
Saint Kitts a' Nevis,None,Q763,OpenTapioca
Basseterre,None,Q41295,OpenTapioca
Saint Kitts,None,Q204989,OpenTapioca
Dzhek,3645,Q2087604,Wikipedia
Tahaa,4788,Q926768,Wikipedia
Sukhumi,5386,Q40811,Wikipedia
Alofi,5292,Q30966,Wikipedia
anthem o' Niue,5296,Q179078,Wikipedia
Niue,None,Q34020,OpenTapioca
Samoa,None,Q683,OpenTapioca
AD,None,Q228,OpenTapioca
James Cook,None,Q7324,OpenTapioca
Robert Rex,None,Q1933697,OpenTapioca
See,None,Q23397,OpenTapioca
Ngerulmud,5331,Q515229,Wikipedia
Alofi,None,Q30966,OpenTapioca
Niuean,5299,Q33790,Wikipedia
Lagi,None,Q221706,OpenTapioca
mai,None,Q48877920,OpenTapioca
Merika,None,Q30,OpenTapioca
Italiani,None,Q18504845,OpenTapioca
Italii,None,Q38,OpenTapioca
La,None,Q1588,OpenTapioca
Real,None,Q8682,OpenTapioca
Spain,None,Q29,OpenTapioca
Anthem o' Niue,5296,Q179078,Wikipedia
Maaori,4820,Q36451,Wikipedia
Samoaan,4816,Q34011,Wikipedia
Hawayiian,4963,Q33569,Wikipedia
Dem Kuuk Ailen Maaori,5307,Q36745,Wikipedia
Cook,None,Q26988,OpenTapioca
wit,None,Q10884,OpenTapioca
Dem Kuuk Ailen,None,Q26988,OpenTapioca
Hindi,5049,Q1568,Wikipedia
Hirawanu Tapu,5501,Q5769530,Wikipedia
Ailen's,None,Q27,OpenTapioca
William R. Broughton,None,Q1333687,OpenTapioca
Tho,None,Q1349884,OpenTapioca
Samuel Deighton,None,Q96938636,OpenTapioca
Michael King's,None,Q8027,OpenTapioca
Barry Barclay's,None,Q4863996,OpenTapioca
Project,None,Q170584,OpenTapioca
Chatham,None,Q115459,OpenTapioca
Ngerulmud,None,Q515229,OpenTapioca
Palau,None,Q695,OpenTapioca
aart,5644,Q735,Wikipedia
dem Faaro Ailen,2182,Q4628,Wikipedia
Jibrulta,2287,Q1410,Wikipedia
erth,None,Q1002835,OpenTapioca
Tokelau,None,Q36823,OpenTapioca
sala,None,Q34442,OpenTapioca
Repablik o' Abkasiya,5270,Q31354462,Wikipedia
esa,None,Q10274653,OpenTapioca
Nauruu,None,Q697,OpenTapioca
UTC+1,None,Q6655,OpenTapioca
tiem,None,Q525939,OpenTapioca
Fijian,5312,Q33295,Wikipedia
Papeete,4833,Q130800,Wikipedia
French Poliinesya,None,Q30971,OpenTapioca
Griik,6271,Q9129,Wikipedia
Okhrid,None,Q1223508,OpenTapioca
Kaliningrad,5451,Q1829,Wikipedia
Swiidish,5234,Q9027,Wikipedia
Alis Baffe,5472,Q4725760,Wikipedia
histrei,4698,Q309,Wikipedia
Pinsk,None,Q204150,OpenTapioca
Minsk,None,Q2280,OpenTapioca
Tiem,None,Q25834793,OpenTapioca
laaef,5576,Q3,Wikipedia
medisin,5255,Q11190,Wikipedia
enetomii,5529,Q514,Wikipedia
shirt,5545,Q76768,Wikipedia
bra,5546,Q13716,Wikipedia
toples,5550,Q83772,Wikipedia
elsa,None,Q455827,OpenTapioca
Puerto Rico,None,Q1183,OpenTapioca
Commonwealth of Puerto Rico,None,Q1183,OpenTapioca
Estado Libre Asociado de Puerto Rico,None,Q1183,OpenTapioca
Bra,None,Q818299,OpenTapioca
Bras,None,Q818299,OpenTapioca
bras,None,Q11909956,OpenTapioca
Elizabeth Stuart Phelps,None,Q5363586,OpenTapioca
ken,None,Q1107006,OpenTapioca
mor,None,Q680963,OpenTapioca
West Asya,4836,Q7204,Wikipedia
Korintuu,5013,Q1132939,Wikipedia
dorg,6251,Q144,Wikipedia
Pontifex maximus,None,Q212943,OpenTapioca
President o' Yunitid Staits o' Merika,6174,Q11696,Wikipedia
Ewanrigg Hall,None,Q26437698,OpenTapioca
Manx,None,Q9676,OpenTapioca
put,None,Q34442,OpenTapioca
maa,None,Q2560367,OpenTapioca
Adoelf Hitlar,4957,Q352,Wikipedia
Newsmax,None,Q11991273,OpenTapioca
Christopher Ruddy,None,Q1257218,OpenTapioca
TV,None,Q672,OpenTapioca
DirecTV,None,Q1056839,OpenTapioca
Dish Network,None,Q1199757,OpenTapioca
Fox News,None,Q186068,OpenTapioca
Rob Schmitt,None,Q76583171,OpenTapioca
The Washington Post,None,Q166032,OpenTapioca
Afrikaans,6220,Q14196,Wikipedia
Nyuukasel,6226,Q57278,Wikipedia
North Ailen,6255,Q118863,Wikipedia
hoss,5471,Q726,Wikipedia
moa,5617,Q452969,Wikipedia
Sauth Ailen,6257,Q120755,Wikipedia
Welingtan,4997,Q23661,Wikipedia
Krestcherch,6258,Q79990,Wikipedia
Hong Kong,6273,Q8646,Wikipedia
kau,6216,Q830,Wikipedia
Westen Ostrielya,4964,Q3206,Wikipedia
Singapur,None,Q334,OpenTapioca
open,None,Q991704,OpenTapioca
Bislama,5227,Q35452,Wikipedia
Cataloniya,6324,Q5705,Wikipedia
flag,5534,Q14660,Wikipedia
Entanashunal Fonetikl Elphabet,5375,Q21204,Wikipedia
Lingua Franca,None,Q2899553,OpenTapioca
wetls,6403,Q2095,Wikipedia
