Text,Wiki_ID,Wikidata_ID,Source
Latvia,2704,Q211,Wikipedia
Vilnius,2471,Q216,Wikipedia
West Virginia,None,Q1371,OpenTapioca
Washington,None,Q61,OpenTapioca
Virginia,None,Q1370,OpenTapioca
Vermont,None,Q16551,OpenTapioca
Tennessee,None,Q1509,OpenTapioca
Saut Dakota,None,Q1211,OpenTapioca
Saut Carolina,None,Q1456,OpenTapioca
Rhode Island,None,Q1387,OpenTapioca
Pennsylvania,None,Q1400,OpenTapioca
Oregon,None,Q824,OpenTapioca
Oklahoma,None,Q1649,OpenTapioca
Ohio,None,Q1397,OpenTapioca
Estonia,2705,Q191,Wikipedia
Riga,5789,Q1773,Wikipedia
Latvia,None,Q211,OpenTapioca
Estonia,None,Q191,OpenTapioca
Not Dakota,None,Q1207,OpenTapioca
Not Carolina,None,Q1454,OpenTapioca
Finland,None,Q33,OpenTapioca
faef,None,Q7194814,OpenTapioca
Nowei,2712,Q20,Wikipedia
Finlan,2708,Q33,Wikipedia
Niu Mexico,None,Q1522,OpenTapioca
New Jersey,None,Q1408,OpenTapioca
Nowei,None,Q20,OpenTapioca
Copenhagen,6382,Q1748,Wikipedia
Denmak,None,Q35,OpenTapioca
New Hampshire,None,Q759,OpenTapioca
Nevada,None,Q1227,OpenTapioca
Nebraska,None,Q1553,OpenTapioca
Faroe aelan,None,Q4628,OpenTapioca
Rome,3182,Q220,Wikipedia
Slovenia,2773,Q215,Wikipedia
San Marino,2784,Q238,Wikipedia
Vatican Siti,2815,Q237,Wikipedia
Sergio Mattarella,4068,Q3956186,Wikipedia
Montana,None,Q1212,OpenTapioca
Missouri,None,Q1581,OpenTapioca
Mississippi,None,Q1494,OpenTapioca
Moldova,2729,Q217,Wikipedia
Bulgaria,2730,Q219,Wikipedia
Romania,2728,Q218,Wikipedia
Not Masedonia,2763,Q221,Wikipedia
Bulgaria,None,Q219,OpenTapioca
Iran,6116,Q794,Wikipedia
Albania,2764,Q222,Wikipedia
Minnesota,None,Q1527,OpenTapioca
Michigan,None,Q1166,OpenTapioca
Massachusetts,None,Q771,OpenTapioca
Sebia,2769,Q403,Wikipedia
Gris,2745,Q41,Wikipedia
Montenegro,2765,Q236,Wikipedia
Albania,None,Q222,OpenTapioca
Montenegro,None,Q236,OpenTapioca
Maryland,None,Q1391,OpenTapioca
Louisiana,None,Q1588,OpenTapioca
Bosnia,None,Q225,OpenTapioca
Hersegovina,None,Q189863,OpenTapioca
Hangari,2775,Q28,Wikipedia
Kroasia,None,Q224,OpenTapioca
Kentucky,None,Q1603,OpenTapioca
Liechtenstein,2780,Q347,Wikipedia
Vienna,3238,Q1741,Wikipedia
Ostria,None,Q40,OpenTapioca
Andorra la Vella,3181,Q1863,Wikipedia
Andorra,None,Q228,OpenTapioca
Katalan,None,Q35135,OpenTapioca
Jojia,3466,Q230,Wikipedia
Armenia,None,Q399,OpenTapioca
Georgia,2616,Q1428,Wikipedia
Minsk,6441,Q2280,Wikipedia
Belarus,None,Q184,OpenTapioca
Brussels,6444,Q239,Wikipedia
Beljiom,None,Q31,OpenTapioca
Monako,None,Q235,OpenTapioca
Florida,2596,Q812,Wikipedia
Kalifornia,2595,Q99,Wikipedia
Alabama,2284,Q173,Wikipedia
Arizona,2286,Q816,Wikipedia
Arkansas,2287,Q1612,Wikipedia
Colorado,2368,Q1261,Wikipedia
Delaware,2615,Q1393,Wikipedia
Idaho,2618,Q1221,Wikipedia
Indiana,2660,Q1415,Wikipedia
Iowa,2661,Q1546,Wikipedia
India,1964,Q668,Wikipedia
Kansas,2777,Q1558,Wikipedia
Kentucky,2776,Q1603,Wikipedia
Louisiana,2772,Q1588,Wikipedia
Maine,2768,Q724,Wikipedia
Maryland,2767,Q1391,Wikipedia
Michigan,2761,Q1166,Wikipedia
Minnesota,2760,Q1527,Wikipedia
Bonaparte,None,Q517,OpenTapioca
fis,4511,Q152,Wikipedia
Napoleong,None,Q517,OpenTapioca
Asia,None,Q48,OpenTapioca
Guangdong,None,Q15175,OpenTapioca
Fujian,None,Q41705,OpenTapioca
Oganaesesen blong ol Leba Raonwol,None,Q54129,OpenTapioca
Oganaesesen blong Givhan long Ikonomi mo Sosaeti blong ol Kantri blong Esia mo Pasifik,None,Q1142901,OpenTapioca
Yufreres,None,Q34589,OpenTapioca
Bambuseae,None,Q16589769,OpenTapioca
matematikis,4954,Q395,Wikipedia
namba,2995,Q63116,Wikipedia
Molta,2475,Q233,Wikipedia
Mississippi,2727,Q1494,Wikipedia
Missouri,2726,Q1581,Wikipedia
Montana,2725,Q1212,Wikipedia
Nebraska,2717,Q1553,Wikipedia
Nevada,2716,Q1227,Wikipedia
Niu Hampshire,2715,Q759,Wikipedia
Niu Yersey,2711,Q1408,Wikipedia
Niu Mexico,2710,Q1522,Wikipedia
Gwatemala,6175,Q774,Wikipedia
Not Carolina,2707,Q1454,Wikipedia
Not Dakota,2706,Q1207,Wikipedia
Oklahoma,2702,Q1649,Wikipedia
Oregon,2700,Q824,Wikipedia
Pennsylvania,2699,Q1400,Wikipedia
Rhode Island,2697,Q1387,Wikipedia
Saut Carolina,2696,Q1456,Wikipedia
Saut Dakota,2695,Q1211,Wikipedia
Tennessee,2694,Q1509,Wikipedia
Texas,2693,Q1439,Wikipedia
Shefa,2649,Q650617,Wikipedia
Wol,None,Q42329,OpenTapioca
Amerika,None,Q49,OpenTapioca
Sanma,None,Q740640,OpenTapioca
Torba,1957,Q822514,Wikipedia
Tafea,2636,Q576417,Wikipedia
Sanma,3246,Q740640,Wikipedia
Ambae Aelan,1704,Q456599,Wikipedia
Prague,3849,Q1085,Wikipedia
Czechia,None,Q213,OpenTapioca
Santiago Tequixquiac,3142,Q844166,Wikipedia
tri,3000,Q201,Wikipedia
Tbilisi,5837,Q994,Wikipedia
Council of Europe,None,Q8908,OpenTapioca
International Olympic Committee,None,Q40970,OpenTapioca
gol,None,Q23397,OpenTapioca
saot Koria,3570,Q884,Wikipedia
Seoul,3538,Q8684,Wikipedia
Busan,3561,Q16520,Wikipedia
Dongdaegu Stesen(isdaegu,None,Q54288,OpenTapioca
Gyeongbu,None,Q17200,OpenTapioca
Daegu. Stesen,None,Q54291,OpenTapioca
Daejeon Stesen,None,Q20919,OpenTapioca
Daejeon. Stesen,None,Q20919,OpenTapioca
Daejeon,3562,Q20921,Wikipedia
Solan Stesen,None,Q983368,OpenTapioca
Saot Koria,3570,Q884,Wikipedia
Polan,None,Q36,OpenTapioca
Twitter,None,Q918,OpenTapioca
Volkeno,None,Q8072,OpenTapioca
wota,3587,Q283,Wikipedia
Kakao,None,Q17684312,OpenTapioca
Andes,None,Q5456,OpenTapioca
Amazon,None,Q3783,OpenTapioca
Curitiba,2225,Q4361,Wikipedia
Barcelona,2091,Q1492,Wikipedia
wan ting,None,Q45543938,OpenTapioca
India,None,Q668,OpenTapioca
Middle East,None,Q7204,OpenTapioca
Itali,None,Q38,OpenTapioca
Inglan,None,Q21,OpenTapioca
Grin pijin,2926,Q743573,Wikipedia
dakdak,2915,Q7556,Wikipedia
hoknaet,2934,Q25317,Wikipedia
pijin blong hariken,2932,Q27074601,Wikipedia
Hu,None,Q8686,OpenTapioca
Lucy Hale,None,Q229940,OpenTapioca
Troian Bellisario,None,Q4461,OpenTapioca
Ashley Benson,None,Q230609,OpenTapioca
Shay Mitchell,None,Q234709,OpenTapioca
Ian Harding,None,Q438641,OpenTapioca
Keegan Allen,None,Q1358888,OpenTapioca
Sasha Pieterse,None,Q238712,OpenTapioca
Jisas Kraes,1706,Q302,Wikipedia
Josef Smit,None,Q47102,OpenTapioca
Korin,None,Q103011,OpenTapioca
Gris,None,Q41,OpenTapioca
Buttons,None,Q313198,OpenTapioca
taro,4408,Q227997,Wikipedia
kakae,4541,Q2095,Wikipedia
yam,4214,Q8047551,Wikipedia
maniok,4213,Q83124,Wikipedia
buluk,4450,Q25705659,Wikipedia
pig,4215,Q10798,Wikipedia
kokonas,2031,Q13187,Wikipedia
island,None,Q189,OpenTapioca
Oseania,None,Q538,OpenTapioca
Polinesia,None,Q35942,OpenTapioca
Ham Lini,1548,Q469851,Wikipedia
Madagaskar,4360,Q1019,Wikipedia
vanuatu,835,Q686,Wikipedia
Mangarisu,4814,Q31829177,Wikipedia
Namakura,5344,Q3335410,Wikipedia
Tana,None,Q378281,OpenTapioca
Yasur,None,Q392766,OpenTapioca
volcano,None,Q8072,OpenTapioca
kumala,4403,Q16587531,Wikipedia
banana,4404,Q503,Wikipedia
volkeno,3585,Q8072,Wikipedia
Kalja blong Vanuatu,4447,Q5193658,Wikipedia
popular,None,Q302500,OpenTapioca
Pacific,None,Q98,OpenTapioca
From,None,Q57085,OpenTapioca
Lo,None,Q34442,OpenTapioca
schol,None,Q2249080,OpenTapioca
tree,None,Q10884,OpenTapioca
wanem??oli,None,Q95176690,OpenTapioca
Naus,None,Q35307018,OpenTapioca
Namambe,4487,Q2583958,Wikipedia
aut,None,Q40,OpenTapioca
Tanna,None,Q378281,OpenTapioca
Blo,None,Q4617,OpenTapioca
Nangai,4482,Q65451893,Wikipedia
korner,None,Q99761,OpenTapioca
.Blo,None,Q4617,OpenTapioca
economi,4508,Q159810,Wikipedia
stampa,None,Q1193236,OpenTapioca
pijin,4047,Q5113,Wikipedia
Everi,None,Q609622,OpenTapioca
Port Vila,None,Q37806,OpenTapioca
leg,None,Q23397,OpenTapioca
animol,2959,Q729,Wikipedia
red,None,Q624601,OpenTapioca
Meksiko,3143,Q96,Wikipedia
Taelan,5087,Q869,Wikipedia
Yunaeted Kingdom‎,2112,Q145,Wikipedia
Trump,None,Q22686,OpenTapioca
TV,None,Q672,OpenTapioca
Tongoa,4398,Q1847568,Wikipedia
Hong Kong,4278,Q8646,Wikipedia
Donald Trump,4783,Q22686,Wikipedia
Matematikis,4954,Q395,Wikipedia
Jiometri,4900,Q8087,Wikipedia
saens,3334,Q336,Wikipedia
astronomi,4920,Q333,Wikipedia
langwis,4842,Q31829179,Wikipedia
Pythagoras,4909,Q10261,Wikipedia
Filosofi,4908,Q5891,Wikipedia
kemistri,3336,Q2329,Wikipedia
arithmetic,4898,Q11205,Wikipedia
Jiografi,2664,Q1071,Wikipedia
Los Angeles,4208,Q65,Wikipedia
Israel,None,Q801,OpenTapioca
Ijip,None,Q79,OpenTapioca
Astronomi,4920,Q333,Wikipedia
san,6316,Q525,Wikipedia
mun,6317,Q405,Wikipedia
Kemistri,3336,Q2329,Wikipedia
pat,None,Q95155475,OpenTapioca
insek,4952,Q1390,Wikipedia
boteni,3335,Q441,Wikipedia
jialoji,4953,Q1069,Wikipedia
haiku,4984,Q37707,Wikipedia
Ol,None,Q17637361,OpenTapioca
Charles Dickens,None,Q5686,OpenTapioca
Samuel Langhorne Clemens,None,Q7245,OpenTapioca
Mark Twain,None,Q7245,OpenTapioca
Yunaeted Stet blong Amerika|Amerika,None,Q30,OpenTapioca
filosofi,4908,Q5891,Wikipedia
medisin,4925,Q11190,Wikipedia
Bangkok,4665,Q1861,Wikipedia
Naruhito,5714,Q217096,Wikipedia
Shinzō Abe,4894,Q132345,Wikipedia
Yukren,2627,Q212,Wikipedia
Not Koria,6046,Q423,Wikipedia
Angola,6076,Q916,Wikipedia
arkitekisa,4940,Q12271,Wikipedia
Niusilan,2159,Q664,Wikipedia
Indonesia,3240,Q252,Wikipedia
Laksembog,2822,Q32,Wikipedia
Is Java,5721,Q3586,Wikipedia
Murasaki Shikibu,None,Q81731,OpenTapioca
Japan,None,Q17,OpenTapioca
Sentrol Amerika,6173,Q27611,Wikipedia
Eminem,None,Q5608,OpenTapioca
la Vila Joiosa,None,Q935589,OpenTapioca
Yunaeted Kingdom,2112,Q145,Wikipedia
Saot Afrika,6004,Q258,Wikipedia
Jamaika,6181,Q766,Wikipedia
Afrika-,None,Q15,OpenTapioca
Niu,None,Q34020,OpenTapioca
Mi,None,Q30,OpenTapioca
save,None,Q7520260,OpenTapioca
gud,None,Q7092691,OpenTapioca
Sol,None,Q8684,OpenTapioca
Vale,None,Q834,OpenTapioca
Sol Lek Siti,None,Q23337,OpenTapioca
Sina,None,Q148,OpenTapioca
D. H.,None,Q318362,OpenTapioca
F. Smit,None,Q113399901,OpenTapioca
Angus M. Cannon,None,Q4764156,OpenTapioca
Deseret News,None,Q1056889,OpenTapioca
Kirgistan,6139,Q813,Wikipedia
Asbekistan,6121,Q265,Wikipedia
Tukmenistan,6138,Q874,Wikipedia
Kasakstan,None,Q232,OpenTapioca
"Cleveland, Ohio",3588,Q37320,Wikipedia
maket,4401,Q330284,Wikipedia
Afganistan,6106,Q889,Wikipedia
Aislan,2718,Q189,Wikipedia
Aljiria,6071,Q262,Wikipedia
Ajentina,2460,Q414,Wikipedia
Amenia,2783,Q399,Wikipedia
Bahamas,6202,Q778,Wikipedia
Banglades,3974,Q902,Wikipedia
Babados,6205,Q244,Wikipedia
Benin,6067,Q962,Wikipedia
Bhutan,2126,Q917,Wikipedia
Bolivia,2462,Q750,Wikipedia
Botsuana,6054,Q963,Wikipedia
Brasil,2530,Q155,Wikipedia
Brunae,6112,Q921,Wikipedia
Bukina Faso,6077,Q965,Wikipedia
Burundi,6052,Q967,Wikipedia
Kambodia,6113,Q424,Wikipedia
Kamerun,6070,Q1009,Wikipedia
Kep Ved,6099,Q1011,Wikipedia
Ripablik blong Sentrol Afrika,6065,Q929,Wikipedia
Kolombia,3312,Q739,Wikipedia
Demokratik Ripablik blong Kongo,6079,Q974,Wikipedia
Ripablik blong Kongo,6080,Q971,Wikipedia
Kosta Rika,6176,Q800,Wikipedia
Côte d'Ivoire,6081,Q1008,Wikipedia
Kroasia,2771,Q224,Wikipedia
Kuba,6200,Q241,Wikipedia
Saepras,2821,Q229,Wikipedia
Denmak,2713,Q35,Wikipedia
Jibuti,6082,Q977,Wikipedia
Dominika,6204,Q784,Wikipedia
Is Timor,6135,Q574,Wikipedia
Ekwado,4608,Q736,Wikipedia
Ijip,6083,Q79,Wikipedia
El Salvado,6180,Q792,Wikipedia
Ekwetorial Gini,6084,Q983,Wikipedia
Eritrea,6085,Q986,Wikipedia
Eswatini,6055,Q1050,Wikipedia
Itiopia,6088,Q115,Wikipedia
Fiji,6144,Q712,Wikipedia
Gabon,6092,Q1000,Wikipedia
Gambia,6069,Q1005,Wikipedia
Gana,6089,Q117,Wikipedia
Gini,6090,Q1006,Wikipedia
Gini-Bisau,6073,Q1007,Wikipedia
Guyana,4609,Q734,Wikipedia
Haiti,6201,Q790,Wikipedia
Honduras,6177,Q783,Wikipedia
Irak,6115,Q796,Wikipedia
Aerlan,2796,Q27,Wikipedia
Israel,6117,Q801,Wikipedia
Jordan,6118,Q810,Wikipedia
Kasakstan,6119,Q232,Wikipedia
Kenia,6091,Q114,Wikipedia
Kiribati,6143,Q710,Wikipedia
Kuwait,6130,Q817,Wikipedia
Laos,3576,Q819,Wikipedia
Lebanon,6133,Q822,Wikipedia
Lesoto,6093,Q1013,Wikipedia
Liberia,6094,Q1014,Wikipedia
Libia,6072,Q1016,Wikipedia
Malawi,6095,Q1020,Wikipedia
Malesia,6109,Q833,Wikipedia
Maldiv,6128,Q826,Wikipedia
Mali,6097,Q912,Wikipedia
Masal Aelan,6147,Q709,Wikipedia
Morisas,6064,Q1027,Wikipedia
Mikronesia,6146,Q702,Wikipedia
Monako,2838,Q235,Wikipedia
Mongolia,6131,Q711,Wikipedia
Moroko,6061,Q1028,Wikipedia
Mosambik,6074,Q1029,Wikipedia
Mianma,6132,Q836,Wikipedia
Namibia,6098,Q1030,Wikipedia
Nauru,5269,Q697,Wikipedia
Nikaragwa,6174,Q811,Wikipedia
Naeja,6068,Q1032,Wikipedia
Naejiria,6063,Q1033,Wikipedia
Oman,6126,Q842,Wikipedia
Pakistan,6134,Q843,Wikipedia
Palau,6148,Q695,Wikipedia
Panama,6178,Q804,Wikipedia
Paragwae,2464,Q733,Wikipedia
Filipin,6114,Q928,Wikipedia
Rwanda,6051,Q1037,Wikipedia
Samoa,6149,Q683,Wikipedia
Sao Tome mo Prinsip,6100,Q1039,Wikipedia
Saudi Arebia,6141,Q851,Wikipedia
Senegal,6062,Q1041,Wikipedia
Seisel,6101,Q1042,Wikipedia
Siera Leon,6096,Q1044,Wikipedia
Singapo,6110,Q334,Wikipedia
Somalia,6103,Q1045,Wikipedia
Sudan,6086,Q1049,Wikipedia
Swiden,2709,Q34,Wikipedia
Swiselan,2578,Q39,Wikipedia
Siria,6108,Q858,Wikipedia
Taewan,6111,Q865,Wikipedia
Tajikistan,6120,Q863,Wikipedia
Tansania,6102,Q924,Wikipedia
Togo,6104,Q945,Wikipedia
Tonga,6151,Q678,Wikipedia
Trinidad mo Tobago,6208,Q754,Wikipedia
Tunisia,6066,Q948,Wikipedia
Teki,2744,Q43,Wikipedia
Tuvalu,6145,Q672,Wikipedia
Uganda,6060,Q1036,Wikipedia
Yunaeted Arab Emirets,6127,Q878,Wikipedia
Urugwae,2465,Q77,Wikipedia
Veneswela,2467,Q717,Wikipedia
Yemen,6136,Q805,Wikipedia
Sambia,6050,Q953,Wikipedia
Simbabue,6053,Q954,Wikipedia
Fas,None,Q1028,OpenTapioca
Pol,None,Q36,OpenTapioca
San i,None,Q681457,OpenTapioca
