source_sent	target_sent	target_id	gold_sent	gold_id
WANPELA wokman bilong gavman long Amerika i tok, planti draiva i save larim ol samting i pulim nabaut tingting bilong ol.	• Why should we serve God with humility and modesty?	625	Just write to us and tell us where you are, and we’ll assign you.”	905
Na mi ting em asua bilong mi yet na dispela samting i kamap long mi.”	Then we ate some soup and bread and went to sleep​—exhausted.	244	12 Psalm 119:105 also states that God’s utterances can light our roadway, illuminating the path ahead.	677
Sampela taim dispela i save mekim ol manmeri i kirap nogut na ol inap kisim tingting kranki.	But with the help of my friends in the congregation, I was finally able to break free. I quit overdrinking and taking drugs.	924	Jesus was a zealous evangelizer and trained others to do the same work	417
Dokta Shander: Ol dokta long dipatmen bilong mi i tok: ‘Ol sikman i no kisim blut, skin bilong ol i kamap orait, wankain olsem ol narapela sikman, na ating winim ol narapela.	The fine and altruistic work of such people is indeed appreciated by many prisoners.	467	Since Jesus did not inherit imperfection from a human father, he died, not because of his own sins, but for the sins of others.	145
As bilong dispela em marit bilong papamama i bruk o tupela poroman i no laik stap moa wantaim.	While not immediately revealing his identity, he maneuvered events to ensure that they were well cared for and had food to take back to their aging father.	443	As I progressed spiritually, I came to appreciate Jehovah’s view of the sacredness of marriage, including the Bible principle found at 1 Corinthians 7:13, which says: “A woman who has an unbelieving husband, and yet he is agreeable to dwelling with her, let her not leave her husband.”	103
Wanem sampela gutpela samting inap kamap taim yumi toktok long ol gutpela samting wantaim ol narapela?	MARRIAGE AND FURTHER PRIVILEGES	946	However, as true Christians living in a depraved world, all of us can expect to be tempted sooner or later.	246
Wanpela Tok Hait Yu Inap Tokim Ol Narapela Long En	Another Akan proverb states: “If you run away from God, you are still under him.”	822	How Does God Feel About Violence?	994
Dispela presen i bilong stretim dispela tok.	Today, people think nothing of boarding an airplane and flying from one continent to another.	498	If a parent overreacts, he may reinforce negative thinking in his child.	933
(Jems 3:17) Pasin bilong isi long man i olsem yumi orait long bihainim sampela tingting bilong em, na mekim wankain pasin long olgeta man, na tingim gut man, na no ken les kwik long man.	Anyone can momentarily waver in his trust in Jehovah.	312	I was based at a missionary home in Lahore, along with three other missionary brothers.	164
Yu Ken Mekim Wanem Bilong Kamap Pren Bilong Narapela?	A father named Vladimir, who lost his son five years earlier, explained that he still finds it too difficult to speak about his son.*	958	And if we endure together in faith, we will live to see Jehovah’s most spectacular and glorious acts in all history!	98
Pasin bilong Jisas i stap olsem gutpela piksa tru yumi ken bihainim, tasol yumi no gutpela olgeta wankain olsem em.	So the spirit “returns to the true God” in the sense that any hope of future life for that person now rests entirely with God.	528	We did substitute circuit work and convention work.	550
Tingim dispela tok piksa: Sapos olgeta taim yu mekim wankain tok long pren bilong yu, em bai pilim olsem wanem?	What did Jesus do for mourning ones, and why?	935	Wells noticed that a person under its influence scraped his shin on a heavy bench and yet showed no signs of pain.	263
Na ol bai kamapim ol pikinini i stap amamas, em ol i no ken kisim pen na hevi.	ROMANIA	162	So, what can you do if you realize that you have a problem getting enough sleep?	224
Yumi mekim olsem, long wanem, yumi bihainim pasin bilong Jisas long mekim wok.	This leads to mutual respect.	590	12 Do you resist the allure of the world and prove faithful despite ridicule and opposition?	222
Yumi gat nambawan gutpela wok bilong insait long en​—⁠wok bilong autim tok bilong Kingdom na kamapim ol disaipel.	Most in the audience sat in suspense.	768	• Why is building others up needed in the Christian congregation?	589
Pasin bilong ol long mekim lotu i narapela kain olgeta!	However, South Africa has been hit the hardest lately.	79	That did it!	15
[Blok/Ol Piksa long pes 16, 17]	Should we not also live by God’s standards and stand out as different from the world?	206	Success Stories	973
I no gat wok long snek tru tru i mas i gat dispela samting.	What tense situation is described in Genesis chapters 32 and 33, and what was the outcome?	262	What role has Jesus played in reconciling humans to God?	619
Sampela taim ol projek long skul i bin opim rot bilong givim biknem long Jehova.	Rather than caving in to the fear of man, you can choose to respond to God’s exhortation: “Be wise, my son, and make my heart rejoice, that I may make a reply to him that is taunting me.”	898	Three days later Jehovah’s Witnesses came to our door, and Diane got her magazine.	899
Sampela taim, pasin bilong smail, sekan, o tok tenkyu long brata i wok strong long mekim wanpela wok insait long kongrigesen, ating dispela inap mekim yutupela wantaim i amamas.	Honesty​—A Quality That Brings Honor to Jehovah	378	There are clear indications that Matthew and Luke wrote their Gospels before 70 C.E. Hence, they could have consulted these records in compiling their accounts of Jesus’ ancestry.	447
Klas Namba 113 Bilong Wastaua Baibel Skul Bilong Gileat Nem bilong ol brata sista i stap daunbilo.	Indeed, “very many are his mercies.”*	497	A minor incident at this time had a major impact on my life.	151
Bilong wanem yumi mas i go long olgeta miting sapos yumi laik strongim pasin bilong yumi long pas gut wantaim God?	Information from past issues of The Watchtower can help you to do so.	272	Jairo’s devotion to God does not go unnoticed by the teachers at his school.	428
“LOTU em wanpela samting i pas strong long bel bilong ol man.”	You must make “your mind over” and prove to yourself “the good and acceptable and perfect will of God.”	586	In the events that followed and as circumstances required, the Israelites saw Jehovah reveal different facets of his personality​—as the Almighty, as a Judge, a Leader, a Deliverer, a Warrior, and a Provider.​—Ex. 12:12; 13:21; 14:24-31; 16:4; Neh. 9:9-15.	94
Papa em i laspela pikinini man bilong John na Margaret Young, em wanpela famili i save go long lotu Presbitirian bilong Skotlan.	Lost but Valued	436	Jehovah’s Witnesses in Mexico City studied the Bible with her, and she was baptized in 1996.	79
Wok Yet Long Kisim Helpim Long Tok Bilong Jisas	It was important that they not become engrossed in the everyday affairs of life.	919	In 1943, Brother Nathan H. Knorr, when commenting on one victory in the U.S. Supreme Court, stated: “The victories won are due to your fight.	797
Man i mekim namba wan hap bilong dispela tok em i kamapim klia olsem em i bikpela samting long putim tingting olgeta i go long samting yumi lainim.	Clearly, only the naive would believe that today’s governments have won the war against corruption.	375	Ahab and Jezebel were said to picture Satan and his organization; Naboth pictured Jesus; Naboth’s death, then, was prophetic of Jesus’ execution.	125
3 Sapos yumi laik kliagut long tok piksa bilong ol sipsip na ol meme, yumi mas save long 3-pela bikpela samting: ol lain insait long tok piksa i makim husat tru, kot bai kamap long wanem taim, na risen bilong Jisas long kolim wanpela lain olsem ol sipsip na narapela lain olsem ol meme.	The blowfly, for example, has an appendage on each foot.	141	‘I Want to Serve God Before I Die’	247
(Luk 6:​12, 13) Jisas i bilip strong tru long Jehova na dispela i helpim em long sanap strong long wanpela bikpela traim i kamap long em, i no gat narapela man i kisim kain bikpela traim olsem.	This was made clear at the annual meeting of the Watch Tower Bible and Tract Society of Pennsylvania, held at the Jersey City, New Jersey, Assembly Hall of Jehovah’s Witnesses on Saturday, October 7, 2000.*	535	When the psalmist urges us to throw our burden on Jehovah, he is in effect reminding us that Jehovah not only cares about us but also views us as individuals worthy of his help and support.	630
Samuel i lain gut long nupela sindaun bilong em long haus bilong God.	They are also an astonishing reminder of the Creator’s magnificent power.	381	Why is it good to yield to my mate’s preference whenever Bible principles are not at issue?	60
Wanem samting i bikpela samting moa long ai bilong God winim gutpela skin na lukluk bilong man?	“When I was 11, I started smoking; later I used drugs.	496	And we certainly do not want to become lovers of money, self-assuming, haughty, unthankful, disloyal, fierce, headstrong, puffed up with pride, lovers of pleasures rather than lovers of God​—to name only a few of the traits manifested by those alienated from God.	890
Bilip bilong yumi i kirapim yumi long autim tok long ol lain i sindaun klostu long yumi, na ol wanwok na wanskul, na ol narapela man.​​—⁠Rom 1:​14-​16.	And we will find practical lessons in how and why we can bear thorough witness to the good news.	283	“Jehovah knows how to deliver people of godly devotion out of trial”	985
Sapos laik nogut bilong yu i stap, no ken givap o ting olsem yu no inap senisim pasin bilong yu.	Our goal is to lift the Bible’s message off the printed page and impress it upon the hearts of our listeners.	177	After the war, we kept right on preaching.	624
Mi bel hevi tru na mi pilim olsem God i no tingim mi.	By not giving in to improper desires.	558	The watery deep gave forth its sound. On high its hands it lifted up.	848
Na BMJ (bipo em i nius The British Medical Journal) i tok: “I luk olsem ol man i strong moa long ol samting bilong spirit ol i no bel hevi longtaim tumas taim wanpela long famili i dai, winim ol man i no tingim ol samting bilong spirit.”	Does the Bible, in fact, say that the earth will be completely ruined or destroyed?	217	(Acts 6:1) To settle this issue, the apostles appointed seven men to make sure that nobody was neglected.	893
Taim ol i painim pinis Jisas, ol i stori long Josep na Maria long tok bilong ensel bilong God.	“I have done the best I could,” said the translator modestly.	936	But what we are most excited about is the prospect of reaching the people living in this remote area.	389
Tasol bihain bel i kotim mi, long wanem, mi save olsem i stret mi kisim save long Baibel.	Cameron: That’s perfectly understandable. As I mentioned before, it took me a while to grasp it fully too.	851	Jesus had deep concern for people and was willing to work.​—11/1, pages 6-7.	52
Kazuhiro na Mari	Jesus had deep concern for people and was willing to work.​—11/1, pages 6-7.	51	What should we do when relief does not immediately follow our prayers for help?	803
Mi go long painia skul long tokples sain bilong Amerika taim mi gat 79 krismas	Just one may easily lead to others, and soon you will have undone all the hard work you put into quitting.	189	Jesus admired what about Nathanael?	366
Tingim: Long Amerika i gat winim 13 milion papa o mama wanpis, planti bilong ol em ol mama wanpis.	There were historical examples of ones who had been faithful until death.	110	“But I reminded myself of the importance of my spiritual routine.	597
Em i mas save gut long ol pasin bilong God na pas gut wantaim em.	6 What if your marriage mate is not a servant of Jehovah?	491	Make a commitment.	409
Nau em i taim bilong kisim bilip i kirapim yu long mekim wok.	To enjoy true peace, however, one needs to be more than just peaceful.	855	Jehovah Can Turn Our Hopes Into Realities	241
Tasol pasin bilong mekim gut long ol rabisman, em i pasin bilong givim biknem long God.”—Sindaun 14:31.	A GLOBAL PREACHING WORK Another part of the sign of the end foretold that an unprecedented work would be under way: “This good news of the Kingdom will be preached in all the inhabited earth for a witness to all the nations, and then the end will come.”	462	(Acts 1:8) Why did Jesus say: “You will be witnesses of me,” not of Jehovah?	882
Tempel bilong lotu Sinto we mi bin lotu long en	20 As you strive to reach your goals, including baptism, you may at times experience anxiety and doubts.	584	Later, he became a chaplain for a countess who lived in London; and still later, he moved to Belfast, Ireland.	466
Bilong wanem yumi mas bihainim stretpela tingting long ol Baibel stadi projek bilong yumi yet?	You will call, and I will answer you.”​—Job 14:14, 15.	879	Some Catholics hope to benefit mankind by devoting their lives as monks or nuns in closed monasteries or convents, praying continually.	823
OSETIA	Why is it good to yield to my mate’s preference whenever Bible principles are not at issue?	44	• How can young people share in true worship today?	709
Klostu nau “10-pela kom” na “wel animal” em Revelesen 17:16 i stori long en bai birua long Bikpela Babilon, em olgeta lotu giaman.	Why can we be sure that it is possible to come off victorious in the battle between the flesh and the spirit?	780	When the Croatian version of the Christian Greek Scriptures was released in 1999, thousands gave way to tears of joy.	979
(Ais. 2:3, 4; 54:13) Taim yumi kliagut long save na savetingting bilong Jehova, yumi bai pilim wankain olsem aposel Pol. Em i tok: “Olaman! Ol blesing na savetingting na save bilong God i daun tumas olsem solwara.	Evidently, Jesus healed the man gradually, or in stages.	501	The apostle Paul noted: “Nearly all things are cleansed with blood according to the Law, and unless blood is poured out no forgiveness takes place.”	858
Wanpela man nem bilong em Joseph i stori long wanpela wanbilip Kristen em i bin save long em planti yia i go pinis.	“Do not hold back discipline.”​—Proverbs 23:13.	714	There was a pane of glass that reflected my new image.	202
11 Piksaim long tingting ol samting i kamap.	I was sent to the Russian front.	114	What will end?	528
“God bai i kirapim bek . . . ol stretpela man na ol man nogut wantaim” na ol bai kisim save long dispela bikpela wok bilong Jehova.	Most people who enroll in a university look forward to earning a degree that will open doors for them to well-paying and secure jobs.	450	Many who have come to understand God’s view of life have no regrets for their decision to preserve the life of the child they now treasure.	981
Long namba wan de bilong mipela long skul, Albert Schroeder, em brata i bin tilim buk Studies in the Scriptures long mama bilong Dorothea 12-pela yia i go pinis, em i putim nem bilong mipela long skul.	I feel like a different person after such exercise.	1	Executions had to be approved by the Romans.	68
Ol papamama husat i save skulim pikinini bilong ol long laikim tumas ol buk, ol bai helpim pikinini long amamas oltaim long rit.	Such a saved marriage honors God and can be a great blessing for the husband, the wife, and any children they may have.	464	Then let those in Judea begin fleeing to the mountains, and let those in the midst of her withdraw.”	198
OL STADI	Executions had to be approved by the Romans.	66	They fully expect that the pendulum will eventually swing back and that higher moral standards will return.	902
Tupela bikpela as bilong dispela samting i olsem Patmos i no gat ples balus, na ol bruder i strong olsem dispela hap i mas stap olsem wanpela ples holi.	God’s Word, the Bible, has helped millions of people worldwide to become good neighbors and faithful family members.	350	Life Story	698
Mipela i stap olsem 2-pela yia long biktaun Managua, na bihain ol i askim mipela long go long hap saut bilong Nikaragua.	(John 17:3) Our study classes often help inmates in this regard, especially when it comes to reading comprehension and public reading.	526	Is the garment modest, appropriate, and dignified, or is it tight-fitting, provocative, or sloppy?	976
Ol arapela sipsip i save helpim lain gutpela wokboi long rot bilong wok strong tru long autim tok	5 What yet unseen event will take place next?	639	(Rom. 1:20) He is like a father who is not only strong and wise but also fair and loving, making it easy for his children to have a close personal relationship with him.	439
[Futnot]	11 We do not have to be astronomers to marvel at the night sky nor chemists to enjoy bread.	691	Over 91,400 congregations worldwide meet regularly to study the Bible and encourage one another, doing so in Kingdom Halls, private homes, and other locations.	361
OL SAMTING i redi pinis long pait bilong Armagedon bai kamap.	30 For Young People​—Moses Receives a Special Assignment	723	(Acts 10:34, 35; Rev. 7:9, 13, 14) We must follow their perfect example.​—Matt. 5:43-48.	235
(Sng. 36:9) Olsem na taim Kristen i mekim ol samting bilong lukautim em yet, em i mas was gut tru bambai em i no kilim man na i gat asua long blut.—Lo 22:8; Sng. 51:14.	WEEK OF MAY 28, 2018–JUNE 3, 2018	453	This brochure shows clearly what God’s purpose is for mankind and provides information from the Bible that highlights what we need to do to receive his approval.	986
(Jop 2:⁠4) Jisas i bin stap gut long God na dispela i soim olsem Adam tupela Iv inap i stap gut long God na winim dispela traim bilong ol em i no bikpela olsem traim bilong Jisas.	The Encyclopedia of Christianity states: “There gradually arose a differentiation into clergy as the officeholders and the laity as the rest . . .	373	Mildness will bring you calmness of heart, mind, and body.	575
Bihain em i kamap painia salim.	6 It is wise to prepare for trouble that may occur unexpectedly.	133	• What is “the last enemy,” and how is it to be brought to nothing?	706
Long olgeta de yumi save mekim planti samting em ol bai makim olsem yumi gat wanem kain nem long taim yumi dai, na bikpela samting moa yet, God i gat wanem tingting long yumi.	What helped me to cope with this terrible tragedy?	660	He never had the chance to go to school. However, during the first world war, he learned to read and write while spending time in the trenches.	593
Long Galili, taim Jisas i kirap bek pinis, em i kamap long 11-pela gutpela aposel ol i bung i stap wantaim planti man.	Yet, it was Timothy who received the privileged assignment.​—Acts 16:1-3.	789	It makes the marriage more stable and lasting, and each of the partners benefits as an individual.	611
Yu no ken askim mi long dispela samting gen.”​—⁠Lo 3:​25, 26; 32:⁠51.	Jehovah’s Witnesses in Mexico City studied the Bible with her, and she was baptized in 1996.	39	However, South Africa has been hit the hardest lately.	31
Bikpela hap taim i lus bilong stretim ol samting bilong katim marit, long wanem, mitupela i pait long husat bai kisim pikinini man bilong mipela.	There is. Consider how she listened and how she spoke.	868	(Col. 4:16) Is our spiritual food inadequate because we do not have access to that letter?	810
“GOD em i Spirit. Na ol man i lotu long em, ol i mas lotu long strong bilong Holi Spirit na long pasin i tru.”	Most people today are unfamiliar with the dying process, and few have ever actually witnessed someone dying.	666	Some 3,700 years ago, two men were locked away in a prison in Egypt.	334
Painim Ol Samting i Dia Tumas	(Luke 22:62) And Paul urged fellow believers in the congregation in Thessalonica to “speak consolingly to the depressed souls.” (1 Thessalonians 5:14) Therefore, depression on the part of those exercising faith today is not without parallel.	111	War strategists consider this to be the most effective time to attack the enemy, affording the best opportunity to catch them “sleeping.”	953
“Bikpela lain manmeri” bai abrusim bagarap na go insait long nupela taim we bel isi tasol i stap long en: Baibel i tok olsem “bikpela lain manmeri” bai “winim dispela traipela hevi tru” na ol bai go insait long nupela taim we stretpela pasin tasol bai stap long en.	(Luke 11:1) Jesus responded by giving a model prayer, often called the Lord’s Prayer or the Our Father.	607	Welcome to the Best Way of Life! 2/15 We Shall Walk in Our Integrity! 11/15	137
Tingim olsem yu inap lain, wankain olsem yu bin mekim taim pikinini i bebi yet i kam inap nau.	Repentance​—or the lack of it—​is not always obvious.	831	How did her story turn out?	637
Wanem samting i kirapim yumi long i stap aninit long wok bos bilong Jehova?	At dawn, though, a figure called from the shore and urged them to cast their nets on the other side of the boat.	299	Instead, the Bible record says: “Every day in the temple and from house to house they continued without letup teaching and declaring the good news about the Christ, Jesus.”​—Acts 5:42.	403
Tasol ol man bilong pait i laik kisim planti mani samting tasol.” (Sindaun 11:16) Dispela ves i kamapim olsem ol meri i mekim gutpela pasin bai kisim biknem inap oltaim, tasol ol man bilong pait i save kisim planti mani inap sotpela taim tasol.	SUGGEST GOALS​—GIVE REASONS	624	Yet, the Bible says: “Again and again they would put God to the test, and they pained even the Holy One of Israel.”	540
2:​5-8) Pasin bilong Jisas i kamapim klia olsem ol man inap bihainim tok maski ol i stap namel long ol man nogut.	Even siblings who worship Jehovah within Christian families need to work at forming a close friendship.	969	Evidently, Isaiah’s imagery illustrates the finality of Jehovah’s judgment on transgressors.	578
Taim bosman i harim tok long dispela samting, em i tok na ol i tromoi dispela wokboi nogut i go long kalabus.	How is higher education closely linked to advancing the present system?	414	(Luke 10:2) Since that was true nearly 2,000 years ago, what is the case today?	291
(Hib. 12:1, 4) Long nau, yumi ran long resis bilong laip, na ol birua i laik pulim tingting bilong yumi, pundaunim yumi, na pasim yumi long kisim amamas na blesing long bihain.	It offers spiritual training to qualified single brothers.	747	Their explanation was enough to convince the other tribes, who dropped the idea of taking action against the two and a half tribes.	557
Taim 3-pela poroman bilong Jop i mekim sin long toktok ol i mekim, Jop i bin beten bilong helpim ol, na “Bikpela i harim prea bilong Jop.”	Passenger comfort on a cargo vessel, the main means of sea transport, was a low priority.	479	One day, a 12-year-old student approached me and asked me three questions.	484
Long rot bilong baptais, yumi tokaut long ai bilong ol manmeri olsem yumi bilong Jehova na yumi redi long stap daun long em.	14 How can the resurrection hope affect the way you live right now?	343	ON THE final night of his life on earth, Jesus told his faithful apostles: “I am giving you a new commandment, that you love one another; just as I have loved you, that you also love one another.	549
I gat planti narapela kain skin albino em ol man i no save tumas long en.	Are the parents of today less anxious and better equipped to raise their children than those of yesteryear?	820	(Gen. 21:22; 23:6, ftn.)	461
Na tu, em i save kirapim yumi long ‘litimapim nem bilong Bikpela na tenkyu long em na toktok long biknem bilong em i stap long olgeta hap em i bosim.’	How does rendering honor to others help us?	719	17. (a) What does the white horse that Christ rides represent? (b) What do the sword and the bow stand for?	565
Na bihain em i tok lukaut olsem: “Ating yupela i no save, a? Sapos yupela i givim yupela yet long wanpela man olsem wokboi i bihainim tok bilong em, orait yupela i stap wokboi bilong em. Olsem na sapos yupela i stap wokboi bilong sin, orait dai bai painim yupela.	In the events that followed and as circumstances required, the Israelites saw Jehovah reveal different facets of his personality​—as the Almighty, as a Judge, a Leader, a Deliverer, a Warrior, and a Provider.​—Ex. 12:12; 13:21; 14:24-31; 16:4; Neh. 9:9-15.	38	They knew we would not try to escape.	807
Baibel i tok: “Elisabet i harim gude bilong Maria, na pikinini i stap long bel bilong Elisabet em i kalap.	In those times, most pioneers did no secular work.	718	I now understand why Jehovah hates the things I had loved for so long.	646
(Wkp. 1:3, 10, 14; 5:7) Maski Jehova i orait long ol man i ken givim ol narapela narapela animal olsem ofa, em i laik bai olgeta man husat i givim ofa long laik bilong ol yet, ol i mas inapim 2-pela mak.	How did Noah acquire such faith?	119	In order to contribute to the financial support of our family, I discontinued the full-time ministry.	147
OL BIKPELA SKRIPSA	8 Writing of Christians at the time of the Roman Empire, historian K. S. Latourette stated: “The accusations varied.	271	Because it can transform our thinking, so that it resembles the mind of Christ. (Rom. 12:2; 1 Cor. 2:16) By letting God’s spirit guide our lives, we can think as Christ does and imitate his example.​—1 Pet. 2:21.	632
Na taim yumi lusim graun yumi bai i no inap karim wanpela samting i go.	And if we endure together in faith, we will live to see Jehovah’s most spectacular and glorious acts in all history!	25	(Ex. 12:49; Lev. 24:22) Christians are not bound by the Mosaic Law.	667
Dispela kontrak i pinis taim ol bikman bilong Juda i sakim Jisas Krais na kilim em i dai long 33 C.E.​—⁠Kolosi 2:⁠14.	13. (a) What development regarding languages has taken place among God’s modern-day people? (b) How has the faithful slave class responded to the growing need for spiritual food in different languages?	128	(Matthew 27:19) So Pilate wondered who Jesus really was!	258
Hia long dispela naispela provins we i gat ol fama, ol wasman bilong sipsip, na ol man bilong kisim pis, Jisas i go bikpela insait long wanpela bikpela famili i no gat planti samting bilong skin.​—⁠Matyu 13:​55, 56.	WHAT IT MEANS	254	FAST FACTS	755
Dispela wok bilong wasim ol klos em i wanpela bikpela wok tru.	Ten Years, Eight Prisons	777	Germany	320
Olsem wanem yumi inap kisim pasin bilong “laikim tumas” long kisim save long Baibel?	The program fortified us for the trials ahead.	241	(Proverbs 5:18, 19) These two thoughts are not contradictory.	487
(Ro. 16:⁠3) Ol i save wok wantaim long autim tok bilong Kingdom long wanem wanem hap ol i stap long en.	As I progressed spiritually, I came to appreciate Jehovah’s view of the sacredness of marriage, including the Bible principle found at 1 Corinthians 7:13, which says: “A woman who has an unbelieving husband, and yet he is agreeable to dwelling with her, let her not leave her husband.”	20	A small but very powerful number of corporations own primary media outlets.	901
Taim ol man i stori long as na God i larim ol pasin nogut i stap, planti taim ol i toktok long sin em namba wan man na meri i bin mekim long gaden Iden.	Jesus felt power flow from him, but he did not see who had been cured.	185	What has resulted from the loss of love for God?	559
Kirap long taim bilong Jastin Matir (100-165 C.E. samting), em i bin raitim ol tok long tok ples Grik, ol man i tok ol i Kristen ol i kisim tru tingting bilong ol Grik.	We all knew that severe trials lay ahead.	727	“I love sports,” says a young sister named Tanya.	551
Ol man bilong raitim buk long pasin bilong bosim bel hevi, ol i tok, “tingting long ol gutpela samting i kamap taim yu lusim ol pasin bipo yu bin mekim.”	If an enemy breached just a small section of a wall, the safety of the entire city was at risk.	785	Locust’s Motion-Sensitive Neurons, 9/14	252
Olsem na i no stret long yumi tok olgeta sik na hevi i kam long ol spirit nogut.	Show your child from the Bible that we can cause Jehovah pain when we fail to do his will.	395	God wants parents to teach their children.	453
Brata Rutherford i mekim tok long ol Kristen God i makim, na em i tok: “Long taim bilong hevi, ol i holim yet bilip, olsem na ol inap lukim olsem gutpela taim bai kamap na Mesaia bai mekim wok king. . . .	Christians did not share in pagan worship; yet they did not need to view meat from that source as contaminated when it was sold in the market.	600	Yet, he never failed to approach Jehovah and seek his forgiveness and reproof.	207
(Rom 15:⁠2) Na ol i wok strong long helpim ol man long kamap pren bilong God.	I started using drugs, engaged in immoral sex, and constantly fought with others.”	561	If you live in a war-torn country, you may long for peace.	668
Sapos ol i no bin putim mi long sel wantaim ol, bai i no gat narapela rot long ol i kisim save long tok i tru bilong Baibel.	But is this assertion always true?	844	There were historical examples of ones who had been faithful until death.	54
(Aposel 26:​1-28) Long 58 C.E. samting, ol i salim Pol i go long Rom.	According to church historian Eusebius, Judean Christians seized this opportunity to flee to Pella, a city in a mountainous region of the Decapolis.	636	(Luke 22:62) And Paul urged fellow believers in the congregation in Thessalonica to “speak consolingly to the depressed souls.” (1 Thessalonians 5:14) Therefore, depression on the part of those exercising faith today is not without parallel.	82
Maski ol i bin stap olsem famili bilong mi, mi lusim ol.”	It was as if those cries could be heard as far as Ramah, on the north side of Jerusalem.​—Matt. 2:16-18.	690	What “world” did Paul mean when he wrote to fellow Christians that they, as a group, were chosen “before the founding of the world”?	210
Tisa i tok amamas long Jenny i kam lukim em.	In his book These Also Believe, Professor Charles S. Braden writes: “Jehovah’s Witnesses have literally covered the earth with their witnessing. . . .	652	In some cases, it may be wise to suggest to the patient that he get a second opinion.	387
19, 20. (a) Yumi kisim wanem ol blesing taim yumi larim God i stretim yumi? (b) Yumi bai stori long wanem ol samting long neks stadi?	The result?	962	I was sent to the Russian front.	64
