source_sent	target_sent	target_id	gold_sent	gold_id
Mirá tu cunel casa de techo colorao.	I cannot climb this mountain.	155	Look at the house with the red roof.	118
Na detrás del casa el jardín.	Tom stopped breathing.	374	The garden is behind the house.	668
Necesita ba yo estudiá?	Do you know why cactus have needles?	239	Do I have to study?	871
Necesita el printer papel.	Give us what we want.	478	The printer needs paper.	103
Necesita largo el paciencia del maga tata'y nana.	They cut down the tree.	904	Parents need a lot of patience.	472
Necesita le páyung.	They planted apple trees.	982	He needs an umbrella.	927
Necesita si Tom un seco toalla.	Forgive me for being late.	492	Tom needs a dry towel.	270
Necesita tamén yo comé.	Don't trust him, whatever he says.	125	I have to eat, too.	532
Necesita yo andá meá.	Your daughter is not a child anymore.	558	I need to pee.	16
Necesita yo ayudá cun María.	I don't know who wrote this letter.	188	I have to help Mary.	599
Necesita yo esperá.	He has boozy breath.	680	I have to wait.	578
Necesita yo ganá.	I forgot to call up Mr Ford.	959	I have to win.	897
Necesita yo principiá.	Tom turned on the fan.	894	I have to start.	374
Necesita yo prubá.	Does this food contain any meat?	830	I have to try.	506
Necesita yo quedá flaco.	They did what they were told.	252	I have to lose weight.	144
No fumá si no ay quedá corto de tuyo pututuy.	I cleared the table of the dishes.	885	Don't smoke. Smoking can shorten your penis.	107
No hay na baño el medicación de Tom.	I have to lose weight.	142	Tom's medication's not in the bathroom.	851
No hay yo lingasa cun Tom, pero cun Mary tiene.	Grab a spoon.	248	I'm not worried about Tom. I'm worried about Mary.	952
No olvidá llamá kanamon apenas tu llegá na Kyoto.	How far?	193	Don't forget to give us a ring when you arrive in Kyoto.	251
No puede kitá hacé cuneste ahora.	You will study.	88	We can't do this now.	617
No puede le vené por causa ocupao le.	They're early.	826	She couldn't come because she was busy.	331
No puede tu comé un sopa cun un tenedor.	He had fifty dollars.	293	You can't eat soup with a fork.	115
No puede tu forsá cumigo hacé cosa yo no quiere hacé.	Tom's house was completely destroyed.	511	You can't force me to do anything I don't want to do.	675
No puede tu fumá adentro del elevator.	Eventhough there's no money, no political machine and even we will lose, we'll still compete in the chess tournament this coming April 29 3030.	590	Smoking is not allowed inside the elevator.	917
No puede yo alcanzá cunel quísame.	Tom is playing cards with Mary.	801	I can't reach the ceiling.	495
No puede yo dejá cuntigo no hay cosa ta asé.	Good luck with your work!	436	I cannot afford to leave you idle.	640
No puede yo perdoná el cosa tu ya hacé.	There's nothing left.	646	I can't forgive what you did.	704
No puede yo subí cuneste monte.	Don't you have anything to do?	624	I cannot climb this mountain.	128
No quiere le salé na cama.	I guess Tom already knows.	276	She doesn't want to get out of bed.	336
No quiere yo acordá.	I have to see it!	617	I don't want to remember.	750
No quiere yo acustá.	Please do not kill me.	627	I don't want to lie down.	59
No quiere yo comé aquí.	There is a fork here.	849	I don't want to eat here.	342
No quiere yo estudia.	They want to be with you.	220	I don't like studying.	773
No quiere yo man cuento sobre de mio hijo.	Tom showed Mary his calendar.	341	I don't want to talk about my child.	896
No quiere yo nadá.	I've been busy today.	16	I don't want to swim.	583
No quiere yo quedá envuelto.	How many?	463	I don't want to be involved.	992
No quiere yo sufrí.	I don't want to get married.	636	I don't want to suffer.	789
No quiere yo volvé.	Do you know who this belongs to?	759	I don't want to go home.	210
No tené miedo.	Why didn't you wake me up?	694	Don't be afraid.	802
No tú debe tomá este agua.	Eventhough there's no money, no political machine and even we will lose, we'll still compete in the chess tournament this coming April 29 3030.	124	You shouldn't drink this water.	550
Nuay el maga puerco na tangkal.	You're a slob.	877	The pigs are not in the pen.	776
Nuáy miedo si Emily na mga gagamba.	All people breathe air.	861	Emily isn't afraid of spiders.	419
Nuáy pa acabá.	We noticed that.	353	It's not done yet.	817
Nuay quien puede hablá.	Would you like to help me?	735	No one can say.	844
Nuáy quien ta cré cuntigo.	Tomorrow is his day off.	648	No one believes you.	508
Nuay tu escribí cunele carta?	I decided to become a teacher.	913	Didn't you write him a letter?	221
Nuáy ya yo cosa mas pará enseñá cuntigo.	I know I'm early.	774	There's nothing more I can teach you.	791
Nuáy yo bike.	Do you know who said that?	245	I don't have a bicycle.	460
Nuáy yo quever cunese!	You forgot to comb your hair, Tom.	863	I don't give a damn about it!	620
Nuay yo sabé que doctor galê si Tom.	Tom wants to go, but he can't.	221	I didn't know Tom was a doctor.	969
Nuevo esté tijeras.	Did you leave the window open?	914	These scissors are new.	888
Numá dale comé cunel maga pato.	Are you home?	809	Do not feed the ducks.	943
Numá olvidá cepillá tuyo diente.	Are you studying?	265	Don't forget to brush your teeth.	968
Nunca yo ay olvidá con vosotros.	The boat can still be seen.	278	I will never forget you.	924
Nunca yo ay olvidá cuntigo.	I sell umbrellas.	824	I will never forget you.	93
Nusabe le kay tiene yo un gato.	How much?	40	He doesn't know that I have a cat.	450
Nusabe tu cunese.	Good afternoon.	15	You don't know that.	112
Nusabe yo cosa ay pasá cuntigo.	I turned off my phone.	888	I don't know what's going to happen to you.	242
Nusabe yo cosa el nombre de ese animal.	I've changed my job.	334	I don't know what that animal is called.	861
Nusabe yo na ta jugá galê tu chess.	Tom coughed.	990	I didn't know you played chess.	307
Nusabe yo quien ya escribí cuneste carta.	"How old are you?" "I'm already 17 years old."	42	I don't know who wrote this letter.	137
Ocupao si Tom este mga momento, entonces no puede ele conversá cuntigo.	The pig is growing fat.	815	Tom is busy now, so he can't talk with you.	719
¿Ocupao tú?	He showed it to me.	908	Are you busy?	418
Okey lang si abrí yo un lata?	My spoon is bigger!	122	Is it OK if I open a can?	715
Oloroso este flores.	What's your opinion?	451	This flower smells nice.	950
Pakimodo de lejos?	Do you know what they're called?	756	How far?	146
Pará un rato, ha?	The car hit a tree.	948	Stand for a bit, okay?!	768
Peligroso gayot travesá na camino.	Do you know where my watch is?	235	It is very dangerous to cross this street.	400
Pensaba yo makarisas si Tom.	That's a book.	574	I thought Tom was funny.	359
Poco lang estudiante ta puedé lé Latín.	We have no idea where he is.	625	Few students can read Latin.	669
"Por ejemplo" el cosa quiere decir el "Tatoeba" na lenguaje de Hapon.	Tom wants to go.	217	"Tatoeba" means "for example" in Japanese.	468
Por que man tu casá na un mujer si quiere tu hombre?	Give me the spoon.	46	Why would you marry a woman if you like men?	245
Por que ta mandá tiñí el maga gente cunel pelo?	This is a little salty.	446	Why do people dye their hair?	57
Por que tu hindé ta trabajá?	And what did they tell me?	995	Why aren't you working?	110
Por que tu quiere cunese?	My nape hurts.	260	Why do you like it?	7
Por que tu ta ablá se cumigo?	I'm a slob.	998	Why are you telling me this?	566
Por que tu ta dale esté cumigo?	Where were you when it happened?	499	Why are you giving this to me?	739
Por que tu ya comprá cunel maga flores?	My father has decided to quit smoking.	342	Why did you buy the flowers?	573
Por que ya inventá cunel dinero?	Call me when it's done.	112	Why was money invented?	929
Puede tu alcanzá cunel quísame?	Have a snack.	593	Can you touch the ceiling?	469
Puede tu hablá cumigo cosa ya pasá cun Tom?	Where are you from?	319	Can you tell me what happened to Tom?	229
Puede tu hablá cun quien yo necesita man cuento?	I'll never tell you.	667	Can you tell me who I need to talk to?	391
Puede tu siguí cumigo?	I don't want to go home.	165	Can you come with me?	769
Puede usted aumentá nuevo oraciones que usted no sabe qué laya traducí.	What tea do you drink? Is lemon tea okay?	449	You can add sentences that you do not know how to translate.	736
¿Qué laya?	She told everyone.	880	How?	4
¿Qué laya vosotros ya caé na pantano? Tiene con nosotros quien ya empujá.	I left your umbrella in the bus.	347	How did you fall into the swamp? Someone shoved us.	296
¿Qué laya vosotros ya caé na pantano? Tiene kanámon quien ya empujá.	It's OK with me if you take that book.	679	How did you fall into the swamp? Someone shoved us.	832
¿Qué modo funcioná este motociclo? Dispensá ya tú conmigo porque no hay gat yo idea acerca de ese.	Someone is looking at me.	294	"How to start this motorcycle?" "Sorry, I really have no idea."	421
Que tal de tuyo nana?	The ring is tight.	409	How's your mother?	670
Quiere andá si Tom.	Frogs are afraid of snakes.	838	Tom wants to go.	198
Quiere quiere silá vino?	He who has bees also has honey.	719	Do they like wine?	225
Quiere quiere si Tom andá pescá solo.	Eat your soup, John!	109	Tom likes to go fishing alone.	542
Quiere sila man junto contigo.	Tom never told me why he had decided to become a teacher.	665	They want to be with you.	160
Quiere si Tom andá, pero no puede le andá.	Didn't you write him a letter?	173	Tom wants to go, but he can't.	177
Quiere si Tom na esperá kamé.	Are you free tomorrow?	573	Tom wants us to wait.	365
Quiere tu entrá?	Is Tom ill?	524	Do you want to come in?	520
Quiere tu raspá yo de tuyo tancugû?	Tom fed the pigs.	907	Would you like me to shave the nape of your neck?	978
Quiere tu vino?	Do they like wine?	218	Do you want wine?	86
Quiere volvé si Tom.	Joan broke her left arm in the accident.	977	Tom wants to come home.	856
Quiere yo leche.	Tom's medication's not in the bathroom.	520	I want milk.	295
Quiere yo peiná de mío pelo usando este peine.	How many more forks do we need?	44	I like to comb my hair with this comb.	881
Rasca de mío maga ojos.	Can you tell me what happened to Tom?	208	My eyes itch.	529
Sabe silá pescá.	My sister married a doctor.	891	They can fish.	803
Sabe tu cosa ya hacé si Tom ayer?	We didn't stay home yesterday.	647	Do you know what Tom did yesterday?	708
Sabe tu cosa yo ya hacé?	Tom loved bananas.	730	Do you know what I did?	695
Sabe tu cuando le ay vené?	Tom drank milk.	386	Do you know when he will come?	600
Sabe tu cuando llegá su eroplano?	I eat bread.	793	Do you know when his plane is arriving?	389
Sabe tu donde ya de mío reloj?	I took him to the hospital.	944	Do you know where my watch is?	195
Sabe tu donde ya si Tom?	I used to prefer black tea to coffee, but recently I've been drinking a good amount of both.	408	Do you know where Tom is?	10
Sabe tu na hindé tu necesita hacé cunesté.	He is not a doctor but a teacher.	551	You know you don't have to do this.	414
Sabe tu por qué importante este fecha?	I have to help.	610	Do you know why this date is important?	993
Sabe tu por qué matunuk el maga cactus?	The girl combed her doll's hair.	375	Do you know why cactus have needles?	130
Sabe tu que verdad el cosa ta hablá si Tom.	What'll happen to me?	25	You know Tom is telling the truth.	412
Sabe tu quien de suyo tata?	The patient is feverish this afternoon.	290	Do you know who her father is?	686
Sabe tu quien el tata de suyo?	I don't know what's going to happen to you.	185	Do you know who her father is?	967
Sabe tu quien ese gente?	Can we come with you?	700	Do you know who that person is?	847
Sabe tu quien ya cumprá de tuyo painting?	Do you know when Tom's birthday is?	758	Do you know who bought your painting?	360
Sabe tu quien ya hablá cunaquel?	Why would you marry a woman if you like men?	199	Do you know who said that?	175
Sabe yo cosa silá ya hablá.	Onions cook more quickly than potatoes.	588	I know what they said.	988
Sabe yo dificil esté.	"Do you have your ticket?" "I can't find mine."	808	I know this is difficult.	558
Sacá cuchara.	Take any two cards you like.	775	Grab a spoon.	145
Sangre ese?	I remember this place.	786	Is that blood?	383
Sangre lang ese.	I don't want to shoot you.	643	It's only blood.	369
Seco el toalla.	Don't forget to give us a ring when you arrive in Kyoto.	146	The towel is dry.	82
Sila ya hace el cósa kanila ya habla.	Tom has three brothers.	296	They did what they were told.	142
Subí na techo.	I climbed the fence.	986	Climb onto the roof.	990
Ta alcanzá si Tom cunel quísame.	Why did you give up?	695	Tom can touch the ceiling.	474
Ta buscá yo un casa.	He wet the towel with water.	368	I'm looking for a house.	831
Ta cusí le cun hilo patí aguja.	I will miss you all.	6	She sews with a needle and thread.	403
Ta dale cuntigo el sen el poder para comprá masquín cosa.	They're using you.	823	Money enables you to buy anything.	338
Ta dale le bañá cunel baby.	Without your help, I would have drowned.	120	She is giving the baby a bath.	528
Ta dale yo comé de mio gato todo'l ága y todo'l noche.	Vinegar has a sharp taste.	537	I feed my cat every morning and every evening.	449
Ta duelé de mío tancugû.	The Esperanto alphabet consists of 28 letters: a, b, c, ĉ, d, e, f, g, ĝ, h, ĥ, i, j, ĵ, k, l, m, n, o, p, r, s, ŝ, t, u, ŭ, v, z.	510	My nape hurts.	202
Ta duelé siempre de mío maga pierna.	I have a lot of books.	853	My legs still hurt.	278
Ta enseñá kanamon 'history' si Señorita Thomas.	There is a fork.	303	Miss Thomas teaches us history.	827
Ta entendé si Tom el cosa tu hindé ta entendé.	You should've expected us.	644	Tom understands what you don't.	11
Ta estudiá le inglés.	You have a sharp sense of direction.	82	She studies English.	659
¿Ta estudía tú?	Are you hungry?	473	Are you studying?	180
Ta hacé kanaton fuerte el leche.	When I grow up, I want to be a king.	740	Milk makes us strong.	329
Ta ladrá el perro.	You are a beautiful butterfly.	321	The dog is barking.	795
Ta lé si Tom cunel Biblia.	You may not smoke in the elevator.	632	Tom is reading the Bible.	327
Talla le na cocina sentáo ta tomá chá.	I am baking bread.	795	She's sitting in the kitchen and drinking tea.	712
Talla le na hospital.	Tom needs a dry towel.	134	He's in the hospital.	627
Tallá na cielo el luna.	There's a dictionary on the desk.	846	The moon is in the sky.	833
Ta llevá le paseá de suyo perro na parque antes le almuersá.	I don't understand what you're trying to say.	101	She walks her dog to the park before breakfast.	987
Ta mirá tu un rosas?	Count to thirty.	474	Do you see a rose?	455
Tapao de snow el monte.	Can you play guitar?	772	The mountain is covered with snow.	53
Ta pensá tu nuáy yo quever?	What is your name?	58	Do you think I don't care?	707
Ta pensá yo sabe ya si Tom.	There are twenty salespeople in the store.	851	I guess Tom already knows.	156
Ta planeá yo quedá allá por un semana.	Welcome to San Francisco.	434	I intend to stay there for a week.	80
Ta puedé pa siempre mirá cunel barótô.	My legs still hurt.	261	The boat can still be seen.	181
Ta quedá kamé cerca na escuela.	Are you still up?	53	We live close to the school.	48
Ta quemá el casa.	My wife's father is my father-in-law.	522	The house is burning.	565
Ta quemá el ponô.		394	The tree is burning.	526
Taquí le hasta mediodía.	The frying pan is rusty.	578	He'll be here until noon.	650
Ta resollá tamén el maga siembra.	He went far away.	329	Plants breathe, too.	89
Ta tomá tu café?	I am over forty.	568	Do you drink coffee?	126
Ta usá le maga largo falda.	I'm gonna shoot him.	421	She wears long skirts.	443
Ta usa tu mga aretes caro.	Can you lift this stone?	704	You are wearing expensive earrings.	433
Temprano kamé ya dispiertá.	Is that what happened?	4	We're up early.	603
Tiene asma si Tom.	It's not good to count all the things that you have already given.	105	Tom has asthma.	759
Tiene ba ele perro?	Few students use pencils these days.	78	Does he have a dog?	513
Tiene calentura el paciente este tarde.	He asked me if I could do him a favor.	967	The patient is feverish this afternoon.	241
Tiene cuantos maga gente na diamon casa ayer.	Tom can't answer your question.	668	There were some people at our house yesterday.	547
Tiene kamé sorpresa.	Tom didn't get paid.	652	We have a surprise.	631
Tiene le cincuenta dollares.	I have a blue car.	308	He had fifty dollars.	149
Tiene quien ta mirá cumigo.	Do you know who made it?	768	Someone is looking at me.	215
Tiene si María miedo na maga gagamba.	I want milk.	227	Mary is afraid of spiders.	371
Tiene tres hermano si Tom.	How did you fall into the swamp? Someone shoved us.	213	Tom has three brothers.	252
Tiene tu calendario?	The skirt is long.	572	Do you have a calendar?	408
Tiene tu hermana, Juan?	Drink your milk.	311	Do you have a sister, Juan?	733
Tiene tu hilo patí aguja?	Kiss Tom.	10	Do you have needle and thread?	416
Tiene tu masquín cosa lápiz?	I love you.	788	Do you have any pencils?	6
Tiene tu mga pregunta?	There's a big fly on the ceiling.	302	Do you have any questions?	872
Tiene un mosca grande na quísame.	He is content with his present state.	24	There's a big fly on the ceiling.	301
Tiene un tenedor.	Tom licked the honey off his fingers.	356	There is a fork.	262
Tiene vez ta puede yo oí de mío tata ta cantá na baño.	One day, Jesus will return for us and we will be with him forever.	871	I sometimes hear my father singing in the bathroom.	758
Tiene vos un agudo sentido del orientación.	No matter what you say, I won't change my mind.	592	You have a sharp sense of direction.	512
Tiene yo dos primo.	Come, Emilia! Your father is waiting for you.	523	I have two cousins.	684
Tiene yo pan.	I didn't know you played chess.	187	I have bread.	598
Tiene yo un coche azul.	You will study.	873	I have a blue car.	293
Tiene yo un perro y un gato. Negro el gato y el perro blanco.	They offered assistance.	372	I have a cat and a dog. The cat is black and the dog is white.	899
Todo barco necesita ancla.	His house is on the other side of the bridge.	521	Every ship needs an anchor.	605
Tomá de tuyo leche.	I bought this from Tom.	337	Drink your milk.	298
Travesá na río.	She climbed down from the roof.	878	Go across the river!	527
Tú jendêh necesita estudía.	I cannot switch the lamp on. The baby is sleeping.	634	You don't have to study.	43
Tu lang el quien ya comprá ansina.	Most people think I'm crazy.	582	You're the only one who bought it.	875
Tú puede aumentá nuevo oraciones que tú no sabe qué laya traducí.	I don't want to embarrass myself.	641	You can add sentences that you do not know how to translate.	729
Tú un bonita mariposa.	The knife is dirty.	116	You are a beautiful butterfly.	944
Uháw pa yo siempre.	Tom gave blood.	349	I'm still thirsty.	407
¿Usted, cuántos años ya?	Tom is Mary's brother-in-law.	471	How old are you?	604
¿Usted, de dónde?	One fork is missing.	84	Where are you from?	208
¿Usted ta estudía?	I can help if you want.	781	Are you studying?	346
Usted un bonita mariposa.	How did you fall into the swamp? Someone shoved us.	711	You are a beautiful butterfly.	267
Vené aquí y ayudá cumigo.	The gardener planted a rose tree in the middle of the garden.	519	Come here and help me.	108
¿Vos ta estudía?	The tines of the fork are bent.	857	Are you studying?	381
Ya abandoná le de suyo magá anák.	Who planted the tree?	722	She abandoned her children.	889
