Text,Wiki_ID,Wikidata_ID,Source
Belo Horizonte,5872,Q42800,Wikipedia
6 di febrüari,8893,Q2320,Wikipedia
1911,8664,Q2076,Wikipedia
Illinois,3316,Q1204,Wikipedia
2004,2107,Q2014,Wikipedia
Los Angeles,5881,Q65,Wikipedia
California,3315,Q99,Wikipedia
Ronald Reagan,5355,Q9960,Wikipedia
presidente,8098,Q30461,Wikipedia
6 di yüli,8619,Q2695,Wikipedia
1921,7914,Q2162,Wikipedia
New York City,3810,Q60,Wikipedia
Caracas,2740,Q1533,Wikipedia
Venezuela,1435,Q717,Wikipedia
1962,4264,Q2764,Wikipedia
Hugo Chávez,1751,Q8440,Wikipedia
19 di aprel,7959,Q2523,Wikipedia
Henrique Capriles Radonski,4864,Q8781,Wikipedia
Atenas,6524,Q1524,Wikipedia
Akademia di Atenas,5361,Q193093,Wikipedia
Platón,None,Q859,OpenTapioca
Atenas,None,Q1524,OpenTapioca
Ariston,None,Q667017,OpenTapioca
Perictione,None,Q444595,OpenTapioca
mundu,None,Q2,OpenTapioca
Socrates,None,Q913,OpenTapioca
Grecia,None,Q41,OpenTapioca
Sócrates,None,Q913,OpenTapioca
Fedón,None,Q380190,OpenTapioca
Parmenídes,None,Q125551,OpenTapioca
Protágoras,None,Q169243,OpenTapioca
Hipias,None,Q313467,OpenTapioca
Platon,None,Q859,OpenTapioca
Platón,5360,Q859,Wikipedia
Italia,2542,Q38,Wikipedia
Parménides,None,Q125551,OpenTapioca
Colombia,2661,Q739,Wikipedia
6 di mart,8368,Q2399,Wikipedia
1927,4230,Q18110,Wikipedia
Ciudad di Mexico,3908,Q1489,Wikipedia
17 di aprel,7957,Q2520,Wikipedia
2014,5726,Q1999,Wikipedia
colombia,2661,Q739,Wikipedia
Bogota,3054,Q2841,Wikipedia
literatura,2218,Q8242,Wikipedia
Toronto,5825,Q172,Wikipedia
Ontario,7048,Q1904,Wikipedia
Canada,2566,Q16,Wikipedia
Montana,3337,Q1212,Wikipedia
Vermont,6408,Q16551,Wikipedia
Polonia,4119,Q36,Wikipedia
Varsovia,4640,Q270,Wikipedia
1951,4254,Q18591,Wikipedia
Chicago,3517,Q1297,Wikipedia
1923,4226,Q2169,Wikipedia
2001,4301,Q1988,Wikipedia
1906,8673,Q2049,Wikipedia
1987,4287,Q2429,Wikipedia
2006,1452,Q2021,Wikipedia
2007,2087,Q2024,Wikipedia
Paradise Cay,5473,Q7134252,Wikipedia
Promé minister,1922,Q14212,Wikipedia
Australia,3863,Q408,Wikipedia
2 di yüli,8603,Q2697,Wikipedia
1929,4232,Q18792,Wikipedia
Manila,6241,Q1461,Wikipedia
Filipinas,3611,Q928,Wikipedia
Chile,3222,Q298,Wikipedia
2002,2097,Q1987,Wikipedia
riu,3915,Q4022,Wikipedia
2010,4305,Q1995,Wikipedia
Hulandes,1606,Q7411,Wikipedia
Amsterdam,2986,Q727,Wikipedia
Vlaanderen,2670,Q234,Wikipedia
Hondius,None,Q538840,OpenTapioca
Amsterdam,None,Q727,OpenTapioca
Europa,None,Q46,OpenTapioca
Na,None,Q62060692,OpenTapioca
Spaña,None,Q29,OpenTapioca
Londen,None,Q84,OpenTapioca
Richard Hakluyt,None,Q185510,OpenTapioca
cay,None,Q10884,OpenTapioca
Mercator,None,Q6353,OpenTapioca
Jodocus Hondius,None,Q454603,OpenTapioca
distribuidor,None,P750,OpenTapioca
Washington D.C.,3815,Q61,Wikipedia
Universidat di Cambridge,5421,Q35794,Wikipedia
Inglatera,2128,Q21,Wikipedia
Reino Uni,3835,Q145,Wikipedia
Universidat di Oxford,5420,Q34433,Wikipedia
Massachusetts,3332,Q771,Wikipedia
Willemstad,1598,Q132679,Wikipedia
16 di yüni,8564,Q2653,Wikipedia
1965,4267,Q2650,Wikipedia
Vietnam,3029,Q881,Wikipedia
Aeropuerto Internashonal Tan Son Nhat,3691,Q478595,Wikipedia
Liberia,2583,Q1014,Wikipedia
Guinea,6319,Q1006,Wikipedia
entre,None,Q98455776,OpenTapioca
deporte,1402,Q349,Wikipedia
Hulanda,1709,Q55,Wikipedia
Universidat,3964,Q3918,Wikipedia
Major League Baseball,5685,Q1163715,Wikipedia
beisbòl,2693,Q5369,Wikipedia
Little League World Series,5676,Q1013818,Wikipedia
Seattle,3060,Q5083,Wikipedia
Juremi Profar,None,Q74108845,OpenTapioca
dengue,7342,Q30953,Wikipedia
kore,None,Q12879762,OpenTapioca
isla,1410,Q23442,Wikipedia
Otrobanda,2020,Q1642093,Wikipedia
Laman Karibe,1383,Q1247,Wikipedia
lago,2891,Q350825,Wikipedia
Amerika Sentral,3162,Q27611,Wikipedia
Android,5801,Q94,Wikipedia
Windows Phone,5802,Q4885200,Wikipedia
BLU Products,None,Q15725666,OpenTapioca
Pennsylvania,3325,Q1400,Wikipedia
Jonathan Schoop,5679,Q3814639,Wikipedia
San Juan,2941,Q41211,Wikipedia
Puerto Rico,2940,Q1183,Wikipedia
Miami,2451,Q8652,Wikipedia
Baltimore Orioles,None,Q650816,OpenTapioca
Norfolk Tides,None,Q1779406,OpenTapioca
grand slam,5680,Q1074753,Wikipedia
Sharlon Schoop,5678,Q7489896,Wikipedia
gòlf,5706,Q5377,Wikipedia
Aruba,None,Q21203,OpenTapioca
24 di yanüari,8416,Q2278,Wikipedia
1991,4291,Q2062,Wikipedia
Oosterhout,5689,Q9858,Wikipedia
munisipio,5690,Q15284,Wikipedia
provinsia,5691,Q34876,Wikipedia
pais,None,Q447621,OpenTapioca
Rotterdam,4409,Q34370,Wikipedia
partí,None,Q7278,OpenTapioca
lag,None,Q23397,OpenTapioca
país,None,Q447621,OpenTapioca
HAVO,4515,Q1975735,Wikipedia
Reino Hulandes,1711,Q29999,Wikipedia
Islanan ABC,None,Q19386,OpenTapioca
Boneiru,1471,Q25396,Wikipedia
Latin,3477,Q397,Wikipedia
Maatschappij,None,Q21032328,OpenTapioca
Hulanda,None,Q55,OpenTapioca
Alemania,2124,Q183,Wikipedia
22 di yanüari,8414,Q2275,Wikipedia
1931,4234,Q18782,Wikipedia
1964,4266,Q2652,Wikipedia
Me,None,Q96,OpenTapioca
Come,None,Q1308,OpenTapioca
Gang,None,Q5089,OpenTapioca
Away,None,Q782,OpenTapioca
Franklin,None,Q34969,OpenTapioca
baptista,None,Q93191,OpenTapioca
Wonderful,None,Q19979284,OpenTapioca
Dale Cook,None,Q295919,OpenTapioca
Sam,None,Q3766,OpenTapioca
duna,None,Q10930558,OpenTapioca
Cook,None,Q26988,OpenTapioca
ela,None,Q15754621,OpenTapioca
Guy Mitchell,None,Q222921,OpenTapioca
Keen Records,None,Q6382851,OpenTapioca
Billboard,None,Q485240,OpenTapioca
J.W. Alexander,None,Q723607,OpenTapioca
Bobby Womack,None,Q388286,OpenTapioca
Lou Rawls,None,Q455821,OpenTapioca
Komo,None,Q970,OpenTapioca
Vincent(1961,None,Q5582,OpenTapioca
Vincent,None,Q5582,OpenTapioca
"Los Angeles, California",None,Q65,OpenTapioca
Apple Inc.,4932,Q312,Wikipedia
Milwaukee,5711,Q37836,Wikipedia
Wisconsin,3376,Q1537,Wikipedia
Ohio,3381,Q1397,Wikipedia
Christopher Scarver,None,Q2357346,OpenTapioca
Columbia,None,Q739,OpenTapioca
Jeffrey Dahmer,None,Q298364,OpenTapioca
"West Allis, Wisconsin",None,Q389483,OpenTapioca
Marquette University,None,Q188370,OpenTapioca
Tera,3916,Q2,Wikipedia
geologia,3932,Q1069,Wikipedia
moda,None,Q43160046,OpenTapioca
tee,None,Q34442,OpenTapioca
box,None,Q1868004,OpenTapioca
Hesus,3668,Q302,Wikipedia
Dios,3987,Q178885,Wikipedia
Michael Jackson,3058,Q2831,Wikipedia
Colony Capital,None,Q1111020,OpenTapioca
alemán,3073,Q188,Wikipedia
Oropa Sentral,4652,Q27509,Wikipedia
Hungria,3289,Q28,Wikipedia
Czechia,5224,Q213,Wikipedia
Slovakia,6250,Q214,Wikipedia
Slovenia,2996,Q215,Wikipedia
Suisa,2630,Q39,Wikipedia
Bavariano,5916,Q29540,Wikipedia
Protestantismo,4039,Q23540,Wikipedia
Reino di Prusia,5820,Q27306,Wikipedia
Serbia,2936,Q403,Wikipedia
Di Dos Guera Mundial,2029,Q362,Wikipedia
Viena,3214,Q1741,Wikipedia
Human Development Index,6181,Q38994,Wikipedia
Nashonnan Uni,3811,Q1065,Wikipedia
Union Oropeo,3013,Q458,Wikipedia
Euro,2096,Q4916,Wikipedia
Bolivia,2541,Q750,Wikipedia
Paraguai,2540,Q733,Wikipedia
Sur Amérika,1893,Q18,Wikipedia
Rusia,2669,Q159,Wikipedia
Oropa,None,Q46,OpenTapioca
kontinente,5705,Q5107,Wikipedia
Asia,2618,Q48,Wikipedia
Oseania,8896,Q55643,Wikipedia
Turkmenistan,6428,Q874,Wikipedia
Union Sovietiko,3812,Q15180,Wikipedia
Spaña,2127,Q29,Wikipedia
Salomón Cohen Levy,6649,Q6117429,Wikipedia
Santo Domingo,3856,Q34820,Wikipedia
Madrid,3259,Q2807,Wikipedia
1958,4260,Q5253,Wikipedia
1963,4265,Q2755,Wikipedia
general,None,Q285985,OpenTapioca
sala,None,Q34442,OpenTapioca
Centro,None,Q13947,OpenTapioca
San Ignacio,None,Q44281,OpenTapioca
El Recreo,None,Q6063393,OpenTapioca
Tolón,None,Q44160,OpenTapioca
Caracas,None,Q1533,OpenTapioca
La Música,None,Q79503869,OpenTapioca
korto,None,Q737988,OpenTapioca
solido,None,Q231455,OpenTapioca
Sentro,None,Q13947,OpenTapioca
Venezuela,None,Q717,OpenTapioca
Valencia; Venezuela,None,Q54880,OpenTapioca
Valencia,None,Q5720,OpenTapioca
Hall of Fame,None,Q58818,OpenTapioca
Margarita,None,Q334738,OpenTapioca
Jóvito Villalba,None,Q920491,OpenTapioca
Pampatar,None,Q3041568,OpenTapioca
Maneiro,None,Q3066174,OpenTapioca
Estado Nueva Esparta,None,Q204876,OpenTapioca
tal,None,Q2,OpenTapioca
Maracaibo; Venezuela,None,Q171632,OpenTapioca
Maracaibo,None,Q171632,OpenTapioca
San Cristóbal; Venezuela,None,Q820235,OpenTapioca
San Cristóbal,None,Q193507,OpenTapioca
Candelaria; Venezuela,None,Q2936242,OpenTapioca
Barquisimeto; Venezuela,None,Q4709,OpenTapioca
Barquisimeto,None,Q4709,OpenTapioca
Municipio Iribarren,None,Q2435584,OpenTapioca
Lara,None,Q205796,OpenTapioca
Paraguaná,None,Q1851445,OpenTapioca
Santo Domingo; Republika Dominikana,None,Q44091,OpenTapioca
Willemstad,None,Q132679,OpenTapioca
29 di mart,7924,Q2459,Wikipedia
31 di mart,7926,Q2461,Wikipedia
1 di aprel,7930,Q2510,Wikipedia
Mart,None,Q17054,OpenTapioca
Ergilio Hato,5729,Q2334382,Wikipedia
1926,4229,Q5259,Wikipedia
Feyenoord,4437,Q134241,Wikipedia
Real Madrid,2085,Q8682,Wikipedia
Sürnam,2855,Q730,Wikipedia
Antias Hulandes,1599,Q25227,Wikipedia
AFC Ajax,2086,Q81888,Wikipedia
CRKSV Jong Holland,8756,Q2132112,Wikipedia
Pantera Negra,None,Q162043,OpenTapioca
Man,None,Q9676,OpenTapioca
van,None,Q686,OpenTapioca
14 di mart,7950,Q2404,Wikipedia
1979,4280,Q2484,Wikipedia
hulandes,1606,Q7411,Wikipedia
sürnam,2855,Q730,Wikipedia
Sint Eustatius,2493,Q26180,Wikipedia
Andruw Jones,2110,Q1376903,Wikipedia
Lamu,None,Q272799,OpenTapioca
Antias Hulandes,None,Q25227,OpenTapioca
Bill Clinton,8691,Q1124,Wikipedia
kanal,None,Q523166,OpenTapioca
TV,None,Q672,OpenTapioca
Nederland,None,Q55,OpenTapioca
Miss,None,Q1494,OpenTapioca
Paramaribo,2500,Q3001,Wikipedia
Leiden,2622,Q43631,Wikipedia
Pa,None,Q1400,OpenTapioca
Lenny Kuhr,None,Q233971,OpenTapioca
Kuhr,None,Q233971,OpenTapioca
De Troubadour,None,Q33100540,OpenTapioca
2012,4831,Q1990,Wikipedia
2019,7913,Q25274,Wikipedia
universidat,3964,Q3918,Wikipedia
Fransia,2125,Q142,Wikipedia
1928,4231,Q19715,Wikipedia
7 di sèptèmber,8828,Q2852,Wikipedia
pelikula,4526,Q11424,Wikipedia
1955,4257,Q18577,Wikipedia
2011,4306,Q1994,Wikipedia
Akira Toriyama,None,Q208582,OpenTapioca
Google,3861,Q9366,Wikipedia
2005,2088,Q2019,Wikipedia
2008,4303,Q2004,Wikipedia
iOS,7394,Q48493,Wikipedia
2015,5727,Q2002,Wikipedia
Project,None,Q170584,OpenTapioca
BlackBerry,5803,Q171819,Wikipedia
1999,4299,Q2091,Wikipedia
internet,2736,Q75,Wikipedia
rusiano,3476,Q7737,Wikipedia
1952,4255,Q5272,Wikipedia
rusia,2669,Q159,Wikipedia
2000,4300,Q1985,Wikipedia
Nort Korea,4152,Q423,Wikipedia
Revolushon Rusiano di 1917,5893,Q8729,Wikipedia
árabe,5828,Q13955,Wikipedia
Siria,None,Q858,OpenTapioca
Bucuresti,6555,Q19660,Wikipedia
Dinamarka,2673,Q35,Wikipedia
turko,5319,Q256,Wikipedia
1922,4225,Q2165,Wikipedia
inuktitut,6049,Q29921,Wikipedia
Bahrein,6373,Q398,Wikipedia
Comores,6321,Q970,Wikipedia
Chad,6322,Q657,Wikipedia
Egipto,3258,Q79,Wikipedia
Eritrea,4479,Q986,Wikipedia
Irak,2620,Q796,Wikipedia
Israel,4540,Q801,Wikipedia
Hordania,4397,Q810,Wikipedia
Kuwait,6384,Q817,Wikipedia
Líbano,3677,Q822,Wikipedia
Libia,3037,Q1016,Wikipedia
Maroko,3357,Q1028,Wikipedia
Oman,6426,Q842,Wikipedia
Palestina,8003,Q219060,Wikipedia
West Sahara,6315,Q40362,Wikipedia
Arabia Saudita,4150,Q851,Wikipedia
Somalia,3059,Q1045,Wikipedia
Sudan,4116,Q1049,Wikipedia
Siria,5807,Q858,Wikipedia
Tunesia,3014,Q948,Wikipedia
Emiratonan Arabe Uní,6382,Q878,Wikipedia
Yemen,4187,Q805,Wikipedia
Adolf Hitler,5830,Q352,Wikipedia
1933,4236,Q18726,Wikipedia
1945,4248,Q5240,Wikipedia
Braunau am Inn,5840,Q131128,Wikipedia
1889,8891,Q7831,Wikipedia
Berlin,3045,Q64,Wikipedia
Prome Guera Mundial,2999,Q361,Wikipedia
1919,4223,Q2157,Wikipedia
Di Tres Reich,5829,Q7318,Wikipedia
1938,4241,Q18645,Wikipedia
Gori,5834,Q19583,Wikipedia
1953,4256,Q18585,Wikipedia
Georgia,5835,Q230,Wikipedia
Joseph Stalin,5833,Q855,Wikipedia
Pilatos,None,Q17131,OpenTapioca
Jesus,None,Q302,OpenTapioca
Mann,None,Q9676,OpenTapioca
Messias,None,Q302,OpenTapioca
Pilatus,None,Q17131,OpenTapioca
Jude,None,Q43945,OpenTapioca
Papiamentu,1451,Q33856,Wikipedia
Cesar,None,Q1048,OpenTapioca
Cristo,None,Q302,OpenTapioca
Abo,None,Q38511,OpenTapioca
Mi,None,Q30,OpenTapioca
Ma,None,Q2,OpenTapioca
groenlandes,5856,Q25355,Wikipedia
danés,6219,Q9035,Wikipedia
Erik e Korá,6214,Q172345,Wikipedia
Noruega,4219,Q20,Wikipedia
Nuuk,5863,Q226,Wikipedia
1985,4285,Q2431,Wikipedia
1973,4274,Q2477,Wikipedia
referèndum,2866,Q43109,Wikipedia
Kujalleq,5857,Q478813,Wikipedia
Qaasuitsup,5858,Q641460,Wikipedia
Qeqqata,5859,Q476233,Wikipedia
Sermersooq,5860,Q695387,Wikipedia
29 di yüli,8680,Q2717,Wikipedia
28 di aprel,7985,Q2534,Wikipedia
italia,2542,Q38,Wikipedia
Austria,5715,Q40,Wikipedia
kilometer kuadrá,8281,Q712226,Wikipedia
Dresden,6450,Q1731,Wikipedia
Nordrhein-Westfalen,5850,Q1198,Wikipedia
München,5912,Q1726,Wikipedia
Munisipio,5690,Q15284,Wikipedia
Bayern,None,Q980,OpenTapioca
Stadtkreise,None,Q22865,OpenTapioca
Stadtkreis,None,Q22865,OpenTapioca
E 71,None,Q1375976,OpenTapioca
lenga materno,4382,Q36870,Wikipedia
Groenlandia,5838,Q223,Wikipedia
Bashar al-Assad,5862,Q44329,Wikipedia
Damasco,6476,Q3766,Wikipedia
latin,3477,Q397,Wikipedia
Bosnia Herzogovina,2993,Q225,Wikipedia
6 di aprel,7935,Q2506,Wikipedia
1992,4292,Q2060,Wikipedia
1995,4295,Q2068,Wikipedia
1947,4250,Q5263,Wikipedia
12 di mei,8486,Q2559,Wikipedia
2016,6618,Q25245,Wikipedia
ingles,2529,Q1860,Wikipedia
22 di aprel,7966,Q2526,Wikipedia
21 di yanüari,8413,Q2273,Wikipedia
1924,4227,Q2173,Wikipedia
Pyongyang,5805,Q18808,Wikipedia
1983,4283,Q2434,Wikipedia
caso gramatical,5901,Q128234,Wikipedia
etc,None,Q100807629,OpenTapioca
griego,6160,Q9129,Wikipedia
polaco,4639,Q809,Wikipedia
finés,6221,Q1412,Wikipedia
caso nominativo,5900,Q131105,Wikipedia
fries,6162,Q25325,Wikipedia
spaño,3538,Q1321,Wikipedia
Alaska,4057,Q797,Wikipedia
Peru,2172,Q419,Wikipedia
Argentina,2932,Q414,Wikipedia
Iran,3017,Q794,Wikipedia
India,1902,Q668,Wikipedia
bavariano,5916,Q29540,Wikipedia
Hamburg,5843,Q1055,Wikipedia
italiano,3130,Q652,Wikipedia
napolitano,6189,Q33845,Wikipedia
Roma,3469,Q220,Wikipedia
Milano,6497,Q490,Wikipedia
lenganan indo-oropeo,5911,Q19860,Wikipedia
Vaduz,6545,Q1844,Wikipedia
Kenia,3030,Q114,Wikipedia
Djibouti,6320,Q977,Wikipedia
afar,5922,Q27811,Wikipedia
Saratov,4583,Q5332,Wikipedia
Frances,3746,Q150,Wikipedia
Kamerun,6323,Q1009,Wikipedia
Uzbekistan,4147,Q265,Wikipedia
Tanzania,2586,Q924,Wikipedia
Uganda,4144,Q1036,Wikipedia
Imperio Alemán,5817,Q43287,Wikipedia
Nunavut,5827,Q2023,Wikipedia
Quebec,2623,Q176,Wikipedia
Manitoba,5824,Q1948,Wikipedia
Inuktitut,6049,Q29921,Wikipedia
Volkswagen,None,Q246,OpenTapioca
Irlanda,3049,Q27,Wikipedia
idioma,None,Q1066028,OpenTapioca
VSO,None,Q41644,OpenTapioca
Irlandes,None,Q22890,OpenTapioca
Ukrania,4114,Q212,Wikipedia
Eisenstadt,6504,Q126321,Wikipedia
Klagenfurt,6505,Q41753,Wikipedia
Linz,6500,Q41329,Wikipedia
Salzburg,6506,Q34713,Wikipedia
Graz,6501,Q13298,Wikipedia
Innsbruck,6499,Q1735,Wikipedia
Bregenz,6503,Q1737,Wikipedia
álfabèt siríliko,8214,Q8209,Wikipedia
Namibia,2580,Q1030,Wikipedia
Albania,2543,Q222,Wikipedia
Kosovo,2935,Q1246,Wikipedia
albanes,6128,Q8748,Wikipedia
13 di mart,7947,Q2400,Wikipedia
Gresia,5866,Q41,Wikipedia
Chipre,6371,Q229,Wikipedia
Lenganan nort german,6166,Q106085,Wikipedia
Lenganan ost german,6163,Q108662,Wikipedia
Iesu,None,Q302,OpenTapioca
Cristo Jesus,None,Q302,OpenTapioca
Lenganan west german,6161,Q26721,Wikipedia
Finlandia,4095,Q33,Wikipedia
Veneto,7131,Q1243,Wikipedia
Piemonte,6735,Q1216,Wikipedia
Tobolsk,6195,Q168782,Wikipedia
1907,8672,Q2048,Wikipedia
elemento kímiko,3884,Q11344,Wikipedia
Lombardia,7810,Q1210,Wikipedia
Kroatia,2551,Q224,Wikipedia
Montenegro,2995,Q236,Wikipedia
Yakutsk,6203,Q6610,Wikipedia
Republika di Sakha,6202,Q6605,Wikipedia
1980,1921,Q2439,Wikipedia
1934,4237,Q18714,Wikipedia
Republika di Weimar,5831,Q41304,Wikipedia
1925,4228,Q18107,Wikipedia
nordico bieu,6218,Q35505,Wikipedia
noruega,4219,Q20,Wikipedia
Leif Eriksson,6215,Q42838,Wikipedia
Islandia,5865,Q189,Wikipedia
Mexico,3220,Q96,Wikipedia
Belize,2455,Q242,Wikipedia
Costa Rica,2570,Q800,Wikipedia
Italiano,3130,Q652,Wikipedia
Siudad Vatikano,4336,Q237,Wikipedia
Monaco,6071,Q235,Wikipedia
Nepal,2742,Q837,Wikipedia
Laos,4606,Q819,Wikipedia
Vilnius,6544,Q216,Wikipedia
Riga,6534,Q1773,Wikipedia
Toscana,6734,Q1273,Wikipedia
Umbria,7392,Q1280,Wikipedia
Alemán,3073,Q188,Wikipedia
1805,6264,Q6898,Wikipedia
1956,4258,Q5221,Wikipedia
1960,4262,Q3754,Wikipedia
1972,4273,Q2476,Wikipedia
Freude,None,Q72188554,OpenTapioca
Diesen,None,Q22455,OpenTapioca
Welt,None,Q2,OpenTapioca
Sternen,None,Q29787353,OpenTapioca
Unbekannte,None,Q4233718,OpenTapioca
Guten,None,Q23965977,OpenTapioca
Wollust,None,Q30311654,OpenTapioca
Siegen,None,Q3167,OpenTapioca
die,None,Q1210678,OpenTapioca
ist's,None,Q11286584,OpenTapioca
pressen,None,Q1193236,OpenTapioca
Wenn,None,Q24635388,OpenTapioca
Hymne,None,Q19266766,OpenTapioca
Leiden,None,Q43631,OpenTapioca
Oséano Atlántiko,3858,Q97,Wikipedia
Lazio,7124,Q1282,Wikipedia
Tailandia,3025,Q869,Wikipedia
Phnom Penh,6425,Q1850,Wikipedia
Sur Afrika,4113,Q258,Wikipedia
Mozambique,2581,Q1029,Wikipedia
Freetown,6542,Q3780,Wikipedia
Kigali,6519,Q3859,Wikipedia
afrika,2491,Q15,Wikipedia
Kapital,2788,Q5119,Wikipedia
Oséano indio,3914,Q1239,Wikipedia
Madagascar,3718,Q1019,Wikipedia
N'Djamena,6518,Q3659,Wikipedia
Yaoundé,6517,Q3808,Wikipedia
Bujumbura,6516,Q3854,Wikipedia
Ouagadougou,6515,Q3777,Wikipedia
Porto Novo,6513,Q3799,Wikipedia
Idioma Nauru,7981,Q13307,Wikipedia
archipielago,3730,Q33837,Wikipedia
Calabria,6845,Q1458,Wikipedia
Armenia,6279,Q399,Wikipedia
Laman Mediteranio,4323,Q4918,Wikipedia
Nicosia,6456,Q397468,Wikipedia
Doha,6453,Q3861,Wikipedia
Abu Dhabi,6457,Q1519,Wikipedia
Lista di lenganan segun total papiadonan nativo,6434,Q4319,Wikipedia
Kazakstan,3021,Q232,Wikipedia
Afganistan,2653,Q889,Wikipedia
Mongolia,3008,Q711,Wikipedia
Kirguistan,6383,Q813,Wikipedia
Tajikistan,6427,Q863,Wikipedia
kazachs,6389,Q9252,Wikipedia
Molise,7393,Q1443,Wikipedia
Nashville,6415,Q23197,Wikipedia
Lincoln,6417,Q28260,Wikipedia
Nebraska,None,Q1553,OpenTapioca
Raleigh,6418,Q41087,Wikipedia
Frankfort,6419,Q28603,Wikipedia
Richmond,6420,Q43421,Wikipedia
Teksas,3299,Q1439,Wikipedia
Tennessee,6404,Q1509,Wikipedia
Nebraska,6406,Q1553,Wikipedia
North Carolina,6409,Q1454,Wikipedia
Kentucky,6410,Q1603,Wikipedia
Virginia,6411,Q1370,Wikipedia
West Virginia,6412,Q1371,Wikipedia
Cambodja,6290,Q424,Wikipedia
Dusjanbe,3023,Q9365,Wikipedia
Askhabad,6479,Q23438,Wikipedia
Apulia,7098,Q1447,Wikipedia
Lilongwe,6449,Q3876,Wikipedia
Malawi,6447,Q1020,Wikipedia
Sachsen,5846,Q1202,Wikipedia
Catar,6381,Q846,Wikipedia
Pakistan,2619,Q843,Wikipedia
Azerbaijan,6372,Q227,Wikipedia
Beirut,None,Q3820,OpenTapioca
Brazzaville,6482,Q3844,Wikipedia
Republika di Kongo,6481,Q971,Wikipedia
El Salvador,2660,Q792,Wikipedia
Panama,2571,Q804,Wikipedia
Mali,3033,Q912,Wikipedia
Burkina Faso,6325,Q965,Wikipedia
Ghana,2573,Q117,Wikipedia
Yamoussoukro,6488,Q3768,Wikipedia
Kosta di Marfil‎,6486,Q1008,Wikipedia
Ecuador,2562,Q736,Wikipedia
Oberösterreich,6098,Q41967,Wikipedia
Steiermark,6100,Q41358,Wikipedia
Vorarlberg,6102,Q38981,Wikipedia
Burgenland,6095,Q43210,Wikipedia
Kärnten,6096,Q37985,Wikipedia
Bélgika,2123,Q31,Wikipedia
Benin,6326,Q962,Wikipedia
Botswana,2579,Q963,Wikipedia
Burundi,6324,Q967,Wikipedia
Bujumbura,None,Q3854,OpenTapioca
Zambia,2585,Q953,Wikipedia
Sri Lanka,4982,Q854,Wikipedia
Togo,2597,Q945,Wikipedia
Letonia,6245,Q211,Wikipedia
12 di ougùstùs,8746,Q2777,Wikipedia
1954,2034,Q18581,Wikipedia
François Hollande,6536,Q157,Wikipedia
promé minister,1922,Q14212,Wikipedia
Guera Friu,2791,Q8683,Wikipedia
Lituania,6244,Q37,Wikipedia
Liechtenstein,5919,Q347,Wikipedia
Amérika,5905,Q828,Wikipedia
