	source_sent	gold_sent	predicted_sent	true_id	predicted_id	correct_pair	cosine_similarity
20	Es erinnerte sich niemand, wo wir unseren Wagen geparkt hatten. 	No one remembered where we'd parked our car. 	We'll go when it has stopped raining. 	434	34	False	0.78538764
21	Ihr könntet es im Laden gegenüber versuchen. Vielleicht hat man dort, wonach ihr sucht. 	You could try the store across the street. They may have what you're looking for. 	Did you remember to send my letter? 	163	58	False	0.42479277
22	Es ist ein Wunder, dass sie nach diesem Sturz noch lebt. 	It's a miracle she's still alive after that fall. 	Harrison remains the shortest-serving U.S. president in history. 	333	838	False	0.7018826
23	Tom war noch am Leben. 	Tom was still alive. 	We have to face the facts. 	819	354	False	0.66045856
24	Tom kann das auch nicht. 	Tom can't do it either. 	The odds of this team winning are close to zero. 	176	10	False	0.7125195
25	Ich muss den Bleistift spitz machen. 	I need to make the pencil sharp. 	Which one of your cars do you like best? 	849	997	False	0.77178144
26	Wir sind bald damit fertig. 	We're pretty close to finishing this. 	Put your shoes on. 	310	358	False	0.5833037
27	Ich habe ein paar Bücher gelesen. 	I have read some books. 	Tom and Mary enjoy swimming together. 	942	581	False	0.78628683
28	Verstehst du, wie sehr ich dich liebe? 	Do you know how much I love you? 	The last day of the year is called New Year's Eve. 	384	276	False	0.7519069
29	Gestern habe ich mit einem neuen Buch angefangen. 	I started a new book yesterday. 	What do the trees whisper? 	794	686	False	0.68919396
30	Hast du in Erfahrung bringen können, warum Tom das machen musste? 	Did you find out why Tom had to do that? 	Come on. Let's give them a hand. 	433	376	False	0.6593058
31	Davor fürchtet sich Tom am meisten. 	That's what Tom fears the most. 	Check everything once more. 	692	229	False	0.49376702
32	Ich finde, es ist beides in Ordnung. 	I think either one is fine. 	I'll tell you everything when I get back. 	355	147	False	0.65797746
33	Es ist uns gelungen, Tom aufzuspüren. 	We managed to track Tom down. 	Doing that won't be difficult for us. 	689	851	False	0.5758059
34	Ich freue mich zu hören, dass es Tom gutgeht. 	I'm glad to hear Tom is well. 	Do you have a room? 	438	817	False	0.7232094
35	Das war die einzige Frage, die ich hatte. 	That was the only question I had. 	Tom was reading in the library. 	304	335	False	0.71359324
36	Da erkannte ich, dass ich Hilfe brauchte. 	That's when I realized I needed help. 	Harrison remains the shortest-serving U.S. president in history. 	460	838	False	0.7396356
37	Wir haben für dieses Fenster eine 1,5 m² große Glasscheibe gekauft. 	We bought 1.5 square meters of glass to put in this window. 	You're the only one who thinks so. 	901	920	False	0.77492285
38	Tom lächelt manchmal, aber nicht sehr oft. 	Tom smiles sometimes, but not very often. 	Tom asked me to pick him up. 	132	61	False	0.7787243
39	Tom hat mich noch immer nicht entschädigt. 	Tom still hasn't reimbursed me. 	We had to call a taxi. 	351	350	False	0.8665432
40	Wir müssen das alle morgen noch mal machen. 	All of us need to do this again tomorrow. 	I'm a private language teacher. 	411	765	False	0.5766506
41	Im Garten ist kein Hund. 	There's no dog in the yard. 	Tom often skips breakfast. 	95	918	False	0.8004787
42	Das sind Bärenspuren. 	These are bear tracks. 	The car-sized Curiosity rover landed in 2012. 	671	248	False	0.8931458
43	Tom trägt jemandes anderen Mantel. 	Tom is wearing somebody else's coat. 	I read your book. I found it very interesting. 	498	334	False	0.8600931
44	Ich möchte meine Ideen besser auf Französisch ausdrücken können. 	I want to become better at expressing my ideas in French. 	We never repent having eaten too little. 	390	46	False	0.61381423
45	Lasst eure Waffen hier! 	Leave your weapons here. 	We need new ideas. 	883	598	False	0.5553086
46	Einen Plan B gibt es noch nicht. 	There is no plan B yet. 	Where did you learn that word? 	44	568	False	0.8685417
47	Ich will doch nur helfen. 	I'm just here to help. 	Why did you not have breakfast? 	580	141	False	0.952054
48	Montag haben wir einen Französischtest. 	We have a French test next Monday. 	Tom is my imaginary friend. 	256	859	False	0.58211994
49	Tom und Maria schwimmen gerne zusammen. 	Tom and Mary enjoy swimming together. 	Mary has three ex-husbands. 	581	847	False	0.655234
50	Die Universität von Peking ist eine der berühmtesten Universitäten Chinas. 	The University of Beijing is one of the most famous universities in China. 	Alex couldn't decide on which bathroom to go into. 	167	427	False	0.8963218
51	Maria hat eine Bettdecke mit Blümchen drauf. 	Mary's blanket has flowers on it. 	You should change your password. 	227	705	False	0.6825626
52	Wie ist das Bewerbungsgespräch gestern gelaufen? 	How did it go yesterday at the interview? 	That horse can talk. 	339	518	False	0.646842
53	Die Leute wissen, worüber sie reden. 	The people know what you are talking about. 	Today is her sister's wedding. 	559	118	False	1.01257
54	Ich liebe kleine Kätzchen. 	I love kitties. 	I'll tell you everything when I get back. 	711	147	False	0.6251621
55	Dank des Internets leben wir in einer Zeit des Aufschiebens. 	Thanks to the internet, we're living in the era of procrastination. 	"People who starve themselves and mask themselves so that they can conform to what society deems ""beautiful"" are only hurting themselves. "	196	860	False	0.833395
56	In deinem Garten steht viel Unkraut. 	There are a lot of weeds in your garden. 	We got kicked out. 	169	458	False	0.48651958
57	Ich werde dafür Sorge tragen, dass Tom das heute tut. 	I'll see to it that Tom does that today. 	Don't humiliate yourself. 	465	208	False	0.66276455
58	Er trat auch in einer Star-Trek-Folge als Klingone auf. 	He also appeared in a Star Trek episode as a Klingon. 	I ran into Tom this morning at the supermarket. 	21	830	False	0.8117131
59	Streitest du dich oft mit Tom? 	Do you and Tom argue often? 	You sure do lie a lot. 	388	961	False	0.79363847
60	Harrison war damals der älteste Mann, den man je zum Präsidenten gewählt hatte. 	Harrison was the oldest man ever elected president at the time. 	We're trying not to think about it. 	644	29	False	0.74590755
61	Es gefiel mir, wie du das gemacht hattest. 	I liked how you did that. 	Amsterdam is amazing! 	377	471	False	0.72290516
62	Wir müssen einfach weiterarbeiten. 	We just have to keep working. 	If you need my help, I'm here for you. 	130	152	False	0.6079812
63	Wir haben sogar Farbfernsehen. 	We've even got colour television. 	There's someone at the front door who wants to thank you. 	191	664	False	0.615561
64	Tom tötet keine Tiere. 	Tom won't kill animals. 	Wait thirty minutes. 	779	844	False	0.41835165
65	Tom ist hier als einziger stärker als ich. 	Tom is the only one here who's stronger than I am. 	French is only one of the languages that Tom speaks. 	63	607	False	0.63596
66	Ihre Tochter ist vor sieben Jahren verschwunden. 	Her daughter disappeared seven years ago. 	Nobody sat in the back. 	242	39	False	0.7372962
67	Erzähl uns ein paar Witze! 	Tell us some jokes. 	Nobody sat in the back. 	454	39	False	0.6888392
68	Nun, entscheide dich! 	Well, make up your mind. 	Tom's behavior was peculiar. 	824	873	False	0.6154778
69	Tom erzählte einige Witze, die mich zum Lachen brachten. 	Tom told a few jokes that made me laugh. 	Nobody sat in the back. 	230	39	False	0.66906095
70	Mary Hansen war eine australische Musikerin und ein Mitglied der Gruppe Stereolab. 	Mary Hansen was an Australian musician and a member of the group Stereolab. 	We're pretty close to finishing this. 	932	310	False	0.70562506
71	Wir dachten, Sie könnten uns vielleicht helfen. 	We thought maybe you could help us. 	We'll go when it has stopped raining. 	502	34	False	0.77298486
72	Hast du deinen Reisepass jetzt bei dir? 	Do you have your passport on you now? 	"Oscar Wilde once said, ""Don't leave for tomorrow what you can do the day after tomorrow."" "	537	445	False	0.4965639
73	„Du bist doch mit Tom befreundet, oder?“ – „Jo.“ – „Wie ist denn der so?“ 	"""You're friends with Tom, aren't you?"" ""Yeah."" ""What's he like?"" "	Tom has found the alcohol that I hid. 	9	343	False	0.70856714
74	Obwohl Biden ab und zu die Übersicht verliert, was in seinem Alter normal ist, wird seine Regierung eine stabile sein, denn er wird Experten um sich scharen und auf deren Rat hören. 	Even though Biden does lose track of things every now and then, which is normal for his age, his administration will be stable because he'll surround himself with experts, and listen to their advice. 	We had to move away. 	243	587	False	0.59938335
75	Hast du daran gedacht, sämtliche Fenster zu schließen? 	Did you remember to close all the windows? 	You're our last hope. 	913	303	False	0.9366169
76	Es entsteht gerade eine Filmbiographie über Tom. 	They're making a biopic about Tom. 	You're our last hope. 	326	303	False	0.73513293
77	Wir müssen schneller gehen. 	We need to go faster. 	Tom didn't kiss Mary goodbye. 	611	618	False	0.6597729
78	Mathe wurde geschaffen, um Kinder zu quälen. 	Math was created to torture children. 	The dog barks at strangers. 	415	148	False	0.69516814
79	Ich hatte niemanden, mit dem ich reden konnte. 	I had no one to talk with. 	Tom isn't as lucky as Mary. 	549	486	False	0.8831854
80	Maria trug einen blauen Rock. 	Mary was wearing a blue skirt. 	Grab what you need and get out of here. 	341	945	False	0.6670674
81	Mein Internet kann man vergessen. 	My internet sucks. 	Don't give Tom anything to drink. 	232	66	False	0.7036917
82	Maria fühlt sich von ihrem Mann vernachlässigt. 	Mary feels that her husband doesn't pay enough attention to her. 	Come on. Let's give them a hand. 	116	376	False	0.75102615
83	Die Bäume blühen, und die Blumen blühen auch. 	The trees are blooming and the flowers are blooming as well. 	Grab what you need and get out of here. 	371	945	False	0.76093197
84	Noch vor einem Jahr sprach Tom kaum Französisch. 	Tom barely spoke any French this time last year. 	We'll go there by bike. 	694	742	False	0.7318146
85	Jetzt geht der Spaß los. 	Now the fun begins. 	Don't tell Tom. He'll take it personally. 	365	760	False	0.740304
86	Er ist kein solcher Dummkopf, dass er das nicht wüsste. 	He is not such a fool that he doesn't know it. 	These fish smell bad. 	747	430	False	0.80297744
87	Wir sind gerade ein bisschen knapp bei Kasse. 	We're a bit short of money now. 	Maybe I'm better than you. 	893	658	False	0.6173068
88	Toms Bitte überraschte Maria. 	Tom's request surprised Mary. 	Tom doubted Mary was as rich as she said she was. 	514	346	False	0.701764
89	Tom ist ein sehr bekannter Mensch. 	Tom is a very well-known person. 	I'm too tired to do anything else today. 	659	185	False	0.6847037
90	Helle Farben stehen Tom nicht. 	Bright colors don't suit Tom. 	The real number is close to double that. 	138	431	False	0.6127279
91	Ich stimme dem Vorschlag von Tom und Maria zu. 	I agree with Tom and Mary's proposal. 	Tom skated on the frozen pond. 	534	417	False	0.70610785
92	Ich zeigte Tom mein Meisterwerk. 	I showed my masterpiece to Tom. 	Tom fired his gun as soon as he saw me. 	14	449	False	0.65874994
93	Ihr müsst darüber nachdenken. 	You need to think about it. 	Nobody sat in the back. 	554	39	False	0.7660831
94	Dem Himmel sei Dank, dass du das nicht gemacht hast! 	Thank goodness you didn't do that. 	Is this Tom's son? 	71	657	False	0.6331314
95	Tom konnte Maria davon abhalten. 	Tom was able to keep Mary from doing that. 	I don't have time today. 	610	835	False	0.935964
96	Das Tal war lang und steil. 	The valley was long and steep. 	This used to be a golf course. 	477	265	False	0.7614677
97	Tom hielt sich aus dem Streit heraus. 	Tom stayed out of the argument. 	Tom isn't here to help you. He's here to help me. 	630	480	False	0.5499816
98	Hör auf, Tom mit Maria zu vergleichen! 	Stop comparing Tom with Mary. 	Tom is straight. 	13	902	False	0.86970305
99	Ich bin heute Morgen im Supermarkt Tom begegnet. 	I ran into Tom this morning at the supermarket. 	It's a great honor for me to have been elected chairman. 	830	993	False	0.5424564
100	Ich könnte, aber ich will nicht. 	I could do that, but I won't. 	Most people I know enjoy swimming. 	871	672	False	0.7233319
101	Mit zu viel Sauce ist Salat nicht mehr gesund. 	If you pour a lot of dressing on your salad, it cancels out some of the healthiness of the salad itself. 	Can we breathe in space? 	579	691	False	0.6414137
102	Tom pochte bei meinem Video auf sein Urheberrecht, weil ich drei Sekunden seines Liedes verwendet hatte. 	Tom copyright claimed my video because I used three seconds of his song. 	Where would you prefer to sit? 	513	344	False	0.653098
103	Wir stehen kurz vor einem Geschäftsabschluss. 	We're close to making a deal. 	Don't pay more for something than you need to. 	181	822	False	0.905578
104	Dein Verhalten ist unverzeihlich. 	Your behavior is inexcusable. 	These fish smell bad. 	777	430	False	0.71049976
105	Kannst du mir meine Gitarre stimmen? 	Can you tune my guitar for me? 	Tom, stop teasing your brother! You wouldn't like it if he did that to you, would you? 	532	919	False	0.7375169
106	Tom kommt nicht aus dem Süden, sondern aus dem Norden. 	Tom isn't from the South. He's from the North. 	It's a great honor for me to have been elected chairman. 	8	993	False	0.9207096
107	Maria hat drei Exgatten. 	Mary has three ex-husbands. 	You could try the store across the street. They may have what you're looking for. 	847	163	False	0.7756219
108	Toms Verhalten war sonderbar. 	Tom's behavior was peculiar. 	We got kicked out. 	873	458	False	0.72192335
109	Rind ist gewöhnlich teurer als Schwein. 	Beef is usually more expensive than pork. 	If you bite me, I'll bite you back. 	999	687	False	0.57685137
110	Der Aufzug ist zwischen den Stockwerken stecken geblieben. 	The elevator is stuck between floors. 	Not everyone knows what to do. 	435	585	False	0.82200766
111	Keiner kann so schnell laufen wie Tom. 	Nobody can run as fast as Tom. 	The car-sized Curiosity rover landed in 2012. 	892	248	False	0.7935612
112	Jeder, den ich kenne, kann Französisch sprechen. 	Everyone that I know can speak French. 	I'll tell you everything when I get back. 	126	147	False	0.714641
113	„Das macht dann 13 Dollar.“ Der Kassierer hatte auf den nächsten vollen Dollar aufgerundet – seltsam, aber wen kümmerte es? Da ihm bei allem anderen zu sehr der Arm gezittert hätte, knallte Tom einen zerknitterten Zwanzigdollarschein auf den Kassentisch und nahm sich sein Zeug. Das Wechselgeld ließ er liegen. „Beehren Sie uns bald wieder!“ vernahm man das Sprüchlein des Kassierers. „Den Teufel werde ich!“ grummelte Tom vor sich hin, während er eilenden Schrittes zu seinem Wagen ging. Er war froh, dass es vorbei war, und überlegte weiterhin, wie er sich aus dem Würgegriff des Johannes würde befreien können. 	"""That'll be thirteen dollars."" The cashier had rounded up to the nearest dollar. Odd, but who cared? It was all Tom could do to keep his arm from shaking as he slammed a crumpled $20 bill on the countertop and grabbed his stuff, not even bothering to pick up the change. ""Come again,"" the cashier recited. ""The hell I will,"" Tom grumbled under his breath as he speed-walked to his car, relieved that was over, still trying to figure out how to free himself from John’s grasp. "	You're lucky I know your father. 	155	206	False	0.5828402
114	Tom spielte im Bühnenstück den Pflaumenbaum. 	Tom played the plum tree in the stage-play. 	I know that Tom dislikes me, but I don't care. 	321	166	False	0.5229113
115	Er war der letzte, der in diesem Haus wohnte. 	He was the last one who lived in this house. 	This dog is a mix between a cocker spaniel and a poodle. 	678	521	False	0.6520071
116	Wir sollten uns wohl von hinnen machen. 	Evidently, it's time for us to leave. 	I really like Mary. 	951	82	False	0.8181472
117	Tom hat das nicht allein getan. 	Tom didn't do it alone. 	I need to make the pencil sharp. 	820	849	False	0.696399
118	Immer, wenn jemand an die Tür klopft, fängt mein Hund an zu bellen. 	Whenever somebody knocks on the door, my dog starts barking. 	Tom will speak to you tonight. 	843	783	False	0.77147603
119	War es Tom, der dir sagte, ich käme? 	Was it Tom that told you I'd come? 	That horse can talk. 	740	518	False	0.74213374
120	Früher gab es hier ein Postamt. 	There used to be a post office here. 	Tom and Mary enjoy swimming together. 	743	581	False	0.7193186
121	Tom macht das erst, wenn du ihn darum bittest. 	Tom won't do that until you ask him to. 	Neither with her nor with him. 	269	976	False	0.49912846
122	Ich habe Heißhunger auf Kekse. 	I really want some biscuits. 	"""How did Jess get up to Manchester?"" ""By train."" ""So she went through Birmingham, then?"" "	468	648	False	0.63287795
123	Danke, dass du die Unterschiede aufgezeigt hast! 	Thanks for pointing out the differences. 	It would've been mean to laugh. 	541	556	False	0.7369695
124	Ich bedeutete Tom, still zu sein. 	I motioned for Tom to be silent. 	I don't know my way around. 	290	557	False	0.4504547
125	Tom hat mich entgegen seinem Versprechen nicht zum Mittagessen eingeladen. 	Tom didn't buy me lunch like he said he would. 	Yanni had a beautiful wife. 	391	539	False	0.52596796
126	Die haben diese Teetasse von einer Japanreise mitgebracht. 	They brought this teapot from a trip they made to Japan. 	Unless I absolutely have to, I don't work on weekends. 	511	112	False	0.55480623
127	Ich habe keine Ahnung, wie ich dir helfen kann. 	I have no idea how to help you. 	Biden took the presidential oath of office on the steps of the Capitol, swearing to uphold the U.S. Constitution and defend the country against all enemies, foreign and domestic. 	576	48	False	0.875597
128	Weißt du, wie man es schreibt? 	Do you know how to write it? 	Harrison remains the shortest-serving U.S. president in history. 	100	838	False	0.7570412
129	Meine Unterschrift wurde gefälscht. 	My signature was forged. 	The car-sized Curiosity rover landed in 2012. 	625	248	False	0.9411876
130	Es ist das dritte Mal diese Woche, dass Tom das getan hat. 	This is the third time this week that Tom has done that. 	What do the trees whisper? 	340	686	False	0.7170856
131	Tom drehte sich um, denn er wollte sehen, wer den Stein nach ihm geworfen hatte. 	Tom looked around to see who had thrown the rock at him. 	Everyone, sit down at the table. 	188	452	False	0.68515635
132	Ich bin hier nur zu Besuch. 	I'm just here to visit. 	You left the light on. 	366	38	False	0.63509965
133	Nicht jeder weiß, was er tun soll. 	Not everyone knows what to do. 	Why won't you leave Tom alone? 	585	669	False	0.80343723
134	Das Leben ist hart und schwer. 	Life is hard and difficult. 	This is a song about hope. 	436	962	False	0.51424193
135	Entschuldigen Sie, sprechen Sie Ungarisch? 	Excuse me, do you speak Hungarian? 	Can we breathe in space? 	624	691	False	0.88711333
136	Dieser Schlafanzug ist geschlechtsneutral. 	These are unisex pyjamas. 	Put your shoes on. 	526	358	False	0.686005
137	Tom belohnte Maria mit einem Kuss. 	Tom rewarded Mary with a kiss. 	It sickens me to see this happen. 	745	964	False	0.5718329
138	Es war kalt, als ich heute Morgen das Haus verließ. 	It was cold this morning when I left the house. 	Tom was reading in the library. 	998	335	False	0.85246146
139	Viele Eltern unterstützen ihre Kinder auch noch finanziell, wenn sie erwachsen sind. 	Many parents support their kids financially as well when the kids become adults. 	The kids play in the park. 	978	424	False	0.7886281
140	Stehen Sie morgen früh auf! 	Get up early tomorrow. 	Beef is usually more expensive than pork. 	528	999	False	0.739859
141	Kauf zwei Flaschen Öl, wenn du zum Supermarkt fährst. 	Buy two bottles of oil when you go to the supermarket. 	Tom emptied his piggy bank to buy Mary a gift. 	731	286	False	0.70545363
142	Es ist dumm, es überhaupt zu versuchen. 	It's stupid to even try to do that. 	The car-sized Curiosity rover landed in 2012. 	924	248	False	0.80067956
143	Habt ihr völlig den Verstand verloren? 	Are you completely mad? 	I get paid once a month. 	716	839	False	0.7702216
144	Toms Festnahme war nicht unerwartet. 	Tom's arrest wasn't unexpected. 	I'll make sure that Tom does that today. 	736	189	False	0.7691337
145	Im Laufe eines Tages kann viel passieren. 	A lot can happen in a day. 	I don't even have a single girlfriend. 	841	667	False	0.6802288
146	Tom war einer meiner besten Schüler. 	Tom was one of my best students. 	Tom and Mary enjoy swimming together. 	525	581	False	0.8064587
147	Soweit möglich, arbeite ich nicht am Wochenende. 	As much as possible, I don't work on weekends. 	French doesn't have a word for that. 	32	957	False	0.69040954
148	Der Regen hat weggewaschen, was wir mit Kreide geschrieben haben. 	The rain has washed away what we had written in chalk. 	How can I become smarter? 	78	6	False	0.91458404
149	Tom hat Maria einen Brief auf Französisch geschrieben. 	Tom wrote a letter to Mary in French. 	Tom has less clothes than Mary. 	622	791	False	0.8714726
150	Besucht sie jemand? 	Does anybody visit her? 	The cup is black and white. 	161	104	False	0.9098928
151	Die ersten Schritte sind immer die schwersten. 	The first steps are always the hardest. 	I sound like a dying donkey when I speak French. 	474	637	False	0.71029377
152	Hast du Verwandte im Ausland? 	Do you have relatives abroad? 	The odds of this team winning are close to zero. 	62	10	False	0.72136354
153	Vielleicht bin ich besser als Sie. 	Maybe I'm better than you. 	The odds of this team winning are close to zero. 	92	10	False	0.72963595
154	Das wird uns nicht schwerfallen. 	Doing that won't be difficult for us. 	Did you know that Tom and John were brothers? 	851	165	False	0.6994661
155	Das Pferd kann sprechen. 	That horse can talk. 	Tom is working on his speech. 	518	113	False	0.6907723
156	Obwohl er unschuldig war, gestand Tom nach einem stundenlangen Verhör. 	Even though Tom was innocent, after hours of interrogation, he confessed. 	You don't need to be afraid of anybody. 	16	865	False	0.7396077
157	Tom lässt das Frühstück oft aus. 	Tom often skips breakfast. 	There's nobody in the park. 	918	950	False	0.8263092
158	Kaoru reiste in die Vereinigten Staaten. 	Kaoru went to the United States. 	There is no such thing as bad weather, only the wrong clothes. 	412	372	False	0.6379931
159	Tom wäscht nicht seinen, sondern Marias Wagen. 	Tom isn't washing his car. He's washing Mary's car. 	I explained to him why he was starting to get on my nerves, and since then he hasn't talked to me. 	301	640	False	0.5335865
160	Es gelang Tom, den Ball einhändig zu fangen. 	Tom was able to catch the ball with one hand. 	The car-sized Curiosity rover landed in 2012. 	2	248	False	0.961043
161	Lass deine Waffen hier! 	Leave your weapons here. 	That horse can talk. 	575	518	False	0.7449367
162	Der Platz reicht für alle. 	There's enough space for everybody. 	Tom was reading in the library. 	567	335	False	0.86702967
163	Tom leerte das Salz von einem Gefäß in ein anderes. 	Tom poured the salt from one jar to another. 	Tom isn't as lucky as Mary. 	808	486	False	0.8831854
164	Hier gibt es keinen einzigen Baum. 	There isn't a single tree here. 	Even though Biden does lose track of things every now and then, which is normal for his age, his administration will be stable because he'll surround himself with experts, and listen to their advice. 	320	243	False	0.6519642
165	Darf ich bleiben? 	Would it be OK if I stayed behind? 	Her daughter disappeared seven years ago. 	19	242	False	0.6312555
166	Mensch, Tom! Mach doch das Fenster zu! Kein Wunder, dass es hier drin so kalt ist! 	Jeez, Tom, close the window! No wonder it's so cold in here! 	Nobody sat in the back. 	114	39	False	0.64657533
167	Es wäre mit unangenehm, Tom darum zu bitten. 	I'd feel uncomfortable asking Tom to do that. 	Be content with that. 	406	50	False	0.3840816
168	Der Soldat war jung. 	The soldier was young. 	One day, I dreamt I was a squirrel, and woke up totally confused. 	814	245	False	0.6252216
169	Tom war bestimmt nur müde. 	Tom was probably just tired. 	How did it go yesterday at the interview? 	649	339	False	0.8655559
170	Tom ist sich nicht sicher, was er tut. 	Tom isn't sure what he's doing. 	I'm glad to hear Tom is doing better. 	886	959	False	0.87428904
171	Ich habe Sie gestern in der Disko vermisst. 	I missed you at the club last night. 	What do the trees whisper? 	695	686	False	0.6712649
172	Tom lernt jeden Morgen Französisch. 	Tom studies French every morning. 	Harrison remains the shortest-serving U.S. president in history. 	684	838	False	0.59414196
173	Sie sollten es nicht zu weit treiben. 	You shouldn't overdo it. 	Now the fun begins. 	186	365	False	0.8571316
174	Kann ich es wirklich riskieren? 	Can I really risk it? 	I don't like Tom's new hat. 	18	35	False	0.73783314
175	Manche finden es unnatürlich, es partout zu vermeiden, Hauptsätze einfach nur mit Kommas aneinanderzureihen. 	Some people see avoiding comma splices as unnatural. 	A fight ensued. 	202	570	False	0.6760235
176	Die neuen Nachbarn sind angekommen. 	The new neighbours have arrived. 	You saved me. 	753	24	False	0.6095674
177	Sie haben den Dieb gefasst. 	You have caught the thief. 	By the time I arrived, the party was already over. 	721	715	False	0.5238477
178	Der Verlust eines Kamels ist für eine Tuaregfamilie eine ernste Katastrophe. 	The loss of a camel is a real catastrophe for a Tuareg family. 	Bring some plates from the kitchen. 	810	811	False	0.63019454
179	Tom hat meinen Namen falsch ausgesprochen. 	Tom pronounced my name incorrectly. 	Does the train stop in Coventry? 	507	337	False	0.87857246
180	Tom ist nicht damit einverstanden, wie die Gesellschaft Menschen zu einem bestimmten Verhaltensmuster zwingt und das Andersartige ablehnt. 	Tom doesn't agree with how society forces people to act a certain way and rejects those who are different. 	Mary lives far from me, but I often think about her. 	200	387	False	0.81549037
181	Meine jüngste Tochter heißt Maria. 	My youngest daughter is called Mary. 	Which one of your cars do you like best? 	969	997	False	0.8451917
182	Wenn du das allein kannst, dann brauchst du uns ja nicht. 	If you can do that by yourself, then you don't need us. 	You're not a monster. 	192	146	False	0.82079124
183	Als der Chef erfuhr, wie Tom mit Maria umgesprungen war, warf er ihn raus. 	When the boss found out how Tom had treated Mary, he fired him. 	Now the fun begins. 	139	365	False	0.9116571
184	Hast du alles verstanden, was Tom gesagt hat? 	Did you understand everything that Tom said? 	Nobody sat in the back. 	946	39	False	0.70945287
185	Er hat Kyōto vielleicht schon verlassen. 	Perhaps he has already left Kyoto. 	Which one of your cars do you like best? 	89	997	False	0.68716025
186	Harrison war damals der älteste je zum Präsidenten Gewählte. 	Harrison was the oldest man ever elected president at the time. 	Nobody sat in the back. 	328	39	False	0.8107443
187	Bring Teller aus der Küche mit! 	Bring some plates from the kitchen. 	We have to do better than this. 	739	566	False	0.6354339
188	Nun, entscheidet euch! 	Well, make up your mind. 	If Mary had been discernible as a spy, she wouldn't have done her job very well. Even her husband had no idea. 	800	131	False	0.6846311
189	Wir müssen uns überlegen, wie wir alle diese Rechnungen bezahlen. 	We need to figure out a way to pay all these bills. 	The car-sized Curiosity rover landed in 2012. 	144	248	False	0.6931671
190	Noch viel blöder als ich kann man wohl nicht sein. 	Nobody could be even more stupid than me. 	I'll be bald soon. 	799	235	False	0.74618435
191	Er ist im Stress. 	He's stressed. 	Tom is the only one here who's stronger than I am. 	775	63	False	0.8609724
192	Tom ist jetzt Kanadier. 	Tom is now a Canadian. 	The odds of this team winning are close to zero. 	273	10	False	0.73659587
193	Erinnere dich daran, was ich dir vorher gesagt habe. 	Remember what I told you beforehand. 	Tom's children can only speak French. 	153	949	False	0.7860353
194	Wie kann ich klüger werden? 	How can I become smarter? 	Kabyle is my mother tongue. 	6	441	False	0.5173142
